,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,300242,佳云科技,5.313,67.7583,25944.0376,0.0139,2.9747,121.0206
1,000429,粤高速A,28.2592,12.7392,14077.8921,0.0256,1.1727,306.9839
2,300770,新媒股份,4.5774,78.6473,5675.5575,0.0634,0.6627,543.2322
3,600452,涪陵电力,82.3496,4.3716,3778.1747,0.0953,5.7861,62.2181
4,002039,黔源电力,31.4567,11.4443,3371.2599,0.1068,2.5861,139.2058
5,601619,嘉泽新能,0.8611,418.0699,2176.9883,0.1654,0.6454,557.7936
6,603813,原尚股份,3.5232,102.1798,2164.2967,0.1663,2.5341,142.0623
7,600897,厦门空港,7.2895,49.3861,1975.6273,0.1822,1.2929,278.4438
8,300347,泰格医药,3.0214,119.1501,1740.1035,0.2069,1.1274,319.3188
9,002968,新大正,7.5760000000000005,47.5185,1617.2238,0.2226,1.7816,202.0656
10,300746,汉嘉设计,2.9066,123.8561,1549.3329999999999,0.2324,1.2221,294.5749
11,600865,百大集团,80.8732,4.4514,1105.3816,0.3257,1.0238,351.6312
12,002883,中设股份,0.9248,389.2734,846.9448,0.4251,0.6679999999999999,538.9222
13,603569,长久物流,2.4665,145.9558,828.5382,0.4345,1.2094,297.6683
14,300383,光环新网,4.0027,89.9393,616.8693,0.5836,2.0701,173.9046
15,002127,南极电商,5.16,69.7674,543.995,0.6618,1.1055,325.6445
16,000755,山西路桥,10.7441,33.5068,540.7374,0.6658,1.1208,321.1991
17,603967,中创物流,8.2613,43.5767,532.6715,0.6758,3.5359,101.8128
18,000089,深圳机场,8.4251,42.7295,489.9335,0.7348,1.0608,339.3665
19,002285,世联行,4.5934,78.3733,476.1458,0.7561,0.6913,520.758
20,603258,电魂网络,15.8506,22.7121,432.1908,0.833,0.4731,760.9385
21,600318,新力金融,34.5527,10.4189,416.0516,0.8653,0.2407,1495.6377
22,603444,吉比特,8.4557,42.5748,415.8773,0.8656,0.8835,407.4703
23,601518,吉林高速,,,398.30199999999996,0.9038,0.8324,432.4844
24,000610,西安旅游,40.6786,8.8499,390.6239,0.9216,1.3894,259.1046
25,601598,中国外运,7.5636,47.5964,374.7044,0.9608,2.7135,132.67
