,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,600605,汇通能源,6.6656,40.5065,78524.0676,0.0034,4.2697,63.2363
1,000068,华控赛格,2.5668,105.1893,38096.472,0.0071,2.2141,121.9457
2,002357,富临运业,59.0825,4.5699,10530.5418,0.0256,0.6753,399.8223
3,000088,盐田港,11.350999999999999,23.7865,4715.2581,0.0573,0.2336,1155.8219
4,300071,华谊嘉信,2.4963,108.1601,3919.736,0.0689,1.9639,137.4815
5,600897,厦门空港,4.4709,60.3905,2349.486,0.1149,0.7249,372.4652
6,002400,省广集团,5.3781,50.2036,2189.0774,0.1233,1.4243,189.5668
7,300113,顺网科技,2.7095,99.6494,1106.3435,0.244,0.2964,910.9312
8,002039,黔源电力,18.1253,14.8963,1017.4218,0.2654,2.7138,99.4915
9,601518,吉林高速,1650.1013,0.1636,958.8775,0.2816,0.4334,622.9811
10,600131,国网信通,52.4129,5.1514,715.8705,0.3772,3.8519,70.0953
11,300347,泰格医药,2.5427,106.1863,708.0608,0.3813,0.3734,723.0852
12,603056,德邦股份,28.3203,9.5338,701.3172,0.385,5.8183,46.4053
13,300191,潜能恒信,0.5189,520.3315,665.9633,0.4054,0.1042,2591.1708
14,601598,中国外运,5.0019,53.9795,602.1051,0.4484,2.3059,117.0909
15,000089,深圳机场,5.2569,51.3611,447.1978,0.6038,1.2595,214.3708
16,002148,北纬科技,3.3479,80.6476,420.8514,0.6416,0.7145,377.8866
17,600995,文山电力,13.1828,20.4812,403.8657,0.6685,3.1498,85.7197
18,600751,海航科技,3.7567,71.8716,399.3231,0.6761,0.5407,499.3527
19,601519,大智慧,13.9352,19.3754,313.2573,0.8619,0.2549,1059.2389
20,300013,新宁物流,3.4143,79.0792,272.105,0.9923,0.8611,313.5524
21,002325,洪涛股份,1.5034,179.5929,264.6575,1.0202,1.0264,263.0553
22,000507,珠海港,6.6097,40.8491,264.5056,1.0208,1.1201,241.0499
23,000791,甘肃电投,9.3313,28.9349,222.7728,1.212,1.6053,168.1929
24,002492,恒基达鑫,5.1278,52.6542,215.2975,1.2541,0.4616,584.922
25,600221,海航控股,48.6426,5.5507,214.6283,1.258,0.8405,321.2374
26,002238,天威视讯,20.6121,13.0991,191.6259,1.409,1.012,266.7984
27,600012,皖通高速,,,187.0232,1.4437,1.5647,172.55700000000002
28,300215,电科院,68.3142,3.9523,167.5533,1.6114,0.8075,334.3653
29,300052,中青宝,6.8652,39.3288,160.5992,1.6812,0.3671,735.4944
30,600505,西昌电力,13.997,19.2898,153.7535,1.7561,1.5805,170.832
31,600652,*ST游久,10.2456,26.3528,145.6726,1.8535,1.6624,162.4158
32,002210,*ST飞马,17.8739,15.1058,136.9106,1.9721,1.4638,184.4514
33,002081,金螳螂,1.4229,189.7533,135.8869,1.9869,0.9263,291.4822
34,603000,人民网,2.4,112.5,133.4484,2.0233,0.2854,946.0406
35,002315,焦点科技,54.6636,4.9393,133.382,2.0243,0.2182,1237.3969
36,600892,大晟文化,7.9236,34.0754,114.5195,2.3577,2.7876,96.8575
37,300144,宋城演艺,96.8469,2.7879,111.2942,2.426,0.3477,776.5315
38,600452,涪陵电力,245.0729,1.1017,104.5791,2.5818,8.1656,33.0655
39,601828,美凯龙,61.7831,4.3701,104.4018,2.5862,0.9927,271.9855
40,600009,上海机场,4.2013,64.2658,103.5236,2.6081,0.6246,432.2767
41,000610,西安旅游,13.8236,19.5318,85.5733,3.1552,3.0239999999999996,89.2857
42,600556,ST慧球,5.367000000000001,50.3074,85.073,3.1737,0.5201,519.1309
43,000503,国新健康,84.3749,3.2,80.9264,3.3364,0.1436,1880.2228
44,300170,汉得信息,2.1687,124.4985,77.8013,3.4704,0.5521,489.0418
45,600258,首旅酒店,43.2701,6.2399,76.8535,3.5132,3.3531,80.5225
46,000430,张家界,893.9958,0.302,63.9471,4.2222,3.1496,85.7252
47,600603,广汇物流,15.1426,17.8305,59.4276,4.5433,0.1495,1806.0201
48,600640,号百控股,5.3989,50.0102,58.0554,4.6507,0.6121,441.1044
49,601008,连云港,8.333,32.4013,57.882,4.6647,1.2104,223.0668
50,601111,中国国航,24.0542,11.2247,54.8441,4.923,3.0562,88.345
51,600515,海航基础,19.2329,14.0384,54.6202,4.9432,0.7969,338.8129
52,000516,国际医学,72.1055,3.7445,53.1058,5.0842,1.8117,149.0313
53,600348,阳泉煤业,18.0834,14.9308,51.8749,5.2048,3.8484,70.15899999999999
54,600856,ST中天,96.9462,2.785,49.2105,5.4866,2.4023,112.3923
55,002586,ST围海,1.4685,183.8611,49.1612,5.4921,0.7761,347.8933
56,002195,二三四五,8.2726,32.6379,47.7044,5.6599,0.8616,313.3705
57,600969,郴电国际,13.6762,19.7423,45.7299,5.9042,1.1319,238.537
58,600814,杭州解百,66.7252,4.0464,45.3684,5.9513,4.0155,67.2394
59,000669,金鸿控股,7.2995,36.9888,44.7128,6.0385,0.9263,291.4822
60,600397,安源煤业,9.0069,29.976999999999997,44.6988,6.0404,2.6637,101.3628
61,600025,华能水电,5.7114,47.2739,44.4817,6.0699,2.3442,115.1779
62,601018,宁波港,7.382999999999999,36.5705,44.153999999999996,6.115,1.4893,181.2932
63,603167,渤海轮渡,49.3552,5.4705,43.7779,6.1675,6.4026,42.1704
64,600387,海越能源,474.4314,0.5691,43.5558,6.1989,3.2861,82.1643
65,002267,陕天然气,10.4772,25.7702,43.1772,6.2533,2.0816,129.7079
66,600004,白云机场,5.21,51.8234,42.776,6.312,1.8001,149.9917
67,300284,苏交科,0.6409999999999999,421.2168,42.3053,6.3822,0.3762,717.7033
68,603128,华贸物流,5.797999999999999,46.5678,40.2653,6.7055,2.5063,107.7285
69,600119,*ST长投,6.9634,38.7742,39.5145,6.8329,1.4203,190.1007
70,000819,岳阳兴长,833.7801,0.3238,38.7176,6.9736,3.1169,86.6245
71,600121,郑州煤电,34.4218,7.8439,38.4311,7.0256,4.6704,57.8109
72,000722,湖南发展,9.4027,28.7152,38.221,7.0642,0.4975,542.7136
73,600705,中航资本,29.5739,9.1297,37.6327,7.1746,0.0339,7964.6018
74,600029,南方航空,40.2836,6.7025,37.6186,7.1773,3.7347,72.295
75,600033,福建高速,3.9646,68.1027,37.3069,7.2373,2.0021,134.8584
76,600547,山东黄金,1140.2602,0.2368,36.7351,7.3499,9.6701,27.9211
77,000712,锦龙股份,7.011,38.5109,36.486999999999995,7.3999,0.0192,14062.5
78,000883,湖北能源,7.9524,33.952,36.189,7.4608,1.6502,163.6165
79,002561,徐家汇,69.2977,3.8962,35.361,7.6355,1.555,173.6334
80,000543,皖能电力,9.253,29.1797,34.9079,7.7346,3.4487,78.2904
81,600774,汉商集团,143.3073,1.8841,34.1651,7.9028,3.3477,80.6524
82,600717,天津港,6.1303,44.0435,32.1692,8.3931,1.5848,170.3685
83,000504,*ST生物,0.6728,401.30800000000005,32.1043,8.4101,0.4639,582.0219999999999
84,600317,营口港,6.6156,40.8126,31.8797,8.4693,1.7437,154.8431
85,300017,网宿科技,6.7066,40.2588,31.4179,8.5938,0.9403,287.1424
86,600859,王府井,194.674,1.3869,30.7093,8.7921,1.9402,139.1609
87,600561,江西长运,30.4383,8.8704,30.5294,8.8439,1.6676,161.9093
88,600821,津劝业,336.4769,0.8024,30.1828,8.9455,1.7166,157.2877
89,600642,申能股份,12.1171,22.2826,30.0048,8.9986,1.9038,141.8216
90,002302,西部建设,2.3518,114.8057,28.9145,9.3379,1.5819,170.6808
91,002082,万邦德,66.9066,4.0355,28.5305,9.4636,8.7503,30.8561
92,002040,南京港,10.2574,26.3225,28.4859,9.4784,1.5571,173.3993
93,001872,招商港口,5.0942,53.0015,27.7619,9.7256,1.8359999999999999,147.0588
94,000715,中兴商业,7804.3834,0.0346,27.7103,9.7437,2.7582,97.8899
95,600115,东方航空,22.5693,11.9632,27.3223,9.882,4.9578,54.4596
96,000576,广东甘化,4.1443,65.1497,27.2381,9.9126,0.9445,285.8655
97,600694,大商股份,97.4678,2.7701,26.2661,10.2794,3.0887,87.4154
98,600278,东方创业,12.7269,21.2149,25.9775,10.3936,2.7781,97.1887
99,600007,中国国贸,9.3709,28.8126,25.9623,10.3997,2.0153,133.9751
100,600575,淮河能源,9.0411,29.8636,25.4842,10.5948,1.1614,232.47799999999998
101,600050,中国联通,15.0376,17.955,25.3875,10.6352,4.4688,60.4189
102,600780,通宝能源,12.312999999999999,21.928,25.1114,10.7521,2.653,101.7716
103,603123,翠微股份,167.1224,1.6156,24.2586,11.1301,2.7448,98.3678
104,000875,吉电股份,4.7634,56.6822,23.267,11.6044,2.0159,133.9352
105,300051,三五互联,4.2085,64.1559,22.8049,11.8396,0.5936,454.8518
106,000826,启迪环境,0.8919,302.7245,22.3421,12.0848,0.4098,658.8580000000001
107,600136,当代明诚,4.4486,60.6933,22.0586,12.2401,0.7273,371.2361
108,002596,海南瑞泽,1.3459,200.6093,22.0274,12.2575,0.7759999999999999,347.9381
109,000554,泰山石油,585.7977,0.4609,21.9915,12.2775,11.0181,24.5051
110,601333,广深铁路,10.5547,25.581,21.6921,12.4469,1.7236,156.6489
111,002091,江苏国泰,9.0966,29.6814,21.6619,12.4643,2.6660000000000004,101.2753
112,002320,海峡股份,10.8527,24.8786,21.4024,12.6154,0.4082,661.4405
113,600763,通策医疗,54.3543,4.9674,21.081,12.8077,1.9159,140.9259
114,601866,中远海发,10.8175,24.9596,21.0632,12.8186,1.939,139.247
115,600804,鹏博士,8.2075,32.8967,21.0284,12.8398,1.3565,199.0417
116,600810,神马股份,16.7032,16.1646,20.8898,12.925,3.4927,77.3041
117,002479,富春环保,8.1439,33.1536,20.8426,12.9542,2.0244,133.3729
118,000685,中山公用,9.5657,28.2258,20.8257,12.9648,1.1067,243.9686
119,002368,太极股份,2.1662,124.6422,20.7041,13.0409,0.9572,282.0727
120,600188,兖州煤业,32.3292,8.3516,20.5738,13.1235,1.4292,188.9169
121,600017,日照港,8.6804,31.1046,20.3228,13.2856,1.5296,176.5167
122,600857,宁波中百,305.1326,0.8849,20.1916,13.3719,3.5548,75.9536
123,600626,申达股份,17.6271,15.3173,19.7674,13.6589,2.6418,102.20299999999999
124,002419,天虹股份,354.5211,0.7616,19.6919,13.7112,1.8191,148.425
125,600633,浙数文化,5.4345,49.6826,19.4989,13.8469,1.0082,267.80400000000003
126,300226,上海钢联,367.4273,0.7348,19.198,14.064,1.9925,135.5082
127,600021,上海电力,6.9554,38.8188,19.064,14.1628,1.9064,141.6282
128,300036,超图软件,1.1333,238.2423,19.0299,14.1882,0.4071,663.2277
129,600794,保税科技,14.2737,18.9159,19.0255,14.1915,0.1811,1490.889
130,600723,首商股份,101.1442,2.6695,18.5024,14.5927,1.9082,141.4946
131,600711,盛屯矿业,8.987,30.0434,18.4027,14.6718,1.6745,161.2422
132,600971,恒源煤电,15.5773,17.3329,18.3515,14.7127,1.581,170.778
133,000637,茂化实华,235.6703,1.1457,18.2788,14.7712,4.7599,56.7239
134,600588,用友网络,1.7847,151.2859,17.8944,15.0885,0.8053,335.2788
135,002187,广百股份,57.1377,4.7254,17.8561,15.1209,2.0765,130.0265
136,600461,洪城水业,4.5505,59.3341,17.8314,15.1418,1.9087,141.4575
137,600826,兰生股份,76.5716,3.5261,17.7463,15.2144,1.7553,153.8199
138,600746,江苏索普,8.7007,31.031999999999996,17.6633,15.2859,3.409,79.2021
139,603225,新凤鸣,126.1861,2.1397,17.5096,15.4201,4.4436,60.7615
140,000600,建投能源,7.3064,36.9539,17.082,15.8061,2.412,111.9403
141,600418,江淮汽车,38.0654,7.0931,17.0797,15.8082,1.9792,136.4188
142,600428,中远海特,13.4372,20.0935,16.8593,16.0149,1.3681,197.354
143,600546,山煤国际,6.8622,39.346,16.6149,16.2505,2.5112,107.5183
144,000156,华数传媒,4.1305,65.3674,16.582,16.2827,1.4037,192.3488
145,000524,岭南控股,26.7525,10.0925,16.4292,16.4342,0.9644,279.9668
146,600822,上海物贸,83.3739,3.2384,16.4039,16.4595,7.1979,37.5109
147,000416,民生控股,173.2381,1.5585,16.3813,16.4822,0.4082,661.4405
148,600900,长江电力,8.1704,33.0461,15.9649,16.9121,2.6098,103.4562
149,002501,*ST利源,23.9479,11.2745,15.8615,17.0223,0.9440000000000001,286.0169
150,600689,上海三毛,14.2398,18.9609,15.8259,17.0606,2.7513,98.1354
151,600708,光明地产,16.9946,15.8874,15.8001,17.0885,2.5597,105.4811
152,601919,中远海控,6.5898,40.9724,15.712,17.1843,0.7379,365.9032
153,000021,深科技,8.1737,33.0328,15.6709,17.2294,1.2477,216.3982
154,603766,隆鑫通用,7.4885,36.0553,15.485999999999999,17.4351,1.4121,191.2046
155,300231,银信科技,1.9469999999999998,138.6749,15.4647,17.4591,0.7015,384.8895
156,000990,诚志股份,7.6721,35.1925,15.3877,17.5465,1.8337,147.2433
157,002398,垒知集团,1.5190000000000001,177.7485,15.0082,17.9902,0.8554,315.6418
158,600863,内蒙华电,6.7379999999999995,40.0712,14.960999999999999,18.0469,3.3899,79.6484
159,600798,宁波海运,7.9557,33.9379,14.8639,18.1648,2.9432,91.7369
160,000626,远大控股,102.4662,2.635,14.7919,18.2532,5.6552,47.7437
161,300388,国祯环保,2.2876,118.0276,14.7488,18.3066,0.892,302.6906
162,601975,招商南油,7.9118,34.1262,14.6761,18.3973,1.1066,243.9906
163,600130,波导股份,31.1179,8.6767,14.5031,18.6167,1.4377,187.8
