,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,002649,博彦科技,2.1028,85.6002,37771.0194,0.0048,0.6994,257.3635
1,300467,迅游科技,23.3983,7.6929,11964.215,0.015,0.1777,1012.9432
2,002707,众信旅游,9.943999999999999,18.1014,7461.3791,0.0241,1.8876,95.3592
3,603888,新华网,1.4614,123.1696,5980.2924,0.0301,0.4147,434.0487
4,000415,渤海租赁,9.4878,18.9717,5762.5471,0.0312,0.316,569.6203
5,603598,引力传媒,3.5335,50.941,3066.2647,0.0587,1.0673,168.6499
6,000712,锦龙股份,,,3003.6999,0.0599,0.0009,200000.0
7,603569,长久物流,1.8037,99.7949,2986.5809,0.0603,0.9896,181.8917
8,002400,省广集团,1.9569,91.9822,2194.7431,0.08199999999999999,0.8518,211.3172
9,300578,会畅通讯,1.8907,95.2028,2105.895,0.0855,0.7867,228.8039
10,600897,厦门空港,3.6083,49.885,1941.2749,0.0927,0.6829999999999999,263.5432
11,300518,盛讯达,1.7049,105.57799999999999,1172.795,0.1535,0.1782,1010.1010000000001
12,300347,泰格医药,1.2990000000000002,138.5681,852.4386,0.2112,0.6503,276.7953
13,002968,新大正,7.7985,23.0814,795.3229,0.2263,1.694,106.2574
14,000429,粤高速A,19.945999999999998,9.0244,697.8131,0.2579,0.9242,194.763
15,600605,汇通能源,3.0401,59.2086,656.0479,0.2744,1.8992,94.7767
16,300550,和仁科技,0.6921,260.078,433.3535,0.4154,0.385,467.5325
17,600131,国网信通,43.867,4.1033,431.2321,0.4174,3.1912,56.4051
18,300815,玉禾田,3.5606,50.5533,385.2249,0.4673,1.9352,93.0136
19,600221,海航控股,25.6451,7.0189,382.9765,0.47,0.7504,239.8721
20,600452,涪陵电力,15.068,11.9458,379.4933,0.4743,1.3473,133.6005
21,002039,黔源电力,4.3166,41.6995,378.4778,0.4756,1.1379,158.1861
22,300383,光环新网,3.6248,49.6579,359.9234,0.5001,0.5696,316.0112
23,300170,汉得信息,1.0825,166.2818,344.3035,0.5228,0.4503,399.7335
