,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,002647,仁东控股,3.293,109.3228,75684.5306,0.0048,0.7976,451.3541
1,002649,博彦科技,4.5331,79.4159,59618.8019,0.006,1.4177,253.9324
2,300467,迅游科技,8.333,43.2017,28121.3178,0.0128,0.4737,759.9747
3,603377,东方时尚,10523.2804,0.0342,27146.9023,0.0133,1.1844,303.9514
4,300347,泰格医药,3.1279,115.0932,26049.0267,0.0138,1.3826,260.379
5,002072,*ST凯瑞,1.526,235.9109,20375.6682,0.0177,0.1676,2147.9714
6,000415,渤海租赁,20.8448,17.2705,12862.2572,0.027999999999999997,0.7649,470.6498
7,603357,设计总院,1.4359,250.7138,6658.706999999999,0.0541,0.7403,486.2893
8,002707,众信旅游,21.9965,16.3662,6094.7827,0.0591,4.308,83.5655
9,603598,引力传媒,5.7736,62.3528,5912.1168,0.0609,2.3863,150.8612
10,002400,省广集团,4.4863,80.2443,4925.7854,0.0731,1.7341,207.6005
11,600897,厦门空港,6.6086,54.4745,4215.4911,0.0854,1.9244,187.0713
12,300299,富春股份,1.7954,200.5124,3528.9615,0.102,0.601,599.0017
13,600576,祥源文化,3.1794,113.2289,3380.6334,0.1065,0.8374,429.9021
14,600452,涪陵电力,734.9184,0.4899,2998.7875,0.12,3.667,98.1729
15,601619,嘉泽新能,1.2790000000000001,281.4699,2704.4390000000003,0.1331,0.6577,547.362
16,300675,建科院,2.0483,175.7555,2543.3197,0.1415,1.045,344.4976
17,603056,德邦股份,13.2649,27.1393,2490.2767,0.1446,5.365,67.1016
18,300170,汉得信息,1.8530000000000002,194.2795,1807.3838,0.1992,1.0391,346.4537
19,603569,长久物流,3.1498,114.29299999999999,1585.4318,0.2271,1.5076,238.7901
20,300770,新媒股份,5.7196,62.9415,1573.8249,0.2287,0.8258,435.9409
21,002968,新大正,14.3437,25.0981,1549.0021,0.2324,3.1421,114.5731
22,000503,国新健康,38.3047,9.3983,1331.8149,0.2703,0.17800000000000002,2022.4719
23,603506,南都物业,6.8389999999999995,52.6393,1131.6743,0.3181,1.3453,267.5983
24,300815,玉禾田,,,1079.615,0.3335,3.4549,104.1998
25,002039,黔源电力,32.4271,11.1018,1067.0553,0.3374,3.0537,117.8898
26,600605,汇通能源,6.1645,58.3989,1059.422,0.3398,4.5126,79.7766
27,601519,大智慧,9.2223,39.0358,880.4488,0.4089,0.7565,475.8757
28,600131,国网信通,105.8861,3.3999,863.198,0.4171,5.191,69.3508
29,300383,光环新网,5.2716,68.2905,822.6192,0.4376,1.4409,249.8438
30,600865,百大集团,78.347,4.5949,677.7497,0.5312,1.8219,197.5959
31,300746,汉嘉设计,2.4442,147.2875,624.0263,0.5769,1.2932,278.3792
32,000088,盐田港,12.5202,28.7535,576.6926,0.6242,0.2571,1400.2334
33,603888,新华网,3.1738,113.4287,559.9058,0.643,0.5688,632.9114
34,603967,中创物流,9.5527,37.6857,529.8471,0.6794,6.3248,56.9188
35,603813,原尚股份,4.046,88.9768,524.2373,0.6867,1.7332,207.7083
36,601518,吉林高速,,,516.7331,0.6967,1.2046,298.8544
37,000796,凯撒旅业,9.4409,38.132,509.1417,0.7071,2.0689,174.0055
38,000791,甘肃电投,4.6148,78.0099,486.6747,0.7397,1.2013,299.6754
39,300560,中富通,1.1957,301.0789,480.4879,0.7492,0.7787,462.309
40,002027,分众传媒,4.6727,77.0433,468.2486,0.7688,1.1422,315.1812
41,600233,圆通速递,30.7389,11.7115,454.399,0.7923,2.9637,121.4698
42,000089,深圳机场,9.5556,37.6742,438.8205,0.8204,0.9856,365.2597
43,002285,世联行,5.8566,61.4691,396.6374,0.9076,0.9513,378.4295
44,600221,海航控股,35.257,10.2107,376.1039,0.9572,1.6493,218.2744
45,000889,中嘉博创,3.577,100.64299999999999,372.4542,0.9666,1.7057,211.05700000000002
46,000524,岭南控股,89.4026,4.0267,360.3534,0.9990000000000001,6.6102,54.4613
47,300494,盛天网络,6.1685,58.361000000000004,350.9434,1.0258,0.4413,815.7716
48,688088,虹软科技,7.2558,49.6155,346.3748,1.0393,0.9767,368.5881
49,002468,申通快递,18.5348,19.4229,331.6506,1.0855,2.0954,171.8049
50,600722,金牛化工,178.0475,2.0219,302.0654,1.1918,0.8558,420.659
51,600556,ST慧球,5.2946,67.9938,295.4493,1.2185,0.3416,1053.8642
52,601598,中国外运,8.1254,44.3055,288.7681,1.2467,2.8872,124.6883
53,002120,韵达股份,33.9618,10.6001,281.4501,1.2791,2.5033,143.8102
54,300348,长亮科技,1.9699,182.7504,275.3471,1.3074,1.0666,337.5211
55,300144,宋城演艺,115.7743,3.1095,251.5263,1.4313,1.4591,246.7274
56,300571,平治信息,8.5451,42.1294,251.1176,1.4336,2.2801,157.8878
57,603648,畅联股份,6.2421,57.6729,248.1739,1.4506,1.1563,311.3379
58,002357,富临运业,13.9778,25.7551,240.5221,1.4967,3.9226,91.7759
59,300215,电科院,27.32,13.1772,228.8991,1.5727,0.9905,363.4528
60,603444,吉比特,7.2042,49.9709,218.1854,1.65,0.6286,572.7012
61,300578,会畅通讯,3.5771,100.6402,207.5169,1.7348,1.3188,272.9754
62,600009,上海机场,7.2698,49.5199,206.5259,1.7431,0.7569,475.6243
63,002889,东方嘉盛,3.4771,103.5346,199.1999,1.8072,1.4708,244.7648
64,600012,皖通高速,,,186.7902,1.9273,1.2397,290.3928
