,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
0,600291,西水股份,346.2424,0.2427,22.1251,0.3421,35.718
1,000831,五矿稀土,30.8386,0.1636,,18.613,2153.3791
2,600715,文投控股,11.1265,0.0537,,0.0548,15.8925
3,300397,天和防务,11.0829,0.0143,,0.0775,8.5362
4,600683,京投发展,6.2392,0.0286,,0.031,4.1589
5,000712,锦龙股份,5.5326,0.0067,0.3167,0.0101,1.3415
6,000609,中迪投资,4.5212,0.0392,,0.096,9.6857
7,600215,长春经开,4.0771,0.0941,,0.2026,22.8708
8,300156,神雾环保,3.9603,0.0451,53.0386,0.1285,13.2012
9,600643,爱建集团,2.3668,0.0456,1.3629,0.1547,26.8583
10,600606,绿地控股,2.1718,0.0268,,0.0411,5.0797
11,600773,西藏城投,1.8718,0.1225,26.2095,0.1452,31.5026
12,300059,东方财富,1.5453,0.1037,9.4268,0.2429,24.3993
13,600603,广汇物流,1.421,0.071,33.8961,0.0844,10.6796
14,600053,九鼎投资,1.3645,0.0672,10.6397,0.0944,10.6029
15,002322,理工环科,1.1594,0.0646,5.5908,2.3534,235.3389
16,600892,大晟文化,1.1577,0.5022,338.5493,0.5919,61.8434
17,600506,香梨股份,1.074,0.1681,,2.6615,619.2503
18,000068,华控赛格,1.0488,0.0433,,0.0607,6.0723
19,600696,ST岩石,1.003,0.0086,,0.017,1.6999
20,600020,中原高速,0.9866,0.0376,4.6108,0.0462,17.3383
21,600265,ST景谷,0.9757,0.1092,,0.1137,11.3715
22,601016,节能风电,0.9467,0.0433,4.2305,0.0587,20.7792
23,601188,龙江交通,0.9029,0.0463,0.9329999999999999,0.2244,23.7753
24,600025,华能水电,0.8381,0.0483,2.5444,0.0601,18.8154
25,000900,现代投资,0.8238,0.0508,4.7638,0.0823,28.7549
26,000766,通化金马,0.821,0.0656,8.3046,0.1539,16.2806
27,000534,万泽股份,0.8145,0.0602,4.4362,0.1152,17.903
28,600962,国投中鲁,0.8102,0.1584,,0.2908,29.1077
29,600033,福建高速,0.7698,0.0523,2.3454,0.1024,40.7634
30,002354,天神娱乐,0.7658,0.14300000000000002,,0.307,30.7011
31,600598,北大荒,0.7509999999999999,0.2363,2.4727,0.5783,60.6222
32,000151,中成股份,0.7459,0.2145,8.0572,0.3101,31.0762
33,000037,深南电A,0.7396,0.0703,,0.1013,10.3498
34,000429,粤高速A,0.7274,0.0396,2.4684,0.0668,26.5294
35,600354,*ST敦种,0.7151,0.0716,,0.1236,12.4308
36,002287,奇正藏药,0.6969,0.1715,2.0971,1.7519999999999998,297.9997
37,000415,渤海租赁,0.6881,0.0343,3.6034,0.0421,9.7955
38,601969,海南矿业,0.6796,0.1522,2.2474,0.4192,55.6015
39,600678,四川金顶,0.67,0.0434,4.0915,0.0547,5.4651
40,603797,联泰环保,0.6694,0.0506,3.1458,0.0823,32.9162
41,600035,楚天高速,0.6588,0.0262,2.8895,0.0368,11.0554
42,600791,京能置业,0.6528,0.0724,4.2618,0.10099999999999999,21.0149
43,600106,重庆路桥,0.6428,0.019,0.755,0.0322,51.3226
44,600766,园城黄金,0.6353,0.0407,0.8993,0.0484,4.973
45,300215,电科院,0.6331,0.0466,3.489,0.0888,23.6144
46,002379,宏创控股,0.6318,0.0997,,0.1278,15.6776
47,300382,斯莱克,0.6275,0.1252,1.9725,0.4537,45.6239
48,601199,江南水务,0.6239,0.0581,2.5523,0.1425,15.7752
49,600012,皖通高速,0.6232,0.0574,1.6433,0.153,23.1452
50,600900,长江电力,0.6061,0.0394,1.7324,0.0814,11.2544
51,300144,宋城演艺,0.5953,0.064,1.3430000000000002,0.7003,70.035
52,002252,上海莱士,0.5864,0.0804,1.838,0.6474,320.1405
