,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
0,600733,北汽蓝谷,265.5246,0.1243,,0.1792,17.9245
1,000609,中迪投资,62.1444,0.1904,7.4556,0.4643,46.4325
2,600620,天宸股份,26.898000000000003,0.2815,,0.7519,79.0837
3,600816,安信信托,23.4178,0.1018,2.2948,0.2403,24.0528
4,600053,九鼎投资,17.5231,0.1251,2815.3643,0.1684,17.5864
5,600136,当代明诚,7.3615,0.2223,26.8855,1.2271,244.3864
6,000502,绿景控股,6.2337,0.0336,,0.0474,4.7444
7,600576,祥源文化,5.9632,0.1448,39.4438,0.5078,50.7831
8,600185,格力地产,4.1648,0.1102,18.4641,0.1363,17.8604
9,600716,凤凰股份,3.7328,0.0029,,0.0039,0.4896
10,000001,平安银行,3.6709,0.0264,8.8863,0.0277,
11,000711,京蓝科技,3.6241,0.0544,45.3783,0.0884,22.4021
12,000030,富奥股份,2.9351,0.0005,,0.0005,0.0469
13,600711,盛屯矿业,2.6092,0.006999999999999999,,0.0214,2.7809
14,000981,ST银亿,2.5455,0.0196,15.2575,0.4443,44.4291
15,600622,光大嘉宝,2.1674,0.0481,10.9398,0.0785,7.9
16,600751,海航科技,1.9068,0.125,,0.0775,12.1962
17,000005,世纪星源,1.8296,0.0142,,0.0302,3.0406
18,600415,小商品城,1.7766,0.0686,5.5603,0.1219,12.4599
19,000752,*ST西发,1.7378,0.1698,13.5225,1.1923,123.6551
20,600703,三安光电,1.735,0.0726,2.9156,0.3201,-429.3556
21,600382,广东明珠,1.6756,0.051,17.1599,0.4544,57.9423
22,000507,珠海港,1.6103,0.0527,,0.1272,34.9795
23,600794,保税科技,1.494,0.0997,2.5948,0.1526,18.7348
24,000795,英洛华,1.4385,0.1594,146.9551,0.1851,18.506
25,002221,东华能源,1.2758,0.4332,242.1827,0.6424,65.9835
26,300059,东方财富,1.2579,0.0422,3.5075,0.8409,84.0912
27,600173,卧龙地产,1.2313,0.0824,8.2975,0.1517,19.8034
28,000792,*ST盐湖,1.1935,0.0812,2.5353,0.1625,32.0389
29,600988,赤峰黄金,1.1516,0.11,63.356,0.0767,7.6739999999999995
30,000537,广宇发展,1.1124,0.0392,3.5584,0.0586,6.4886
31,600766,园城黄金,1.1107,0.0186,,0.0171,1.7469
