,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
105,300473,德尔股份,0.5737,0.0447,3.2573,0.2139,26.8474
106,002425,凯撒文化,0.5717,0.0227,6.1743,0.1171,11.818
107,600236,桂冠电力,0.5714,0.031,1.5878,0.0486,27.7507
108,002211,宏达新材,0.5703,0.0652,,0.2192,21.92
109,600868,梅雁吉祥,0.5666,0.0168,1.8082,0.1147,26.0387
110,000966,长源电力,0.5660000000000001,0.0892,2.6585,0.1521,24.3084
111,002818,富森美,0.5614,,1.1842,,
112,002930,宏川智慧,0.5579999999999999,0.0272,2.5694,0.0573,21.2776
113,603881,数据港,0.5579999999999999,,2.6471,,
114,603444,吉比特,0.5569,,0.934,,
115,600886,国投电力,0.5514,0.0203,1.6481,0.0285,11.32
116,600116,三峡水利,0.5502,0.0294,2.9494,0.0609,12.1735
117,300595,欧普康视,0.5499,,1.2946,,
118,300408,三环集团,0.5497,0.0699,1.6285,0.5245,84.4898
119,300035,中科电气,0.5491,0.0177,3.0527,0.1535,17.0409
120,603878,武进不锈,0.5489,,,,
121,603377,东方时尚,0.5486,0.0501,84.824,0.147,17.4725
122,600157,永泰能源,0.5481,0.011000000000000001,15.3478,0.0155,3.7305
123,000531,穗恒运A,0.5472,0.0273,2.2639,0.0494,8.2534
124,002466,天齐锂业,0.5463,0.0522,1.2137,0.1172,23.4707
125,002545,东方铁塔,0.5411,0.0467,10.7116,0.1385,14.0629
126,600279,重庆港九,0.5403,0.0186,4.4358,0.0432,9.491
127,002037,保利联合,0.5366,0.0335,,0.0479,5.9179
128,600583,海油工程,0.5363,0.0286,0.7994,0.1385,18.1877
129,002730,电光科技,0.5349,0.0429,9.3444,0.1475,15.1117
130,603633,徕木股份,0.5345,,5.425,,
131,603429,集友股份,0.5335,0.0836,1.8628,0.1976,23.0737
132,601368,绿城水务,0.5327,0.02,2.0795,0.0322,7.516
133,300215,电科院,0.5325,0.017,25.425,0.0271,3.6186
134,600622,光大嘉宝,0.5311,0.0394,4.11,0.0794,10.4148
135,000862,银星能源,0.5294,0.0143,,0.0174,9.7526
136,603058,永吉股份,0.5289,,1.5416,,
137,601500,通用股份,0.5283,,14.7262,,
138,002245,澳洋顺昌,0.5252,0.0512,3.1476,0.1514,49.3094
139,002349,精华制药,0.5215,0.046,2.7239,0.5047,53.02
140,300217,东方电热,0.5215,0.0396,8.479,0.2373,26.5352
141,002772,众兴菌业,0.5197,0.0529,1.0759,0.1374,27.5843
142,600023,浙能电力,0.513,0.0401,2.4722,0.1076,27.4002
143,000890,法尔胜,0.5126,0.0653,40.2891,0.1069,10.6938
144,600007,中国国贸,0.5073,0.0275,1.6431,0.0613,15.9541
145,600971,恒源煤电,0.507,0.0419,61.7508,0.0766,12.077
146,601518,吉林高速,0.5067,0.0119,1.8928,0.0216,10.901
147,601985,中国核电,0.5063,0.0129,1.8496,0.0174,10.4526
148,300394,天孚通信,0.5052,0.0483,1.2473,1.0466,105.7107
149,603789,星光农机,0.5051,0.0375,2.8671,0.1495,16.0916
150,600113,浙江东日,0.5019,0.0484,1.9065,0.1128,11.2765
151,300144,宋城演艺,0.5012,0.0401,1.4838,0.2256,42.0942
152,003816,中国广核,0.5004,0.0157,1.3654,0.0248,15.5979
153,002148,北纬科技,0.4979,0.025,12.804,0.4027,40.9998
154,002550,千红制药,0.4973,0.027000000000000003,1.1464,0.1515,15.8895
155,603339,四方科技,0.4859,0.0857,2.6689,0.5689,57.4361
156,300357,我武生物,0.4849,0.0524,1.1769,1.1878,138.0927
157,600744,华银电力,0.4849,0.0365,41.7284,0.0461,14.4824
158,300707,威唐工业,0.4844,0.1121,2.6284,0.2905,32.2353
159,000536,华映科技,0.4787,0.0519,8.8154,0.076,7.7919
160,002469,三维工程,0.4777,0.0267,2.2901,0.184,18.3968
161,600208,新湖中宝,0.4736,0.0097,8.1344,0.013000000000000001,2.2344
162,600053,九鼎投资,0.4724,0.0263,3.826,0.0363,4.637
163,300135,宝利国际,0.4717,0.0343,22.5684,0.0598,6.3495
164,002346,柘中股份,0.4683,0.0141,2.7089,0.0539,5.394
165,600139,西部资源,0.4677,0.0154,,0.0202,3.5908
166,601199,江南水务,0.4676,0.0207,1.982,0.0445,7.9639
167,002832,比音勒芬,0.4673,,2.2158,,
168,600227,圣济堂,0.4665,0.04,,0.0661,7.6605
169,002535,林州重机,0.4665,0.0232,404.6359,0.0414,4.3955
170,600185,格力地产,0.4663,0.0223,3.0224,0.0278,5.0742
171,600011,华能国际,0.4657,0.0451,2.6864,0.0683,12.0204
172,000539,粤电力A,0.4622,0.0285,9.0154,0.0494,12.8122
173,000679,大连友谊,0.4618,0.027999999999999997,7.0525,0.0358,5.4584
174,600794,保税科技,0.4606,0.0155,5.3121,0.0437,13.0394
175,000014,沙河股份,0.4574,0.0068,,0.0104,1.9785
176,603508,思维列控,0.4556,0.0299,1.6023,0.3796,38.7313
177,600795,国电电力,0.4532,0.0242,2.302,0.0339,7.2203
178,002787,华源控股,0.4497,0.0801,3.1451,0.4892,54.3789
179,300636,同和药业,0.4494,,1.7381,,
180,300236,上海新阳,0.4462,0.0258,2.3819999999999997,0.1456,15.3988
181,002485,希努尔,0.4456,0.0357,18.0703,0.1427,15.3427
182,300384,三联虹普,0.4455,0.0377,1.0291,0.1215,25.1114
183,300558,贝达药业,0.4441,,1.1855,,
184,603098,森特股份,0.4434,,3.4730000000000003,,
185,002208,合肥城建,0.44299999999999995,0.0488,4.545,0.0663,9.8101
186,600798,宁波海运,0.4417,0.0156,44.8761,0.0313,9.5786
187,600037,歌华有线,0.4392,0.0184,1.4157,0.1067,20.6631
188,600248,延长化建,0.4391,0.043,11.009,0.0679,6.7995
189,600989,宝丰能源,0.4333,0.0269,2.9052,0.0419,6.2444
190,600683,京投发展,0.4333,0.0157,4.8957,0.0175,3.7255
191,002320,海峡股份,0.4295,0.0424,1.5813,0.4718,92.6429
192,002795,永和智控,0.428,0.1047,3.0383,0.2262,23.1955
193,300669,沪宁股份,0.4239,,3.3156,,
194,300590,移为通信,0.4228,,1.6119999999999999,,
195,002575,群兴玩具,0.4225,0.0285,9.5692,0.4316,47.5291
196,300258,精锻科技,0.4221,0.0481,2.0692,0.1768,22.4054
197,000761,本钢板材,0.4216,0.0545,55.4825,0.0738,8.0769
198,001896,豫能控股,0.4215,0.0352,4.7969,0.0541,18.7189
199,603797,联泰环保,0.4213,,1.5246,,
200,600548,深高速,0.4184,0.0131,1.558,0.025,9.1627
201,000952,广济药业,0.4135,0.0393,2.648,0.0582,11.4472
202,300305,裕兴股份,0.4123,0.0367,3.1975,0.7562,117.2293
203,002702,海欣食品,0.4117,0.0982,7.3712,0.4774,48.2019
204,002317,众生药业,0.4094,0.0503,1.8635,0.1436,15.168
205,300587,天铁股份,0.4086,,2.7105,,
206,600675,中华企业,0.4078,0.0129,,0.0145,2.4669
207,300315,掌趣科技,0.4071,0.0224,0.8728,0.1883,30.0671
208,300046,台基股份,0.4066,0.017,2.4919,0.3148,34.1312
209,300113,顺网科技,0.4064,0.0457,1.1973,0.1952,20.2967
210,300204,舒泰神,0.4046,0.0528,2.0605,0.2856,31.2175
211,600804,鹏博士,0.4027,0.0459,4.6329,0.0664,7.6592
212,601595,上海电影,0.4021,,1.6455,,
213,002549,凯美特气,0.4014,0.0184,7.6115,0.0665,9.9157
214,300149,量子生物,0.4009,0.0285,1.4685,0.9578,104.693
215,601158,重庆水务,0.3989,0.0195,1.2696,0.0654,15.821
216,600881,亚泰集团,0.3988,0.0153,,0.021,2.3615
217,002843,泰嘉股份,0.3987,,2.2234,,
218,603040,新坐标,0.3983,,1.2833,,
219,002411,延安必康,0.3959,0.0262,1.4784,0.0643,15.6404
220,600483,福能股份,0.3942,0.0249,3.2089999999999996,0.0581,31.0261
221,600027,华电国际,0.39399999999999996,0.0324,2.7256,0.0452,10.3121
222,002045,国光电器,0.3935,0.0572,65.9167,0.1223,18.4932
223,300628,亿联网络,0.3925,,0.9895,,
224,002442,龙星化工,0.3924,0.0506,,0.0795,8.1463
225,000720,新能泰山,0.3914,0.0465,6.8809,0.0614,11.5142
226,300446,乐凯新材,0.3903,0.0535,0.8964,0.6546,105.4289
227,300623,捷捷微电,0.3902,,1.327,,
228,603626,科森科技,0.39,,4.523,,
229,000897,*ST津滨,0.3882,0.0089,,0.0117,1.4801
230,600703,三安光电,0.3874,0.0202,0.9984,0.0731,20.2396
231,601088,中国神华,0.3864,0.0274,2.3195,0.0798,16.5286
232,000665,湖北广电,0.3844,0.0293,2.2076,0.1034,10.6374
233,000029,深深房A,0.3843,0.0299,4.0996,0.0626,7.6255
234,600021,上海电力,0.3833,0.0296,2.7627,0.0423,11.0967
235,002755,奥赛康,0.3815,0.0184,,0.071,7.0987
236,600565,迪马股份,0.3809,0.0144,5.7831,0.0184,2.8867
237,600578,京能电力,0.3789,0.0179,1.8084,0.0371,9.2162
238,000981,ST银亿,0.37799999999999995,0.0212,12.1615,0.0273,4.6779
239,601028,玉龙股份,0.3776,0.0379,4.6312,0.1954,20.1715
240,000909,数源科技,0.3737,0.0249,36.3382,0.031,3.9743
241,603669,灵康药业,0.3711,0.0291,1.4491,0.2302,25.563000000000002
242,300298,三诺生物,0.3688,0.0515,1.5299,0.5866,70.7747
243,002304,洋河股份,0.3677,0.0707,1.0245,0.2467,25.5158
244,002595,豪迈科技,0.3671,0.0564,1.4062,0.4711,50.7237
245,002646,青青稞酒,0.365,0.0648,1.2990000000000002,0.4609,48.6948
246,600176,中国巨石,0.3645,0.0272,1.7751,0.0478,7.6512
247,002534,杭锅股份,0.3628,0.022000000000000002,7.5333,0.0365,4.6954
248,600516,方大炭素,0.3628,0.0205,39.8614,0.0733,8.517000000000001
249,600295,鄂尔多斯,0.361,0.0286,8.9066,0.0411,5.5593
250,603025,大豪科技,0.3607,0.0381,1.2703,0.4695,47.8694
251,300626,华瑞股份,0.3595,,360.2056,,
252,300105,龙源技术,0.3592,0.0095,,0.0414,4.2344
253,600182,S佳通,0.3592,0.0849,3.1529,0.2978,34.3622
254,600280,中央商场,0.3591,0.0403,14.901,0.0451,5.2851
255,000089,深圳机场,0.3569,0.0213,1.9165,0.1435,14.4075
256,603767,中马传动,0.354,,3.2467,,
257,000613,大东海A,0.3538,0.0283,2.0823,0.1066,10.6583
258,600657,信达地产,0.3535,0.0085,,0.0101,2.3922
259,600375,华菱星马,0.3511,0.0259,,0.0367,3.9767
260,000899,赣能股份,0.3505,0.0252,1.2992,0.0698,14.2468
261,000573,粤宏远A,0.3475,0.0442,20.7746,0.0919,10.8051
262,000543,皖能电力,0.3472,0.0365,1.4984,0.091,18.531
263,603203,快克股份,0.3464,,0.996,,
264,600299,安迪苏,0.3456,0.0493,1.3859,0.2211,34.9921
265,002833,弘亚数控,0.3446,,1.6837,,
266,600190,锦州港,0.3445,0.0178,16.7461,0.0368,9.0744
267,000875,吉电股份,0.3441,0.0177,3.5974,0.0223,5.3993
268,002458,益生股份,0.3433,0.0607,1.4179,0.1237,13.4912
269,600732,爱旭股份,0.3431,0.0104,,0.0199,1.9904
270,603456,九洲药业,0.3421,0.0362,3.1698,0.1582,17.3649
271,300545,联得装备,0.3418,,8.6355,,
272,300435,中泰股份,0.3405,0.03,1.6947,0.0884,10.1842
273,600780,通宝能源,0.3396,0.0433,9.0121,0.0833,19.525
274,600026,中远海能,0.3394,0.0151,6.5916,0.0246,13.2907
275,300127,银河磁体,0.3393,0.0273,1.3753,0.4929,51.9375
276,603896,寿仙谷,0.3392,,1.3181,,
277,600309,万华化学,0.3392,0.0367,3.2999,0.0527,8.3959
278,603268,松发股份,0.3374,0.0279,2.0815,0.1519,15.7736
279,300485,赛升药业,0.337,0.023,0.7839,0.7247,73.738
280,002294,信立泰,0.3355,0.0534,0.8585,0.4387,50.7433
281,600818,中路股份,0.3349,0.0502,15.383,0.1188,21.2008
282,600283,钱江水利,0.3294,0.0119,,0.018000000000000002,2.6684
283,002827,高争民爆,0.3285,,2.173,,
284,002695,煌上煌,0.3283,0.0514,5.1588,0.2955,36.553000000000004
285,600173,卧龙地产,0.3277,0.0253,5.7958,0.0418,6.65
286,000532,华金资本,0.3275,0.013999999999999999,1.7380000000000002,0.0351,3.9094
287,000568,泸州老窖,0.3274,0.0565,1.1774,0.3823,40.1355
288,002168,惠程科技,0.3269,0.0093,,0.0551,5.5912
289,002821,凯莱英,0.325,,1.6769999999999998,,
290,600529,山东药玻,0.3241,0.0465,3.7928,0.1605,16.5282
291,600995,文山电力,0.3239,0.0561,1.9286,0.1194,14.8178
292,300227,光韵达,0.3233,0.0256,,0.0698,9.7529
293,600346,恒力石化,0.3231,0.0677,7.1042,0.0837,9.6165
294,601991,大唐发电,0.322,0.0141,8.7065,0.0178,6.346
295,000869,张裕A,0.3216,0.0545,1.1148,0.217,26.0689
296,002868,绿康生化,0.3211,,1.1968,,
297,601699,潞安环能,0.321,0.0154,,0.0236,3.1584
298,603798,康普顿,0.3192,0.0702,2.1233,0.2798,38.2091
299,002831,裕同科技,0.3191,,2.5463,,
300,600033,福建高速,0.3185,0.0104,0.8584,0.0228,11.9012
301,300261,雅本化学,0.318,0.0196,3.5093,0.0429,5.011
302,300107,建新股份,0.3176,0.032,6.6327,0.6099,68.1834
303,600493,凤竹纺织,0.3174,0.0437,14.790999999999999,0.1287,13.1314
304,300062,中能电气,0.3171,0.0312,4.6938,0.0537,5.6097
305,300335,迪森股份,0.3164,0.021,2.3067,0.1263,13.1727
306,002776,柏堡龙,0.3161,0.0405,1.5759999999999998,0.1543,15.6924
307,000598,兴蓉环境,0.3159,0.0156,1.0076,0.0371,6.7138
308,603658,安图生物,0.3159,,1.1189,,
309,600269,赣粤高速,0.3155,0.0109,2.0908,0.0202,8.2914
310,002127,南极电商,0.3154,0.01,0.8234,0.1437,14.3716
311,300405,科隆股份,0.3138,0.0343,31.8186,0.0632,6.6394
312,603126,中材节能,0.3135,0.028999999999999998,4.3175,0.0616,7.2227
313,600467,好当家,0.3135,0.0108,7.1019,0.0259,2.7836
314,002925,盈趣科技,0.3118,0.1088,1.7424,0.2626,29.0654
315,002735,王子新材,0.3116,0.0518,5.7887,0.3142,38.3879
316,002553,南方轴承,0.3112,0.0296,1.3557,0.41700000000000004,41.6963
317,002557,洽洽食品,0.3105,0.0611,2.7884,0.1981,20.4183
318,002855,捷荣技术,0.31,,8.6078,,
319,002252,上海莱士,0.3097,0.0128,0.4682,0.1943,89.2254
320,000600,建投能源,0.3093,0.0296,0.9048,0.0604,18.2032
321,000605,渤海股份,0.3075,0.0246,9.9405,0.0474,8.0287
322,600727,鲁北化工,0.3071,0.0285,8.1648,0.1258,12.5802
323,002435,长江健康,0.3065,0.0393,9.8319,0.10099999999999999,10.8098
324,601566,九牧王,0.3064,0.0329,1.3967,0.1721,17.4079
325,300643,万通智控,0.3057,,3.1218,,
326,002871,伟隆股份,0.3056,,1.8335,,
327,002285,世联行,0.3052,0.0508,6.0346,0.1053,10.6716
328,000582,北部湾港,0.3052,0.016,2.0032,0.0375,7.7863
329,600679,上海凤凰,0.3046,0.0182,7.1005,0.0697,9.0601
330,002593,日上集团,0.3031,0.0256,12.3864,0.0599,7.5414
331,603583,捷昌驱动,0.3023,0.0687,1.0038,0.3576,36.433
332,600339,中油工程,0.3022,0.0445,,0.045,5.0463
333,603929,亚翔集成,0.3003,,3.2237,,
334,600664,哈药股份,0.2998,0.0762,9.5024,0.1716,19.3361
335,000980,众泰汽车,0.2998,0.0324,4.0809,0.081,8.2625
336,000601,韶能股份,0.2992,0.0279,1.3955,0.0564,16.6198
337,300016,北陆药业,0.2991,0.0317,1.5917,0.2567,35.7101
338,002223,鱼跃医疗,0.2984,0.0688,1.5212,0.2473,31.7555
339,603003,龙宇燃油,0.2983,0.39,112.9048,0.5967,59.8697
340,600261,阳光照明,0.2983,0.0619,2.898,0.1715,18.2056
341,600114,东睦股份,0.298,0.0429,2.9758,0.1381,15.7643
342,000762,西藏矿业,0.2977,0.0187,1.5286,0.10099999999999999,11.1373
343,600175,美都能源,0.29600000000000004,0.0237,,0.0351,6.252999999999999
344,603778,乾景园林,0.29600000000000004,0.0154,1.7267,0.0423,4.2555
345,300164,通源石油,0.2957,0.0099,,0.0523,5.8287
346,002321,华英农业,0.2956,0.0208,10.8801,0.0363,3.8751
347,300387,富邦股份,0.2947,0.0425,1.7995,0.1632,32.2728
348,300054,鼎龙股份,0.2946,0.0391,1.5315,0.2356,24.17
349,600717,天津港,0.2942,0.0248,2.0646,0.0602,12.4124
350,000709,河钢股份,0.292,0.0302,73.8731,0.040999999999999995,4.41
351,300154,瑞凌股份,0.2917,0.023,1.9383,0.2464,26.3649
352,000498,山东路桥,0.2912,0.0194,,0.0287,2.8901
353,600575,淮河能源,0.2908,0.028999999999999998,2.0977,0.1208,38.2335
354,300115,长盈精密,0.2908,0.0667,2.5433,0.1977,21.701999999999998
355,300195,长荣股份,0.2888,0.0198,1.7945,0.0676,7.0966
356,000703,恒逸石化,0.2871,0.0664,9.5072,0.1035,10.8534
357,300233,金城医药,0.2871,0.0359,1.8393,0.1074,11.9911
358,002079,苏州固锝,0.2865,0.0414,4.5022,0.2988,32.6844
359,002566,益盛药业,0.2862,0.0219,4.0954,0.0625,6.4633
360,300022,吉峰科技,0.28600000000000003,0.0593,26.9911,0.071,7.1141
361,300379,东方通,0.2845,0.0125,3.4578,0.1674,18.0244
362,300031,宝通科技,0.2845,0.0244,2.2387,0.1001,11.0338
363,600594,益佰制药,0.2826,0.0372,2.5131,0.1079,12.725999999999999
364,002820,桂发祥,0.2826,,1.2918,,
365,000591,太阳能,0.2824,0.0085,6.0166,0.0115,3.3608
366,000690,宝新能源,0.2823,0.0227,1.3558,0.0498,15.3869
367,600507,方大特钢,0.2822,0.0535,7.2712,0.0724,7.3553
368,002489,浙江永强,0.2813,0.0819,2.8158,0.2214,22.2173
369,002388,新亚制程,0.2813,0.055,65.6476,0.1794,18.4961
370,601069,西部黄金,0.2796,0.0373,2.8593,0.1109,13.8464
371,002752,昇兴股份,0.2796,0.0664,2.7579,0.174,20.2944
372,300285,国瓷材料,0.2792,0.0153,1.8569,0.1058,11.5182
373,600201,生物股份,0.27899999999999997,0.0345,0.5001,0.1872,21.9785
374,000506,中润资源,0.2787,0.0179,3.6926,0.0348,3.8915
375,603369,今世缘,0.2776,0.0464,0.8533,0.2044,20.6041
376,600987,航民股份,0.2774,0.0452,1.7355,0.1924,21.2656
377,601952,苏垦农发,0.2765,,1.7501,,
378,300475,聚隆科技,0.2758,0.0224,0.9662,0.1332,14.8297
379,002372,伟星新材,0.2753,0.0413,1.7422,0.2368,24.6811
380,000616,海航投资,0.2743,0.004,,0.0078,1.7035
381,601678,滨化股份,0.2734,0.0387,5.7915,0.1108,17.6067
382,002543,万和电气,0.2725,0.0802,3.3111,0.2403,25.432
383,600897,厦门空港,0.2725,0.0247,0.9601,0.1333,13.3475
384,300488,恒锋工具,0.2714,0.0146,0.7267,0.3735,63.5255
385,002099,海翔药业,0.2711,0.0339,1.3342,0.1138,12.8509
386,300081,恒信东方,0.2701,0.0226,,0.1469,14.9601
387,603066,音飞储存,0.2697,0.0204,2.1838,0.0938,10.0912
388,300207,欣旺达,0.2694,0.0625,7.7732,0.1006,11.4553
389,601808,中海油服,0.2683,0.01,,0.0203,4.6596
390,600896,览海医疗,0.2681,0.0076,,0.0275,4.1007
391,600438,通威股份,0.2673,0.0467,,0.0773,9.1729
392,600764,中国海防,0.2671,0.0262,2.1633,0.0934,11.0695
393,002422,科伦药业,0.2665,0.0226,2.4624,0.0435,6.9328
394,002504,弘高创意,0.2662,0.0522,2.9303,0.0696,6.96
395,300286,安科瑞,0.2661,0.0261,1.1463,0.1445,15.2384
396,000929,兰州黄河,0.2655,0.0301,,0.1145,11.6272
397,600846,同济科技,0.2648,0.0291,6.6194,0.0452,5.6086
398,603517,绝味食品,0.264,,2.3384,,
399,000939,*ST凯迪,0.2637,0.0067,2.5138,0.0087,1.557
400,002805,丰元股份,0.2632,0.0345,2.4266,0.2827,31.9814
401,600867,通化东宝,0.2621,0.03,0.7355,0.0908,11.5924
402,600436,片仔癀,0.2621,0.0284,0.835,0.1481,28.0105
403,002020,京新药业,0.2613,0.0354,1.7724,0.1428,15.5373
404,300049,福瑞股份,0.2612,0.0157,2.7515,0.08800000000000001,13.9792
405,000667,美好置业,0.2609,0.0136,2.2098,0.0215,2.8927
406,000993,闽东电力,0.2603,0.0092,2.7698,0.0162,2.6922
407,002836,新宏泽,0.2592,,1.3688,,
