,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
326,603568,伟明环保,0.2923,0.0707,0.5937,0.1639,68.3894
327,002700,新疆浩源,0.2922,0.0625,1.6572,0.441,44.1828
328,603959,百利科技,0.2921,0.0605,1.7844,0.0993,11.0938
329,600870,ST厦华,0.2916,0.1505,,0.1481,14.8136
330,600750,江中药业,0.2906,0.1053,1.0614,0.872,124.7836
331,600795,国电电力,0.2906,0.05,3.9335,0.0679,22.0453
332,600230,沧州大化,0.29,0.2171,0.9021,1.4615,167.6862
333,300695,兆丰股份,0.2895,0.0546,0.7886,0.3698,39.4343
334,600763,通策医疗,0.2881,0.163,1.1147,0.5,156.1854
335,000636,风华高科,0.2876,0.1459,1.1263,0.6609999999999999,76.4542
336,603058,永吉股份,0.287,0.09,0.9990000000000001,1.474,155.3905
337,002146,荣盛发展,0.2867,0.0409,2.0868,0.0482,6.0754
338,000767,漳泽电力,0.2863,0.0478,,0.0572,12.0421
339,600995,文山电力,0.2859,0.1598,1.3363,0.5743,139.9216
340,002382,蓝帆医疗,0.2858,0.0356,1.9233,0.076,12.5505
341,600426,华鲁恒升,0.2857,0.1654,1.2227,0.433,77.4425
342,600161,天坛生物,0.2855,0.1198,1.0332,0.9359,94.7046
343,601588,北辰实业,0.2852,0.034,1.889,0.0407,6.5066
344,300406,九强生物,0.2852,0.0854,0.7794,0.8352,89.3713
345,600969,郴电国际,0.2852,0.0463,5.2085,0.0666,40.91
346,300637,扬帆新材,0.2848,0.1496,1.0458,1.2118,125.9993
347,300204,舒泰神,0.2845,0.0651,1.5179,0.5209,69.4337
348,000952,广济药业,0.2838,0.1069,1.2969,0.2323,27.0201
349,603585,苏利股份,0.2831,0.1485,1.0937,1.7367,184.1144
350,600825,新华传媒,0.2829,0.0597,9.4379,0.1743,17.4257
351,300777,中简科技,0.2809,,0.7440000000000001,,
352,603393,新天然气,0.2808,0.034,1.6875,0.0991,42.8084
353,600566,济川药业,0.2808,0.2059,1.1896,0.6274,84.4074
354,002304,洋河股份,0.2802,0.13,0.8345,0.4666,47.8577
355,002256,兆新股份,0.2801,0.0336,1.7014,0.0748,9.2421
356,300488,恒锋工具,0.2791,0.0658,0.8103,0.4727,75.1125
357,601020,华钰矿业,0.2786,0.0628,1.3119999999999998,0.1957,39.9455
358,600198,大唐电信,0.2783,0.055,1.7269,0.0572,8.8093
359,000672,上峰水泥,0.2762,0.1466,1.0814,0.2754,30.962
360,300113,顺网科技,0.276,0.1069,0.7846,0.7753,79.9607
361,000685,中山公用,0.2752,0.0218,0.6153,0.083,15.423
362,601699,潞安环能,0.2749,0.07400000000000001,2.2587,0.1152,15.3656
363,603203,快克股份,0.2747,0.0877,0.7741,0.4634,50.121
364,300033,同花顺,0.2743,0.0642,0.7834,0.2905,29.2299
365,600744,华银电力,0.2742,0.099,,0.1165,25.5744
366,002677,浙江美大,0.27399999999999997,0.1529,1.0339,0.5846,58.8704
367,300590,移为通信,0.2735,0.084,1.0104,0.4859,50.5636
368,002626,金达威,0.2735,0.1233,0.8779,0.3527,70.9383
369,000755,山西路桥,0.2734,0.0377,,0.0417,12.8513
370,002346,柘中股份,0.2731,0.05,2.3139,0.3093,37.4825
371,300434,金石亚药,0.273,0.0559,2.4909,0.4322,60.0233
372,300613,富瀚微,0.273,0.0705,1.7557,0.6076,65.6544
373,600984,建设机械,0.2726,0.0564,3.6401,0.1015,12.4189
374,603025,大豪科技,0.2719,0.1214,0.7255,1.5025,152.2339
375,603617,君禾股份,0.2714,0.179,2.2885,0.6283,62.9781
376,600801,华新水泥,0.2705,0.1597,1.365,0.3248,51.4316
377,600737,中粮糖业,0.27,0.2326,4.4051,0.4665,55.0646
378,000981,ST银亿,0.2693,0.042,1.6982,0.0711,9.5455
379,600971,恒源煤电,0.2691,0.0853,1.8202,0.1732,26.8941
380,601882,海天精工,0.2691,0.1196,3.2873,0.2582,28.814
381,603626,科森科技,0.2685,0.1065,6.0958,0.2036,23.8186
382,603590,康辰药业,0.2684,0.0664,1.1902,0.4674,65.7597
383,600252,中恒集团,0.2684,0.0923,1.3833,0.456,50.8063
384,000883,湖北能源,0.2682,0.0512,1.3407,0.1348,20.4795
385,600707,彩虹股份,0.2681,0.0057,,0.012,3.6752
386,002138,顺络电子,0.268,0.0942,1.2826,0.655,72.8891
387,601360,三六零,0.2678,0.098,1.0091,0.5285,54.7746
388,002545,东方铁塔,0.2677,0.0354,1.8442,0.0984,18.4693
389,300146,汤臣倍健,0.2673,0.0953,0.9214,0.3604,80.5339
390,600977,中国电影,0.2671,0.1038,1.3062,0.3108,36.688
391,300519,新光药业,0.2664,0.0687,0.8204,0.9185,113.3395
392,000978,桂林旅游,0.2663,0.0407,1.7033,0.0925,25.7424
393,002019,亿帆医药,0.2654,0.0987,1.3355,0.3865,48.3062
394,600585,海螺水泥,0.2653,0.1489,0.9688,0.6545,85.5079
395,603103,横店影视,0.2653,0.1821,1.8121,0.5721,72.1555
396,002114,罗平锌电,0.2644,0.0968,,0.4575,72.5751
