,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2081540487.73,1469283214.93,726412023.30,2766960706.03,1719330070.38,1067098048.11,473610381.93,1927233695.71,1356938732.32,865570878.64,370842172.45,879341835.79,609109887.45,414245246.77,192939027.35,804640621.11,593557446.78,395375268.06,197890784.16,963890368.21,719035385.19,496879306.56,240924727.82,1072373157.47,800897747.26,542283505.04,235326085.02,1056706354.62,792577120.35,538968677.62,242077850.89,1101622987.62,814982212.23,551845657.87,255854752.12,1064963412.66,758416403.75,475296085.07,209423134.27,821289614.00,580337315.29,375285096.02,158514533.85,661981058.66,460105896.37,291730274.84,147502336.16,525090149.83,383016255.46,244789034.32,111257539.89,504534269.16,353769977.65,228726116.78,107614507.71,453665900.44,325969434.16,199354886.00,97516845.83,350094954.03,258029295.71,162813115.38,76074664.11,338903167.91,257029856.57,152599203.82,54980570.06,244218694.83,167440812.13,113251253.77,56209390.08,212849261.67,157300966.27,106683490.70,218231876.02,94020866.90,193275139.93,82085131.86,178213698.62,84189730.71,82419774.59,41512198.34,80742794.79,68569046.45,78636288.87,0.0
2,营业收入,2081540487.73,1469283214.93,726412023.30,2766960706.03,1719330070.38,1067098048.11,473610381.93,1927233695.71,1356938732.32,865570878.64,370842172.45,879341835.79,609109887.45,414245246.77,192939027.35,804640621.11,593557446.78,395375268.06,197890784.16,963890368.21,719035385.19,496879306.56,240924727.82,1072373157.47,800897747.26,542283505.04,235326085.02,1056706354.62,792577120.35,538968677.62,242077850.89,1101622987.62,814982212.23,551845657.87,255854752.12,1064963412.66,758416403.75,475296085.07,209423134.27,821289614.00,580337315.29,375285096.02,158514533.85,661981058.66,460105896.37,291730274.84,147502336.16,525090149.83,383016255.46,244789034.32,111257539.89,496023699.35,346734711.58,224235776.46,105450202.40,443722331.29,318277739.04,193764938.64,92009972.58,338658625.87,248919144.35,157505755.49,73644009.44,328354219.88,249606644.74,147931635.12,52581529.65,234835755.76,160824735.63,108679637.01,54006793.19,202641322.32,146092504.60,97996840.21,213714709.22,91881304.27,191741088.87,81245672.72,176252572.86,81994258.07,79922927.86,41511094.26,66676061.06,68468074.31,78427553.95,0.0
3,二、营业总成本,1870893977.34,1327806439.69,670414023.21,2512517471.36,1530741393.67,947750277.70,435792588.38,1756940322.10,1244467239.33,804629353.59,356966101.09,867285949.32,583881789.15,394129599.80,183560360.15,809155888.12,590702506.20,392548286.08,191726283.06,1014517677.45,702516770.64,480242352.02,230749654.96,1008937869.81,737919043.41,504596130.66,218836071.64,999411008.73,742385448.37,509970823.31,230148597.23,1046742758.86,764634207.32,516971187.34,241741886.70,1026635976.90,723581915.33,445080052.53,199267869.20,785722408.61,563572030.70,368133577.72,155761608.47,657861758.29,457843517.85,284338665.59,142902535.49,494711444.80,358649187.22,230920486.48,103262983.32,488961219.76,337414279.64,215356844.17,100321232.05,440901879.83,310457036.64,187092332.32,90777040.51,326088301.58,232014939.12,147864504.46,69424515.19,310068902.91,228408431.89,136941011.86,47410740.25,209355849.26,145650549.00,100319810.20,51272674.33,194784469.34,137712115.69,90994868.19,188947380.31,84407623.35,176567463.82,77314801.51,167929698.28,77937180.32,72811913.19,0,64784762.24,65656934.58,69198314.16,0.0
4,营业成本,1682358551.62,1205012153.35,599101325.49,2235509043.45,1369170029.19,838133990.46,378390457.79,1526169961.34,1081767214.87,698701471.79,306990898.75,747248064.13,509806686.89,347597054.52,159423719.42,706214805.60,515994586.55,342592530.36,170189641.01,855071402.39,634425470.93,437005730.23,211022633.32,923761593.80,672821710.31,454900107.59,199005095.79,901872308.98,677050929.26,464077033.99,208399226.39,971219244.55,709822822.76,478428409.19,225340883.44,924772503.64,657526616.84,406866931.86,177760207.23,721802990.19,517949513.95,337842738.15,140053230.78,582502587.04,401992431.65,255305533.76,130375002.72,442658675.82,321714035.53,207527662.69,93010565.80,448882994.77,309165257.11,200133772.27,93376174.47,394989954.31,282056929.21,169910928.26,83428158.13,296155100.48,211338631.97,132426815.92,61070371.08,279182584.48,206818631.98,120176515.77,40407993.67,187393817.72,130302732.87,89521577.73,45723787.92,169255939.40,124100952.29,82329971.94,177497768.36,77117490.67,167986582.51,73023103.34,157313992.46,71772599.47,66730808.01,0,61945222.96,62096321.22,64682155.76,0.0
5,营业税金及附加,10278535.70,7413255.55,3892298.87,12675340.13,11549869.19,7602263.65,3232492.91,17914871.35,12578133.18,8930128.08,3521638.71,9859030.57,4527534.08,2874739.96,1377393.30,5679520.01,3914244.59,2709427.01,1377510.91,5952538.14,3928392.30,2450468.78,924414.29,6371316.64,4763244.84,3169816.70,1195675.51,5913867.14,4011317.21,2262649.85,954282.29,5939247.94,2956630.15,1820612.20,658358.16,1901575.68,759481.84,404312.94,244154.64,1530767.42,878216.76,560199.94,245098.10,1633483.41,995988.53,680322.65,450697.37,1563288.44,1207744.33,972892.68,742366.92,912802.00,651353.56,397425.66,192803.38,1312987.49,1038565.55,658899.97,289288.06,1181896.93,832617.96,599262.28,161070.05,848200.46,749081.28,581878.75,411003.04,1452752.48,556643.86,181155.70,11730.75,1873507.74,784660.73,590415.85,1047133.61,583501.63,1369451.82,549169.06,767941.74,360413.30,482408.16,0,261690.28,264067.84,69195.95,0.0
6,销售费用,35432096.29,25698973.81,13567542.37,57844491.33,43541974.29,27401068.34,12867715.69,57546921.24,37420066.81,24674910.76,13988296.99,18825459.68,11126397.18,7366110.05,3680453.07,15703665.45,9540055.29,6392922.42,3427352.39,14124673.51,9779411.21,6402179.16,3065254.04,13323068.16,9351879.96,6491801.14,2279200.22,11862296.42,7585166.48,4638327.58,1859779.21,11194710.70,7466682.93,4834030.49,2560247.34,10777528.35,6428238.76,4046306.90,1754326.52,8792151.93,5280034.09,3185611.33,1564992.30,9359852.96,4223565.68,2701399.80,1364157.80,9428974.26,7542859.93,4420353.77,2959271.76,7930817.28,6060349.76,3689184.97,1739789.60,6708747.11,4575366.09,3039860.93,1341478.94,4590922.28,3700222.64,2336629.47,1413112.36,5843628.85,3684790.07,2610621.76,1440243.11,4248135.57,2785207.61,1830136.35,971611.14,3981182.67,3082420.19,2027750.02,3586257.59,1844841.37,3453082.58,1706610.98,2722488.28,1290762.65,1432405.47,0,1105200.17,1128064.77,1736466.54,0.0
7,管理费用,70979474.20,45745497.77,21783344.73,80837187.99,94386574.21,61931285.33,32474451.39,126831978.65,85190562.25,52039359.65,26622094.66,69774884.09,39958085.65,21904499.62,12936557.01,43780958.06,39760204.39,25881928.81,12036265.96,49101524.79,39851987.18,27063980.05,12047149.19,42871627.44,39435828.38,25882848.80,14374202.13,45572083.73,33145616.15,22102986.68,11457645.64,30964696.53,27921984.99,18531556.52,8958144.85,58183201.39,34899982.00,20552326.19,9690163.46,28416864.50,22734276.74,15483192.92,7903817.39,26829108.22,28371580.91,15298084.56,7238495.11,23405833.11,19334829.29,12988814.44,6473402.31,22029059.32,13582626.14,5903186.34,1962900.52,26937510.53,14045959.06,8350870.99,3527097.70,18065489.66,13653551.54,10360110.14,5127396.69,22145982.79,15594478.07,12391191.04,4572010.77,13781572.65,9698223.82,7183153.68,3250097.59,21645685.26,8380900.60,4889847.97,14951453.44,7878647.04,10637797.12,5256571.84,9471739.74,4186152.60,5237508.50,0,2196609.08,3235288.45,2607739.56,0.0
8,财务费用,23786235.95,16044120.80,9196731.67,20269033.48,11699914.67,5920403.08,3727947.63,15400148.91,11518606.48,7230829.17,4307239.66,16213528.27,12760983.09,8908602.65,4492115.39,20102127.43,13745191.06,9676663.91,2692523.61,12524894.94,9972172.71,6319998.52,2179013.41,20350722.21,12266799.43,14598648.85,2154117.96,33109448.22,18688860.85,15308100.94,7555744.73,28552105.99,18795911.76,13820000.40,5965129.49,21443714.78,16716635.17,11982595.16,6137670.81,19970523.26,15558989.69,10168235.43,5471502.04,23923841.64,20171542.16,12968733.20,6102713.62,17327890.33,12838248.40,7429421.04,3190159.29,9205546.39,7954693.07,5233274.93,3049564.08,10952680.39,8740216.73,5131772.17,2191017.68,6094892.23,2489915.01,2141686.65,1652565.01,2048506.33,1561450.49,1180804.54,579489.66,2479570.84,2307740.84,1603786.74,1315446.93,-1971845.73,1363181.88,1156882.41,-9015651.48,-3205608.01,-6359023.97,-3235729.97,-3717854.20,327252.30,-1071216.95,0,-723960.25,-1066807.70,102756.35,0.0
