,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1129293550.38,766443626.32,359503393.08,1698089206.54,1369912914.32,992065410.44,516354274.04,2004295820.98,1723507702.42,1197397871.32,622728725.51,1906735239.66,1568292201.34,944347806.08,376323884.50,1426542116.44,1095098670.31,728700703.09,365251523.22,1552094711.88,1156236513.31,750739959.57,345977811.45,1566444923.84,1186719917.56,785099745.70,350389154.02,1758414201.05,1328899664.01,879012225.68,421043092.78,1810529492.09,1314530420.64,867843375.26,396633729.96,1683268479.56,1276554754.50,858860395.38,420147318.49,1545332103.14,1141201237.39,733309116.02,327062983.34,2113765794.10,1632045388.59,1066580705.22,430813605.31,2229933922.18,1632250975.73,1133183607.36,480098086.44,1968289171.54,1531617725.70,944443934.54,420539179.48,1617468818.80,1209953211.65,774413467.50,300615535.92,1217118064.96,937678472.82,613714016.16,286309120.67,938658877.25,644612210.05,417015003.07,179015648.02,669484797.89,458878016.50,313021215.70,140068507.26,360292890.39,161520379.52,657976408.23,295104171.63,385047571.32,183089972.11,370927671.92,174434137.35,370107865.68,366669537.78,314234749.27,0.0
2,营业收入,1129293550.38,766443626.32,359503393.08,1698089206.54,1369912914.32,992065410.44,516354274.04,2004295820.98,1723507702.42,1197397871.32,622728725.51,1906735239.66,1568292201.34,944347806.08,376323884.50,1426542116.44,1095098670.31,728700703.09,365251523.22,1552094711.88,1156236513.31,750739959.57,345977811.45,1566444923.84,1186719917.56,785099745.70,350389154.02,1758414201.05,1328899664.01,879012225.68,421043092.78,1810529492.09,1314530420.64,867843375.26,396633729.96,1683268479.56,1276554754.50,858860395.38,420147318.49,1545332103.14,1141201237.39,733309116.02,327062983.34,2113765794.10,1632045388.59,1066580705.22,430813605.31,2229933922.18,1632250975.73,1133183607.36,480098086.44,1959445286.24,1523402812.78,938084818.81,419414089.06,1611420380.22,1205193016.77,771059938.36,299106546.86,1199784570.03,930919035.77,607356183.89,286107276.41,930980828.37,636504986.52,413522584.54,176642776.37,665225913.69,450513114.09,304707392.75,137714633.20,353135088.62,159626890.92,653795072.53,293122295.69,382894448.73,181002238.19,370490691.24,173747521.51,369564900.98,367331848.88,314362766.04,0.0
3,二、营业总成本,1189754454.41,777595192.11,354693654.21,1909436035.41,1327171382.40,958242663.67,515768611.48,1931047327.45,1705268821.92,1170594216.95,617460190.53,1865084514.18,1528185600.44,903851958.45,378354641.94,1450507923.32,1095688106.74,729067430.74,369216459.68,1561941820.19,1155743874.34,750693142.37,350806228.26,1549245261.41,1175559147.53,778869438.73,341025432.51,1787316952.62,1325822968.20,880641808.09,430000839.52,1840530657.46,1306462725.35,864577550.50,393374215.09,1668829084.66,1262462177.82,844959645.82,412685545.36,1520681139.14,1130581619.46,723740138.26,319998865.62,2157998396.28,1640508921.24,1081633135.16,425211421.89,2206688706.15,1588009953.72,1097987743.98,471364059.33,1924267901.32,1493534984.81,915759262.12,410645813.18,1577390316.11,1175909587.96,747787432.23,290253212.44,1164123905.91,895749316.59,584546785.72,277344344.86,905755344.74,615230581.24,392993817.63,168148878.58,636340120.70,427020396.44,286789588.21,128933929.40,955223523.70,147436576.10,571955204.28,245332818.61,316291149.12,138112256.71,314776786.66,150259409.04,327565112.35,331554974.99,298139394.03,0.0
4,营业成本,1087907020.11,706156988.76,317204222.52,1481087526.00,1215724456.90,882242095.13,490527600.77,1656366332.20,1522612106.01,1047871485.66,562341100.97,1614913215.65,1333373012.53,782258736.47,329424309.71,1234269479.52,945799048.27,630437790.36,322153393.74,1336718357.04,994047500.32,641329470.81,297050195.61,1307551030.22,990883350.66,649412838.85,291675060.19,1498631151.96,1126289715.44,751238979.71,364025575.50,1586911293.66,1154101182.96,768872913.25,341977242.85,1434026293.97,1092209955.79,731335550.76,357446800.93,1316017078.87,976106619.98,630789436.77,274161951.17,1833319556.25,1410693661.84,931344157.81,359720128.90,1918667784.13,1387285080.62,969050463.08,404226167.02,1699811836.16,1330438335.61,810406592.97,362744422.98,1371750844.22,1035414187.57,657355392.84,244608508.83,979599165.26,767606113.16,501797672.18,240077769.97,763432923.57,511342041.42,329959739.35,141003398.72,555047072.19,376004536.80,255056909.03,114946516.85,725895502.64,126815949.71,478330581.50,209081696.30,293038932.78,131047205.62,294472983.24,140676863.26,307002131.82,303916158.88,269472820.31,0.0
5,营业税金及附加,6214687.95,4175308.76,1998098.87,9113107.43,6749218.04,5035378.42,2318810.58,13274289.89,9034809.71,6037746.77,2342279.51,23821422.85,12943710.32,11408506.94,1963445.55,6900895.48,4372956.51,2984357.38,1353600.46,8872764.15,5953304.09,4044568.28,1149869.94,8162317.29,6421488.49,4370735.50,1354928.54,7551579.22,5601294.87,3432486.30,1362046.56,7470912.37,3783762.64,2015525.48,734021.79,4064256.80,2322393.72,1019836.70,477662.88,2138136.60,1436179.96,907693.78,432657.40,2893497.42,1585835.77,1359518.94,549974.05,2837170.93,2026050.54,503091.14,1460419.74,3401057.70,837520.84,732026.95,194354.16,1619345.72,1002133.74,464245.95,227206.48,1634916.60,491083.02,303204.40,167193.73,1794457.07,449639.84,269843.64,81002.64,554686.25,1345532.48,921266.35,311004.82,7691535.54,767099.52,5437609.43,1437272.97,2305447.58,1053676.83,2066650.88,957933.31,321261.09,847428.53,1720454.73,0.0
6,销售费用,416326.77,278903.76,98235.55,489348.29,397918.46,308443.53,193808.46,15598270.79,10956273.40,6681918.28,3475180.17,33646881.77,27417095.94,21128926.86,14846845.89,45229410.74,32857802.17,21918670.84,10385792.33,46726285.79,33045910.27,23119750.47,11437037.12,43626932.93,31580549.31,21471387.36,9376290.64,56811977.56,41169562.10,26156330.10,13345151.47,63543765.20,43068609.42,32190803.52,14246163.59,53719976.90,39655930.94,25062454.14,12845311.29,51958809.57,33986049.61,22059400.98,10012170.69,65942393.66,48959764.69,30472890.25,15227224.14,75027949.72,47139876.88,36171304.69,15419089.91,56010633.09,39628591.17,24381837.96,11408613.86,46265363.07,34407432.83,20148513.26,8728494.53,44477003.47,33652355.18,20677956.07,9562261.49,35962964.85,23349554.39,14393491.77,6311135.45,23377133.66,14205729.36,8906190.63,4157679.13,118199575.67,4379234.59,38980967.95,15446246.89,10212078.44,1691770.37,5092838.07,1662269.51,6929225.50,11113981.37,6534572.19,0.0
7,管理费用,41138507.30,28406260.75,13446335.80,60881291.06,40401045.70,28151042.03,13293086.73,125431401.48,94452460.97,64720063.42,31978912.18,119582600.45,93452664.70,56726447.59,21751470.09,90087955.70,64040993.44,42680627.41,20785000.60,90173291.76,66105402.64,42250796.29,21524062.26,90649212.57,63613422.44,43633746.19,19843232.83,95679333.13,66749913.84,45734612.56,22218695.51,93834781.26,67209839.87,41939856.75,21067665.97,85874597.99,60458101.47,43372723.93,21713218.61,74963033.42,54695399.99,35187119.77,17544551.54,109449425.12,67143981.85,43227739.91,24342062.29,86446106.30,64513390.81,42123690.41,25873209.46,80792767.72,62402042.90,42671549.05,20226526.65,106110492.67,64385457.52,42985478.11,23620933.80,84852461.41,51064208.74,36442038.84,16468406.54,71256198.54,56586175.69,35741602.51,14804254.39,45711914.44,26468179.67,18425224.83,8454504.16,90076962.48,12089898.24,31473628.13,12060377.33,17483633.83,4797687.94,10561122.57,4437660.77,10065699.20,11864019.13,10518415.32,0.0
8,财务费用,54077912.28,38577730.08,21946761.47,89649030.11,65686720.25,43793681.51,16735304.94,103209262.66,62802262.37,42862115.94,18071018.87,44520134.33,36101813.44,25907456.67,11868570.70,57360999.51,42793887.86,29995737.99,15939680.93,82828535.54,63366754.76,41136513.11,18280191.40,96623868.89,69540621.55,47031392.95,17060007.29,103239431.72,77642599.08,51560035.09,26929691.03,85516256.63,60232848.79,39890940.20,17557883.06,73317716.14,54288069.12,36580576.29,15647878.71,64583721.59,48916730.00,32725064.76,17160332.51,121661688.79,102864401.32,67141617.92,27093385.97,107745256.66,82644693.43,45165447.78,24385173.20,84251606.65,60228494.29,37567255.19,16071895.53,51644270.43,40700376.30,26833802.07,13068068.80,53560359.17,42935556.49,25325914.23,11068713.13,33308800.71,23503169.90,12629140.36,5949087.38,11649314.16,8996418.13,3479997.37,1064224.44,13359947.37,3384394.04,17732417.27,7307225.12,-8501036.36,-478084.05,2583191.90,2524682.19,3246794.74,3813387.08,9893131.48,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,268215732.52,-1787976.95,-1287976.95,-7300000.00,17167770.43,5410909.46,2420886.88,-748301.17,28600259.13,24897303.51,6421883.92,-1500000.00,16659182.37,5823418.49,1050246.76,-1401008.38,-3377414.09,-6774997.74,-1187956.59,1364871.93,2631899.51,13519715.08,12949337.88,1715913.02,25403479.03,8369882.87,2519364.33,2119679.45,3253648.34,-21933518.33,-20332488.70,-2208762.17,17826242.85,13527726.78,7588504.00,4554672.94,11020359.09,15440639.92,2071422.20,687202.31,24731835.04,9261275.77,8087210.33,-1721353.46,15964438.41,4400861.44,4973746.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752092.85,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127750.00,-127750.00,-127750.00,0,1154150.00,1026400.00,1026400.00,0,-1026400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62736.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
