,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3010443763.12,238581476.23,143254823.27,630198335.58,492137164.73,348891847.94,194340934.83,611443507.91,442765907.86,318466808.53,167990093.51,518489204.08,376622609.30,274764075.99,151121196.37,472708906.11,346385203.19,244465837.70,100596029.02,405287376.70,291535245.52,195807449.21,92947702.12,442782123.51,315309164.97,226206024.93,116019541.45,479589133.05,363402556.78,266102227.21,120340917.87,645324320.84,449317701.67,310904424.73,154591044.21,697560473.08,418860230.83,295522908.22,131920369.21,453050348.57,339682858.89,215465561.43,65570350.70,317782982.53,254760787.99,176603914.00,94483494.78,506344228.85,380911356.49,259731764.89,133671925.90,453909527.96,325840869.58,237197033.85,112573796.26,523299849.45,392376503.02,297911918.84,137780783.51,1159446714.53,922417976.08,747154485.31,364494534.65,1023697836.14,611988735.91,373188293.16,155281021.87,521260026.78,391913108.61,283864172.17,102606625.25,338820244.51,159647442.31,240241749.06,112932940.30,278199074.92,136734874.74,277697343.28,124109119.33,281987940.38,151102229.86,336424833.16,316220876.19,169690579.50,0.0
2,营业收入,3010443763.12,238581476.23,143254823.27,630198335.58,492137164.73,348891847.94,194340934.83,611443507.91,442765907.86,318466808.53,167990093.51,518489204.08,376622609.30,274764075.99,151121196.37,472708906.11,346385203.19,244465837.70,100596029.02,405287376.70,291535245.52,195807449.21,92947702.12,442782123.51,315309164.97,226206024.93,116019541.45,479589133.05,363402556.78,266102227.21,120340917.87,645324320.84,449317701.67,310904424.73,154591044.21,697560473.08,418860230.83,295522908.22,131920369.21,453050348.57,339682858.89,214295487.24,65570350.70,317782982.53,254760787.99,176603914.00,94483494.78,506344228.85,380911356.49,259731764.89,133671925.90,458847573.49,330860045.21,235416111.69,112465991.03,556430205.00,402769801.49,305092669.19,144758662.05,1151997344.30,916306140.18,740381748.23,360353857.15,1009137269.66,605581917.11,367136392.50,154756018.34,515072118.04,387186523.56,282447460.52,102405441.26,336076671.35,157122864.47,232620400.74,112277553.37,277308613.93,136475270.74,271852491.65,120285208.19,280586808.62,150237561.85,334972822.64,315148439.57,168981238.89,0.0
3,二、营业总成本,2953330980.13,235644401.00,136383991.45,589130972.96,453896084.43,317371892.37,177042913.29,555076045.19,407015547.28,290968502.93,152483698.77,480033550.91,350187573.79,255092635.49,142397137.92,444336056.82,319076890.91,220960666.98,93122635.07,381385575.57,268841064.03,179272438.65,85985996.43,400924108.09,283002685.84,203060963.02,106419143.89,428772330.87,331925034.89,241352046.23,107846991.67,663305314.82,441766919.80,304709404.81,151484652.16,826683304.47,486853779.15,339048004.51,159077151.42,510210167.41,429787707.34,263106827.57,98373554.22,464289460.48,327572052.69,220292565.56,107015183.18,580462672.40,423438046.87,297682490.67,153772429.36,967542367.61,416157209.91,285581852.90,121137238.93,812930066.55,644008754.89,523885499.13,175038870.87,1213927352.52,890800068.90,722106882.59,355359936.31,1001943357.13,598236577.34,364609254.07,151893989.44,502672634.59,383037289.67,276837150.73,103823009.16,322124451.46,155358609.77,209116742.13,101755873.81,245460687.32,117891946.02,233507003.42,106124376.86,242072029.50,0,298609806.45,280102475.90,152612123.53,0.0
4,营业成本,2691894528.77,169412907.50,102668262.41,429737051.10,344191489.05,247833682.76,142917446.12,420906623.75,316373126.22,232018663.51,123120067.52,361277729.16,272578576.91,201802468.83,113570454.86,345276381.78,258377306.55,178290449.76,72147844.78,301496616.64,213039461.91,141473848.30,66736349.80,313350303.97,219688988.49,158203725.40,84388930.16,342927600.19,260276519.08,192124341.80,88995394.53,489868731.00,344097851.81,251388090.36,121662376.51,560551930.37,363025062.75,244779702.61,115147361.92,349318952.07,249938245.83,147927634.47,55128215.58,256688979.98,202950898.34,140828755.45,76731411.58,422268945.79,315826177.35,214472502.10,113547515.38,411239878.61,291772176.23,204080674.65,98954737.93,536153297.96,401796287.08,304851652.24,142551077.07,1056136580.87,787758462.61,647647163.41,322289381.85,881100730.30,514727081.26,310652639.93,128294735.51,412059790.73,324726728.19,234125179.91,83690011.00,270710429.29,128751447.20,176841195.94,87656153.86,211167465.44,102225668.62,211598749.50,92747085.20,219739527.86,0,262674651.36,248003263.40,143037924.07,0.0
5,营业税金及附加,7711396.91,257110.25,103731.54,2556579.85,2234357.57,1177409.86,136184.89,3668052.80,2414631.50,2330210.14,1381617.56,2985140.65,1802820.65,1349213.99,967205.95,1848152.19,1256159.99,1067431.78,442460.37,1441221.87,970544.54,674580.26,140528.54,4112112.37,2894421.79,2242838.61,1226034.55,4291524.84,3559161.03,2739185.88,1130736.30,5782853.46,2654844.13,2025934.92,983498.10,3748441.53,2696800.00,1880724.75,622236.93,1607107.77,1259404.25,766052.85,274538.26,1158323.93,959855.47,739917.13,256683.11,1250888.73,890780.55,603977.74,337634.55,948119.34,776592.34,689854.79,389064.60,671140.98,678623.29,633955.22,244710.76,929522.98,629852.61,593220.73,239503.24,309402.72,1089878.14,327886.14,340966.27,1353864.85,517127.11,366305.00,179681.80,506139.77,178202.24,226158.10,0,189780.16,100000.00,487271.22,282847.92,531076.63,0,1238483.86,624723.23,819182.41,0.0
6,销售费用,61187554.14,11334666.91,6104556.13,27493734.41,19785569.84,14421123.88,7349520.44,26247683.18,17197494.63,12266787.60,6285712.14,28152658.27,17905998.27,13069225.57,6097820.99,21147286.97,14448796.15,10416154.29,4740934.60,16317963.22,10384302.67,7544147.00,4367938.88,19255830.98,14513092.72,11671150.26,6150823.56,20461818.23,16691112.04,13128169.23,5697226.50,30056962.08,20480324.60,4396736.59,2125334.54,35381886.52,8865397.54,15316238.30,0,20119928.68,14819343.30,7882497.48,4480185.13,21850639.91,16249993.31,10580927.04,4718400.65,31521267.48,26483609.51,17690163.89,9700541.47,32560569.12,23642927.62,19423831.88,6026475.91,43585741.62,45659710.53,41270431.34,15164354.09,39240254.57,32368448.33,23611962.03,13588706.70,34423164.79,24988424.24,16850479.44,6462214.64,23820014.48,24793859.13,20145969.85,7304934.19,7994582.16,6197107.60,13347088.23,4527131.22,13629636.96,7211228.50,9337380.92,4436438.58,6164218.98,0,4401379.02,8296582.25,1466238.85,0.0
7,管理费用,149865984.30,37564707.33,19329078.04,98679693.84,70785860.45,49662647.95,25455453.19,100127515.61,68794525.91,43059849.79,20498626.95,84954118.92,56753746.30,38107495.88,20032791.66,77473253.64,45629928.24,31017048.92,15955142.85,57896335.96,38625404.05,25046730.19,12128217.96,54970954.93,38724189.33,25869641.75,12200768.20,56331360.45,34014845.81,22474906.89,10423721.61,62629234.69,54507616.44,30831039.25,13920432.20,81485415.31,51185283.61,36622486.14,18410139.54,70048684.11,49462944.64,30767905.13,15336030.32,62685204.38,34338931.57,18559323.83,14828811.31,51563035.54,29434594.53,29414341.18,13886708.14,450104684.45,51777663.57,27951286.00,5599796.05,161885681.09,132712691.29,122330502.48,5146599.23,67826433.27,34258240.18,23466766.99,11018836.42,44852370.13,31914138.85,20505194.42,9189030.71,40487802.02,25124720.07,16238509.22,5468706.65,37001730.19,14509245.16,17082211.60,9681379.10,21823385.93,9534070.16,14939527.26,8459916.17,17572527.70,0,25206063.82,20133474.47,6357763.98,0.0
8,财务费用,26299216.66,5132720.73,2131232.13,7959060.14,5781853.47,3332877.74,866785.64,2496236.90,2432940.78,1430165.49,699481.06,1112702.38,778704.35,318164.70,71237.49,-2641545.61,-2122719.59,-1745306.04,-564143.06,4899152.83,6454579.79,5034535.12,2595403.30,10338223.57,7424109.39,5314731.94,2452587.42,7324873.22,19841213.56,13343259.06,1594539.58,50673192.56,20026282.82,16067603.69,12796010.81,78849533.34,60667611.78,40035229.24,21054676.30,773641449.21,71796429.00,49348048.56,23154584.93,104855686.84,71268425.72,47779693.83,25026392.14,100999304.38,50827799.72,35526420.55,15638199.56,72689116.09,48187850.15,33436205.58,10167164.44,70634204.90,63161442.70,54798957.85,11932129.72,49794560.83,35785065.17,26787769.43,8223508.10,41257689.19,25517054.85,16273054.14,7607042.31,24951162.51,7874855.17,5961186.75,7179675.52,5911570.05,5722607.57,3718668.76,-108790.37,-1349581.17,-1179021.26,-2855925.48,198088.99,-1935321.67,0,5089228.39,3044432.55,931014.22,0.0
