9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,586950.34,48063049.17,-483004.38,66992.18,-951704.02,9328343.94,853023.87,866663.66,485575.88,-426172.25,-288314.35,568935.64,427449.12,790330.70,1562836.22,343088.44,390575.68,1085313.16,747789.51,576179.21,416774.66,373881.76,347050.70,308810.21,-200950.26,508964.59,352137.20,353759.51,99682.10,2162227.91,2005708.05,1938600.27,137721.34,3418350.94,3843869.35,1724674.93,1873391.79,5197863.27,276501.70,290405.42,30468.70,14831660.21,2088684.61,2088684.61,0,322144.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443019.96,-87873.44,-622862.34,-1358747.50,-112739.50,2932911.50,1636642.00,1274390.50,963091.50,-2918196.00,-2761949.50,-2357547.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,6862367.83,4661805.40,1738403.91,62853318.08,60403455.80,60853173.32,-85478.91,-55058367.98,-15090626.49,-8820028.94,-6143759.54,-46179389.98,-25702132.13,-16413967.20,-7106716.34,-53971786.65,-27880556.53,-17932893.81,-12008869.75,9013687.61,5210881.91,2172020.61,1587667.82,843123763.94,698550537.67,694676419.56,694142557.44,210093052.41,29336950.34,28632681.67,-2205410.72,31611767.30,-4497087.27,-2628885.90,-2007214.47,31090196.33,18008564.06,22730161.47,-2086404.37,15353255.51,-3484871.43,-2079476.35,791450.17,-6169657.31,-5172877.70,-2644498.82,0,0,61880.81,-148814.17,0,48372.91,47981.48,49014.88,49014.88,289.86,-26208.15,-28539.85,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-7953427.43,-5989350.20,-2437877.87,-11896772.17,-10499512.46,-6262169.99,-6624283.16,-74657876.93,-26420983.47,-15896738.57,-8321532.61,-51047600.71,-27331253.06,-17062417.75,-7153355.17,-54422097.32,-28330867.14,-18372205.28,-12399041.96,0,1793967.37,1149062.17,564709.38,392195.87,-206331.53,-853843.17,-1387705.29,40948187.80,30019173.52,29314904.85,-2205410.72,30935889.47,-5131629.36,-3263427.99,-2198736.60,31056064.83,17975386.56,22728137.47,-2086404.37,12110124.22,0,-5322607.64,0,-5839969.85,-2631620.86,-2631620.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1003864543.04,719239718.84,273972445.96,1078278210.47,772785102.09,597062998.13,478832682.86,1252340671.50,539026360.63,4989551.97,17652057.77,175390598.52,166026419.55,199148915.04,-29543991.49,106629358.57,69500481.73,58363315.30,-34333776.88,6698148.00,22890013.36,36324631.27,17237550.56,945190495.89,787595208.93,738927105.50,727591180.31,313147157.34,23249406.70,35532524.20,14710294.00,149554148.24,74697469.57,19447004.26,1340405.11,164705444.80,112155102.67,22648694.66,-4469283.03,154097424.77,110520311.75,56839918.18,-5518899.80,152416592.66,151850922.32,126217589.65,65967127.80,-31155244.33,-27557994.14,-16004751.07,-5779873.49,1240620.46,1869596.78,2847889.81,525855.00,6758294.48,7275479.99,5064786.16,1079072.54,9890830.54,12822844.66,9248691.40,1043406.96,15396522.39,12135634.65,8702935.21,15077054.17,12042841.05,0.0
16,加:营业外收入,2311973.69,1330649.25,353792.49,691194.16,77349.35,324058.38,3182.62,605666.00,398867.56,389626.80,258140.49,3860980.45,3467181.02,3021378.17,667158.21,3542484.36,6612444.85,5687845.48,3869844.51,1686425.79,2178341.37,1292119.33,280590.40,894937.31,622965.36,334036.56,73850.00,2536120.89,236703.64,168940.62,140207.00,696116.35,634703.01,408723.19,120150.00,8947749.31,1788146.20,858987.39,616037.39,706448.87,493572.46,335080.32,237021.00,17773643.17,13780139.54,13866545.74,596732.79,3448524.33,2792449.06,1451240.75,1453360.75,2200.00,48400.00,50900.00,300.00,42490.00,42463.05,19823.05,11323.05,96512.99,79296.64,25044.84,7215.60,11395.85,106930.90,106430.90,3540.20,9379.80,0.0
17,减：营业外支出,639851.76,500000.00,174.00,6941190.70,6067940.61,6341849.00,5059504.96,20568053.88,21590821.92,967468.60,264275.34,13080611.80,13038062.07,12038059.47,10000001.95,129679.94,109754.31,29163.37,13313.89,1227331.25,1227331.25,1089800.94,80100.00,1484909.97,1424938.20,1424553.77,159.60,1082544.80,1074934.91,1002332.16,0,422393.78,414372.98,211386.45,1386.45,762826.16,770235.81,521289.26,184250.87,3283567.57,792580.37,310975.41,68857.33,3227259.38,1970725.83,1802898.45,310688.19,137519.15,115047.00,87041.54,21141.64,51422.59,66114.79,51231.76,5755.34,214328.58,121790.79,107711.25,28780.21,135057.70,81989.52,72277.82,44268.61,568653.67,175636.86,123289.10,138720.04,27869.28,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,93296.76,38109.75,51726.34,38209.85,37812.85,37812.85,0,78282.65,77134.65,3694.70,0,35918.00,35918.00,0,0,0,0,0,0,51615.02,49918.84,0,0,1884.75,59262.30,59262.30,0,2274.57,0,0,0,1636754.55,0,0,0,75688.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1005536664.97,720070368.09,274326064.45,1072028213.93,766794510.83,591045207.51,473776360.52,1232378283.62,517834406.27,4411710.17,17645922.92,166170967.17,156455538.50,190132233.74,-38876835.23,110042162.99,76003172.27,64021997.41,-30477246.26,7157242.54,23841023.48,36526949.66,17438040.96,944600523.23,786793236.09,737836588.29,727664870.71,314600733.43,22411175.43,34699132.66,14850501.00,149827870.81,74917799.60,19644341.00,1459168.66,172890367.95,113173013.06,22986392.79,-4037496.51,151520306.07,110221303.84,56864023.09,-5350736.13,166962976.45,163660336.03,138281236.94,66253172.40,-27844239.15,-24880592.08,-14640551.86,-4347654.38,1191397.87,1851881.99,2847558.05,520399.66,6586455.90,7196152.25,4976897.96,1061615.38,9852285.83,12820151.78,9201458.42,1006353.95,14839264.57,12066928.69,8686077.01,14941874.33,12024351.57,0.0
20,减：所得税费用,256897599.82,185039005.62,64413839.81,270798478.51,188805748.07,143425642.05,64542975.74,321771239.67,124563729.29,17035185.93,9118636.00,78517415.51,64172883.81,56882245.92,-3947455.69,48096871.89,34023955.10,32078100.71,-3351593.11,198464.82,318222.32,-145229.98,-1262335.69,231898390.44,205070839.99,191560253.68,187240610.56,77580808.21,2174217.69,3941504.87,6373574.24,31743392.49,21700809.67,6889619.49,1159445.02,43283925.79,27331072.84,2849937.21,137287.36,44436287.94,29865501.62,15409807.70,-1242.18,47188197.29,31646735.32,35486829.12,14341423.84,1072487.98,0,0,0,860383.95,334312.76,334312.76,1013.59,434017.99,434017.99,323247.94,91097.86,-2395737.06,590213.40,1283203.36,150953.10,1929108.10,1194249.81,952664.43,2047356.93,0,0.0
21,五、净利润,748639065.15,535031362.47,209912224.64,801229735.42,577988762.76,447619565.46,409233384.78,910607043.95,393270676.98,-12623475.76,8527286.92,87653551.66,92282654.69,133249987.82,-34929379.54,61945291.10,41979217.17,31943896.70,-27125653.15,6958777.72,23522801.16,36672179.64,18700376.65,712702132.79,581722396.10,546276334.61,540424260.15,237019925.22,20236957.74,30757627.79,8476926.76,118084478.32,53216989.93,12754721.51,299723.64,129606442.16,85841940.22,20136455.58,-4174783.87,107084018.13,80355802.22,41454215.39,-5349493.95,119774779.16,132013600.71,102794407.82,51911748.56,-28916727.13,-24880592.08,-14640551.86,-4347654.38,331013.92,1517569.23,2513245.29,519386.07,6152437.91,6762134.26,4653650.02,970517.52,12248022.89,12229938.38,7918255.06,855400.85,12910156.47,10872678.88,7733412.58,12894517.40,12024351.57,0.0
22,归属于母公司所有者的净利润,749235967.39,535341867.62,210046258.73,796206007.14,573685326.94,442402434.01,405557419.90,912981608.71,394620364.01,-11332152.20,9716831.21,93630840.51,92906288.77,133666495.29,-34698198.00,63879330.43,44449660.02,33884495.84,-25829877.95,14700684.71,29429164.43,39439061.71,21913804.19,554450764.90,438506684.29,412464860.24,410402061.52,170118122.39,9148299.85,19383734.31,4172195.14,84873981.16,37763919.89,7887193.43,-363189.29,94125715.34,62076621.13,12706977.33,-4279954.32,72469572.60,59298566.90,30537489.61,-4218728.83,84051129.63,99524072.96,78445064.26,38659951.49,-28895080.16,-24880592.08,-14606530.67,-4321999.82,433846.89,1591001.64,2560514.82,521808.44,6197013.19,6801020.15,4674143.52,978223.70,12288093.99,12229940.56,7918255.06,855400.85,12910156.47,10872678.88,7733412.58,12894517.40,12024351.57,0.0
23,少数股东损益,-596902.24,-310505.15,-134034.09,5023728.28,4303435.82,5217131.45,3675964.88,-2374564.76,-1349687.03,-1291323.56,-1189544.29,-5977288.85,-623634.08,-416507.47,-231181.54,-1934039.33,-2470442.85,-1940599.14,-1295775.20,-7741906.99,-5906363.27,-2766882.07,-3213427.54,158251367.89,143215711.81,133811474.37,130022198.63,66901802.83,11088998.18,11373893.48,4304731.62,33210497.16,15453070.04,4867528.08,662912.93,35480726.82,23765319.09,7429478.25,105170.45,34614445.53,21057235.32,10916725.78,-1130765.12,35723649.53,32489527.75,24349343.56,13251797.07,-21646.97,0,-34021.19,-25654.56,-102832.97,-73432.41,-47269.53,-2422.37,-44575.28,-38885.89,-20493.50,-7706.18,-40071.10,-2.18,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.926000,0.661700,0.259600,0.984100,0.709000,0.546800,0.501200,1.128400,0.487700,-0.014000,0.012000,0.115700,0.114800,0.165200,-0.042900,0.081700,0.057500,0.044900,-0.036900,0.022800,0.050000,0.060000,0.030000,0.860000,0.680000,0.640000,0.890000,0.370000,0.020000,0.040000,0.010000,0.180000,0.081800,0.017100,0,0.200000,0.134500,0.027500,-0.010000,0.160000,0.128500,0.066200,-0.010000,0.220000,0.259000,0.410000,0.200000,-0.460000,-0.390000,-0.230000,-0.070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.926000,0.661700,0.259600,0.984100,0.709000,0.546800,0.501200,1.128400,0.487700,-0.014000,0.012000,0.115700,0.114800,0.165200,-0.042900,0.081700,0.057500,0.044900,-0.036900,0.022800,0.050000,0.060000,0.030000,0.860000,0.680000,0.640000,0.890000,0.370000,0.020000,0.040000,0.010000,0.180000,0.081800,0.017100,0,0.200000,0.134500,0.027500,-0.010000,0.160000,0.128500,0.066200,-0.010000,0.220000,0.259000,0.410000,0.200000,-0.460000,-0.390000,-0.230000,-0.070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,748639065.15,535031362.47,209912224.64,801229735.42,577988762.76,447619565.46,409233384.78,910607043.95,393270676.98,-12623475.76,8527286.92,87653551.66,92282654.69,133249987.82,-34929379.54,61945291.10,41979217.17,31943896.70,-27125653.15,6958777.72,23522801.16,36672179.64,18700376.65,712702132.79,581722396.10,546276334.61,540424260.15,237019925.22,20236957.74,30757627.79,8476926.76,118084478.32,53216989.93,12754721.51,299723.64,129606442.16,85841940.22,20136455.58,-4174783.87,107084018.13,80355802.22,41454215.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,749235967.39,535341867.62,210046258.73,796206007.14,573685326.94,442402434.01,405557419.90,912981608.71,394620364.01,-11332152.20,9716831.21,93630840.51,92906288.77,133666495.29,-34698198.00,63879330.43,44449660.02,33884495.84,-25829877.95,14700684.71,29429164.43,39439061.71,21913804.19,554450764.90,438506684.29,412464860.24,410402061.52,170118122.39,9148299.85,19383734.31,4172195.14,84873981.16,37763919.89,7887193.43,-363189.29,94125715.34,62076621.13,12706977.33,-4279954.32,72469572.60,59298566.90,30537489.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-596902.24,-310505.15,-134034.09,5023728.28,4303435.82,5217131.45,3675964.88,-2374564.76,-1349687.03,-1291323.56,-1189544.29,-5977288.85,-623634.08,-416507.47,-231181.54,-1934039.33,-2470442.85,-1940599.14,-1295775.20,-7741906.99,-5906363.27,-2766882.07,-3213427.54,158251367.89,143215711.81,133811474.37,130022198.63,66901802.83,11088657.89,11373893.48,4304731.62,33210497.16,15453070.04,4867528.08,662912.93,35480726.82,23765319.09,7429478.25,105170.45,34614445.53,21057235.32,10916725.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
