,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4299872751.17,2744662596.07,1292998983.33,6060102532.27,4232459701.78,2679246938.53,1321048172.30,5002622983.12,3516211043.38,2127693438.92,784984773.32,2678233548.48,1867361920.86,1174323420.10,591497350.38,2258688634.45,1623904095.99,1055595174.71,536795678.73,2214861345.95,1649530408.60,1044442703.00,490614834.66,1822645900.38,1303286890.36,784389129.75,355130004.40,1345010863.27,1005367542.02,667948740.97,320573584.38,1288363098.06,934055954.00,608256061.06,311125374.51,894076956.21,560599171.04,325062703.72,154902129.68,499901368.63,314141476.38,184072124.32,74109370.24,559588130.61,422995935.38,272943582.29,115428089.19,481459028.09,363415553.04,245238726.83,107764603.54,372464656.88,260304097.45,165345551.71,77376839.64,305866311.92,252806151.10,171526382.73,0.0
2,营业收入,4299872751.17,2744662596.07,1292998983.33,6060102532.27,4232459701.78,2679246938.53,1321048172.30,5002622983.12,3516211043.38,2127693438.92,784984773.32,2678233548.48,1867361920.86,1174323420.10,591497350.38,2258688634.45,1623904095.99,1055595174.71,536795678.73,2214861345.95,1649530408.60,1044442703.00,490614834.66,1822645900.38,1303286890.36,784389129.75,355130004.40,1345010863.27,1005367542.02,667948740.97,320573584.38,1288363098.06,934055954.00,608256061.06,311125374.51,894076956.21,560599171.04,325062703.72,154902129.68,499901368.63,314141476.38,184072124.32,74109370.24,559588130.61,422995935.38,272943582.29,115428089.19,481459028.09,363415553.04,245238726.83,107764603.54,368420632.18,256978948.15,162850324.63,77376839.64,303884805.96,251201429.36,170818819.08,0.0
3,二、营业总成本,4008546445.78,2593828738.01,1232320080.72,5633530268.81,3862920573.77,2459276733.96,1244813904.68,4651916994.24,3219836287.13,1958228064.09,719231766.61,2497154205.20,1733420440.72,1108294615.91,556543168.42,2114087382.10,1521646955.33,994853631.75,507230634.96,2081393660.48,1534769696.35,971816827.13,452719464.43,1716375200.83,1226550171.06,744885171.64,343602905.64,1268590426.56,929008241.01,612190131.92,287645317.42,1194532794.26,866537308.41,558805029.60,278014232.05,808572306.95,507761306.14,297196078.27,137682659.55,449043754.37,287365828.40,172501995.43,72859603.63,529590951.74,396765545.30,254497075.87,106849549.22,446402075.21,336910902.38,229851108.35,101239321.64,334664113.51,231982263.12,146343368.04,71640968.50,268015050.18,217700302.62,148912093.43,0.0
4,营业成本,3195530662.17,2051713716.47,966352775.10,4526180847.21,3144978522.07,2000072849.94,990463737.71,3767106140.89,2639345931.67,1611413603.78,588327673.36,2045192628.92,1420450031.38,901898891.86,448269390.20,1761124509.66,1259884559.33,821739911.74,421900135.07,1711609829.88,1259481893.29,796550188.42,371612668.54,1408801196.99,1014731204.94,617042806.41,286320977.98,1052867564.59,773539139.59,510709592.47,247241465.65,988730443.52,724245508.05,464187678.56,230151886.73,671170131.31,426357075.76,249383100.36,115326005.42,370231252.06,236179565.58,137929346.35,56321810.79,439219756.66,333633227.69,215286450.74,89177245.87,378876255.36,290437580.62,200461823.57,88162746.46,293819589.99,204489239.84,129408667.74,62774976.07,229559936.13,182528459.83,126693819.65,0.0
5,营业税金及附加,71688758.29,46257306.26,8266970.21,41754984.84,27000094.39,18536719.43,8504527.73,33748559.85,24017765.56,14167791.33,3691955.51,15038512.63,6472858.04,3657844.19,1703663.20,8904891.91,5452776.63,3404015.92,1829019.71,9359550.66,8144894.73,4480748.28,1675378.05,8372107.85,5782459.89,3623698.27,1117878.61,6053805.93,4150864.90,3187430.59,1871476.24,5490158.60,5084781.11,4179632.81,1686854.40,2162604.03,1733026.56,1296526.96,850558.61,1849306.47,1193887.91,797498.78,355992.18,2346108.08,1803996.85,930475.96,336589.90,1592688.61,1234870.90,942425.90,350334.15,1139313.69,860990.61,646973.74,291306.32,1369302.47,1137742.87,753839.99,0.0
6,销售费用,295940337.34,192466421.92,98518031.83,390827743.81,272099430.97,173452640.41,87509128.69,326378396.47,243313995.50,160029568.75,67884291.84,225229321.44,151380305.08,99432820.82,53357487.47,184287496.08,139451728.31,90755504.88,44522062.54,192106399.47,143213330.74,91850599.08,41011919.22,158769116.70,110888716.09,67258535.10,30117536.24,115282830.88,85593563.93,55342850.02,24622714.44,115757627.12,83270671.20,58143290.76,33225604.90,63682931.31,34579267.46,18034827.82,8234379.62,26691104.15,15322004.43,10531990.69,3957421.62,34633224.91,26130730.72,15787361.82,7030592.36,27223649.37,19374090.07,12575819.55,5682097.26,17432700.69,11436874.25,6733833.65,3788734.82,12750480.36,10250889.43,7527594.99,0.0
7,管理费用,221262685.76,141800623.67,68975182.77,301068617.99,226398913.35,239296056.76,119155212.78,408064486.76,263358125.16,146949531.05,52408195.05,192462068.85,139251890.44,88203802.85,42350034.59,145150477.22,108240062.95,70929652.73,35185730.90,136432187.10,102987576.37,67441719.67,33520360.17,102066962.16,67659696.31,39869662.60,18383484.93,79131824.21,56371696.43,36037295.71,13876117.78,65276086.50,41834162.23,27081928.84,11461353.17,54423042.45,34073189.45,18789689.45,9295937.98,41978271.47,27124833.22,17296140.86,8074315.85,35236629.70,22085631.20,14371600.97,6366315.34,28479949.85,19666979.67,12310859.95,5427414.90,15751830.36,10823856.21,6801059.60,3391497.02,18465250.65,19162695.46,10997088.15,0.0
8,财务费用,33675187.99,25954141.44,24164937.65,37703027.96,17952436.92,25651436.46,38784254.65,82580972.49,51779249.71,29165129.76,7612613.84,12839999.36,15866673.40,10960334.89,10941628.93,17896146.16,10580529.45,10362210.55,6471793.55,29254265.72,20771312.53,11322882.99,4899138.45,38540872.96,28290521.62,17892897.05,7663027.88,13128650.54,9096182.02,6656168.99,33543.31,19035519.22,12241044.74,5351357.55,1488532.85,16049469.73,10777070.71,9450257.48,3975777.92,10216594.48,7389364.99,5790846.48,4150063.19,17060155.69,12978492.16,7987719.70,3938805.75,9261425.35,6197381.12,3560179.38,1616728.87,6520678.78,4371302.21,2752833.31,1394454.27,5870080.57,4620515.03,2939750.65,0.0
