,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,227272246.22,146155132.08,74178862.96,429796113.12,252129909.83,153736393.58,67808770.54,438801795.25,258630304.26,151145923.87,69001410.24,423306355.14,273871829.78,163528472.62,62648175.35,451268588.21,265884698.90,395154812.53,317018211.78,350240411.74,352904368.66,0.0
2,营业收入,227272246.22,146155132.08,74178862.96,429796113.12,252129909.83,153736393.58,67808770.54,438801795.25,258630304.26,151145923.87,69001410.24,423306355.14,273871829.78,163528472.62,62648175.35,451268588.21,265884698.90,395154812.53,317018211.78,350240411.74,352904368.66,0.0
3,二、营业总成本,207994218.98,135205172.61,70686319.27,383471051.63,223872978.05,137756349.28,64444407.08,390813288.60,219921636.47,136177165.80,65971047.44,357465212.82,230956923.75,147496853.46,59631555.53,381137193.49,222207788.95,329780648.76,263157504.32,269934166.25,273749711.17,0.0
4,营业成本,167926276.63,110118872.66,58543433.91,318255736.23,185814368.77,116035706.84,54059911.89,332841432.72,180684552.60,114281452.25,54976828.46,291459123.49,197013943.23,124629976.71,48711812.52,321112569.31,186619515.51,257295266.30,202633322.40,202500482.82,209764076.57,0.0
5,营业税金及附加,3032125.29,2084620.68,1414991.12,2663266.87,1673494.20,1204975.05,517822.82,2983966.11,1659741.45,999528.52,571895.43,4055087.90,2812127.73,2450986.90,1071543.45,5843880.39,3862440.59,4707680.21,8677890.11,15260662.81,12817029.98,0.0
6,销售费用,5644231.77,3499680.70,2022481.60,7326758.77,6935390.01,3622015.57,1859109.09,7623678.88,5276377.61,3650961.54,1615781.84,8790191.53,5690082.81,3860477.56,1724708.47,7272254.53,5092814.55,10785859.79,9264289.02,6321198.73,6694489.19,0.0
7,管理费用,23489153.99,15106049.33,7288419.76,32364682.49,22052819.87,20006652.53,8462098.56,49249765.56,31514808.33,19908427.44,9724773.38,46618053.27,29018730.42,19313750.09,9325631.48,45654879.56,29904512.36,43443822.60,40049192.75,42914240.12,39874926.32,0.0
8,财务费用,-945619.16,-613273.18,-412904.32,-1403865.86,-1052132.74,-804629.65,-376654.64,-880871.64,-715197.07,-484091.42,-234120.61,-323349.13,-217008.52,-134806.68,-27011.91,71045.85,95608.98,149911.91,-63567.34,-83509.31,-119936.68,0.0
9,研发费用,8640531.49,5009222.42,1771584.50,15452012.27,9048214.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,58312.70,8812460.86,-599176.79,-2308371.06,-99162.76,-1004683.03,1501353.55,-2179112.53,-684111.06,6866105.76,-3360951.92,-2623531.12,-1175128.48,1182563.85,-3367103.04,13398107.95,2596377.38,3021091.08,4719125.79,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1078729.58,829030.95,0,1789534.27,966027.40,134246.58,0,1625479.42,852465.72,146712.30,74794.50,329815.07,293856.17,243993.17,63479.46,272904.08,241260.24,138816.44,354039.44,137425.84,111909.61,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,23735822.92,15317229.27,3492543.69,48168031.71,29255559.10,16148584.21,3364651.33,49765825.74,39561133.51,15115470.37,3105157.30,66170957.39,43208762.20,16275612.33,3080099.28,70404298.80,43918170.19,65512980.21,54214746.90,80443671.33,79266567.10,0.0
16,加:营业外收入,146844.49,128204.06,39404.06,3596000.16,104177.26,92000.00,0,850104.34,1062159.89,1058159.89,214000.00,43635.83,10263.68,10263.68,8179.68,1881637.30,1527047.34,951439.42,326571.54,34709.00,434617.46,0.0
17,减：营业外支出,223572.85,0,0,265910.55,202669.07,202000.00,11255.96,226375.72,45206.76,9826.29,0,4151.52,2190.30,2190.30,1960.30,2120201.87,2119144.81,15100.00,2952438.09,289927.48,8053526.45,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,4151.52,1960.30,1960.30,1780.62,1885.39,878.89,9100.00,18142.86,89927.48,19745.25,0.0
19,四、利润总额,23659094.56,15445433.33,3531947.75,51498121.32,29157067.29,16038584.21,3353395.37,50389554.36,40578086.64,16163803.97,3319157.30,66210441.70,43216835.58,16283685.71,3086318.66,70165734.23,43326072.72,66449319.63,51588880.35,80188452.85,71647658.11,0.0
20,减：所得税费用,4962306.37,3053473.95,603313.58,7616035.61,4822399.62,2741060.73,535335.91,8498691.68,6694433.76,2723528.85,628775.81,11226205.97,7012037.47,2604456.60,600157.45,12425253.44,7585024.25,11900902.72,8677308.90,13515628.00,12613743.23,0.0
