,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3857303470.85,2695380855.66,1388604575.34,5019241538.44,3814315118.95,2625862457.55,1204850065.52,4323263145.10,3090615376.23,2007158426.28,930148986.26,3118593318.27,2198780560.65,1441917403.80,670109111.79,2721964889.12,2049161151.00,1421192168.13,668848806.87,2414527312.92,1796635738.02,1201221180.60,565357369.74,1914488253.82,1376630367.24,885509587.69,386263780.50,1684223828.32,1353556421.95,984860207.93,470278122.03,1816353049.32,1332285489.66,906646378.13,416391986.08,1473406586.99,1084505987.51,728090481.63,310336322.52,895710275.87,640310635.42,411090116.32,167073916.13,982680788.60,799402947.57,557133564.75,239776776.20,837297951.69,626210482.05,405782661.44,179285211.59,627864043.17,469551394.36,306779429.95,136954971.87,485374069.93,397927027.90,0.0
2,营业收入,3857303470.85,2695380855.66,1388604575.34,5019241538.44,3814315118.95,2625862457.55,1204850065.52,4323263145.10,3090615376.23,2007158426.28,930148986.26,3118593318.27,2198780560.65,1441917403.80,670109111.79,2721964889.12,2049161151.00,1421192168.13,668848806.87,2414527312.92,1796635738.02,1201221180.60,565357369.74,1914488253.82,1376630367.24,885509587.69,386263780.50,1684223828.32,1353556421.95,984860207.93,470278122.03,1816353049.32,1332285489.66,906646378.13,416391986.08,1473406586.99,1084505987.51,728090481.63,310336322.52,895710275.87,640310635.42,411090116.32,167073916.13,982680788.60,799402947.57,557133564.75,239776776.20,837297951.69,626210482.05,405782661.44,179285211.59,627864043.17,469551394.36,306779429.95,136954971.87,484635981.87,397052785.37,0.0
3,二、营业总成本,3632667714.16,2493397568.24,1288618337.20,4632551573.77,3473669294.58,2387209403.62,1081794543.72,3959430427.99,2799324472.58,1809487993.45,838849001.56,2810451607.42,1985881922.84,1304393369.90,609287511.83,2479766052.37,1874672322.23,1294422189.00,603190091.06,2227515778.38,1662613319.04,1099473106.41,517021168.68,1800919708.22,1295489619.11,834303923.61,368027572.45,1647522565.26,1312636622.92,948988272.72,447943120.18,1697551376.98,1226858679.13,827704630.39,378644855.42,1315497462.03,968132055.63,651187739.46,277326183.53,831052088.55,605782362.76,388911343.33,154355064.10,930176234.25,756190530.68,523281701.98,225423879.81,787842551.70,594383708.67,380795770.75,174788514.07,582470211.82,440023744.20,281753388.06,133351168.94,431154442.52,337139127.50,0.0
4,营业成本,2929865772.39,2039841156.23,1043209218.10,3737655920.60,2862686508.62,1970137490.84,892301087.39,3192354742.07,2280412303.92,1473529325.05,684068172.36,2219230984.58,1593619094.40,1051404725.63,498099060.23,1993847443.60,1540716687.29,1059674391.56,488871339.40,1762046662.80,1327585453.66,884832225.33,414022040.59,1418618628.07,1025525073.39,660941614.94,288371969.30,1333806723.06,1085869839.46,792769525.22,377188777.67,1418194269.67,1020645507.31,693924869.65,308734552.90,1069195861.70,801410798.29,540250283.90,226407200.38,625244560.35,452528441.50,285582938.13,119130412.28,744849889.28,618256896.85,433804771.32,182435337.14,655586794.23,503482196.97,324984296.60,141359602.52,474849810.89,360811976.08,233576614.50,103956935.92,348840600.35,282192446.51,0.0
5,营业税金及附加,21282541.84,15827595.69,8525097.72,30288171.77,22847671.68,16249974.94,7033078.14,29664711.45,22061149.62,17220360.64,7292836.93,23370316.12,11855895.56,8605916.91,4042648.10,12189326.48,9165006.02,6092997.44,1603176.65,12612484.86,8232719.24,5534550.41,2824760.32,8282315.59,5175864.11,3225854.85,1207089.54,6766593.80,4771806.85,3157038.29,1753902.85,6473910.18,4281755.50,2847144.16,1423927.40,5333403.74,3841788.00,2288034.78,972726.55,4656424.12,3554629.89,2360873.06,1241196.46,4280376.02,3012287.43,1897283.32,806751.59,2821229.50,1937803.69,1258683.63,314307.48,2517232.14,1842466.83,1153034.37,579428.69,1892179.83,1110582.15,0.0
6,销售费用,179407925.80,111089326.90,54203790.33,237381825.17,150888452.48,101832733.51,37384217.33,197641770.92,121267136.75,78057272.01,31646305.89,152317269.69,92842714.13,58072623.92,22244075.36,124706696.86,80157771.41,53396689.41,20400603.53,103649698.99,78422501.10,51623227.90,27027615.59,94039710.76,63422089.21,40460414.88,19244932.27,84045105.04,60907042.19,43242092.59,17890255.55,80214913.45,51125947.39,30405036.45,15258600.34,63791666.16,42091632.93,27784349.16,12778865.91,44433934.51,31087205.52,19407284.42,9099906.75,47884840.76,37893816.13,25271045.83,12997127.98,38265524.42,28273154.55,16853172.87,7837653.29,25327510.12,20316177.28,12920657.96,5637388.22,21472433.36,17313628.40,0.0
7,管理费用,278053738.59,169234843.67,93917389.56,346325447.19,253513010.00,249693977.23,114002214.49,447146498.91,322585696.60,207575705.26,96674499.97,362439938.94,254263347.44,156417051.39,70800528.28,303469004.08,220450022.14,143720842.87,71519322.24,283404494.81,210381979.53,134054003.22,63122253.27,213826421.72,150627922.25,96729599.81,45439122.96,185423070.09,138725938.84,88547954.02,40746221.18,150443033.60,121229888.53,77381135.88,40803698.20,142279860.09,99633702.68,64098920.91,26731846.31,100838986.95,70180650.48,44027390.74,21729058.60,90304805.60,62834153.64,37884446.40,21592501.96,69060995.73,44033003.61,27139815.23,13720299.05,61057063.16,41738398.46,25123410.74,12944793.80,47411253.87,32161932.57,0.0
8,财务费用,48697517.03,37888528.32,24694103.99,54460260.33,40629086.50,31725034.46,20485687.54,50946701.55,37110118.18,21952833.79,9759118.23,30920519.15,24587106.04,15758437.38,7680540.23,23265092.49,20392067.41,20254616.96,11620319.59,41324274.49,30823151.28,16514645.78,7276642.87,38797517.75,32675355.23,23882983.69,11958572.07,27010977.65,20578435.15,12112169.21,5588264.62,33781178.18,25368675.27,16546169.99,6383384.75,25234482.64,17661437.02,12700355.83,6175468.78,19392992.51,14064962.66,10100175.15,4467905.12,30612817.23,24637895.08,14666597.90,5905376.07,22465593.98,16391184.12,9630003.25,3752977.75,17623865.76,11542526.81,7184387.30,3448149.60,11537975.11,4360537.87,0.0
