,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,33843821480.55,25164220757.58,16205861051.17,7909446755.05,25802739160.42,18430814385.90,12111877782.93,6070791507.91,23044600748.73,17599228390.12,1402305055.52,658828258.06,2567050724.60,1882452364.97,1309895712.22,754305337.07,3326469748.52,2576815216.35,1693500383.16,753839887.53,2968713281.64,2384394882.63,1686050002.71,849830905.30,3437228449.76,2548067696.01,1824958418.09,852331692.71,3322656519.66,2389438337.94,1659107029.70,735109616.11,2588551186.11,1912679551.67,1441525288.23,436246807.94,2078260062.73,1433143282.62,983068791.22,497197460.91,2083651187.25,1758084599.48,1374543238.12,521588119.18,1449450322.19,1101407835.87,754028331.85,319263532.30,1023041922.87,764234946.55,493406033.29,210267028.75,974164619.35,759220631.23,570942929.24,289220825.87,332994074.95,244683667.09,167497717.45,82948448.96,289137969.36,196224498.03,141191860.12,67866191.52,355926617.98,326411856.37,258124600.46,133183785.76,333440612.59,262209076.33,196539818.27,86712244.74,472716703.39,263781672.53,387505659.90,202235616.44,382551581.18,388248944.69,400012758.72,334116307.87,0.0
2,营业收入,33843821480.55,25164220757.58,16205861051.17,7909446755.05,25802739160.42,18430814385.90,12111877782.93,6070791507.91,23044600748.73,17599228390.12,1402305055.52,658828258.06,2567050724.60,1882452364.97,1309895712.22,754305337.07,3326469748.52,2576815216.35,1693500383.16,753839887.53,2968713281.64,2384394882.63,1686050002.71,849830905.30,3437228449.76,2548067696.01,1824958418.09,852331692.71,3322656519.66,2389438337.94,1659107029.70,735109616.11,2588551186.11,1912679551.67,1441525288.23,436246807.94,2078260062.73,1433143282.62,983068791.22,497197460.91,2083651187.25,1758084599.48,1374543238.12,521588119.18,1449450322.19,1101407835.87,754028331.85,319263532.30,1023041922.87,762663414.85,493406033.29,210267028.75,973958094.38,759288743.08,570532916.02,288521439.92,333039287.01,246056365.91,168699610.53,83351669.18,288432848.77,196754229.59,143014776.55,68658107.29,356217028.63,328122894.21,259065046.36,133420116.22,334290767.22,266098895.83,197432189.85,88008220.32,472620629.75,265290081.30,386743245.39,202977373.56,382678261.08,388248944.69,400012758.72,334116307.87,0.0
3,二、营业总成本,32964631629.48,24446341294.95,15690782868.88,7807584879.16,25202679683.59,18056406237.07,11863408091.51,5963929023.22,22618431502.77,17378489119.78,1487362319.58,682539834.64,3242946257.78,2441046885.97,1627607560.51,919847704.68,3781982059.38,2877967760.47,1887212160.18,844479466.24,3333962971.66,2662173167.38,1883408686.23,930023609.52,3499778581.99,2572364845.01,1799384877.25,834046607.66,3191796808.79,2312015949.63,1589073290.14,688423025.99,2482558099.11,1871189220.04,1479608643.70,473875756.79,1927504609.65,1328769755.83,916288490.07,493374151.64,1844580534.91,1538341938.75,1190745768.08,412708905.67,1148491181.65,895898572.32,625448851.52,260883378.90,781123202.63,597703073.95,367116989.65,163367029.21,766871673.23,589388845.93,447352610.13,227545950.94,380380178.14,275780911.88,189161575.96,86785046.70,350460712.93,244251691.86,174205264.39,94922715.39,447125416.10,331542400.18,257599798.48,132640461.43,419683997.29,300329526.57,215802379.40,93144442.67,467314664.25,258930599.23,344365848.26,188498796.60,353224758.94,355241225.15,362840878.94,318659334.74,0.0
4,营业成本,30780267804.11,22906440548.52,14732917172.52,7252650988.74,23490692471.43,16791587544.42,11023855151.58,5538977039.29,20915694815.50,16003650422.00,1210957427.49,564902558.15,2665673962.97,2003673044.09,1365182226.98,786340485.93,3089042977.73,2394657039.02,1598310191.44,737974552.05,2903711612.91,2363496683.26,1682446410.61,845477388.88,3086184185.37,2280185350.82,1609911611.96,740816330.14,2819313626.92,2061592751.70,1456247672.89,613907154.24,2183613767.36,1643667032.96,1321704625.85,414016820.10,1767285023.34,1273235206.25,908976784.36,489757530.06,1715628193.76,1435559884.82,1132749316.24,403736327.36,1060334943.13,835203073.18,562923017.71,223749865.81,655091064.91,505742812.02,310853007.86,135744594.47,612135845.66,476643394.31,356376341.51,183603864.95,320752287.66,233507157.73,162031642.89,79706438.70,295267254.28,213379514.16,154700504.90,82757380.34,361035981.64,297006829.83,235903224.08,119584131.32,341837730.77,256255206.80,187248742.01,80921863.45,404652070.17,230018839.64,318580759.50,168134311.75,312798248.30,303492427.54,313422489.13,263892709.01,0.0
5,营业税金及附加,87567768.85,64772054.97,39863929.86,17594335.27,70517963.48,49171600.82,33242681.77,14256837.24,65094560.10,48153690.31,5693544.89,87425.85,7401334.75,864994.77,644018.64,775066.92,7350672.61,1926001.46,1728416.76,1280457.78,8281814.46,1001018.96,820415.44,536243.66,2507482.54,1999529.87,1073390.20,533265.45,1435504.29,960003.37,552975.44,294859.67,686287.38,335104.88,317056.23,36939.47,3313152.26,159750.19,105591.70,12901.25,277725.27,30743.67,17243.58,6042.62,22898.51,11039.18,7507.13,1077.01,237897.16,65633.82,49134.07,24965.90,59168.80,38463.53,23072.57,18898.57,968842.76,508350.57,314585.88,12659.70,623547.40,568371.10,568371.10,486307.57,1084268.10,743078.80,323784.11,93318.79,1078984.52,1046091.53,685390.23,173859.75,2396021.49,995468.75,2537468.47,1060432.71,2185701.08,1686456.88,1502050.24,1329150.26,0.0
6,销售费用,1024932266.24,738795471.88,460067190.32,229765157.38,824763118.04,585973307.78,376815710.56,195123205.51,774809914.65,603434257.74,74274836.36,31046473.76,153828457.66,111460667.56,70280744.21,30266740.23,167625842.90,113368840.52,67739015.10,22045268.55,174483199.34,134565788.74,84171738.32,26739845.09,170242353.14,107698240.34,66979903.01,30928458.45,144568216.20,98417677.24,40079235.74,17537807.29,76639077.41,50571435.87,24213318.62,3950817.25,63403541.56,37913796.87,19232717.73,2577051.00,66570981.78,52747212.65,34000321.16,14357891.24,69363534.53,44698806.54,31746601.32,12893153.24,64178024.26,44526636.03,31374159.88,12966599.29,63397393.34,46478777.94,33769341.33,18974523.82,5000861.98,3368356.64,2502652.94,1098988.89,5284436.62,4502873.26,3194630.88,1413439.14,7862198.06,6367337.83,4306746.01,1790508.66,10023809.28,7169531.21,5030219.41,2431406.50,9743740.65,5375792.83,7077358.75,3741099.39,5889332.42,5284793.06,6050770.61,3360713.14,0.0
7,管理费用,598468402.55,426606667.34,271339012.91,145319002.31,483729327.90,368571834.17,246725294.49,130940582.13,541595009.40,431835037.77,94377853.50,41828296.51,181782292.44,142134588.66,98680103.99,45370646.10,252630753.12,183360768.70,109974674.28,37592108.68,145931342.93,98587095.78,69766149.36,35677147.65,154258545.70,115584291.97,80345484.88,41496692.06,164990065.97,111465084.36,73017563.05,35881248.64,166819339.90,127101311.65,85428973.22,33226999.79,99210846.68,44410335.07,29663591.32,15334491.03,61443259.86,41774996.88,28537381.44,12570673.93,48362313.98,34895408.42,24736117.05,10984344.56,46536305.74,33843881.84,23558147.81,12294374.64,62919338.58,45711319.28,35204850.03,17443215.75,29791459.32,19973412.01,12967785.84,4458794.59,31624017.93,12935620.07,8840617.06,6507558.60,58768589.38,14174890.36,7896697.53,6965504.73,47014730.66,20136688.31,12360694.37,5324162.75,38080819.80,17618500.67,26845357.75,10645777.42,22642815.31,26837546.46,27402121.34,28667600.58,0.0
8,财务费用,470545214.67,309104717.31,186268818.65,83629172.22,228791425.64,152954716.14,93900222.80,38954786.85,299620595.52,262586351.79,108798842.15,50647416.82,198943349.36,155205761.83,101168093.04,51115843.49,213076100.33,162957439.93,105530020.85,44516949.32,86850444.82,63518592.86,46229341.51,21566390.67,86268337.18,66601683.14,40820762.92,20264915.57,61435323.79,34821667.51,14170501.64,15893071.36,54267571.72,49485173.15,47496699.27,22590720.96,-5984972.77,-26979610.72,-41513494.65,-14125769.69,724519.58,5356661.41,-4822763.28,-17290350.26,-31836050.52,-18919721.56,5989050.92,13228969.42,15042528.58,13479271.45,1248276.71,2336494.91,28359926.85,20516890.87,21979004.69,7505447.85,23866726.42,18423634.93,11344908.41,1508164.82,17661456.70,12865313.27,6901140.45,3758029.74,18374378.92,13250263.36,9169346.75,4206997.93,19728742.06,15722008.72,10477333.38,4293150.22,12442012.14,4921997.34,-10690435.90,4917175.33,9087779.64,17940001.21,14463447.62,21409161.75,0.0
