,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1995235326.91,1340300768.54,583516937.52,3326314212.13,2637113882.40,1855077724.58,830544478.05,2851110839.32,2033949341.88,1360745319.28,732244156.43,1205976533.01,856661969.35,559628476.62,241495818.73,1260655178.14,964855865.27,653357618.96,328189105.71,1387245865.30,897998740.96,352674468.46,17395737.39,1643358912.61,1027477188.34,773575434.99,335109778.98,1691572612.84,1041376126.41,810834589.67,112598951.74,1312044195.71,866349515.65,651673644.73,228343660.47,902001635.62,410575051.72,240333998.16,94287867.53,243484868.80,112578310.19,45667079.68,21879995.36,89688333.11,64266022.33,42343712.72,20893702.99,13290220.41,150882130.39,93707588.97,35773138.31,139365915.87,101929074.15,63579751.76,27500486.41,154231742.95,113650843.61,72277792.34,32266091.39,139958928.04,100864224.98,63392128.03,23118957.82,63144679.43,46424434.74,29060866.88,16039989.47,13590767.75,107495.29,46729.64,62532.90,575789.48,468431.59,422082.03,434108.48,237298.08,3468046.13,2960526.63,175157141.34,107928008.14,126990448.83,4815972.67,42897671.93,33386179.00,60789564.00,0.0
2,营业收入,1995235326.91,1340300768.54,583516937.52,3326314212.13,2637113882.40,1855077724.58,830544478.05,2851110839.32,2033949341.88,1360745319.28,732244156.43,1205976533.01,856661969.35,559628476.62,241495818.73,1260655178.14,964855865.27,653357618.96,328189105.71,1387245865.30,897998740.96,352674468.46,17395737.39,1643358912.61,1027477188.34,773575434.99,335109778.98,1691572612.84,1041376126.41,810834589.67,112598951.74,1312044195.71,866349515.65,651673644.73,228343660.47,902001635.62,410575051.72,240333998.16,94287867.53,243484868.80,112578310.19,45667079.68,21879995.36,89688333.11,64266022.33,42343712.72,20893702.99,13290220.41,150882130.39,93707588.97,35773138.31,139365915.87,101929074.15,63579751.76,27500486.41,153198296.27,113646459.43,72273408.66,32266091.39,139958928.04,100864224.98,63392128.03,23118957.82,63144679.43,43590934.74,26227366.88,13189989.47,13590767.75,179671.65,118906.00,62532.90,572642.78,479560.68,422082.03,434108.48,237298.08,3468046.13,2960526.63,175157141.34,107925848.14,126990448.83,4815972.67,42897671.93,33386179.00,60789564.00,0.0
3,二、营业总成本,1874449284.19,1247545854.69,561723223.04,2964487009.41,2187324973.00,1537064312.43,704712331.89,2888926076.25,2036574461.41,1399947491.89,682886494.86,1468035310.43,937555037.25,594016786.49,296506497.92,1418066849.45,1035118585.64,678562392.04,347742217.57,1410274590.16,925655896.16,394167954.21,43309173.62,1635752110.72,1035545202.47,728089853.10,330117631.22,1542408564.47,919944174.95,734424003.15,121800768.93,1221400260.03,766175923.86,553300688.12,217380568.74,755562498.10,391987378.22,231573953.84,89710722.75,244973705.63,107270269.24,38320978.29,16550895.13,52299274.31,32993486.30,21408969.82,10952149.04,-1997947.48,155707425.81,96089509.50,36227937.87,167192354.76,107469133.14,67455617.87,29930010.43,169386232.65,118685164.16,76741278.74,33203812.36,148943149.02,99853184.22,61492573.97,22276963.62,65492110.43,44365288.41,26891588.59,13080059.49,48666575.00,694579.64,308871.46,1278773.40,13911648.65,8701954.98,6018280.82,108184910.13,21824993.34,212392857.12,46779160.25,249229835.23,116497058.47,125249798.61,0,52470631.27,32382055.00,70678207.00,0.0
4,营业成本,644179512.04,415582867.78,181157462.74,1090340974.82,944348872.10,698728380.31,327817504.84,1297646194.75,986642342.90,706615078.61,341106675.23,599677894.45,426310946.72,280768399.84,125103354.71,598549299.37,447810520.85,283856041.47,168566915.20,692894498.62,469630602.56,275848662.04,5070005.96,1418226705.80,895606111.07,668961005.28,297483102.85,1387009700.89,794535409.60,642168786.67,90536977.23,1114787682.87,695335712.43,503836684.01,203967368.09,681644494.03,343035118.42,195335401.55,71078062.77,151371907.70,53248614.94,6015949.36,2292163.94,15247902.56,8792414.50,4519329.22,664244.15,117423.90,147265246.64,91349133.50,34831117.91,134226886.43,97988534.75,61028174.50,26407508.21,140427334.19,104128612.34,65999860.99,29303781.30,120802806.57,87279938.84,54496648.17,18766766.87,51832146.06,35595394.10,20686335.46,10525711.89,83858425.02,160729.05,110580.07,55296.82,895221.53,767114.75,639007.97,533659.06,347977.70,2079702.71,1674206.30,172283201.15,107682030.81,115608941.96,0,30014461.94,21157569.00,31589766.00,0.0
5,营业税金及附加,516689159.62,326540507.79,148062121.32,723200892.61,512365866.85,316436211.98,129623904.47,386917277.27,261351418.57,167173955.70,99062419.68,182769092.35,122248837.25,76270431.19,37636281.30,297329198.76,230308533.10,160009153.54,78890515.14,266710363.77,120238969.58,17084422.39,2389411.48,56915140.72,32243758.98,6388299.79,4356730.97,38137383.51,39457882.94,31311381.98,3663510.43,29309129.79,23029626.97,18911355.63,4100235.04,30432003.76,12268335.61,8246348.08,4304618.78,16071049.26,11137655.37,7526207.52,3667826.86,13928984.99,10399520.89,7056717.22,3424934.03,2240693.25,189288.16,135437.41,33436.95,234133.85,146099.92,124860.46,22193.06,416177.94,278543.50,230377.54,78151.58,496007.26,334864.76,273011.92,88143.94,328314.29,208047.14,140563.96,43672.47,-22312.40,9879.89,6539.84,3439.32,16536.55,11417.03,8255.69,23809.85,12985.21,99063.18,68770.66,354427.69,168242.47,894687.16,0,1683636.77,1697337.00,4320634.00,0.0
6,销售费用,182269465.83,120911659.72,60227759.36,251553190.53,163482057.62,104721604.67,47320420.47,206875722.06,141535980.33,105925252.24,55375753.48,170580450.82,110035327.00,75506565.03,27754533.11,150320558.91,108805265.54,71079093.74,37039498.28,75118333.58,90223632.40,3273422.47,507530.19,6877895.13,3170757.32,3049168.50,1784589.17,7427708.03,3069400.00,2108479.80,346486.50,4522424.86,784476.00,484878.00,0,0,0,0,200.00,1500000.00,0,0,0,0,0,0,0,0,1555428.39,1145637.34,480925.74,2345198.32,1630158.08,1174234.46,609967.30,3667671.87,2899566.12,2127363.93,1187533.35,5677771.93,3333221.66,1516339.53,839594.32,1948959.15,1817448.28,1167735.21,524266.91,0,0,0,0,0,0,0,175045.71,16695.60,787493.39,568002.85,7472429.18,1233982.85,1454637.14,0,1437311.63,807964.00,1115263.00,0.0
7,管理费用,152941362.69,98689082.17,43729366.98,238713220.16,178518089.41,120654024.05,53412988.08,260070579.92,164683101.57,104735199.29,61058579.56,183257316.85,126419899.09,70987031.88,27746621.08,183909551.59,123199658.92,76885790.45,30868631.91,163781436.11,116625575.14,57820951.65,26366029.61,82835288.84,49694082.01,25839672.42,13255556.80,60933588.19,36620231.66,25740035.43,11777845.87,41414165.43,25491332.81,15980742.06,6917237.46,31235482.31,20120428.31,13527741.02,7476905.34,22621838.90,13264676.87,7528997.83,5902653.95,14694099.02,8321970.57,6022042.72,5525852.03,5225663.89,3266602.69,1149917.50,-242825.32,24006563.98,2768645.46,1743961.45,1094837.97,17536326.15,5923824.18,4734628.74,827874.94,15410570.45,4070028.28,2364312.85,1181778.06,6061722.32,3530418.63,2543116.33,881238.63,-36953742.16,-1118089.79,-1297018.42,1074301.86,4031344.50,1169775.47,222489.01,40549940.65,7285845.09,120233732.86,19726533.52,37755943.75,4557305.44,8325548.97,0,9487113.42,3560236.00,8762399.00,0.0
8,财务费用,378369784.01,285821737.23,128910926.08,555211857.56,384140186.44,297974889.87,147027940.28,699678751.95,474816235.39,312748057.20,125277662.03,324186125.61,150936202.43,89582355.26,77774777.49,188631827.21,124743739.91,86704827.19,32376657.04,209855475.02,130913882.99,41900224.75,11218170.91,68114772.83,53848907.74,25358030.29,13238059.23,44218400.05,44317733.74,30835163.32,15670980.48,42516681.70,20417961.07,11003320.35,2395728.15,21791532.10,17691392.25,15816092.71,6850935.86,28648149.87,28891695.20,16551325.38,4688250.38,7480625.38,5286931.54,3618231.86,1337118.83,-203686.42,3430859.93,2309383.75,1125282.59,6379572.18,4935694.93,3384387.00,1795503.89,7338722.50,5454618.02,3649047.54,1806471.19,6555992.81,4835130.68,2842261.50,1400680.43,5320968.61,3213980.26,2353837.63,1105169.59,1784204.54,1642060.49,1488769.97,145735.40,8968546.07,6753647.73,5148528.15,44213221.96,14154489.74,32949909.76,12433815.96,19055252.50,2855496.90,-1034016.62,0,9848107.51,5158949.00,24890145.00,0.0
