,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2569393412.72,1727024346.06,1060614166.08,464263862.29,2024346910.95,1442593197.24,941094328.39,375828495.68,1888132951.87,1322442646.32,838009285.72,316613404.88,1502517830.40,1111733388.37,688872507.50,272351087.81,1084322253.20,802787445.69,524599060.83,208393150.44,890935412.67,675449782.71,451348839.76,192080380.27,804436377.91,571699814.53,709575861.50,552708341.70,0.0
2,营业收入,2569393412.72,1727024346.06,1060614166.08,464263862.29,2024346910.95,1442593197.24,941094328.39,375828495.68,1888132951.87,1322442646.32,838009285.72,316613404.88,1502517830.40,1111733388.37,688872507.50,272351087.81,1084322253.20,802787445.69,524599060.83,208393150.44,890935412.67,675449782.71,451348839.76,192080380.27,804436377.91,571699814.53,709575861.50,552708341.70,0.0
3,二、营业总成本,2114488962.18,1370566861.22,811476306.04,383585767.25,1641930533.56,1173907648.39,747700084.12,316968278.03,1646670655.99,1149093226.14,713988000.14,283880411.78,1282069662.38,942523170.48,589753485.93,234795977.61,910960384.27,676438522.17,440552891.93,183577839.85,734006142.14,553392698.14,368459132.53,169539674.92,660245608.27,480546942.38,573906889.74,439281289.32,0.0
4,营业成本,1744144269.12,1135437161.91,662633949.91,300332943.15,1314336159.93,932624708.63,605161600.56,251860037.31,1402834669.69,1003919115.92,621116023.77,245897031.60,1106379366.02,827342908.85,513736566.21,203205712.73,777623308.76,586284317.01,380570307.97,156256486.99,622735140.64,474696955.65,314428220.97,146404404.78,564848773.07,412800598.37,481655576.18,370171978.79,0.0
5,营业税金及附加,15549490.18,12006116.79,8395422.28,3479958.46,13920016.40,11097586.57,8684551.44,2935556.34,10546092.72,6232117.66,4202668.85,907035.78,7791364.86,4204937.67,2284913.17,1105848.90,4598772.38,2778223.54,1741553.06,747691.52,4308325.11,3187690.74,2131475.52,845605.04,4839836.32,3242022.36,3597326.50,2704869.26,0.0
6,销售费用,131282147.11,79577746.66,51189444.06,21826943.62,107610951.40,58856438.29,36128892.22,14983181.09,73313845.40,42955220.82,27895234.88,11685859.60,52851006.59,34472479.34,23116998.56,10553081.64,37998305.16,25972721.70,17351072.89,7303703.87,32037858.04,22973094.05,14798649.19,6432734.00,27421661.05,18819316.73,23590792.72,20520221.67,0.0
7,管理费用,141031067.18,93922629.54,60669215.27,27529659.66,116637760.30,79563120.97,84362746.73,38207432.64,132947261.14,79211298.83,51557359.65,24745241.03,92098684.68,60410543.29,39538879.34,19124457.66,71740609.07,47116357.03,30413275.23,15159776.89,55841353.19,38801623.56,24818808.11,11855152.98,48366310.75,34043977.53,45927097.41,33900980.18,0.0
8,财务费用,26216793.97,20050390.90,11108432.33,6223230.74,28946204.02,18225993.29,12279517.54,5500427.39,12212630.91,8091969.08,5975542.68,2877847.56,14281477.44,10373648.05,6658708.28,3460659.40,12401606.46,9208771.98,5406806.18,2574704.25,10497388.91,7524550.24,4924312.04,1938429.16,9981996.18,6682633.18,9808259.08,8797985.37,0.0
9,研发费用,56265194.62,29572815.42,17479842.19,6964697.20,36276701.27,50900108.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,17545154.47,24202740.24,22639692.42,1082775.63,3481643.26,14816156.13,8683503.83,3241170.31,-2232603.79,8667762.79,5718653.28,4417420.37,-2653782.72,6597782.44,5078130.91,5069876.60,1535476.33,8586076.25,6208783.90,7357666.70,2063348.96,4787030.90,4958394.21,9327837.85,3185254.05,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.0
12,投资收益,5581801.08,6745735.18,6591383.83,6571488.80,22573261.80,21138204.42,15058188.26,8077827.84,23851718.72,17218771.08,7595274.94,3797602.90,4082567.41,807575.01,807575.01,807575.01,5268188.79,2122509.98,883976.69,208244.16,110696.42,27462.94,0,0.00,0,0,63813.15,82212.12,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.0
