,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1145294617.81,730540628.09,222751822.70,1546473367.48,1045780587.03,655082793.57,198891467.19,1026070670.93,179733751.31,106423197.46,34743439.13,384030824.13,279658808.37,179774782.61,97350147.52,1374515235.44,1180585489.87,795868786.44,334695125.22,1497276636.89,1024616012.16,683733992.92,321974731.59,1428077930.34,1017166748.78,661864276.72,226941622.72,1289314394.93,891810075.89,559880105.95,214283908.66,1542747154.90,1136460464.32,758634901.76,325326843.92,1410672250.25,993012461.55,662351059.44,284181114.30,1273847010.27,896739988.47,536826080.71,207271220.64,1648084060.65,1230270064.16,830446241.34,367480716.20,1567674262.67,1143590024.43,726843493.98,329059989.85,1304486639.20,921924361.13,588119878.71,261665627.70,1169105385.14,886432757.09,579211579.19,243426160.48,1121932107.59,867668347.37,546783995.42,265194868.94,830867823.29,628443170.42,415589108.20,180574451.98,727359677.83,516336267.54,358787449.61,157355497.74,614555980.61,276235449.34,547363687.00,243151500.92,437394341.04,167279327.37,356612014.20,365808515.36,387044931.44,382851453.50,0.0
2,营业收入,1145294617.81,730540628.09,222751822.70,1546473367.48,1045780587.03,655082793.57,198891467.19,1026070670.93,179733751.31,106423197.46,34743439.13,384030824.13,279658808.37,179774782.61,97350147.52,1347984406.41,1169067579.40,788506499.35,329720618.14,1417501774.53,979938752.05,651535254.66,314107956.89,1339431718.34,955530711.32,617985620.38,220378861.85,1280854802.26,891810075.89,559880105.95,214283908.66,1542747154.90,1136460464.32,758634901.76,325326843.92,1410672250.25,993012461.55,662351059.44,284181114.30,1273847010.27,896739988.47,536826080.71,207271220.64,1648084060.65,1230270064.16,830446241.34,367480716.20,1567674262.67,1143590024.43,726843493.98,329059989.85,1301680100.65,920177548.25,586798375.98,257390255.43,1166921988.96,883712199.00,577085263.08,242290609.65,1120331599.03,865743639.30,545169737.32,264048442.56,828633021.64,626279799.99,414288138.65,179809031.60,722421893.58,512011328.41,356083722.70,156435056.89,612949833.12,274850541.86,543580608.77,241698555.45,433674670.07,166367895.05,353116312.15,361480560.50,381645124.71,379267887.44,0.0
3,二、营业总成本,977313628.03,604363778.23,194619603.94,1451416836.36,915236164.52,557977242.40,155263388.20,922298442.15,215279774.22,105549102.11,88195929.85,666463167.63,442457542.97,297295352.69,168189837.11,1660498379.07,1265074457.65,828027931.77,386328859.12,1560668922.10,1130530556.42,734937193.13,369957210.74,1482954644.26,1036048402.81,658886071.39,256778053.64,1478523237.81,1021690757.50,661397424.56,258570299.98,1632915833.37,1172119095.57,756023466.51,335036382.48,1435931008.57,1010361565.87,662320495.98,284111751.44,1318807577.42,912029854.06,559928184.55,221211922.99,1655385617.43,1216263270.41,815880796.88,368064191.34,1591820882.76,1134460761.54,718040271.42,326660378.50,1279468428.64,888795168.28,565405788.17,249254640.58,1106820169.67,827024736.14,536819757.71,226607898.38,1038591764.34,797746044.86,501528633.92,245389483.95,757228599.54,575860015.27,372494051.55,162348479.14,650449223.22,462482868.09,314868882.14,140641835.02,533920285.32,242171503.18,446975128.20,193167916.81,347891552.09,119584155.34,260705814.12,271146391.92,302339963.22,274056349.93,0.0
4,营业成本,687202041.93,452640651.04,137839339.91,943481402.70,632764416.96,385829533.74,124656925.50,624914370.45,132582824.80,80629818.68,29024334.01,258786038.68,210074026.32,137195696.22,80144227.57,1016173169.57,859711847.78,562782347.90,230259933.97,1067844356.45,804424322.74,527962695.60,248905435.82,1088469723.98,790655535.45,495892141.45,176649865.52,1054505969.86,760416643.75,479995013.55,171175992.67,1239681697.30,916229877.39,589819326.46,246587544.48,1096539505.77,775256892.41,511340549.10,219550198.36,1006902600.40,700268162.28,417491803.00,147542107.89,1280682102.64,970518814.48,649923752.01,286732695.07,1216647405.84,879399593.82,546852635.56,240375318.76,1003852048.61,694499444.57,431290793.40,184559873.03,873924145.79,662405770.31,430615095.06,178634593.49,837976113.24,642582880.38,396322175.52,195708504.88,592708356.05,453290919.80,290312686.02,120543366.22,511157054.95,361682843.92,241756398.64,106175771.09,431023997.56,192863239.55,366693924.80,156626780.96,263035677.07,89529923.12,206489765.16,212395628.95,247542736.75,236293804.00,0.0
5,营业税金及附加,13221208.04,9531047.15,3642363.81,19336436.51,14591638.10,9167547.10,3237671.53,17772269.53,3603825.64,2294723.94,773653.45,5388599.35,1931658.75,1507144.91,613577.42,11682854.56,9876645.46,6081896.89,1803526.48,15684466.09,10929330.54,5761999.20,2305098.75,15783472.12,9377360.10,4947231.42,749113.57,8017168.99,3772324.45,1785775.99,675800.71,7887724.34,5812706.38,2779969.47,1404028.04,7984632.41,4946550.81,2880799.63,1201420.50,6561353.14,4551816.37,2183464.01,448065.38,8980369.37,6136926.37,3706762.88,1199388.56,6766462.56,5256015.27,3343697.75,4580072.86,5716563.48,4001155.28,1908973.06,464784.54,3597888.43,2402875.97,612673.69,202672.44,2194194.16,1557655.37,5908844.12,3335043.64,9323633.75,6630571.19,5449485.22,3242546.47,9545810.59,6631570.80,5675479.00,3003302.89,9214625.67,5384762.12,11767463.45,5877501.32,11424129.06,5018655.12,10664807.04,10858999.33,12536426.85,10985024.27,0.0
6,销售费用,119211498.15,69035533.30,63483065.84,151651657.80,130004851.50,89715817.91,30156173.36,120135234.89,22851343.73,14005772.67,5741494.20,48604198.09,31037557.12,21995698.12,14786701.31,128167030.84,87147415.97,52754109.16,24923421.56,128586760.68,86310257.31,52851398.37,29592458.15,122879719.15,80650935.28,52805803.08,23045190.69,129340808.53,87897959.09,57399021.12,26513881.86,136000287.84,87985033.90,53838183.33,24469746.14,131470470.77,92666180.41,60125619.52,25870227.28,112642545.13,83156552.11,46937322.39,18266401.91,146087851.14,103577026.73,67390213.40,25827641.80,137935894.44,98034342.99,61470901.83,25541602.04,120401797.46,80224231.32,48462237.94,20474768.98,99514207.93,73200766.59,47317514.67,18110266.41,89871256.12,64815382.45,41906344.50,17434783.08,70790822.19,50546516.21,32858950.54,15152096.09,57857990.80,39879168.45,24889274.63,10843463.62,35049789.03,10529134.06,21553914.35,8821458.03,22115902.25,9669887.82,18968959.54,11742105.86,13731246.52,0,0.0
7,管理费用,126171131.44,72778364.64,36421039.39,176133678.79,104936236.15,74463744.31,35734763.12,141193325.05,63726814.87,42467385.11,22217011.22,142897756.61,88661608.29,64573936.43,39206707.20,277724393.79,177112879.81,128066363.91,90206030.78,183894034.79,135049657.02,87290936.47,61372009.13,158012344.48,91741446.96,66445805.20,40882539.34,170785739.04,101043182.63,71830151.09,34282310.25,177618405.47,104946705.93,75876234.19,44141745.94,161979951.36,104147525.67,66461679.22,28788524.06,141841061.24,93192487.00,71190468.54,41938849.65,160837334.48,90642887.06,64934382.14,32104465.55,154807377.08,101259637.37,72036906.82,40653143.58,127370846.23,93014514.38,71208636.58,40577317.99,112451198.56,77415845.90,52165150.70,26810818.25,88450478.96,73524150.99,46127879.79,23596966.56,67432045.53,52327008.93,35309037.85,19576139.85,53314020.72,39655593.66,32336669.96,15196135.10,49068263.66,25678109.10,44614883.13,21151885.25,51805506.86,14552037.41,22430407.51,27379679.17,22522885.99,19413655.23,0.0
8,财务费用,14939044.20,-10207644.83,-43137892.31,39164084.76,7317900.27,-12739937.66,-46980965.60,46585332.27,18203185.51,-7522721.75,30399657.32,122581291.87,102422883.91,68215800.63,33207175.62,162392703.33,120181366.51,73752119.81,38243529.92,129609098.36,89369754.23,58244468.88,27366727.62,90663760.92,63173744.75,38711904.94,15054717.56,78139411.02,55289758.05,39681747.40,18759418.16,61631887.91,36833043.67,23853697.95,10574728.27,33196886.67,21334931.82,11471933.53,5574816.62,23715774.94,20471924.47,13904643.68,7248470.20,61704262.77,40260696.20,26102662.19,12053565.18,40267318.33,29312715.02,15654244.33,7208164.25,22127172.86,17055822.73,12535147.19,3177896.04,17332728.96,11599477.37,6109323.59,2849547.79,20099721.86,15265975.67,11263389.99,5314185.79,16973742.02,13064999.14,8563891.92,3834330.51,18574346.16,14633691.26,10211059.91,5423162.32,9563609.40,7716258.35,2344942.47,690291.25,-489663.15,813651.87,2151874.87,8769978.61,6006667.11,7363866.43,0.0
