,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1581485424.00,7128544582.00,5010337013.00,3121917456.00,1363278032.00,5496885226.00,3848865977.00,2463543961.00,1169084285.00,4626744296.00,3375548597.00,2146310112.00,1072632677.00,3790284705.00,2781307075.00,1854289620.00,907228011.00,3377136295.00,2494991037.00,1645980818.00,832192452.00,3291794942.00,2537519239.00,1668833482.00,795291100.00,3017358116.00,2360326022.00,1543496552.00,753322310.00,3144260513.00,2438125316.00,1535180411.00,695344537.00,3136943105.00,2459536488.00,1655797511.00,751947448.00,2995100968.00,2190805871.00,1422052048.00,657006655.00,2284261572.00,1612597776.00,1021734496.00,2833960752.00,2875384152.00,0.0
2,营业收入,1581485424.00,7128544582.00,5010337013.00,3121917456.00,1363278032.00,5496885226.00,3848865977.00,2463543961.00,1169084285.00,4626744296.00,3375548597.00,2146310112.00,1072632677.00,3790284705.00,2781307075.00,1854289620.00,907228011.00,3377136295.00,2494991037.00,1645980818.00,832192452.00,3291794942.00,2537519239.00,1668833482.00,795291100.00,3017358116.00,2360326022.00,1543496552.00,753322310.00,3144260513.00,2438125316.00,1535180411.00,695344537.00,3136943105.00,2459536488.00,1655797511.00,751947448.00,2995100968.00,2190805871.00,1422052048.00,657006655.00,2284261572.00,1612597776.00,1021734496.00,2833960752.00,2875384152.00,0.0
3,二、营业总成本,1329704804.00,5748282549.00,4026724965.00,2547958440.00,1184439740.00,4907995981.00,3465685012.00,2279994708.00,1108266390.00,4411556342.00,3193465419.00,2040847871.00,1027313029.00,3667006662.00,2708804230.00,1816038834.00,893350359.00,3417901826.00,2552126380.00,1715901463.00,883606882.00,3324406960.00,2542977482.00,1645513321.00,771475547.00,2803915301.00,2136133950.00,1394506986.00,688127854.00,2804946773.00,2160100888.00,1367046122.00,621708945.00,2752863196.00,2156679191.00,1453140842.00,671481704.00,2619145498.00,1911951885.00,1252233247.00,578731780.00,1935795367.00,1371418242.00,881249464.00,2548023700.00,2728197273.00,0.0
4,营业成本,1158695768.00,5023783649.00,3513178729.00,2210386957.00,1009887635.00,4210229440.00,2970984265.00,1932848445.00,962789899.00,3796685572.00,2748020532.00,1747505343.00,904465973.00,3196314239.00,2371264560.00,1581091305.00,792192962.00,2981308292.00,2251244448.00,1524317749.00,768294927.00,2888884397.00,2223042065.00,1462737069.00,680413766.00,2474007575.00,1888361103.00,1232101175.00,605936344.00,2502817852.00,1931504888.00,1214854414.00,551728391.00,2443656178.00,1932730856.00,1303363454.00,605548751.00,2328221699.00,1705991249.00,1111398970.00,520373557.00,1728730410.00,1230485838.00,792494438.00,2314014999.00,2508108360.00,0.0
5,营业税金及附加,15725905.00,60667872.00,39672302.00,19219521.00,7693853.00,53774231.00,34642654.00,20652941.00,10145195.00,24582823.00,19140634.00,12485155.00,4547011.00,21363510.00,9792324.00,8462161.00,3380709.00,7470206.00,-2873519.00,3075629.00,3053690.00,14543513.00,10784523.00,7227089.00,3604819.00,21594701.00,18153629.00,14523573.00,10906867.00,18236969.00,11245697.00,7620068.00,3974560.00,16441819.00,0,0,0,386777.00,200431.00,200431.00,0,251062.00,56327.00,56327.00,165280.00,106018.00,0.0
6,销售费用,51491190.00,206166623.00,151655708.00,103348073.00,51809221.00,202643534.00,145161175.00,96857892.00,48115325.00,188336894.00,132950515.00,82878536.00,41524384.00,156303324.00,107731374.00,72706618.00,36156850.00,150674570.00,128482968.00,82860983.00,38946646.00,161279159.00,123582990.00,77141394.00,37365694.00,144400462.00,114907693.00,71079444.00,32965638.00,135931423.00,105309762.00,66158165.00,30512470.00,129484588.00,96127346.00,60720646.00,27586641.00,122967823.00,95130460.00,64162313.00,21103129.00,92043660.00,63406578.00,41006400.00,125312296.00,128595129.00,0.0
7,管理费用,33765214.00,143310103.00,101693250.00,66212611.00,31254922.00,117805416.00,83708855.00,163798927.00,77563327.00,290203261.00,206503208.00,134810028.00,68177137.00,239185226.00,170492283.00,113768229.00,55923663.00,212512199.00,154995159.00,104122060.00,58267487.00,226519760.00,170425168.00,93295749.00,49101427.00,163364059.00,122572462.00,79496289.00,41219675.00,171697906.00,125705984.00,85182174.00,39764261.00,192897455.00,152101668.00,101739161.00,46059203.00,174771207.00,105852448.00,69752009.00,35988031.00,104842870.00,69142907.00,40249702.00,99000961.00,77556955.00,0.0
8,财务费用,-9646375.00,-1418239.00,-4716977.00,5228646.00,5894333.00,9551551.00,3481427.00,7933610.00,6205181.00,28369014.00,25205898.00,8636637.00,1581287.00,-341776.00,7870041.00,5664410.00,5865927.00,31237951.00,27376284.00,5867729.00,7443672.00,2395543.00,-1318844.00,-5348056.00,-1248622.00,-6479319.00,-10053275.00,-5368873.00,-4596411.00,-30833915.00,-23903119.00,-15691559.00,-10663923.00,-27139396.00,-23140708.00,-14287057.00,-7542040.00,-1224020.00,7816585.00,8759169.00,3905971.00,17268046.00,15383386.00,12614218.00,18564253.00,9611415.00,0.0
