,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1074026241.31,706435722.57,341354998.49,1345724416.66,934531544.49,591675192.49,271568382.47,1217274862.60,892858250.43,586070419.02,278778385.71,1036099728.85,698351289.66,436599396.12,207389558.64,937659093.07,687332500.46,461052119.22,222911553.18,990788227.78,711636505.84,468409323.35,212045199.28,947962823.57,674738839.26,439951828.94,220220014.29,891780010.90,642673528.86,424539313.40,202313189.55,831956098.72,631934532.57,424439597.32,194680464.79,737649924.97,538150657.77,335206989.36,145610425.74,545215204.77,404177522.61,169496063.17,74989937.30,451160811.36,374126022.74,261011318.89,123774797.10,437381562.45,325846280.55,207823925.34,102010603.21,348370645.88,264173824.41,181420171.78,302855344.61,241370988.22,0.0
2,营业收入,1074026241.31,706435722.57,341354998.49,1345724416.66,934531544.49,591675192.49,271568382.47,1217274862.60,892858250.43,586070419.02,278778385.71,1036099728.85,698351289.66,436599396.12,207389558.64,937659093.07,687332500.46,461052119.22,222911553.18,990788227.78,711636505.84,468409323.35,212045199.28,947962823.57,674738839.26,439951828.94,220220014.29,891780010.90,642673528.86,424539313.40,202313189.55,831956098.72,631934532.57,424439597.32,194680464.79,737649924.97,538150657.77,335206989.36,145610425.74,545215204.77,404177522.61,169496063.17,74989937.30,451160811.36,374126022.74,261011318.89,123774797.10,437381562.45,325846280.55,207823925.34,102010603.21,348370645.88,264173824.41,181420171.78,302855344.61,241370988.22,0.0
3,二、营业总成本,906373429.11,605190184.58,295739696.39,1159508910.61,800674075.04,519197591.68,251693677.34,1102569508.97,798996147.27,521662436.32,249637411.22,895636573.02,610899893.85,383273844.54,187967233.22,841851557.83,616504755.74,419007407.84,205333528.26,909781725.75,652696054.98,429752664.34,196740691.25,880032912.64,626965926.25,407406809.96,205131507.71,830654968.37,594908054.63,394710815.13,188698776.26,770927187.54,583006613.48,392435386.15,177985696.45,665054564.08,484144053.16,299066019.51,130645673.57,484188503.96,365337942.42,151779027.62,67729766.25,393781922.22,320062179.32,223176774.18,105533952.05,378027051.61,279149742.14,177149488.78,86306271.44,299835645.49,226940104.94,156340386.70,271625736.87,229476632.56,0.0
4,营业成本,783402804.06,518119569.67,254402052.60,1009730690.49,707178611.49,451825807.20,210334214.95,904691816.52,661405476.78,434988861.55,209629067.01,758367191.45,510055152.93,317321549.17,152885370.23,715499267.53,526646406.88,356438069.65,176631225.54,772765953.72,558035342.24,367409362.24,168630185.52,746028886.43,532461255.00,346482291.04,176060264.98,698990282.68,504418070.98,334801734.66,161535381.95,651137895.88,495241118.88,334360033.06,153081780.03,570158322.57,416381035.36,258428247.66,110920964.57,414720322.82,313992591.68,134380223.43,59880298.54,360115265.06,295576922.99,205272099.80,98209405.57,340972739.63,250632479.64,152932931.81,76860622.82,278090337.16,210375474.06,140107590.58,251309116.17,216299897.58,0.0
5,营业税金及附加,8723939.58,5956772.36,3270803.89,10445967.46,6734190.39,4979732.74,2702921.22,10684213.00,8319831.36,5581180.51,3107684.13,8325323.30,4312533.06,2676977.33,1471360.03,6574510.17,5064298.99,3163192.12,1846241.82,5212854.73,3358375.84,2131479.83,1185541.74,3844539.25,2791394.43,2044268.87,1112633.19,3796159.09,2829167.68,1991222.52,749220.20,3413425.17,2735848.68,1499125.63,373402.69,667853.51,270035.23,144552.56,41050.24,620691.59,492052.88,248838.84,95229.98,475999.05,360280.75,231587.25,73056.72,486804.16,289285.31,178787.37,37425.65,297522.50,205863.48,123156.44,130675.44,20875.25,0.0
6,销售费用,49856866.07,31140476.72,16603859.49,52482091.97,41403546.88,26316499.86,10571071.77,49091970.65,39221933.92,26091313.58,12238489.53,47363648.85,35092946.24,22698410.92,10753403.73,43172058.26,32054097.58,21739986.75,10133230.81,43664287.20,30798843.03,20815754.82,8457237.52,42952568.37,30886719.02,20877886.98,9785086.01,41444072.83,31562507.97,21942940.93,10169372.86,47862086.35,37438509.93,27360738.10,11560094.24,37496377.30,27152513.58,15129845.94,7153845.53,29753145.18,21844974.11,5072106.95,2240953.63,11873329.98,9335458.50,6328163.97,1986680.97,11513818.12,7110360.33,4824254.31,1387549.49,6812226.06,4799632.03,2591561.70,5340012.55,983405.20,0.0
7,管理费用,73766862.80,48088486.63,21611411.32,102929063.21,58507669.62,42604118.83,18382580.07,121473506.27,77364204.36,48579688.77,23132443.81,86037635.32,60960086.83,39981413.68,18282589.63,81920390.59,56485674.59,37488216.01,17872772.56,74500992.58,54501990.01,36285357.30,17964824.00,73137508.06,50879733.87,32837772.57,15986853.25,71995474.40,52004711.54,33134592.76,14631029.37,62484823.22,41000111.58,24894551.07,11744509.74,49576345.96,35093343.28,21576045.41,11555070.20,40019838.99,27525324.45,12016208.80,5739741.49,25800651.68,17203758.12,11160293.86,3785325.78,20638448.60,17659778.03,16121848.66,7078251.18,11317163.98,8986868.86,7938404.13,10150525.98,7305326.30,0.0
8,财务费用,-14875540.71,-362879.78,-701187.26,-16919388.16,-18130605.53,-4280307.37,11073513.56,17651819.02,13068545.98,6389224.20,1498776.17,-13956852.51,-4430227.89,-3287934.96,1402677.36,-9189099.09,-6388853.21,-2721281.93,-1911853.39,2258107.86,1208086.30,432036.12,604987.05,8291458.19,6100744.09,4153421.24,1951299.12,5073574.41,2287066.90,1600214.13,1080709.99,6444338.02,5067803.87,3074470.56,1152913.11,4951749.26,3126314.09,1444641.08,387701.88,1577398.34,597159.01,-1081718.37,-625427.15,-3974656.91,-2590684.55,-73705.18,958910.07,3472294.34,3457838.83,2353706.04,942422.30,3575644.84,2717599.61,1752426.52,4430033.65,3186230.68,0.0
