,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,335988159.79,1417563548.60,989586658.81,520313519.21,160123912.02,1195591713.63,911187110.72,619750889.08,267936481.86,890350199.86,423216642.16,268851970.13,85819898.91,883047829.96,540158645.01,281451026.60,94707993.76,990334459.62,787259620.37,509342316.00,184166657.36,1479741460.99,1100338114.31,746647403.24,340109534.57,2181240213.46,1804492695.22,1321228282.37,714135384.60,2554108883.88,1812346247.17,1202520005.76,407227342.73,2110531570.92,1477702372.53,1007008026.10,348544615.77,1901498102.00,1255915034.11,887617601.73,313595003.06,1869097204.70,1249659361.45,745457538.97,223478812.74,1607248607.51,1185570566.88,730201788.92,232958507.94,1281922672.93,841856019.96,550066900.24,199950669.79,754987420.55,499803176.76,326937271.22,125311251.76,620303709.50,371503893.35,196036572.59,78506678.79,359551793.09,229867444.74,130607756.93,62670813.76,293925834.75,191346150.74,113322074.14,49491549.48,270668376.96,128523965.52,94234800.39,37981017.15,227531286.07,65066446.32,234973888.82,103853880.57,267229450.54,263183672.10,266571948.95,0.0
2,营业收入,335988159.79,1417563548.60,989586658.81,520313519.21,160123912.02,1195591713.63,911187110.72,619750889.08,267936481.86,890350199.86,423216642.16,268851970.13,85819898.91,883047829.96,540158645.01,281451026.60,94707993.76,990334459.62,787259620.37,509342316.00,184166657.36,1479741460.99,1100338114.31,746647403.24,340109534.57,2181240213.46,1804492695.22,1321228282.37,714135384.60,2554108883.88,1812346247.17,1202520005.76,407227342.73,2110531570.92,1477702372.53,1007008026.10,348544615.77,1901498102.00,1255915034.11,887617601.73,313595003.06,1869097204.70,1249659361.45,745457538.97,223478812.74,1607248607.51,1185570566.88,730201788.92,232958507.94,1281922672.93,841856019.96,550066900.24,199950669.79,751177496.57,496766746.99,326082684.89,125614727.27,622131808.50,369338495.96,196220972.14,78573938.80,360362817.89,230234017.31,130744165.62,62687660.98,294867422.82,192280161.33,114074457.40,50262605.65,269617526.72,130520703.61,95872788.67,38032359.15,227946008.19,65910247.34,234642058.22,104332215.14,267657310.55,270118451.43,266407622.66,0.0
3,二、营业总成本,300266874.01,1218483232.49,844915454.86,466751993.05,159130474.97,1155033080.18,866856569.45,573530586.22,247811212.16,882845850.46,429630367.58,268103744.63,92789121.07,916916107.21,559129532.98,312974340.66,116352840.62,1262047869.37,836519323.38,561454452.69,231371238.21,1439510484.11,1085505513.14,735670951.68,361868639.72,2097714894.04,1722929950.27,1252114810.81,663640167.28,2425951579.79,1722675669.80,1137096411.12,388383868.38,1998761359.46,1416234047.78,972250850.38,336196707.81,1837711291.29,1224849058.30,861145639.75,310326493.10,1835983549.65,1237623831.64,735840343.86,222428309.91,1566914839.87,1168672488.70,716771932.89,231002273.74,1248255787.29,824285055.52,537116391.39,200022110.96,748065821.37,491501213.48,321595561.10,124955520.84,590843720.72,365396949.57,183750572.16,74724505.85,341954399.32,213660346.48,119754446.71,57275012.90,276026189.76,175901618.49,104370540.42,44429900.38,250625577.11,115521613.33,84625207.76,35794564.20,212874167.99,64014603.74,197442343.30,91093760.85,233568767.92,247257784.12,252072769.21,0.0
4,营业成本,263478383.99,1026713428.90,715695660.84,391560667.62,125252524.61,959906340.97,721563898.19,486035587.10,212404151.05,696067089.83,329692261.52,212880499.58,68267726.72,685269107.34,425881739.45,224056424.52,74354766.28,797667331.30,623134711.65,418163639.62,160967809.21,1153248467.71,846845972.33,590995882.85,282106514.42,1741895703.73,1416440886.13,1043778405.73,569581376.71,1995714079.79,1376323300.46,912310261.17,293708323.69,1577223945.96,1121873193.97,777544576.75,260078580.21,1503450700.03,994834698.53,713126973.61,249371432.14,1538210025.82,1020280986.72,594380240.72,162686991.16,1223568316.36,929535666.06,571899219.27,172929997.59,1010014259.98,644035668.05,415496821.41,148181868.83,553594437.68,365674846.82,242300399.12,90353783.83,452637024.28,274335421.87,146249401.02,58035720.09,264404929.83,167524462.78,90802710.61,41667635.07,217255564.90,136972759.09,79493853.42,33736670.43,205116819.93,89033467.60,65764822.40,0,178165186.02,49257972.88,151873836.26,74210040.69,202050274.04,212863911.68,216726222.11,0.0
5,营业税金及附加,4970102.16,16471117.61,8987114.87,6276222.96,4386218.99,15631878.54,12567541.09,9300158.81,3502705.89,24568992.69,13936928.01,8360240.20,7358907.94,16881109.18,6261481.44,2908556.82,151015.92,8991528.14,6628424.93,5083923.79,4925392.05,15952525.79,10109577.23,4864892.17,1458516.14,27696497.20,16179467.83,9882557.57,4304047.90,17133845.29,11300735.39,5965692.28,3286978.03,8028080.29,7555880.58,4320378.84,240701.59,2314466.17,600.00,600.00,0,43486.31,38486.31,38486.31,18916.76,143073.18,5000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25481691.92,0,0,41479.90,0,0,0,0,0.0
6,销售费用,14940361.57,64209289.24,50813619.22,29774315.66,10026983.88,61873129.44,48525924.13,32213011.41,11208430.21,47534975.84,29147843.57,17003118.80,3683286.13,57496889.75,31898201.64,16882839.01,6191760.21,43344591.47,48535267.19,35195443.21,11769502.41,35200689.74,61787593.06,39738722.05,16378025.25,96762552.86,95141212.01,68885982.51,29825180.24,107465818.92,95930056.99,64229407.72,24871419.44,109151635.55,95113563.53,62669395.85,21420534.98,75784044.62,73752443.75,44795177.39,16940718.19,90851854.27,69515238.01,46925165.19,15532185.05,76532811.76,65370540.66,33783634.09,13331799.67,61296285.70,44784062.27,30536178.08,12915248.75,42171534.24,35016253.27,22912547.45,8763121.21,35206503.79,18033133.39,9000084.40,3164779.12,18208632.09,8304160.73,5308592.66,3801770.92,9834321.86,6992721.82,4645729.97,3203126.10,9829617.66,4693859.53,3392080.31,2370504.53,4157822.36,2614208.54,5813677.85,1695778.00,4975610.38,4884486.88,5940553.25,0.0
7,管理费用,12412076.16,61499821.74,37914778.46,24304460.90,10775206.19,55997091.22,38313786.77,27573953.32,11015997.11,66455502.23,40840619.36,23472677.44,11515605.27,84275959.47,57042132.24,44955497.99,25537709.36,103639579.55,79633925.19,52744808.94,29936168.87,127418451.26,93037334.21,59086975.64,30322435.78,142083297.40,102037456.07,67921461.70,34877807.06,170499952.73,147772733.40,102558834.89,40370000.58,174551605.67,122765416.69,83081823.39,35559199.29,132799272.00,87671180.65,51298543.44,28020447.08,108824888.74,73371140.53,48015815.06,22327311.21,123732474.45,80221363.74,52942434.68,18706500.54,92794190.21,74656070.38,44212626.25,17161761.61,101196132.74,61061138.07,42714188.43,15425828.10,89943828.76,56566335.23,22521681.30,8559081.60,39606922.60,24529598.35,15464555.81,8636711.78,37129771.47,24252149.00,15701590.84,7130500.85,20748936.33,10952789.11,9390427.60,5042363.90,20527768.01,6992571.20,23980664.29,6667230.02,5925308.73,16281904.50,11277330.14,0.0
8,财务费用,607611.48,31478065.17,17850612.54,5176917.51,4385395.71,12245169.65,11787016.50,3709874.03,3722723.98,16977827.50,12010417.83,8860302.46,4047783.56,30530430.85,27271816.69,22743711.15,13165410.18,76768306.05,57601509.08,41622724.21,34031456.65,77986459.63,62587713.98,41888562.65,19690054.05,68392422.81,50242673.16,31646348.35,15501014.95,59465473.56,57385489.84,43143428.61,21903372.24,51988609.10,32545806.81,25407382.55,10697526.37,56742238.38,41409170.44,30401094.71,14389160.38,72872880.04,62448600.20,40151319.14,18399111.49,105925300.19,74936879.57,49258728.67,20299371.61,64399030.04,51446415.47,37902761.84,17219993.65,51103716.71,29748975.32,13668426.10,10412787.70,13056363.89,16462059.08,5979405.44,4964925.04,19733914.80,13302124.62,8178587.63,3168895.13,11806531.53,7683988.58,4529366.19,359603.00,14930203.19,10841497.09,6077877.45,2900003.85,10023391.60,5149851.12,15732685.00,8411117.90,20507980.53,13227481.06,18128663.71,0.0
