9,研发费用,225033508.84,155918685.96,75713744.62,34369238.28,188869012.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-64999.95,93351251.06,-495759.45,-250462.45,521566.31,175079045.37,-4366674.98,-7430188.02,0,75658639.24,-1218125.09,2661456.55,0,47738540.18,-4113120.63,6337207.93,0,8645980.12,-203928.73,-208216.50,0,1304159.04,-19002198.90,-19002198.90,-20219745.28,21576892.47,2456604.08,2456604.08,0,-25525329.24,754890.38,754890.38,0,9503417.29,19360228.46,13983117.35,7141542.18,-13560546.28,-4501588.76,-2501588.76,0,23506541.83,642337.07,467822.53,0,-3970965.79,376765.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-6834139.81,1760000.00,960000.00,180000.00,2916421.17,2100000.00,1500000.00,290000.00,4014768.73,1840000.00,1340000.00,115000.00,6452024.27,5610000.00,2890000.00,1010000.00,5191950.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,3090127.42,1760000.00,960000.00,180000.00,2921881.77,2100000.00,1500000.00,290000.00,4014768.73,0,1340000.00,0,6452024.27,0,0,0,5191110.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,417235367.12,152849177.90,46561854.69,-39334860.88,453352485.05,420521556.32,359196069.52,186648285.48,464827842.86,258013057.48,110804904.29,18832964.81,-81283041.10,6048503.14,8347424.87,-332529.00,-588860922.49,-321215608.05,-194214098.79,-101964962.69,-316083888.18,-197223842.27,-114845721.47,-54336372.09,-185390252.91,-179942443.64,-152205212.03,-107131944.66,-338318958.21,-73401637.69,9780493.67,6114662.86,92960229.38,92602013.70,100663246.87,63906142.07,126858763.86,135044807.43,79007606.86,33331152.68,81308371.21,52196037.71,17802029.03,-12042203.54,160645973.13,222893022.29,150726077.94,49165168.33,148440308.18,83738305.42,43189534.31,15277522.40,81038767.29,63998324.10,33493614.94,14284035.28,111384051.26,87407346.10,60134506.63,24562125.36,82832474.27,57949958.83,33180997.47,71028070.08,77738905.80,73778455.19,0.0
16,加:营业外收入,4664321.33,3819183.37,1695152.97,2269090.00,24741432.35,2992596.14,1436665.06,1881183.03,16559756.06,5550563.17,2566230.17,2475270.08,127239966.50,21784090.27,10814641.43,7373488.06,211609510.56,40435276.21,11232273.76,4763338.09,372455934.94,25724390.90,21228064.89,6683424.48,221526845.68,56218170.69,24964942.42,9387704.70,81362031.28,55361807.19,8142904.00,5508300.00,74015099.11,57001619.80,46229031.46,7514705.14,47712916.40,16986090.63,11884882.92,6173332.56,26089055.67,30956518.44,30133813.49,28715572.50,2048202.89,5547529.87,5096088.31,1046900.00,7755735.72,234962.38,226176.38,215176.38,2707920.16,1669579.00,1159443.18,0,1423843.08,833788.76,106976.80,68836.80,502699.13,584842.56,145296.80,429183.00,105315.50,228492.35,0.0
17,减：营业外支出,37721846.17,3029680.38,941098.60,404221.22,14002100.00,3900794.57,540154.81,221769.11,10526648.42,6167154.34,5489614.74,545108.48,3870363.45,1241261.78,652031.99,22979.28,2111501.68,514459.22,414829.83,9602.40,6956875.23,318361.52,194096.75,52449.99,2095559.63,739568.90,278678.29,585376.96,2473510.25,344279.78,317335.87,21869.62,5312238.83,1027395.33,387392.98,118228.86,3007356.54,58602.90,31580.00,26050.00,1191633.03,371488.80,90361.56,35188.56,7923391.66,459076.84,223739.40,3686.87,4540578.59,220000.00,200000.00,0,560549.20,312000.00,311000.00,0,312823.41,0,0,0,593198.61,238830.72,199630.72,70211.06,4243952.73,198530.14,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,118875.90,0,0,434492.87,433082.87,0,1103232.32,42069.04,41199.04,0,1101049.92,0,0,0,2063029.24,16674.30,0,0,1699271.20,432943.48,0,0,607365.02,28000.00,28000.00,0,4271655.18,600000.00,0,0,2228860.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,384177842.28,153638680.89,47315909.06,-37469992.10,464091817.40,419613357.89,360092579.77,188307699.40,470860950.50,257396466.31,107881519.72,20763126.41,42086561.95,26591331.63,18510034.31,7017979.78,-379362913.61,-281294791.06,-183396654.86,-97211227.00,49415171.53,-171817812.89,-93811753.33,-47705397.60,34041033.14,-124463841.85,-127518947.90,-98329616.92,-259430437.18,-18384110.28,17606061.80,11601093.24,161663089.66,148576238.17,146504885.35,71302618.35,171564323.72,151972295.16,90860909.78,39478435.24,106205793.85,82781067.35,47845480.96,16638180.40,154770784.36,227981475.32,155598426.85,50208381.46,151655465.31,83753267.80,43215710.69,15492698.78,83186138.25,65355903.10,34342058.12,14284035.28,112495070.93,88241134.86,60241483.43,24630962.16,82741974.79,58295970.67,33126663.55,71387042.02,73600268.57,73808417.40,0.0
20,减：所得税费用,70935018.01,38559597.71,18306416.98,-5005876.55,98223158.87,78584614.15,64568151.06,34955596.88,123122686.59,57598598.71,26530981.57,5995693.85,13857937.38,8055287.63,4874519.84,2244482.26,10613825.22,1014505.71,-354057.58,495764.77,36128783.28,320856.33,-148119.01,500000.00,14677118.60,5285528.72,55426.19,0,-41744732.59,-21608957.45,4061986.23,1570000.00,7903852.44,10167592.83,8673608.68,2215918.44,14293511.61,14008414.60,6867569.26,5623399.66,12296214.51,15184479.00,8542521.22,3240327.26,19369907.49,35773525.05,32300901.97,10012981.51,38669605.42,16099238.90,10095823.69,5078603.18,21504571.94,17090996.06,11316660.33,4968085.16,18427835.94,29118192.24,19879689.54,8128217.52,27268315.60,19237670.33,10931798.98,23738253.36,26727337.60,16037995.76,0.0
21,五、净利润,313242824.27,115079083.18,29009492.08,-32464115.55,365868658.53,341028743.74,295524428.71,153352102.52,347738263.91,199797867.60,81350538.15,14767432.56,28228624.57,18536044.00,13635514.47,4773497.52,-389976738.83,-282309296.77,-183042597.28,-97706991.77,13286388.25,-172138669.22,-93663634.32,-48205397.60,19363914.54,-129749370.57,-127574374.09,-98329616.92,-217685704.59,3224847.17,13544075.57,10031093.24,153759237.22,138408645.34,137831276.67,69086699.91,157270812.11,137963880.56,83993340.52,33855035.58,93909579.34,67596588.35,39302959.74,13397853.14,139625742.75,192207950.27,123297524.88,40195399.95,112985859.89,67654028.90,33119887.00,10414095.60,61681566.31,48264907.04,23025397.79,9315950.12,94067234.99,59122942.62,40361793.89,16502744.64,55473659.19,39058300.34,22194864.57,47648788.66,46872930.97,57770421.64,0.0
22,归属于母公司所有者的净利润,313242824.27,115079083.18,29009492.08,-32464115.55,365868658.53,341028743.74,295524428.71,153352102.52,347738263.91,199797867.60,81350538.15,14767432.56,28228624.57,18536044.00,13635514.47,4773497.52,-389976738.83,-282309296.77,-183042597.28,-97706991.77,13286388.25,-172138669.22,-93843606.85,-48251820.15,19370622.71,-129883258.02,-127616011.97,-99231042.74,-218155111.72,2352223.63,12366795.61,8906858.08,153905911.10,138383435.78,137829434.03,69092073.80,157270812.11,137963880.56,83993340.52,33855035.58,93909579.34,67596588.35,39302959.74,13397853.14,133033570.39,192207950.27,123297524.88,40195399.95,112985859.89,67654028.90,33119887.00,10414095.60,55124359.06,44544025.91,22976249.76,9527371.85,94471352.96,59122942.62,40361793.89,16502744.64,55473659.19,39058300.34,22194864.57,47648788.66,46872930.97,57770421.64,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179972.53,46422.55,-6708.17,133887.45,41637.88,901425.82,469407.13,872623.54,1177279.96,1124235.16,-146673.88,25209.56,1842.64,-5373.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6557207.25,3720881.13,49148.03,-211421.73,-404117.97,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.230000,0.083000,0.021000,-0.023000,0.260000,0.244000,0.211000,0.110000,0.280000,0.166000,0.070000,0.014000,0.030000,0.020000,0.013000,0.005000,-0.370000,-0.271000,-0.175500,-0.093700,0.010000,-0.165000,-0.090000,-0.046300,0.020000,-0.120000,-0.122000,-0.095100,-0.260000,0.002800,0.015000,0.010000,0.180000,0.164100,0.163500,0.080000,0.220000,0.210000,0.130000,0.050000,0.140000,0.100000,0.060000,0.021000,0.210000,0.290000,0.190000,0.092000,0.190000,0.180000,0.090000,0.035000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.230000,0.083000,0.021000,-0.023000,0.260000,0.244000,0.211000,0.110000,0.280000,0.166000,0.070000,0.014000,0.030000,0.020000,0.013000,0.005000,-0.370000,-0.271000,-0.175500,-0.093700,0.010000,-0.165000,-0.090000,-0.046300,0.020000,-0.120000,-0.122000,-0.095100,-0.260000,0.002800,0.015000,0.010000,0.180000,0.164100,0.163500,0.080000,0.220000,0.210000,0.130000,0.050000,0.140000,0.100000,0.060000,0.021000,0.210000,0.290000,0.190000,0,0.190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,313242824.27,115079083.18,29009492.08,-32464115.55,365868658.53,341028743.74,295524428.71,153352102.52,347738263.91,199797867.60,81350538.15,14767432.56,28228624.57,18536044.00,13635514.47,4773497.52,-389976738.83,-282309296.77,-183042597.28,-97706991.77,13286388.25,-172138669.22,-93663634.32,-48205397.60,19363914.54,-129749370.57,-127574374.09,-98329616.92,-217685704.59,3224847.17,13544075.57,10031093.24,153759237.22,138408645.34,137831276.67,69086699.91,157270812.11,0,0,33855035.58,93909579.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,313242824.27,115079083.18,29009492.08,-32464115.55,365868658.53,341028743.74,295524428.71,153352102.52,347738263.91,199797867.60,81350538.15,14767432.56,28228624.57,18536044.00,13635514.47,4773497.52,-389976738.83,-282309296.77,-183042597.28,-97706991.77,13286388.25,-172138669.22,-93843606.85,-48251820.15,19370622.71,-129883258.02,-127616011.97,-99231042.74,-218155111.72,2352223.63,12366795.61,8906858.08,153905911.10,138383435.78,137829434.03,69092073.80,157270812.11,0,0,33855035.58,93909579.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179972.53,46422.55,-6708.17,133887.45,41637.88,901425.82,469407.13,872623.54,1177279.96,1124235.16,-146673.88,25209.56,1842.64,-5373.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
