,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8311103504.52,6230669056.91,3990368888.38,1943576229.57,8538810024.72,6368514523.30,4002363242.59,1924460967.32,8416651931.85,6311591968.25,3988246684.23,1912579785.34,6522779197.52,4503479486.51,2327851829.36,355927075.20,1332799606.39,975824205.16,636816138.00,346391599.71,2790622394.51,2041444101.28,1283532274.01,670385117.72,2964530795.94,2292621388.96,1435687625.56,795454210.14,3040758122.32,2292217992.88,1419666216.54,698055852.84,2540379023.41,1892052524.45,1151045837.52,604747108.36,2304639269.56,1722998893.82,1075737687.97,572506898.07,1649372976.93,1096116190.09,696493146.41,391762447.11,1792208804.12,1309689522.99,890569219.35,466459308.85,1819551283.96,1265344696.84,785437688.60,382589837.26,1467214281.26,1023965544.60,622036600.14,276173083.53,1280547378.96,965843521.35,623482385.79,295539204.26,1353113728.47,1005428839.68,623382133.20,302177180.46,866805295.85,648463609.94,447225901.27,265458016.08,1060065001.95,857423584.01,524911078.00,224651153.56,1209063699.54,516670671.97,749706594.11,237769668.60,412259810.37,388788412.59,461237808.62,0.0
2,营业收入,8311103504.52,6230669056.91,3990368888.38,1943576229.57,8538810024.72,6368514523.30,4002363242.59,1924460967.32,8416651931.85,6311591968.25,3988246684.23,1912579785.34,6522779197.52,4503479486.51,2327851829.36,355927075.20,1332799606.39,975824205.16,636816138.00,346391599.71,2790622394.51,2041444101.28,1283532274.01,670385117.72,2964530795.94,2292621388.96,1435687625.56,795454210.14,3040758122.32,2292217992.88,1419666216.54,698055852.84,2540379023.41,1892052524.45,1151045837.52,604747108.36,2304639269.56,1722998893.82,1075737687.97,572506898.07,1649372976.93,1096116190.09,696493146.41,391762447.11,1792208804.12,1309689522.99,890569219.35,466459308.85,1819551283.96,1265344696.84,785437688.60,382589837.26,1464454465.01,1022022046.40,620587971.07,275336383.02,1278444562.01,964789754.95,622660117.41,295029168.98,1351682300.44,1004433846.52,622689498.87,301866718.56,866336170.07,648165389.09,446980047.05,265234551.29,1059973763.00,857423584.01,524911078.00,224651153.56,1209063699.54,516670671.97,749706594.11,237769668.60,412259810.37,388788412.59,461237808.62,0.0
3,二、营业总成本,7139923790.18,5268470749.51,3478424408.22,1798406756.26,7487268428.30,5391887046.11,3502280190.45,1783977491.53,7459570597.75,5460701977.08,3567719020.94,1796905227.33,6226522720.04,4258883262.58,2242482886.74,320612694.44,1295052061.77,929650074.09,614071810.88,330560439.97,2657819932.22,1923074627.79,1192882537.42,613026673.45,2815699444.47,2168553868.60,1342600050.08,736354149.84,2878084325.79,2153062883.48,1315664270.24,642421235.65,2403612538.92,1780768232.56,1066692606.46,554861293.98,2028330834.69,1489708760.09,896527204.23,465551936.96,1410120865.62,917802104.68,562865443.02,304743166.28,1528280828.65,1106120382.18,755252849.15,387148073.65,1603769528.33,1116993230.72,682542473.96,325887660.88,1345332935.43,964409234.85,588401644.00,242450064.15,1195258930.32,898115505.67,577532303.52,276022981.55,1259144451.79,939534537.53,585212791.67,287673271.05,815355155.14,616799455.73,436496486.45,247368617.99,991815673.84,816604668.21,503981967.10,225357232.10,1150309065.52,480607289.46,680725228.53,214031285.92,341831426.31,336861962.03,370828500.10,0.0
4,营业成本,524904981.51,387992353.71,233725398.67,118107029.85,471836389.68,346269809.22,205648503.09,105298141.94,451215910.48,340551590.53,198812112.32,97592767.23,359212751.05,247907851.31,133874411.53,47720036.39,181335261.15,136153815.66,84400759.36,49159319.36,1857528862.38,1349803722.31,820181700.95,416818535.51,2008343108.82,1577570461.74,955090869.01,527154989.95,2042162624.12,1548091927.44,914251072.82,468862858.99,1753956495.89,1320244104.84,768289092.19,405263639.93,1438397710.45,1081430496.47,626113646.67,325873248.24,879634847.72,591016615.96,357222711.74,198553725.19,1056144439.43,778160358.26,539092898.60,278086074.74,1177986428.86,816621296.38,479572998.89,220229557.03,976162868.83,727356400.51,434781042.89,159768436.56,811098376.65,622730643.86,388385471.52,180529382.94,870184498.51,653790453.61,397067800.33,187935955.03,491694785.98,387478352.22,284493230.34,154453182.62,705350127.43,619038373.07,373831549.39,163144432.25,852555950.01,338435333.66,438782667.84,103930542.34,136158790.71,97436159.60,130218597.44,0.0
5,营业税金及附加,55742776.67,41089264.68,26082404.37,13235508.58,59120517.10,44660006.32,28042008.36,13727132.86,58364186.58,42687806.24,26961995.54,13035581.04,106350293.75,75121098.01,62794277.51,18310376.59,71152429.24,49525116.20,33363842.20,17563303.98,52011748.32,38449485.73,25460579.67,13581582.87,53795388.49,40920221.13,26824504.15,14695024.50,56702798.86,42150699.96,28398222.00,12587800.36,44417048.62,32065807.47,21310483.44,10872803.22,44173754.64,32193974.07,22258925.82,11815051.17,39233721.42,25072388.34,16631627.92,9280156.07,37882304.24,27296974.11,17884777.94,9413701.68,33677221.21,23578496.69,16069489.99,8379740.04,26990662.70,18266370.56,11700211.60,6004564.46,27092178.37,19514053.39,13444560.52,6762520.92,27931406.08,20203563.06,12269610.76,6046418.87,15338715.61,9697422.33,8109941.05,5661600.25,20605568.06,14196161.93,8939415.84,3728588.74,21514459.88,10420875.64,18167020.16,7832858.96,16127558.37,17086666.24,19028459.39,0.0
6,销售费用,5401670375.39,3982600279.79,2649530146.22,1371253985.44,5609755767.85,4106566063.57,2691526777.78,1366220057.52,5719185669.79,4154336563.32,2758902077.01,1168640653.96,3792679607.33,2479757369.06,1275723042.83,94918522.44,475310094.24,300895815.86,222683773.23,91535887.67,345012052.55,244342150.29,157545808.26,81189572.46,347238273.82,246868647.97,160125765.74,85953729.63,359468539.22,252272692.49,165709508.44,74958548.40,303207408.93,206710657.39,132604494.14,64869490.39,270348648.70,180603806.53,117531516.06,57814482.16,238603104.73,149187700.21,95325053.26,48836305.00,217819100.38,150351560.22,98223400.98,48624547.62,202504539.33,139404325.19,91387860.67,47562570.20,178418168.75,112042639.19,72313865.37,37871222.22,169194910.24,118850002.29,80392328.20,38206676.13,163175404.44,119196710.88,80446479.71,41389094.06,144763472.33,100570790.18,65728521.51,37629768.05,125495585.29,82502592.67,53278505.25,26340375.21,104775565.03,49731764.76,98679761.81,43078171.81,81923976.72,101450970.27,98015888.23,0.0
7,管理费用,1009393148.88,739727090.75,487774836.82,250420377.95,1027935899.64,766927561.09,492263379.08,253840575.11,948028924.56,737515971.66,458942245.62,458695138.38,1497866932.61,1103620606.81,540539650.45,126205605.13,450603282.64,354306117.34,212847052.61,141609195.23,371118743.09,266229140.90,173983908.10,93491236.92,371887112.21,276108027.30,182461839.51,98749439.68,375398516.97,274334188.87,183232310.36,73870149.93,264709041.12,195037129.58,129674248.74,68000456.94,251555766.75,177865403.07,118686067.71,64010733.20,234259674.97,138918945.87,85032676.15,43932283.72,200815312.07,136731997.73,91381135.25,46146535.21,173232452.07,124417049.67,86179113.45,45369051.29,145105788.92,92984077.74,60999331.49,33872572.17,168063272.26,122157545.24,85382371.57,45659227.85,184435509.28,135538957.38,88063382.53,48607957.97,146939895.06,106512460.84,69891801.45,44989973.85,136018825.28,100119463.46,67482052.85,31826029.01,167143462.92,80196865.95,123402881.12,60317902.40,109099903.06,120731711.37,123390409.11,0.0
8,财务费用,121819944.64,98206793.81,68746543.14,37646106.08,171943347.41,122216516.75,81951643.99,43904550.64,222515526.83,174062212.13,116407022.23,56626555.18,404963928.25,315454873.87,210244429.62,33418951.69,117516252.16,89101291.36,61625284.57,31862494.93,31020945.20,22886602.06,14156194.47,7106060.36,34139855.72,26126920.06,17428662.32,9282350.06,43992024.35,34210335.70,22811167.03,11720167.42,37524532.82,25512884.07,13798504.79,5237750.49,21702977.85,16222413.75,10635737.80,5376370.54,18352016.17,12770997.21,8296087.54,4090284.94,15840241.14,12597036.26,8462080.47,4476631.38,17073830.74,12553820.25,8613938.49,4382028.92,18655446.23,13759746.85,8607192.65,4933268.74,19810192.80,14863260.89,9927571.71,4865173.71,13417633.48,10804852.60,7365518.34,3693845.12,16618286.16,12540430.16,8272992.10,4634093.22,4345567.78,748077.08,450443.77,317806.89,4319627.68,1822449.45,1692897.60,-1128189.59,-1478802.55,156454.55,175145.93,0.0
