,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1369069980.05,890754666.56,427496166.51,1531682079.47,1138764173.26,735519992.31,361383756.86,1503548566.89,1135983195.96,789560620.37,395765689.53,1484265341.96,1096246677.84,708643492.19,367987010.43,1642125054.00,1213012353.61,844542897.96,417687334.07,1758150490.28,1256618863.19,878025470.99,458641669.39,1844386077.70,1283269665.99,897057823.26,458026966.96,1569325400.11,1049095130.31,742225266.94,372248400.00,1348152925.90,885702754.37,606272062.41,328452068.73,1143064386.07,738863748.27,503246266.19,262895607.97,879869889.78,591561724.61,426371058.14,200213319.85,768891021.24,531699050.39,606488642.80,380377007.37,0.0
2,营业收入,1369069980.05,890754666.56,427496166.51,1531682079.47,1138764173.26,735519992.31,361383756.86,1503548566.89,1135983195.96,789560620.37,395765689.53,1484265341.96,1096246677.84,708643492.19,367987010.43,1642125054.00,1213012353.61,844542897.96,417687334.07,1758150490.28,1256618863.19,878025470.99,458641669.39,1844386077.70,1283269665.99,897057823.26,458026966.96,1569325400.11,1049095130.31,742225266.94,372248400.00,1348152925.90,885702754.37,606272062.41,328452068.73,1143064386.07,738863748.27,503246266.19,262895607.97,879869889.78,591561724.61,426371058.14,200213319.85,768891021.24,531699050.39,606488642.80,380377007.37,0.0
3,二、营业总成本,1209842209.65,783738973.61,403889178.31,1500415667.13,1110010315.64,700700988.22,338932971.50,1825961239.12,1108387614.03,759572346.89,380461439.27,1457733537.96,1074051903.65,682054455.06,354823032.47,1614497047.11,1186313033.56,811697624.68,401155016.72,1710115936.09,1216342857.48,832872492.76,436461850.66,1796161701.73,1244236631.21,853641575.95,435167076.90,1491153665.61,990180633.45,678159692.31,338267803.21,1205372464.68,810534698.18,529636288.04,294959260.00,1009591863.51,667631663.95,431473823.67,234147752.91,750828397.68,512242072.39,363998355.11,175603807.97,650428264.96,462119922.53,504867361.57,328366727.34,0.0
4,营业成本,690326838.65,425926632.09,211938206.99,701216500.73,516420207.95,317690737.01,164035305.30,634220845.55,519555428.68,357429044.78,175785201.72,669488065.91,524416332.66,320585071.04,170158603.44,765311769.84,618415340.40,434980123.07,217385746.88,853776438.59,628834767.35,433571475.65,247251239.26,957284268.73,670231875.09,480791139.42,249260048.38,835660324.18,541514590.33,376711967.60,188961037.60,644220595.46,443222353.01,288281066.65,170175003.93,601438888.55,390600239.31,255310208.23,143922436.56,466318014.03,320455370.09,233586708.88,111001162.11,423871355.19,308385824.31,353233341.43,245172960.98,0.0
5,营业税金及附加,9309719.59,8304567.08,4406868.27,19144845.81,12101051.99,9772899.86,4204953.30,19708085.96,11427931.03,9081474.27,4928652.07,13171893.35,8133969.32,5835447.50,2447477.32,13089988.71,8321850.47,6126952.00,1833942.48,10184742.35,6760877.49,5935191.94,2086494.11,15737736.08,8162537.51,4813781.59,2539765.36,12312220.97,6873753.84,4091191.05,1707106.93,8236166.09,5135267.41,3663401.66,1626194.83,825917.00,14184.07,9868.67,7327.10,20123.33,13742.49,8892.47,3513.26,16489.53,13133.68,27726.93,388870.33,0.0
6,销售费用,349919304.64,246189247.28,119658409.17,586181006.00,444081253.14,287591702.81,113806942.83,568040463.63,409617539.99,276309661.27,140226577.27,526343284.17,372491591.05,268485064.27,128863276.11,575139240.43,404879794.37,270023903.85,134596794.30,607910259.64,429681825.53,289461440.62,141173878.25,626307773.28,436891540.55,289694165.34,142118823.94,489676141.23,346367637.43,236839094.46,116439435.98,416716551.15,298326506.04,199361995.11,103419702.08,319555358.08,209548522.18,132651100.27,69543904.22,202807983.31,142233161.63,95807267.67,49133200.42,162969174.83,114986581.57,116003404.79,61434488.59,0.0
7,管理费用,77801553.58,49071257.71,29649430.88,100133382.93,73181941.55,63408965.57,26087204.13,125670278.83,79504421.27,58156037.66,29213982.39,116038963.84,86657579.09,54298220.02,32561400.16,137285079.30,89828620.49,59308742.81,28322185.07,130247495.09,90086227.33,60898194.66,26325292.40,122391849.68,85696030.47,51081091.39,26894138.46,87979685.63,62474404.15,41231316.00,21730087.50,74443613.90,49997697.82,29075060.42,16964339.87,59878300.28,54166669.42,33900089.22,16659695.40,49926270.82,35342003.33,23193638.35,10952723.49,45020198.36,31948770.84,27854263.33,17466583.82,0.0
8,财务费用,51065395.92,35250165.17,12212896.87,78293975.27,49128694.46,32866573.03,17367912.34,53454234.69,39602227.67,25338678.81,11460771.12,42381912.17,30619891.91,20010510.52,10611927.80,52341884.53,39172423.29,24970147.86,10385770.76,47654962.99,35893125.71,26767691.98,11903853.19,31697727.65,20875781.04,14673810.78,8592463.19,16641364.40,7619050.44,3844579.93,1673539.61,2346625.72,2148029.71,995821.04,590398.08,6837693.43,4690871.66,2858488.80,1653695.12,8740140.30,7350762.18,5980434.02,3677358.69,7015172.14,4753489.21,3350226.31,1912875.11,0.0
9,研发费用,31419397.27,18997104.28,8269185.95,28100537.66,22389841.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
