9,研发费用,99708798.31,71217351.59,44972021.19,20246004.84,83451285.95,55595140.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,64468695.31,11644400.54,11644400.54,0,58742700.32,4293548.62,4241848.01,0,73137186.19,9967718.35,9967718.35,0,50895009.34,-7743006.06,-8829387.39,-8605828.42,35235732.31,-6103668.88,-4694008.47,-748780.37,14436373.78,-5899120.66,-6475507.87,0,31104895.44,4716774.19,5099336.42,-63658.40,16281751.40,9423184.64,26787015.59,-60000.00,2065703.10,-81119.25,-81119.25,0,6154069.81,3099925.71,2897597.42,-30030.00,-2888878.50,1256206.35,1256206.35,0,7701936.19,1656500.81,1656500.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200892.35,82228.83,198822.87,0,0,0,0,0,0,0.0
11,公允价值变动收益,285818578.39,181362120.78,240591392.52,405386786.09,7155.00,0,0,0,-805722.31,1053860.00,188860.00,113930.00,805722.31,816339.22,1462826.95,0,0,0,0,-10220.00,30355.00,0,3635.00,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8820.00,0,0,0,0,6093861.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,116462622.19,144170198.86,141250672.71,114413571.31,193496429.55,184662456.29,184985479.40,134760925.24,224437450.32,74481515.51,52437023.30,37220700.27,287478657.68,170188939.91,168787487.68,70280822.64,275385722.51,260436120.54,240662578.13,145941057.39,635993021.60,107295656.13,48775615.91,3969446.44,270641704.89,243100003.85,242896048.33,186858599.65,588160082.79,500298335.78,493409752.18,105649568.35,441492967.99,425234393.25,393504202.37,264376768.64,335656539.29,38710689.43,26088633.56,-403977.23,94392213.92,55735437.55,54647984.29,26647767.86,126215841.59,122814875.90,53824446.56,396260.26,100406903.62,24381637.51,13538081.17,1298091.65,43729765.20,13571489.68,13571489.68,0,-884211.64,1546019.96,1546019.96,2500000.00,-2001369.32,-1428815.42,-1911590.59,-1765847.52,5267391.87,7912980.07,1901421.06,594.40,15061898.80,15798614.30,3259221.77,2500000.00,31290251.96,13674631.48,17806597.23,15657719.70,5210213.58,3507675.59,7251072.42,1040681.00,2532616.26,2864125.76,1763102.63,0.0
13,其中:对联营企业和合营企业的投资收益,-34470543.84,-2407454.70,-1646755.74,0,9488818.99,0,0,0,12383325.53,1263186.05,0,0,-1490304.09,-820336.53,-663051.93,0,31217201.60,27354901.80,27444463.77,0,1277457.60,8024097.32,3330644.85,3729324.49,21436946.28,27883845.94,30233324.16,1528773.59,45204791.90,-1749339.77,3711061.59,-902902.54,-1456595.42,-272622.27,-371342.75,-407488.05,-1704812.70,-1244211.22,-892105.99,-352101.55,-2003842.17,-1573635.97,-1411339.23,-851732.14,-332023.97,-2867891.34,-519570.40,-354200.84,2494546.59,2445699.18,2124780.16,1298091.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,56081.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,233655949.73,327247541.63,358270364.74,500124527.18,120120372.78,141207487.60,139395262.81,107791254.68,108496572.31,15136074.79,7781867.98,-5763115.96,55221643.82,29330481.48,58868126.86,9243343.55,35632883.52,110359954.11,147845960.26,99082114.67,388529141.06,10075266.39,14198464.23,17568987.04,158096457.27,196466686.74,194565176.71,151575671.99,260677495.85,227218980.47,292476358.48,14677888.75,379576224.91,486498014.55,454534691.60,325200198.69,438325555.15,91532933.64,55724520.51,4206962.06,75121237.59,22200746.53,28665233.66,26940955.45,135006666.01,117537771.90,54284431.43,12541851.85,173246221.94,72212927.68,52017888.40,24432391.91,121129243.91,69854225.64,49325442.53,22605761.79,78875864.31,65223309.25,49068963.35,24585960.74,43974402.69,43723525.51,41455673.34,26964117.71,90770066.14,75367209.83,49728681.12,18722547.61,100273321.53,84700293.97,47552621.03,15644983.41,102634179.76,73160047.04,129651405.12,75080955.97,70636536.88,30840325.78,50253796.43,25626263.10,41405259.85,44245384.77,35378145.86,0.0
16,加:营业外收入,379128.31,292452.08,6720.12,6720.12,728634.47,422256.40,483610.75,51500.00,1147216.22,3948040.07,426249.60,13517576.64,44048304.66,25746227.00,14830641.03,6437806.19,41770488.93,21489393.56,11588371.87,6226567.73,60210078.34,20130810.57,15100189.45,4220437.07,59957197.85,7382104.08,4147767.97,1471986.97,200350886.95,113719422.07,93986836.01,90764826.25,17462395.91,17079542.49,13806592.31,10482828.30,33431699.30,29320641.44,21293409.41,19393984.40,4311733.25,963463.85,513463.84,336809.64,7881560.63,4306232.00,4209625.00,4164445.00,5666259.28,2614788.30,2571492.93,3846.00,39793.05,39793.05,15.27,0,149902.54,18611.33,18611.33,0,79.79,0,0,0,2001678.55,2007108.62,1646763.08,2024.49,2731757.52,1410127.63,1396551.89,74922.00,2643383.52,1321753.45,2643259.78,1321629.89,2643279.78,1321649.89,1691340.55,69960.00,1052583.57,738290.62,36487.20,0.0
17,减：营业外支出,12419973.85,8544558.59,1227365.82,9925.02,855867.63,579641.97,296205.29,284484.06,1783878.44,1620202.97,1057293.16,228214.13,6429366.14,1220644.49,808478.02,756213.95,5916520.84,3814451.17,2313932.43,179368.56,8568383.17,3597632.59,994795.18,305579.29,7805451.56,603152.45,179630.78,125063.75,60461132.70,4491499.95,4156923.44,2635852.00,1158956.36,1371115.67,1077311.78,433532.14,3175011.75,1539191.44,1305043.17,795057.20,94660.65,50499.03,0,0,1484438.53,1436112.03,1433200.19,570528.83,655355.49,638478.79,590603.53,124800.16,410965.30,180145.37,175108.57,42748.41,1048755.27,905454.16,481783.88,16948.77,814852.28,759528.35,708575.13,268.18,1918635.98,1902582.31,1902582.31,0,1548710.70,1062642.45,175673.94,0,346472.66,47368.78,4390826.66,150161.94,153808.17,154649.58,644734.48,402322.27,618446.07,414987.99,270526.46,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,928622.36,759439.50,7675.97,5732560.32,729293.16,633570.46,631739.82,3165535.13,1374187.03,423900.18,1241.34,7389634.60,780387.87,777491.71,263402.00,0,54567.03,54567.03,5063.75,10470801.18,3198729.64,2871571.22,2485234.17,1129319.44,692854.45,414935.18,410336.76,1851094.32,230104.24,10786.23,0,93044.46,31326.66,0,0,31330.53,0,411398.55,0,427004.96,411398.55,412797.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,221615104.19,318995435.12,357049719.04,500121322.28,119993139.62,141050102.03,139582668.27,107558270.62,107859910.09,17463911.89,7150824.42,7526246.55,92840582.34,53856063.99,72890289.87,14924935.79,71486851.61,128034896.50,157120399.70,105129313.84,440170836.23,26608444.37,28303858.50,21483844.82,210248203.56,203245638.37,198533313.90,152922595.21,400567250.10,336446902.59,382306271.05,102806863.00,395879664.46,502206441.37,467263972.13,335249494.85,468582242.70,119314383.64,75712886.75,22805889.26,79338310.19,23113711.35,29178697.50,27277765.09,141403788.11,120407891.87,57060856.24,16135768.02,178257125.73,74189237.19,53998777.80,24311437.75,120758071.66,69713873.32,49150349.23,22563013.38,77977011.58,64336466.42,48605790.80,24569011.97,43159630.20,42963997.16,40747098.21,26963849.53,90853108.71,75471736.14,49472861.89,18724572.10,101456368.35,85047779.15,48773498.98,15719905.41,104931090.62,74434431.71,127903838.24,76252423.92,73126008.49,32007326.09,51300402.50,25293900.83,41839397.35,44568687.40,35144106.60,0.0
20,减：所得税费用,63816573.36,53139791.49,57032440.57,79568438.12,23587918.08,20421750.34,17763468.69,20076899.18,25145839.93,6628838.84,3806412.09,900495.39,28228730.30,10077705.12,7590196.11,6609219.31,26634684.61,28159137.26,33117146.21,29946274.08,83207797.88,11482451.95,6448297.56,3930116.79,34625571.67,33274769.99,28790738.90,27097947.59,68244863.94,78133848.27,92587222.71,31116245.03,98905487.38,118983869.60,107781587.51,82547507.59,101890995.01,15211463.82,12021084.71,6333507.51,14246801.71,858980.16,525140.39,2163980.33,4067571.46,1304228.74,1941897.14,4414554.85,31436709.33,22669083.83,16324626.42,7517495.18,18780107.48,19771783.31,12945450.90,7550067.58,23340969.31,20809617.00,15546313.60,7101043.98,14745012.62,13428697.20,12520005.67,8873043.39,31892018.03,25819834.16,17262876.77,6155161.70,29465593.21,21813460.69,12240313.14,1534629.41,9472991.21,3913737.06,26684867.68,22448638.88,10752175.49,4818703.00,7695060.36,3794085.13,5896017.16,6255684.25,5007150.60,0.0
21,五、净利润,157798530.83,265855643.63,300017278.47,420552884.16,96405221.54,120628351.69,121819199.58,87481371.44,82714070.16,10835073.05,3344412.33,6625751.16,64611852.04,43778358.87,65300093.76,8315716.48,44852167.00,99875759.24,124003253.49,75183039.76,356963038.35,15125992.42,21855560.94,17553728.03,175622631.89,169970868.38,169742575.00,125824647.62,332322386.16,258313054.32,289719048.34,71690617.97,296974177.08,383222571.77,359482384.62,252701987.26,366691247.69,104102919.82,63691802.04,16472381.75,65091508.48,22254731.19,28653557.11,25113784.76,137336216.65,119103663.13,55118959.10,11721213.17,146820416.40,51520153.36,37674151.38,16793942.57,101977964.18,49942090.01,36204898.33,15012945.80,54636042.27,43526849.42,33059477.20,17467967.99,28414617.58,29535299.96,28227092.54,18090806.14,58961090.68,49651901.98,32209985.12,12569410.40,71990775.14,63234318.46,36533185.84,14185276.00,95458099.41,70520694.65,101218970.56,53803785.04,62373833.00,27188623.09,43605342.14,21499815.70,35943380.19,38313003.15,30136956.00,0.0
22,归属于母公司所有者的净利润,197696542.01,276713598.10,306354139.53,423404654.03,118671205.74,133831650.22,132207101.03,92218924.40,104033477.26,23748273.24,13295495.44,10930118.38,98574814.22,61937977.48,77080596.64,14019321.10,80989561.79,114977269.02,134197122.41,79888189.54,377947656.43,26849020.45,27008987.28,17301361.57,189639085.22,177790645.11,175718608.99,129477520.97,350814363.12,272311568.86,299094819.19,77232048.28,304797338.74,386506308.26,357336600.13,250215710.34,360031662.58,101278711.45,62765238.31,16950326.79,71096647.56,28343368.52,32462463.01,27060042.77,137605013.39,120372833.04,55614953.45,11973782.48,146616280.60,51058665.49,37231117.20,16711365.47,101289464.06,49641023.99,35971674.32,15034979.16,53910967.73,42963375.19,32470878.58,17191148.02,27681574.93,29181667.74,27858921.67,18058120.37,58927763.34,49622561.97,32190649.67,12558102.05,71928066.22,63199546.34,36510242.09,14172424.04,95409353.66,70484367.68,101119995.71,53722212.47,62229349.14,27103683.81,43605342.14,21499815.70,35943380.19,38313003.15,30136956.00,0.0
23,少数股东损益,-39898011.18,-10857954.47,-6336861.06,-2851769.87,-22265984.20,-13203298.53,-10387901.45,-4737552.96,-21319407.10,-12913200.19,-9951083.11,-4304367.22,-33962962.18,-18159618.61,-11780502.88,-5703604.62,-36137394.79,-15101509.78,-10193868.92,-4705149.78,-20984618.08,-11723028.03,-5153426.34,252366.46,-14016453.33,-7819776.73,-5976033.99,-3652873.35,-18491976.96,-13998514.54,-9375770.85,-5541430.31,-7823161.66,-3283736.49,2145784.49,2486276.92,6659585.11,2824208.37,926563.73,-477945.04,-6005139.08,-6088637.33,-3808905.90,-1946258.01,-268796.74,-1269169.91,-495994.35,-252569.31,204135.80,461487.87,443034.18,82577.10,688500.12,301066.02,233224.01,-22033.36,725074.54,563474.23,588598.62,276819.97,733042.65,353632.22,368170.87,32685.77,33327.34,29340.01,19335.45,11308.35,62708.92,34772.12,22943.75,12851.96,48745.75,36326.97,98974.85,81572.57,144483.86,84939.28,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.210000,0.293000,0.325000,0.448700,0.130000,0.142000,0.140000,0.097700,0.110000,0.025000,0.014000,0.011600,0.100000,0.066000,0.082000,0.014900,0.090000,0.122000,0.142000,0.085000,0.400000,0.028000,0.029000,0.018000,0.200000,0.188000,0.186000,0.137000,0.370000,0.289000,0.317000,0.082000,0.323000,0.410000,0.379000,0.265000,0.572000,0.160000,0.100000,0.027000,0.113000,0.050000,0.052000,0.043000,0.220000,0.191000,0.088000,0.019000,0.233000,0.081000,0.059000,0.027000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.210000,0.293000,0.325000,0.448700,0.130000,0.142000,0.140000,0.097700,0.110000,0.025000,0.014000,0.011600,0.100000,0.066000,0.082000,0.014900,0.090000,0.122000,0.142000,0.085000,0.400000,0.028000,0.029000,0.018000,0.200000,0.188000,0.186000,0.137000,0.370000,0.289000,0.317000,0.082000,0.323000,0.410000,0.379000,0.265000,0.572000,0.160000,0.100000,0.027000,0.113000,0.050000,0.052000,0.043000,0.220000,0.191000,0.088000,0.019000,0.233000,0,0.059000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-61449426.03,-25004249.97,-12839288.37,-5367134.84,-437775928.05,-434533818.51,-465702483.29,-310870249.73,-166518121.18,254922181.20,137157231.40,-48667966.99,-624798181.83,-666899302.88,-687556280.44,-518193906.25,1478675028.69,525046485.17,2079285745.46,20374430.98,404076269.71,-230538252.94,-294145348.52,-287144896.08,-380803901.55,-538572316.91,-622957001.91,-407063716.91,539769275.12,243801286.21,399069385.21,422175042.68,-1794071578.42,-1019231701.23,-860018108.56,1429914098.41,1939835816.37,1202201509.08,1160155460.91,2309632138.78,152428725.00,96932250.00,137182500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,96349104.80,240851393.66,287177990.10,415185749.32,-341370706.51,-313905466.82,-343883283.71,-223388878.29,-83804051.02,265757254.25,140501643.73,-42042215.83,-560186329.79,-623120944.01,-622256186.68,-509878189.77,1523527195.69,624922244.41,2203288998.95,95557470.74,761039308.06,-215412260.52,-272289787.58,-269591168.05,-205181269.66,-368601448.53,-453214426.91,-281239069.29,872091661.28,502114340.53,688788433.55,493865660.65,-1497097401.34,-636009129.46,-500535723.94,1682616085.67,2306527064.06,1306304428.90,1223847262.95,2326104520.53,217520233.48,119186981.19,165836057.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,136248116.52,251782127.78,293587630.81,418037519.19,-319227004.31,-300804281.82,-333597495.79,-218651325.33,-62543088.22,278670454.44,150452726.84,-37737848.61,-526167975.96,-604961325.40,-610475683.80,-504174585.15,1559664590.48,640023754.19,2213482867.87,100262620.52,782023926.14,-203689232.49,-267136361.24,-269843534.51,-191164816.33,-360781671.80,-447238392.92,-277586195.94,890583638.24,516112855.07,698164204.40,499407090.96,-1489274239.68,-632725392.97,-502681508.43,1680129808.75,2299867478.95,1303480220.53,1222920699.22,2326582465.57,223525372.56,125275618.52,169644963.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-39899011.72,-10930734.12,-6409640.71,-2851769.87,-22143702.20,-13101185.00,-10285787.92,-4737552.96,-21260962.80,-12913200.19,-9951083.11,-4304367.22,-34018353.83,-18159618.61,-11780502.88,-5703604.62,-36137394.79,-15101509.78,-10193868.92,-4705149.78,-20984618.08,-11723028.03,-5153426.34,252366.46,-14016453.33,-7819776.73,-5976033.99,-3652873.35,-18491976.96,-13998514.54,-9375770.85,-5541430.31,-7823161.66,-3283736.49,2145784.49,2486276.92,6659585.11,2824208.37,926563.73,-477945.04,-6005139.08,-6088637.33,-3808905.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
