15,减:摊回赔付支出,11263000000.00,7753000000.00,4899000000.00,2439000000.00,9466000000.00,6726000000.00,4329000000.00,1982000000.00,8923000000.00,6449000000.00,4006000000.00,2093000000.00,11208000000.00,8510000000.00,6115000000.00,3521000000.00,13016000000.00,9508000000.00,6314000000.00,3019000000.00,12532000000.00,8958000000.00,5768000000.00,2581000000.00,9210000000.00,6343000000.00,3937000000.00,1802000000.00,5858000000.00,3900000000.00,2504000000.00,1028000000.00,3960000000.00,2820000000.00,1910000000.00,1013000000.00,3741000000.00,2817000000.00,1813000000.00,955000000.00,3621000000.00,2459000000.00,1629000000.00,848000000.00,2960000000.00,1916000000.00,1106000000.00,503000000.00,2443000000.00,1730000000.00,1167000000.00,575000000.00,2446000000.00,1773000000.00,1132000000.00,2475000000.00,1929000000.00,1737000000.00,1445464878.00,1246801586.00,0,0,1011000000.00,1068750000.00,0.0
16,提取保险责任准备金,287028000000.00,219731000000.00,175227000000.00,129471000000.00,190990000000.00,167443000000.00,140840000000.00,104669000000.00,220024000000.00,174525000000.00,135892000000.00,93897000000.00,149613000000.00,118032000000.00,89314000000.00,64238000000.00,140108000000.00,116568000000.00,91887000000.00,52879000000.00,108419000000.00,84236000000.00,65132000000.00,47703000000.00,94545000000.00,76755000000.00,57529000000.00,39394000000.00,72810000000.00,59715000000.00,44347000000.00,30968000000.00,76450000000.00,63489000000.00,50353000000.00,35139000000.00,66479000000.00,50351000000.00,34010000000.00,22712000000.00,41234000000.00,79045000000.00,57792000000.00,30092000000.00,38792000000.00,30486000000.00,21776000000.00,12345000000.00,77545000000.00,67983000000.00,44949000000.00,22307000000.00,56160000000.00,42280000000.00,30021000000.00,40326000000.00,38990000000.00,42428000000.00,35535394983.00,29183948135.00,15628000000.00,10450790000.00,-8855760000.00,-7219180000.00,0.0
17,减:摊回保险责任准备金,107000000.00,508000000.00,310000000.00,134000000.00,642000000.00,291000000.00,111000000.00,47000000.00,492000000.00,1290000000.00,901000000.00,390000000.00,-1522000000.00,-1063000000.00,-551000000.00,-271000000.00,2127000000.00,2108000000.00,872000000.00,875000000.00,1596000000.00,1577000000.00,888000000.00,630000000.00,2126000000.00,1594000000.00,1293000000.00,901000000.00,881000000.00,1037000000.00,480000000.00,551000000.00,438000000.00,316000000.00,510000000.00,319000000.00,577000000.00,639000000.00,406000000.00,550000000.00,-183000000.00,-47000000.00,-69000000.00,44000000.00,5808000000.00,1324000000.00,1311000000.00,396000000.00,592000000.00,492000000.00,348000000.00,-37000000.00,29000000.00,0,9000000.00,0,0,0,0,0,0,0,0,0,0.0
18,保户红利支出,19329000000.00,16358000000.00,13776000000.00,10477000000.00,16445000000.00,13251000000.00,10506000000.00,7576000000.00,13129000000.00,10600000000.00,8403000000.00,5900000000.00,11236000000.00,9024000000.00,7071000000.00,4825000000.00,8455000000.00,6509000000.00,4776000000.00,3058000000.00,5871000000.00,4550000000.00,3361000000.00,2094000000.00,5311000000.00,4349000000.00,3482000000.00,2239000000.00,5769000000.00,4721000000.00,3784000000.00,2384000000.00,5000000000.00,3865000000.00,2842000000.00,1588000000.00,3907000000.00,3694000000.00,2434000000.00,1205000000.00,3905000000.00,3391000000.00,2238000000.00,1108000000.00,6276000000.00,5596000000.00,4162000000.00,2722000000.00,3514000000.00,1323000000.00,897000000.00,412000000.00,1487000000.00,977000000.00,1714000000.00,1064000000.00,843000000.00,988000000.00,131355599.00,118119100.00,0,0,0,0,0.0
19,分保费用,13000000.00,108000000.00,134000000.00,82000000.00,11000000.00,5000000.00,4000000.00,13000000.00,28000000.00,28000000.00,22000000.00,0,12000000.00,7000000.00,6000000.00,0,11000000.00,5000000.00,1000000.00,1000000.00,4000000.00,1000000.00,0,0,7000000.00,6000000.00,3000000.00,3000000.00,8000000.00,5000000.00,3000000.00,0,20000000.00,16000000.00,13000000.00,6000000.00,38000000.00,26000000.00,20000000.00,12000000.00,26000000.00,22000000.00,16000000.00,8000000.00,23000000.00,15000000.00,11000000.00,5000000.00,16000000.00,10000000.00,7000000.00,5000000.00,4000000.00,2000000.00,1000000.00,2000000.00,4000000.00,14000000.00,12992562.00,13989304.00,0,1471570000.00,1317930000.00,1226260000.00,0.0
20,营业税金及附加,4272000000.00,3137000000.00,2044000000.00,1053000000.00,3884000000.00,2840000000.00,1895000000.00,929000000.00,3735000000.00,2747000000.00,1827000000.00,838000000.00,9268000000.00,8349000000.00,7594000000.00,5239000000.00,20815000000.00,15970000000.00,11482000000.00,5136000000.00,15915000000.00,11494000000.00,7483000000.00,3606000000.00,11962000000.00,8712000000.00,5554000000.00,2691000000.00,10181000000.00,7633000000.00,5078000000.00,2484000000.00,7424000000.00,5174000000.00,3011000000.00,1512000000.00,4743000000.00,3426000000.00,2184000000.00,1072000000.00,3482000000.00,2653000000.00,1625000000.00,694000000.00,2576000000.00,2102000000.00,1702000000.00,1130000000.00,3656000000.00,2797000000.00,1742000000.00,800000000.00,1637000000.00,1238000000.00,774000000.00,910000000.00,769000000.00,564000000.00,666091428.00,643142263.00,591000000.00,430950000.00,370240000.00,350580000.00,0.0
21,手续费及佣金支出,114753000000.00,88395000000.00,61523000000.00,32767000000.00,130383000000.00,102926000000.00,70319000000.00,37190000000.00,114559000000.00,84539000000.00,57780000000.00,30187000000.00,78742000000.00,58785000000.00,38739000000.00,19362000000.00,50633000000.00,37894000000.00,25809000000.00,13821000000.00,34937000000.00,25991000000.00,17361000000.00,9133000000.00,25383000000.00,18970000000.00,12872000000.00,6924000000.00,20429000000.00,15595000000.00,11138000000.00,6147000000.00,17747000000.00,13179000000.00,9375000000.00,5740000000.00,14507000000.00,10410000000.00,7643000000.00,4682000000.00,11418000000.00,14634000000.00,9827000000.00,5005000000.00,14637000000.00,10922000000.00,7246000000.00,3546000000.00,10838000000.00,8111000000.00,5666000000.00,2579000000.00,8074000000.00,5768000000.00,3932000000.00,5926000000.00,5251000000.00,5662000000.00,6665761763.00,5686291741.00,3271000000.00,263240000.00,239820000.00,239340000.00,0.0
22,管理费用,172892000000.00,123486000000.00,81010000000.00,40759000000.00,147697000000.00,103533000000.00,64274000000.00,30723000000.00,139688000000.00,95556000000.00,62380000000.00,29952000000.00,129997000000.00,92862000000.00,61744000000.00,28494000000.00,112737000000.00,77659000000.00,48973000000.00,21475000000.00,85665000000.00,60275000000.00,38521000000.00,18054000000.00,69168000000.00,47787000000.00,29975000000.00,13895000000.00,57912000000.00,39616000000.00,25340000000.00,12138000000.00,43142000000.00,28495000000.00,16223000000.00,7746000000.00,29276000000.00,20046000000.00,13215000000.00,6862000000.00,22438000000.00,15038000000.00,9415000000.00,4366000000.00,14025000000.00,9050000000.00,6013000000.00,2087000000.00,15465000000.00,11719000000.00,6571000000.00,2536000000.00,10008000000.00,6084000000.00,3986000000.00,7032000000.00,6098000000.00,5606000000.00,5355923173.00,4283553056.00,3783000000.00,0,1959790000.00,1852970000.00,0.0
23,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,减:摊回分保费用,7572000000.00,5248000000.00,3667000000.00,2078000000.00,7966000000.00,5472000000.00,3810000000.00,1992000000.00,6728000000.00,5286000000.00,3709000000.00,1407000000.00,6353000000.00,4165000000.00,2917000000.00,1008000000.00,9148000000.00,5769000000.00,3888000000.00,1980000000.00,7963000000.00,6080000000.00,4367000000.00,2303000000.00,6584000000.00,4076000000.00,2560000000.00,1285000000.00,4529000000.00,3448000000.00,2429000000.00,1253000000.00,3656000000.00,2460000000.00,1622000000.00,973000000.00,2616000000.00,2011000000.00,1337000000.00,541000000.00,1939000000.00,1310000000.00,904000000.00,443000000.00,1456000000.00,1156000000.00,760000000.00,340000000.00,1167000000.00,912000000.00,675000000.00,315000000.00,1548000000.00,1255000000.00,922000000.00,1371000000.00,1376000000.00,1247000000.00,1194650355.00,928224480.00,0,0,0,0,0.0
25,其他业务成本,65439000000.00,48846000000.00,32619000000.00,20239000000.00,45255000000.00,33648000000.00,21853000000.00,11949000000.00,45054000000.00,31281000000.00,19449000000.00,10763000000.00,38932000000.00,29892000000.00,17377000000.00,7485000000.00,39785000000.00,27505000000.00,20355000000.00,8361000000.00,27104000000.00,17942000000.00,10700000000.00,4989000000.00,17431000000.00,13018000000.00,8315000000.00,3985000000.00,13528000000.00,10510000000.00,6977000000.00,2958000000.00,9063000000.00,6793000000.00,4284000000.00,2114000000.00,9216000000.00,7375000000.00,4963000000.00,2361000000.00,11338000000.00,3542000000.00,2236000000.00,851000000.00,1931000000.00,1058000000.00,696000000.00,251000000.00,585000000.00,304000000.00,195000000.00,79000000.00,158000000.00,0,66000000.00,0,0,0,21277119.00,28182102.00,0,5318140000.00,3132350000.00,2241090000.00,0.0
26,资产减值损失,0,0,0,0,0,872000000.00,609000000.00,11075000000.00,45251000000.00,35009000000.00,24575000000.00,12744000000.00,48894000000.00,33358000000.00,21268000000.00,9909000000.00,36548000000.00,24090000000.00,15749000000.00,5137000000.00,24896000000.00,19101000000.00,13639000000.00,5263000000.00,8966000000.00,5907000000.00,3789000000.00,1831000000.00,10017000000.00,8083000000.00,5490000000.00,945000000.00,4319000000.00,2831000000.00,1129000000.00,768000000.00,1532000000.00,691000000.00,413000000.00,80000000.00,763000000.00,481000000.00,456000000.00,372000000.00,26120000000.00,17264000000.00,1539000000.00,-22000000.00,289000000.00,252000000.00,17000000.00,79000000.00,5000000.00,0,45000000.00,0,0,0,0,0,0,0,0,0,0.0
27,三、营业利润,185028000000.00,161123000000.00,116395000000.00,63304000000.00,163338000000.00,122363000000.00,86724000000.00,39575000000.00,134758000000.00,100532000000.00,65506000000.00,32659000000.00,93368000000.00,82030000000.00,55786000000.00,27128000000.00,92947000000.00,80742000000.00,59428000000.00,33460000000.00,62341000000.00,49610000000.00,32516000000.00,16662000000.00,46339000000.00,37705000000.00,27576000000.00,11976000000.00,32375000000.00,25234000000.00,20550000000.00,10349000000.00,29913000000.00,21520000000.00,16306000000.00,7249000000.00,22317000000.00,16520000000.00,12194000000.00,5495000000.00,19581000000.00,10807000000.00,7331000000.00,2721000000.00,-2307000000.00,-3796000000.00,7172000000.00,5534000000.00,17167000000.00,12376000000.00,8487000000.00,4383000000.00,7711000000.00,3973000000.00,4427000000.00,3822000000.00,3364000000.00,2713000000.00,2683134372.00,2290369505.00,1467000000.00,-1733360000.00,-1037510000.00,-331690000.00,0.0
28,加:营业外收入,427000000.00,306000000.00,204000000.00,101000000.00,385000000.00,268000000.00,187000000.00,69000000.00,354000000.00,322000000.00,200000000.00,136000000.00,1402000000.00,777000000.00,394000000.00,270000000.00,859000000.00,376000000.00,202000000.00,78000000.00,512000000.00,291000000.00,183000000.00,47000000.00,405000000.00,230000000.00,126000000.00,46000000.00,326000000.00,182000000.00,102000000.00,30000000.00,363000000.00,240000000.00,81000000.00,46000000.00,189000000.00,85000000.00,73000000.00,27000000.00,615000000.00,371000000.00,77000000.00,69000000.00,114000000.00,63000000.00,27000000.00,19000000.00,569000000.00,440000000.00,435000000.00,13000000.00,87000000.00,29000000.00,16000000.00,57000000.00,29000000.00,27000000.00,24758352.00,26219204.00,11000000.00,5640000.00,0,0,0.0
29,减:营业外支出,716000000.00,528000000.00,360000000.00,145000000.00,572000000.00,220000000.00,148000000.00,60000000.00,372000000.00,296000000.00,158000000.00,67000000.00,359000000.00,229000000.00,118000000.00,50000000.00,393000000.00,150000000.00,87000000.00,43000000.00,500000000.00,338000000.00,78000000.00,40000000.00,520000000.00,393000000.00,351000000.00,29000000.00,363000000.00,195000000.00,131000000.00,39000000.00,250000000.00,185000000.00,121000000.00,29000000.00,159000000.00,76000000.00,59000000.00,1000000.00,277000000.00,202000000.00,98000000.00,20000000.00,260000000.00,190000000.00,80000000.00,21000000.00,253000000.00,29000000.00,50000000.00,7000000.00,62000000.00,92000000.00,17000000.00,123000000.00,176000000.00,85000000.00,87508583.00,51041132.00,63000000.00,30520000.00,-1439280000.00,-523930000.00,0.0
30,四、利润总额,184739000000.00,160901000000.00,116239000000.00,63260000000.00,163151000000.00,122411000000.00,86763000000.00,39584000000.00,134740000000.00,100558000000.00,65548000000.00,32728000000.00,94411000000.00,82578000000.00,56062000000.00,27348000000.00,93413000000.00,80968000000.00,59543000000.00,33495000000.00,62353000000.00,49563000000.00,32621000000.00,16669000000.00,46224000000.00,37542000000.00,27351000000.00,11993000000.00,32338000000.00,25221000000.00,20521000000.00,10340000000.00,30026000000.00,21575000000.00,16266000000.00,7266000000.00,22347000000.00,16529000000.00,12208000000.00,5521000000.00,19919000000.00,10976000000.00,7310000000.00,2770000000.00,-2453000000.00,-3923000000.00,7119000000.00,5532000000.00,17483000000.00,12787000000.00,8872000000.00,4389000000.00,7736000000.00,3910000000.00,4426000000.00,3756000000.00,3217000000.00,2655000000.00,2620384141.00,2265547577.00,1415000000.00,565750000.00,401770000.00,192240000.00,0.0
31,减:所得税费用,20374000000.00,19153000000.00,10501000000.00,13936000000.00,42699000000.00,32922000000.00,21993000000.00,10633000000.00,34762000000.00,25339000000.00,16455000000.00,6988000000.00,22043000000.00,17765000000.00,9754000000.00,3959000000.00,28235000000.00,24563000000.00,19632000000.00,11059000000.00,14423000000.00,10889000000.00,6757000000.00,3676000000.00,10210000000.00,8090000000.00,5580000000.00,2825000000.00,5588000000.00,3788000000.00,2994000000.00,2537000000.00,7444000000.00,5289000000.00,3268000000.00,1320000000.00,4409000000.00,3332000000.00,2342000000.00,904000000.00,5437000000.00,3633000000.00,2752000000.00,1052000000.00,-3326000000.00,-3389000000.00,-191000000.00,575000000.00,1902000000.00,722000000.00,546000000.00,431000000.00,240000000.00,172000000.00,420000000.00,388000000.00,580000000.00,524000000.00,807476903.00,502334831.00,131000000.00,28890000.00,18800000.00,0,0.0
32,五、净利润,164365000000.00,141748000000.00,105738000000.00,49324000000.00,120452000000.00,89489000000.00,64770000000.00,28951000000.00,99978000000.00,75219000000.00,49093000000.00,25740000000.00,72368000000.00,64813000000.00,46308000000.00,23389000000.00,65178000000.00,56405000000.00,39911000000.00,22436000000.00,47930000000.00,38674000000.00,25864000000.00,12993000000.00,36014000000.00,29452000000.00,21771000000.00,9168000000.00,26750000000.00,21433000000.00,17527000000.00,7803000000.00,22582000000.00,16286000000.00,12998000000.00,5946000000.00,17938000000.00,13197000000.00,9866000000.00,4617000000.00,14482000000.00,7343000000.00,4558000000.00,1718000000.00,873000000.00,-534000000.00,7310000000.00,4957000000.00,15581000000.00,12065000000.00,8326000000.00,3958000000.00,7496000000.00,3738000000.00,4006000000.00,3368000000.00,2637000000.00,2131000000.00,1812907238.00,1763212746.00,1284000000.00,536840000.00,382970000.00,192240000.00,0.0
