,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,14665288591.27,6064516521.69,3923890960.69,1341216858.33,10209484122.16,4642634999.51,3463351529.44,1000560214.31,6749593623.34,4544745665.58,3114976997.25,1802766846.44,6209017672.39,3571158417.31,2419161227.81,1214285734.81,6317777110.48,3805228201.66,2738202391.67,1147172194.26,5298723375.32,2758487578.99,1777042765.23,905310784.55,4513914439.77,2872163054.33,1925457708.44,1115399983.56,3080578508.36,2099025179.00,1337168871.83,635712023.30,3547212972.73,2890345771.87,1998488025.44,1281855629.51,3546447787.52,2553467985.53,1294043724.72,641520712.48,2666471470.64,1879521643.64,1212138040.41,569249092.38,2847076265.85,1594857806.70,1076625748.74,599171180.25,2791134724.77,1859178738.78,998381450.71,430457101.87,1974507618.19,1378810395.64,879229261.57,579301404.60,1827315763.05,1198134488.54,690650488.38,313577513.68,1670551727.31,1047214006.02,616451181.07,315781038.35,1629642871.68,975318136.03,453629294.03,246214975.99,1560344447.64,1229100471.78,973112098.47,0,1471761863.46,837203713.80,1555722324.96,636218776.63,1358525022.13,647021588.58,903726420.56,640876594.08,499624082.06,0.0
2,营业收入,14665288591.27,6064516521.69,3923890960.69,1341216858.33,10209484122.16,4642634999.51,3463351529.44,1000560214.31,6749593623.34,4544745665.58,3114976997.25,1802766846.44,6209017672.39,3571158417.31,2419161227.81,1214285734.81,6317777110.48,3805228201.66,2738202391.67,1147172194.26,5298723375.32,2758487578.99,1777042765.23,905310784.55,4513914439.77,2872163054.33,1925457708.44,1115399983.56,3080578508.36,2099025179.00,1337168871.83,635712023.30,3547212972.73,2890345771.87,1998488025.44,1281855629.51,3546447787.52,2553467985.53,1294043724.72,641520712.48,2666471470.64,1879521643.64,1212138040.41,569249092.38,2847076265.85,1594857806.70,1076625748.74,599171180.25,2791134724.77,1859178738.78,998381450.71,430457101.87,1971934407.49,1374828149.48,876933137.86,578564430.47,1824741786.81,1193241845.51,688484944.66,311636729.71,1667442681.17,1039124539.58,609304528.40,311721448.72,1611586196.00,959001748.11,443803852.80,240692898.13,1546124448.41,1217353529.07,967523937.49,0,1459511978.68,832057430.43,1541583096.97,627175410.75,1354090149.76,644568885.85,902259219.58,636340317.36,496659231.80,0.0
3,二、营业总成本,12884543736.88,5710735441.15,3616969385.00,1250943643.91,9115789667.63,4290051142.06,3086700216.07,922774242.61,6008544622.72,3889460330.15,2647033933.88,1469131478.88,5692123446.82,3356585072.61,2281920762.77,1143641522.84,5815508857.38,3463807803.69,2464081803.49,1083726358.37,4888994676.08,2670505334.60,1729963344.45,879848448.39,4063867086.28,2693238805.30,1799658294.00,1001666028.23,2864809980.60,1908577614.87,1225189526.14,584041564.15,3292689975.70,2648149142.02,1819577702.87,1116572621.50,3414926972.30,2380946707.62,1288892761.63,650860397.54,2790036646.97,1941566897.37,1277368214.84,593449960.67,3059189917.37,1653872142.50,1114271889.81,583613220.18,2631272596.21,1773683485.63,998580138.17,439001812.39,1884120689.94,1323254489.12,852391717.33,537938033.10,1742799035.77,1184211040.21,686935326.99,305233118.09,1612223669.94,1013007858.23,592837321.73,305670342.04,1536306529.47,908305391.76,398710569.48,232686728.24,1469824429.16,1184140342.65,925845914.02,0,1366445427.14,781347096.36,1450013456.78,590804970.54,1238736599.44,595305697.09,814832760.02,560886562.65,427337951.96,0.0
4,营业成本,11235358586.04,4921673367.01,3140398509.64,1057627767.10,7999246202.32,3815473471.78,2777477129.82,744910183.93,4989465809.07,3156678249.16,2021332304.34,1083098536.32,4831796441.45,2768285895.99,1934820511.13,955634388.78,4982500517.86,2998738135.81,2152203528.38,955238108.71,4232578939.41,2309618122.32,1475177623.90,777976188.64,3436713179.30,2302487366.41,1541221587.79,854042350.33,2393018632.30,1582704864.56,1016821554.83,487679577.58,2789106842.72,2223227325.53,1526293306.29,928678944.68,2987283307.88,2096503069.66,1168097880.93,603173551.20,2413964377.45,1661041375.68,1089328698.58,513532599.95,2570266318.73,1447640740.15,967113594.04,519463386.80,2260898001.63,1583511986.52,908605607.38,387486980.28,1640990692.05,1180463057.42,773118793.68,484050313.34,1540999136.73,1035899233.50,622900377.98,275495302.39,1448844940.80,899537556.93,525227612.76,270815468.76,1350804371.58,810519461.91,351401206.15,205969607.63,1313526691.24,1072738911.84,842036166.98,0,1215871430.44,711808258.69,1301218065.36,519429740.31,1046067025.34,517748829.42,650819697.76,436762858.28,340220647.60,0.0
5,营业税金及附加,916984172.69,237574197.24,174979685.15,79566762.50,438910163.01,54963856.90,6091974.63,23352067.26,451316304.22,404430108.22,403355850.41,271767480.48,454671334.89,298322076.58,157448345.72,86719903.60,494787764.62,251975380.12,188890495.46,73485401.86,356125029.81,156220028.13,118512983.86,38898655.35,396240881.33,229855096.82,159256388.01,106545562.28,257909048.50,181782735.52,112233176.88,53808436.02,234932563.02,229777482.81,166823950.28,126699841.36,194326047.15,158529371.50,51365296.00,22485107.29,149736967.28,99561507.19,58257325.21,25766723.89,152364269.08,73689683.12,55273675.10,31743978.04,208313755.63,101696762.98,41149394.88,21717444.00,82057235.99,49370789.63,31715947.92,23935434.80,63419983.06,40846170.26,21206145.15,9982307.94,66146396.21,45789167.42,29219856.04,14811643.64,62941601.53,36297548.94,15671005.63,6880398.37,65420602.34,42483952.23,35109709.02,0,53807056.05,26901664.15,38187838.39,16553784.11,42478139.66,21086761.30,34751126.95,24226482.02,15670181.16,0.0
6,销售费用,114618408.15,46199815.00,30046131.10,11852911.38,118883992.04,48043185.59,34754337.55,21421146.93,79671991.23,45413056.51,29175218.79,15851027.41,55171898.95,31957812.65,19169535.37,10546256.98,57773752.54,42068249.65,26219802.13,8197737.23,78635462.90,50482315.21,35680689.64,18143490.84,85448192.10,57654766.23,27337257.61,10762721.23,41188510.04,30748900.67,16802745.06,9019253.58,38611785.10,28559224.76,18042552.47,11053148.27,44587876.25,28726241.59,12794280.52,3884283.03,25401881.26,23269606.76,12105145.52,6529180.64,36034292.52,15753546.35,13100876.51,6166299.10,32879443.97,10844428.56,7096759.71,3618794.77,15687437.18,11875446.96,6164350.29,8412852.75,33369512.60,23433490.95,6640049.61,3254772.49,15654143.56,10822112.02,7848257.36,3395307.37,33346182.18,10360262.40,6052956.73,3137375.23,15925137.43,13109999.16,8890309.93,4383951.26,18276817.68,10690097.48,24294010.94,12402740.16,18849020.02,8088898.73,23497564.19,11655940.56,9563333.93,0.0
7,管理费用,356237908.00,214875333.34,136441279.95,62753071.37,279123212.84,175834378.23,117802829.93,54905111.69,223699477.70,147138131.29,102001859.64,53476381.15,164112029.84,113330408.92,72833068.15,37334745.21,153932441.28,115292373.09,69853908.34,34688808.52,142721593.31,108463082.13,73787572.09,35604441.70,132913430.64,93935497.19,63183084.81,29938762.45,135467525.23,94502574.30,61550700.57,29273109.01,136620992.67,99220458.40,62661035.89,28590813.07,118220209.82,79666929.23,49782062.74,21561988.89,183911328.08,100920508.34,61691300.37,26694849.11,118117676.86,76908041.02,54170574.02,22910969.24,101031272.77,71418509.93,41010967.08,20282805.63,122049821.68,68221123.01,36017730.01,18260955.42,91669091.98,74736697.53,33050004.25,14670816.69,81047263.96,56664451.50,28227476.71,14938711.76,86415692.46,50123625.23,25584812.14,14844547.57,72638281.82,51059883.72,36165359.05,15418592.45,75149111.80,29676034.39,83445179.09,30608580.30,99530787.37,37397193.44,83236303.70,64034276.32,43722793.84,0.0
8,财务费用,148240107.72,108397674.25,82992733.51,42705677.63,219742447.84,182162641.21,125163994.51,72136726.54,191473233.72,132819084.23,88585777.49,48651086.59,168299714.92,143389014.29,97249341.54,54776422.14,119361893.90,56704932.75,22855424.99,12070587.93,64180094.91,46563869.98,27646558.13,9225671.86,18019203.76,12641549.78,11910375.41,3627031.57,24427162.12,18838539.82,17781348.80,4261187.96,101364523.08,73668412.30,45114548.37,21699627.05,35079697.83,18122305.69,6287096.46,-1159847.01,44763544.19,36758825.50,34951391.28,20926607.08,49202913.20,40240131.86,24973170.14,3688587.00,9816111.00,6211797.64,717409.12,5895787.71,23335503.04,13324072.10,5374895.43,3278476.79,13341311.40,9295447.97,3138750.00,1829918.58,530925.41,194570.36,2314118.86,1709210.51,2798681.72,1004493.28,588.83,1854799.44,2313716.33,4747595.70,3644369.04,2525871.24,3341011.17,2271041.65,2868363.00,11810125.66,31811627.05,10984014.20,22528067.42,24207005.47,18160995.43,0.0
