,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,729414701.46,662564246.72,364131974.88,1316552081.21,1010879303.46,801948626.85,314137154.15,1259225624.46,968025138.93,1019131536.64,977275577.10,921152100.00,0.0
2,营业收入,729414701.46,662564246.72,364131974.88,1316552081.21,1010879303.46,801948626.85,314137154.15,1259225624.46,968025138.93,1019131536.64,977275577.10,921152100.00,0.0
3,二、营业总成本,688263968.17,568377001.17,304916144.36,1158527772.38,901191600.53,705670444.94,282057661.17,1141326844.38,897897379.08,947356454.79,899837009.19,839102200.00,0.0
4,营业成本,529457884.63,476341912.21,256302091.17,962110242.51,750449897.40,593975453.67,231917477.21,963961355.25,757444401.03,787614023.52,726904661.58,676479600.00,0.0
5,营业税金及附加,3605602.51,2748631.61,1822958.62,5218232.90,4006569.07,2664929.42,999929.70,4011819.14,3007886.62,3808058.80,3662852.51,3090700.00,0.0
6,销售费用,45373514.87,34667617.98,18231794.17,73519846.99,60152646.34,44400092.05,17045335.82,76897922.28,61062376.83,71354541.67,68522954.04,63666200.00,0.0
7,管理费用,81463834.73,35580367.42,13944526.89,70506023.08,43309710.94,26036922.74,11436588.16,49254773.79,35951929.68,44739253.50,56995701.52,82845900.00,0.0
8,财务费用,-2345561.17,-574788.51,1218276.28,3630223.12,3327514.89,5241503.31,8544188.62,13708026.34,8961955.82,1639206.52,3038115.75,12021700.00,0.0
9,研发费用,30708692.60,19613260.46,7572325.80,41481671.99,33820397.36,22637720.89,8573342.78,33464544.25,23836479.84,36339201.56,32525404.61,0,0.0
10,资产减值损失,0,0,5824171.43,2061531.79,6124864.53,10713822.86,3540798.88,28403.33,7632349.26,1862169.22,8187319.18,998100.00,0.0
11,公允价值变动收益,-135503.00,-135503.00,-135503.00,135503.00,-57408.00,-199710.63,0,0,0,0,0,0,0.0
12,投资收益,10619352.36,8190165.21,2697983.16,1744859.91,571040.48,485352.14,29640.84,500414.19,0,2450657.25,2065215.57,154400.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,51703206.17,96204225.87,63378476.79,164326300.17,113645807.00,99181383.43,35229282.29,126862198.44,76389101.24,74225739.10,79503783.48,82204300.00,0.0
16,加:营业外收入,3019549.11,556349.03,535069.13,2777567.97,1934268.43,1930508.40,48452.00,429914.08,720988.47,11162690.39,14781963.91,15676100.00,0.0
17,减：营业外支出,750729.96,680319.28,161569.19,4194311.75,972955.21,955802.10,82600.00,403977.39,367763.97,3517123.86,6827875.58,12915800.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,7858800.00,0.0
19,四、利润总额,53972025.32,96080255.62,63751976.73,162909556.39,114607120.22,100156089.73,35195134.29,126888135.13,76742325.74,81871305.63,87457871.81,84964500.00,0.0
20,减：所得税费用,6224960.92,13166024.61,10508446.15,24123626.61,19634606.07,14579401.70,4691732.54,19881926.38,13305493.45,9947970.40,12638177.70,14547900.00,0.0
21,五、净利润,47747064.40,82914231.01,53243530.58,138785929.78,94972514.15,85576688.03,30503401.75,107006208.75,63436832.29,71923335.23,74819694.11,70416600.00,0.0
22,归属于母公司所有者的净利润,47747064.40,82914231.01,53243530.58,138785929.78,94972514.15,85576688.03,30503401.75,107006208.75,63436832.29,71926799.17,74795820.38,70395900.00,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,-3463.94,23873.73,20700.00,0.0
24,六、每股收益,,,,,,,,,,,,,
25,基本每股收益(元/股),0.596800,1.040000,0.760000,2.140000,1.582900,1.430000,0.510000,1.780000,1.057300,1.200000,1.250000,1.360000,0.0
26,稀释每股收益(元/股),0.596800,1.040000,0.760000,2.140000,1.582900,1.430000,0.510000,1.780000,1.057300,1.200000,1.250000,1.360000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,47747064.40,82914231.01,53243530.58,138785929.78,94972514.15,85576688.03,30503401.75,107006208.75,63436832.29,71923335.23,74819694.11,70416600.00,0.0
29,归属于母公司所有者的综合收益总额,47747064.40,82914231.01,53243530.58,138785929.78,94972514.15,85576688.03,30503401.75,107006208.75,63436832.29,71926799.17,74795820.38,70395900.00,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,-3463.94,23873.73,20700.00,0.0
