,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2548740319.49,1903499558.55,1251337802.57,424535370.83,2175187242.60,1600129891.28,1317541631.35,149537691.65,1345912605.09,964594407.66,731306982.03,272038375.78,2352023528.43,1744462098.00,1097886969.68,332573819.86,2163365575.33,1608203326.28,1147552773.96,321122572.61,2132311222.93,867838901.96,573074359.31,303411359.74,2116482684.93,474974336.20,320687860.60,164450026.79,1030148729.47,707456226.28,447364203.07,233274476.76,1026396104.51,796040623.55,553919803.97,251939021.68,1021055699.61,707557933.94,518826692.07,120541447.09,750182202.47,453788395.82,290811601.49,143070019.93,706005324.41,443258641.73,295167532.51,148367906.67,845127526.44,474743662.96,202970890.31,121883829.09,991380441.43,558079504.55,395287834.40,172268678.94,852805677.11,269921323.49,172254895.68,87876243.53,571539958.59,568461874.26,402085837.60,146306895.57,973162844.09,660857786.19,567200646.42,175276224.09,767333401.45,453008789.05,306192768.40,129775862.52,638410862.62,281508562.19,877783942.27,352040181.50,879979425.61,344096835.00,753245019.00,324248903.73,1220104781.13,421716313.38,791993882.05,595770000.00,1208823937.45,466520000.00,1573044087.75,667890000.00,900374256.02,297611949.18,298974800.00,429592800.00,0.0
2,营业收入,2548740319.49,1903499558.55,1251337802.57,424535370.83,2175187242.60,1600129891.28,1317541631.35,149537691.65,1345912605.09,964594407.66,731306982.03,272038375.78,2352023528.43,1744462098.00,1097886969.68,332573819.86,2163365575.33,1608203326.28,1147552773.96,321122572.61,2132311222.93,867838901.96,573074359.31,303411359.74,2116482684.93,474974336.20,320687860.60,164450026.79,1030148729.47,707456226.28,447364203.07,233274476.76,1026396104.51,796040623.55,553919803.97,251939021.68,1021055699.61,707557933.94,518826692.07,120541447.09,750182202.47,453788395.82,290811601.49,143070019.93,706005324.41,443258641.73,295167532.51,148367906.67,845127526.44,474743662.96,200363846.53,121883829.09,990894003.74,557019471.90,394394675.78,171745975.69,852141198.21,269669055.20,172047948.29,88050642.96,570541735.20,555673441.87,393676081.03,142134648.39,962383553.04,643593096.19,558631560.12,170553926.16,748052092.98,436028261.25,295887199.20,124725860.67,616251371.97,271985213.29,852840937.84,341253579.10,849157793.64,332406612.00,733452588.00,313166319.85,1185975957.46,417181836.94,775036865.15,591400000.00,1190626194.10,465310000.00,1563004087.98,667890000.00,894136546.68,293994661.87,298974800.00,429592800.00,0.0
3,二、营业总成本,1836195304.27,1328285886.90,820118047.65,325163686.57,1510412953.26,1098971752.95,878049647.69,159930793.31,1107106979.03,760136084.33,547779579.99,224314815.24,1933284014.05,1432716353.04,922612373.38,291880778.81,1754071091.19,1291833759.19,898325654.29,287412923.52,1732830070.97,786452412.86,523365715.86,271772373.18,1819173771.32,456474970.22,305029618.82,158041116.08,893705121.28,623831221.77,394138348.25,204043164.17,895471186.18,683782534.04,472129299.16,220271235.37,935236153.73,638488579.52,463134567.41,136233185.12,719820064.68,444165289.78,286615542.88,139460138.12,662900888.66,417834294.48,277474389.59,141367004.52,820647007.64,466366277.53,214644183.68,114463664.76,934937107.97,541784190.11,382709054.47,168953451.55,886011568.96,312388542.27,197784031.48,101997491.00,685624988.95,630193238.49,436407668.07,166955965.37,977698232.80,702493233.79,596618992.66,202075157.16,907397407.14,531806343.67,354193139.63,166825071.63,1098683416.60,296632775.04,809684554.56,341917058.90,887850974.32,355838543.00,1372319785.00,328631878.33,1088970884.88,0,807388257.87,0,761905312.33,0,1076715772.59,0,662645162.16,220105765.90,0,0,0.0
4,营业成本,957752652.54,663054001.03,437127976.25,202277666.23,938386013.09,706745121.38,540417491.41,134755463.32,963917232.99,686017275.92,494949797.89,202225932.36,1668645840.47,1266493613.92,816027244.11,256347948.80,1389627289.48,1031161819.97,697645876.15,233417326.59,1409664863.08,650464153.20,432807763.70,225777212.75,1547170059.64,367842905.73,246707002.82,127798763.77,701303623.08,508790024.38,310482609.12,163433761.90,686227987.41,541262724.67,381699513.43,177026400.92,672735584.16,469522178.86,338485970.34,95741406.70,534326169.41,343034458.71,218500804.81,104728020.92,473150286.71,296604401.79,191144093.35,107262384.03,621641037.92,377625723.28,158065008.14,92651283.95,925814867.74,445291972.85,319041154.82,132608743.80,728408613.27,206727798.13,128632647.67,67024560.99,521120477.22,498343992.35,348902040.45,127573496.93,753576386.07,539204200.38,563458015.05,148053554.77,594992352.17,345727230.49,238403234.47,95927299.82,418977214.11,184843052.27,551036078.17,204834518.10,576420928.05,207863835.00,538957668.00,173680731.91,699822030.10,0,467835680.98,0,518938785.18,0,894866073.39,0,520493516.31,170453672.53,0,0,0.0
5,营业税金及附加,751013928.21,582491558.12,340329498.86,98423101.84,445365141.92,316767417.97,277340490.76,2653864.82,67815218.44,30671236.84,23913311.23,9348504.25,189436185.70,135398032.24,86368209.71,22904132.21,217613031.65,163173859.22,129612334.64,26693670.85,179371317.23,61785122.95,40888590.26,22531989.99,163921565.69,35287444.46,24535155.90,12362162.94,100203153.09,58482168.79,44716083.71,20479316.70,116349200.67,85109084.35,49318473.28,23906003.19,121153435.36,67886702.53,55612034.02,7679556.05,73800767.42,36768652.67,24785610.35,12550939.93,72885197.67,45502651.21,31822017.54,9672645.57,65528792.59,23764772.21,10175321.45,6544629.40,47430076.97,24638234.74,16747382.26,6393763.84,38736637.65,10079471.56,6816760.43,3336796.47,21480728.12,16871390.17,11647568.44,2663297.59,28449005.28,16846840.54,12507239.33,2568837.13,24075645.30,11994774.59,8444396.89,3246242.23,22591057.74,9363574.39,27573929.12,9522485.30,23702814.11,11076531.00,22230532.00,9511925.56,41625833.84,0,21639758.72,0,45012348.18,0,50585244.69,0,38411579.80,8561755.42,0,0,0.0
6,销售费用,79480254.02,49974829.49,18474060.33,13343017.90,52562980.22,41241971.51,37167133.77,12456944.31,34490583.68,12382407.96,6832803.76,3500211.22,20688512.41,8844726.66,5107741.43,2602459.70,46977100.96,27783991.06,17246176.75,3930590.54,44525387.33,20943800.69,14246226.29,5845510.99,45139220.41,11892013.30,6879545.90,3842289.72,27540513.15,8943293.19,6256376.23,2870315.82,10827928.83,6776433.17,4223578.62,1944806.84,13093988.97,8453754.26,5193067.44,1793361.21,8779310.59,5021276.68,3888471.54,2559295.38,9304138.71,6129235.86,3225825.63,1688027.20,10165581.70,6564673.42,4122584.68,1395618.12,19540568.09,14108661.75,10117494.31,4866042.71,16090229.01,17152778.15,6251258.96,3249722.00,10679207.97,16887072.94,10913955.22,4868671.18,26975791.93,19335174.92,45640349.99,6959999.11,29318945.36,26057247.82,17527375.89,9330682.40,22238075.43,13037122.54,54102805.56,23272339.50,64938529.67,29346807.00,73607961.00,34602812.04,78573765.32,0,82910634.22,0,51582679.92,0,76751244.98,0,11248803.14,2387070.73,0,0,0.0
7,管理费用,68854618.70,43148643.34,30812771.33,13778473.34,74029840.44,44506615.17,31736200.85,14207674.65,49512042.67,33480030.90,24719238.69,11615180.55,71955523.95,38698293.78,26957331.77,11766957.80,58883597.38,40727705.71,28705983.90,12319668.74,64982801.88,39354958.66,25596729.20,12881354.11,63843291.44,43214713.06,27482942.29,14204653.30,68115069.18,43165905.68,29263423.18,15021988.46,65127791.16,45968506.87,31177179.75,13695142.54,69993192.20,47266606.44,32261773.04,14264163.74,70216553.53,43215455.63,29658569.11,15792585.23,76700466.44,52867310.32,36485076.90,15611141.31,69919988.99,55458776.51,38694283.84,12766378.87,-89035049.96,41172537.43,25373449.95,18843631.14,66405980.08,55982457.32,36746382.43,18461344.59,107837364.83,70326443.87,46601567.61,22452361.90,123401766.73,89860821.76,-50650730.94,28676323.72,161944391.48,86847067.00,61182203.43,29034003.09,532737672.75,53720795.69,131217179.12,68217979.20,137819449.78,61281277.00,171214550.00,73181497.76,271190208.22,0,241488822.79,0,161967924.43,0,131973198.50,0,85357009.41,57842732.36,0,0,0.0
8,财务费用,-20906149.20,-10383145.08,-6626259.12,-2658572.74,-17235722.16,-10289373.08,-8611669.10,-4143153.79,-8628098.75,-2414867.29,-2635571.58,-2375013.14,-12642048.48,-11918313.56,-7048153.64,-1740719.70,32367511.56,28827032.23,24955931.85,11051666.80,33816128.14,13904377.36,9826406.41,4736305.34,-1567205.86,-1762106.33,-575027.99,-166753.65,2682762.78,4449829.73,3419856.01,2237781.29,16856041.31,4665784.98,5710554.08,3698881.88,58259953.04,45359337.43,31581722.57,16754697.42,39697263.73,16125446.09,9782087.07,3829296.66,29510799.13,16730695.30,14797376.17,7132806.41,53391606.44,2952332.11,1371973.40,1105754.42,31186645.13,16572783.34,11429573.13,6241270.06,36370108.95,22446037.11,19336981.99,9925066.95,24507210.81,27764339.16,18342536.35,9398137.77,45295282.79,37246196.19,25664119.23,15816442.43,97066072.83,61180023.77,28635928.95,29286844.09,102139396.57,35668230.15,44940387.21,36069736.80,84948192.88,46270093.00,123918109.00,37654911.06,-2240952.60,0,-6486638.84,0,-15596425.38,0,-77459988.97,0,7134253.50,-19139465.14,0,0,0.0
