,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,610655300.94,395489502.68,179814207.72,937988325.30,683333532.25,434468123.38,178147246.51,929119063.18,687167669.24,430013110.06,191473892.19,828019408.58,600611631.23,365463541.48,164338997.05,805336953.60,828557728.90,775660298.49,751670005.07,0.0
2,营业收入,610655300.94,395489502.68,179814207.72,937988325.30,683333532.25,434468123.38,178147246.51,929119063.18,687167669.24,430013110.06,191473892.19,828019408.58,600611631.23,365463541.48,164338997.05,805336953.60,828557728.90,775660298.49,751670005.07,0.0
3,二、营业总成本,574675574.66,374430661.14,171939880.17,955805667.43,669880042.43,428154622.08,177124984.77,852955612.04,617524858.96,380644993.76,166725641.56,705136918.23,519232174.04,316612897.98,146007067.76,709043844.81,728899265.10,681100324.19,662959214.99,0.0
4,营业成本,434151727.94,284538588.12,130918993.90,666303814.13,502809241.54,322047512.58,125809203.68,650583812.79,471577378.29,288547217.56,126237689.45,539467050.24,396180422.27,236094362.02,112320553.07,539052924.57,567159544.74,539045250.55,532995265.22,0.0
5,营业税金及附加,5587810.72,3533408.42,1862502.78,8961337.80,6006152.41,3710231.88,1762469.91,8588836.68,6007860.96,3968159.67,2061319.61,7669075.55,4628369.07,3095815.05,1886258.95,6727977.18,6856741.34,5931707.30,5788169.01,0.0
6,销售费用,64039877.15,39646045.98,16833577.03,88896095.99,60466341.84,37381465.95,14377098.17,85461127.43,59623706.04,36865577.31,15160505.79,80568617.89,58676965.69,39742297.40,14093022.68,83141693.09,76417080.40,60195897.65,51675822.00,0.0
7,管理费用,43334689.34,29061752.02,13423748.37,87988438.09,54405380.85,57618277.66,25755644.59,100845695.69,72108775.16,46332194.82,22241344.54,81036771.45,58935468.04,39522971.38,18030852.85,80877827.76,73794817.24,67662322.74,68097482.03,0.0
8,财务费用,-755815.39,-754517.62,2263116.25,4519427.31,7979462.59,7068222.62,9356336.96,6602482.69,7150830.34,3889990.81,1059910.31,-4368141.55,122698.41,-2473148.32,-334035.47,-3301162.31,1610437.66,7142729.47,4391414.43,0.0
9,研发费用,28317284.90,18405384.22,6669823.11,50219372.24,34435916.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-31881.27,48917181.87,3777546.62,328911.31,64231.46,873656.76,1056308.17,1041853.59,-35128.14,763544.65,688250.56,630600.45,10415.68,2544584.52,3060643.72,1122416.48,11062.30,0.0
11,公允价值变动收益,-835812.75,-768215.39,-227706.31,227706.31,0,0,0,0,0,0,0,441960.37,104636.45,20927.29,0,116980.82,-3433993.67,2875052.48,-475324.62,0.0
12,投资收益,6298903.28,5521555.58,1757269.35,10206374.28,12820054.20,9315821.04,4553142.78,5363403.03,5563889.81,1192818.81,206019.28,-26132.97,251708.50,64124.31,91388.09,4919470.72,4619056.72,955011.20,2534037.78,0.0
13,其中:对联营企业和合营企业的投资收益,-3344037.80,0,0,807763.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,42113421.42,24890940.27,9623370.93,-2470925.91,29557570.31,17731570.08,6557574.52,86189851.59,76285510.09,51115047.11,24954269.91,123298317.75,81735802.14,48935695.10,18423317.38,101329560.33,100843526.85,98390037.98,90769503.24,0.0
16,加:营业外收入,298611.00,57500.00,0,43667962.65,272674.42,177587.17,60680.71,4001307.69,20717.92,20717.92,132156.16,7185908.00,3940874.06,295636.64,89333.00,8708565.96,3452023.15,2154326.75,7074181.62,0.0
17,减：营业外支出,918706.31,731015.62,258261.11,762302.22,470012.49,405222.13,341453.64,857734.74,1085762.12,667220.34,504312.84,397472.78,354773.50,401858.03,221405.10,1006712.74,660724.72,647198.60,593506.50,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,377389.38,211886.79,148949.29,172519.98,135070.59,183153.87,3560.65,572428.17,92680.50,165231.05,58771.37,0.0
19,四、利润总额,41493326.11,24217424.65,9365109.82,40434734.52,29360232.24,17503935.12,6276801.59,89333424.54,75220465.89,50468544.69,24582113.23,130086752.97,85321902.70,48829473.71,18291245.28,109031413.55,103634825.28,99897166.13,97250178.36,0.0
20,减：所得税费用,8014127.26,4280004.80,2026171.66,6124084.36,6688701.45,3574805.23,1200326.27,17843829.46,14284370.03,9942978.42,4236004.44,25960937.49,19522511.51,15308541.58,3003104.56,30116611.37,29035355.68,27269994.13,25739255.04,0.0
21,五、净利润,33479198.85,19937419.85,7338938.16,34310650.16,22671530.79,13929129.89,5076475.32,71489595.08,60936095.86,40525566.27,20346108.79,104125815.48,65799391.19,33520932.13,15288140.72,78914802.18,74599469.60,72627172.00,71510923.32,0.0
22,归属于母公司所有者的净利润,33479198.85,19937419.85,7338938.16,38495133.39,23857952.19,13703044.72,5076475.32,71489595.08,60936095.86,40525566.27,20346108.79,104125815.48,65799391.19,33520932.13,15288140.72,78914802.18,74599469.60,71934772.47,70919898.39,0.0
23,少数股东损益,0,0,0,-4184483.23,-1186421.40,226085.17,0,0,0,0,0,0,0,0,0,0,0,692399.53,591024.93,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.300000,0.180000,0.070000,0.350000,0.210000,0.120000,0.050000,0.720000,0.640000,0.460000,0.250000,1.250000,0.790000,0.400000,0.180000,0.950000,0.900000,0.870000,0.850000,0.0
