,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2053455951.75,1599390768.96,988840075.98,518020680.46,1974560927.14,1551834511.74,968758594.75,479314264.56,1790200423.03,1335951476.87,845659555.51,425178815.38,1566191862.65,1165578270.52,733554947.76,372087940.82,1469956197.03,1106729482.10,707096429.51,383423180.73,1469317710.91,1116110190.47,723724283.70,381308563.29,1421705879.26,1087103820.73,703683732.17,358889110.16,1322853128.72,1005650099.32,622314446.07,326066248.89,1172793419.24,889398498.20,547480902.99,281797057.79,982156439.47,846010304.97,0.0
2,营业收入,2053455951.75,1599390768.96,988840075.98,518020680.46,1974560927.14,1551834511.74,968758594.75,479314264.56,1790200423.03,1335951476.87,845659555.51,425178815.38,1566191862.65,1165578270.52,733554947.76,372087940.82,1469956197.03,1106729482.10,707096429.51,383423180.73,1469317710.91,1116110190.47,723724283.70,381308563.29,1421705879.26,1087103820.73,703683732.17,358889110.16,1322853128.72,1005650099.32,622314446.07,326066248.89,1172793419.24,889398498.20,547480902.99,281797057.79,982156439.47,846010304.97,0.0
3,二、营业总成本,1864936067.76,1430998859.89,867511797.48,458545250.58,1829658459.40,1395844667.51,861704485.79,422741600.43,1765531657.84,1189504014.37,747719973.06,369966828.37,1411540259.66,1042537293.56,647394899.63,325765550.03,1321065171.55,978630738.59,611541551.57,331427866.90,1319215977.89,975566078.95,621825874.03,323173816.56,1214035159.46,909685425.53,584712042.25,288404577.48,1116723573.31,839016911.17,417816394.95,270398228.47,1001517223.16,750091598.59,370010638.20,235544150.79,844186525.77,745973018.65,0.0
4,营业成本,1430212344.77,1120111638.27,677920463.61,345056609.40,1356077214.16,1082157202.19,662753708.15,318569971.13,1203425090.92,897447471.13,567143384.15,425178815.38,1080797272.79,802217844.77,513843196.96,262519848.55,1048222952.31,785830028.30,490042533.81,264276700.78,1050597560.41,790512953.05,511603185.24,272768321.63,976691156.98,737356753.90,473628103.23,240605893.11,897449719.01,681188359.50,417816394.95,221478352.18,787039452.72,599102685.62,370010638.20,187644828.00,662314438.56,585892349.81,0.0
5,营业税金及附加,24909807.69,17008373.67,12646213.41,8637968.64,24182481.75,16965667.34,11240139.21,5620675.01,25820726.73,19984139.39,12519207.61,6817657.37,21359005.32,12056452.74,7604401.08,4861632.58,16066882.13,12251791.51,9194871.25,4717507.54,13416846.09,9556205.21,6035918.84,4087620.49,11564301.47,9184178.92,5726588.05,3254756.11,11673909.11,8611286.02,4947699.06,3054820.80,10962875.67,8686166.41,5168450.48,3577942.01,8197652.41,6732066.13,0.0
6,销售费用,141812349.73,109559852.40,58784034.09,43613078.06,163677656.80,108794085.80,59537480.56,42651776.70,144206198.67,86240295.96,50784767.31,23913777.83,105662583.01,65701942.98,30030513.96,16142908.77,87090028.54,49758478.01,29696102.66,25832551.15,89760597.98,54407588.27,27994239.86,16133229.65,74088531.73,46980918.53,29578806.87,15361023.60,71608473.88,45144163.68,26424931.82,14687834.18,68020559.47,45750850.35,27314987.73,18034556.59,62914089.10,44069332.05,0.0
7,管理费用,168527563.98,116830560.38,74225028.81,33452120.03,154941020.33,105920558.54,116254079.56,52176519.90,351652054.46,166096838.31,100462789.68,49440817.09,187150648.39,147002451.19,83848629.88,40758075.34,163043902.17,117702307.19,70050954.93,35785734.75,157492589.63,111128747.72,67811179.51,30040445.55,145848171.54,106785337.35,66404348.90,29328923.45,134679471.56,98179918.77,63835850.61,30061662.83,120759928.07,85791478.54,52851076.39,25843455.97,103383674.52,98276861.16,0.0
8,财务费用,1776314.28,104343.22,-3023082.52,932374.14,12979561.75,-2724761.55,2083062.93,3515964.74,11157196.12,8940109.09,6246684.35,1353740.80,8098653.43,4160303.34,651730.48,1142858.64,3830153.42,1620125.75,1435024.00,622206.33,4021595.99,1943208.20,381872.34,79530.48,1082668.79,245323.36,321913.45,-333496.35,-3343022.32,-493992.15,2364520.20,916751.63,5619469.34,3977413.59,2267030.38,495288.22,2265543.86,3519247.11,0.0
9,研发费用,97697687.31,67384091.95,46959140.08,26697024.84,97195587.39,74091131.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,156075.47,20604937.22,10640783.37,9836015.38,206692.95,29270390.94,10795160.49,10563139.96,367742.37,8472096.72,11398298.54,11416427.27,340226.15,2811252.98,11468007.83,11122064.92,193166.35,3926787.79,8017376.50,7999478.24,64668.76,4760328.95,9132913.47,9052281.75,187477.56,4655022.07,6387175.35,6315961.14,198806.85,9114937.89,6783004.08,7405149.47,-51920.00,5111127.32,7483162.39,0.0
11,公允价值变动收益,-226800.32,-157866.84,153223.68,208941.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0.0
12,投资收益,28941190.22,17630968.85,9622809.58,7812003.75,38475613.81,8124712.97,5891642.68,2920143.50,10957057.86,2773790.85,2529519.89,941525.88,7941047.16,3724050.31,2403890.59,883863.39,13006357.53,5645144.04,4045180.39,3440408.40,12820118.92,6027598.16,4567613.74,2073680.80,5056318.59,1456898.48,150618.29,342602.74,630250.40,83873.13,29247.93,0,50009.30,26947.86,17016.00,0,357645.47,537278.17,0.0
13,其中:对联营企业和合营企业的投资收益,-3163972.00,438490.11,385805.17,0,-500634.85,-422722.42,-260668.25,0,3652596.47,2662790.85,951000.00,951000.00,4093114.36,3652204.35,2382134.96,1236698.49,5825877.33,5491984.77,3167613.87,3167613.87,5912461.43,5885572.64,4567613.74,2073680.80,1884658.96,989800.78,-191984.45,0,52063.56,0,29247.93,0,40077.44,0,17016.00,0,20162.81,11314.17,0.0
14,汇兑收益,0,0,-1433564.19,-2013018.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0.0
