,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3602061207.20,2287734495.95,1043822547.01,4223964734.28,3029742175.32,1963689504.00,964413376.92,3374018962.25,2388783479.66,1443470341.63,732944389.26,3867017307.42,2712507861.23,1746794651.44,857313404.00,3348250747.70,2338599274.97,1460274454.67,609602253.12,2863559600.43,2014951624.61,1248161758.29,504584470.83,2097201203.42,1431464559.68,940824955.88,400971106.09,1229251677.54,798736891.81,462050561.21,166059727.77,561778787.65,378093943.57,223870453.36,105019826.93,383878614.23,233903147.54,119291219.82,43884369.31,225080548.39,140649363.17,82315449.27,34205305.71,187004412.65,129738377.11,118693079.50,56223818.37,0.0
2,营业收入,3602061207.20,2287734495.95,1043822547.01,4223964734.28,3029742175.32,1963689504.00,964413376.92,3374018962.25,2388783479.66,1443470341.63,732944389.26,3867017307.42,2712507861.23,1746794651.44,857313404.00,3348250747.70,2338599274.97,1460274454.67,609602253.12,2863559600.43,2014951624.61,1248161758.29,504584470.83,2097201203.42,1431464559.68,940824955.88,400971106.09,1229251677.54,798736891.81,462050561.21,166059727.77,561778787.65,378093943.57,223870453.36,105019826.93,383878614.23,233903147.54,119291219.82,43884369.31,225080548.39,140649363.17,82315449.27,34205305.71,187004412.65,129738377.11,118693079.50,56223818.37,0.0
3,二、营业总成本,2997915386.51,1885590381.25,855597652.58,3949326194.03,2493979940.84,1579917070.63,770605098.18,2862845167.40,1876001031.32,1124027667.40,582221567.20,3135447342.32,2189224305.06,1414347872.16,707816940.94,2781043971.07,1879310338.74,1181597421.39,509477921.35,2383663612.26,1648864097.30,1003408123.51,405827811.80,1709980855.92,1134804309.85,744548818.35,327026940.31,918404201.66,547766937.62,304278874.18,111771684.81,392686712.83,249511170.34,153855686.01,69384748.92,249650815.17,146597410.87,77427005.60,27280699.56,134393510.92,78967636.25,50155594.34,22189656.11,110719298.11,70200711.97,75129351.68,48564884.80,0.0
4,营业成本,1089252758.83,673481138.87,307983438.20,1224694886.66,877546554.39,579885191.26,272441349.78,927479330.89,677104675.67,434925854.76,210405730.09,951269513.01,656963842.51,440392012.46,217093227.62,578724309.92,394400978.61,251496693.86,107236028.87,467250478.73,308692625.89,182797746.07,75799735.72,317837080.37,217133733.83,141796980.35,62622266.27,243692066.08,169167765.29,107824775.90,47013712.02,175210723.55,120426037.48,73252087.60,35145497.98,120273146.59,80277887.53,42513061.79,14680624.00,47080742.48,29975005.19,18629983.16,7470407.57,44165910.78,32522812.94,29124572.83,17020939.10,0.0
5,营业税金及附加,40339225.64,26216129.75,12791161.37,63252121.50,43452843.51,27386752.65,12221635.79,60649834.53,39000903.50,24167457.48,11853276.49,65328181.48,43136261.89,28347307.71,14334047.83,57752835.76,40877393.44,25166196.03,10290148.14,47969854.55,33458505.27,20733329.87,8158188.90,35090723.64,23805245.46,15879352.14,6764696.25,19138071.95,12593862.79,6898028.44,2026873.26,6904715.73,4708371.73,2450716.88,1189492.43,3964392.96,2534421.12,1174354.76,427845.73,3471780.85,2138778.28,1205783.76,499818.95,2643747.16,1698928.13,1765800.01,791531.31,0.0
6,销售费用,1496003815.88,946703985.71,419765569.14,1805912950.89,1218079851.90,758717667.02,376983870.95,1338942262.06,877194169.53,491277390.40,269893021.94,1716815378.44,1234414036.79,786265888.30,395811692.00,1804439035.19,1231796515.80,765803288.88,323332265.50,1579196131.76,1126243056.41,687649686.50,277953484.53,1132902952.55,732922176.96,506442464.71,220062551.40,520090695.16,269941572.88,119500053.02,39940447.75,131688007.86,72460740.47,47897203.33,22239480.73,87228808.39,46124030.44,24816246.21,9481249.63,49424027.13,29823373.26,19793035.30,8858315.52,36020577.20,18689785.77,25314088.70,15904846.98,0.0
7,管理费用,260100317.55,161785143.68,74724169.58,382550671.66,252380412.68,200827880.77,95961940.94,394552943.09,264872529.49,169251944.96,82199642.68,377943754.29,242761665.91,154361725.22,73726777.11,308195142.25,187387831.71,122843773.24,61958170.30,270303899.42,165660894.54,104620602.84,45604144.64,207818207.37,152073550.46,71814065.36,34842554.93,128577733.27,93461436.36,67931895.47,22943700.21,83413708.48,55371262.68,32451203.19,14175420.91,51203848.60,26861711.09,15237600.39,5752355.53,34894524.85,16112657.10,9747451.40,4940718.93,25333639.82,14245825.42,15135135.55,8523004.06,0.0
8,财务费用,-1038548.83,3432072.05,2730429.25,-6002702.73,-7071037.19,-1523518.39,5669180.51,11158977.84,8125093.94,3904572.96,1522327.34,1326157.69,1638472.85,-50101.78,1421922.33,-10709771.74,-5078835.65,-219026.01,836571.50,-1305462.82,-1481436.89,-188035.49,-401741.40,-528883.70,-173512.32,427668.35,459623.35,-7266839.07,-5965035.27,-4169284.36,-1547633.66,-10415255.09,-7533792.72,-4821721.68,-4002483.77,-16750616.75,-10097765.91,-6790786.61,-3512711.84,-341367.48,436307.04,297825.34,255751.27,2549817.29,3043359.71,3392717.84,3256008.49,0.0
9,研发费用,113257817.44,73971911.19,27489231.03,142043570.37,88236629.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
