,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6388916198.60,5232670823.45,2224208736.59,8676289465.14,5294317164.90,3568223818.72,1066134391.90,8131025319.77,5179715208.80,3217041198.02,841966737.78,3773501705.54,2386438919.40,1291271174.87,603256857.68,1665729176.07,684111362.79,489032479.39,199390035.17,1036534229.70,458752107.87,339455448.08,129385693.68,815110766.03,476983268.70,213349878.85,64033884.99,860886746.14,457484065.68,326729409.72,216319840.58,817369601.45,481262626.14,291957326.73,127374255.23,777211705.95,501129518.79,359648728.28,252034581.95,696718259.58,359682854.37,158481417.40,72400366.66,318848335.03,235203259.28,158351883.51,82284005.27,533090599.10,250268895.00,158121786.35,68789410.17,591449112.47,448880496.29,323956883.45,81158194.96,520394295.81,277108347.48,202526183.13,97606876.62,851484330.04,591725527.00,365814343.00,225897451.00,737427345.00,557538121.00,334294304.00,79095171.00,232379098.00,205377553.00,124184224.00,56280116.00,318268231.00,139159279.00,377606738.00,174568763.00,591822668.00,230110442.90,316028901.18,151719962.27,347334951.80,146649110.12,267123410.10,114508900.00,299678999.23,164754600.00,244137026.20,83748500.00,145825662.91,124744947.12,73229891.78,63567461.87,0.0
2,营业收入,6388916198.60,5232670823.45,2224208736.59,8676289465.14,5294317164.90,3568223818.72,1066134391.90,8131025319.77,5179715208.80,3217041198.02,824272234.96,3773501705.54,2386438919.40,1291271174.87,603256857.68,1665729176.07,684111362.79,489032479.39,199390035.17,1036534229.70,458752107.87,339455448.08,129385693.68,815110766.03,476983268.70,213349878.85,64033884.99,860886746.14,457484065.68,326729409.72,216319840.58,817369601.45,481262626.14,291957326.73,127374255.23,777211705.95,501129518.79,359648728.28,252034581.95,696718259.58,359682854.37,158481417.40,72400366.66,318848335.03,235203259.28,156713885.37,82284005.27,533090599.10,250268895.00,158121786.35,68789410.17,572307092.70,447736044.88,323324978.80,80891378.06,519913352.01,276474682.37,202139401.76,97423782.37,850792318.72,590369547.00,365304517.00,225648838.00,736527032.00,556870708.00,333788659.00,78783518.00,230997781.00,203645683.00,123055958.00,55629499.00,314770398.00,137447362.00,374323531.00,173890767.00,590004773.00,230110442.90,316028901.18,151719962.27,347334951.80,146649110.12,267123410.10,114230100.00,299678999.23,160274000.00,244040031.20,83727700.00,141983063.87,124744947.12,73229891.78,63567461.87,0.0
3,二、营业总成本,6342240286.72,5173779432.62,2262142987.30,8648643205.18,5019095448.26,3328609952.01,1002876557.64,7569791012.80,4815621898.77,3039412765.23,788256015.83,3602756096.74,2196635442.08,1174506440.62,555494449.38,1549134331.37,616837858.11,449749851.62,186893557.79,958452357.88,451873393.91,325141912.77,119497192.89,686831283.76,412478022.18,184680495.65,71383703.06,638157861.39,328085227.92,201322981.61,139371273.97,694573180.84,405378144.18,234422140.74,112377067.90,699998610.16,476895011.49,360861371.89,225679418.54,699830872.18,414750897.92,225058211.74,112403710.13,465231612.76,299715473.16,194363139.51,102728823.71,624190346.14,307650827.39,197675437.61,75966958.58,576537981.41,438091445.42,309761296.96,98594555.03,536652585.55,308047772.90,220144677.27,109487834.14,824452787.70,562917674.00,342922904.00,206462842.00,738378761.00,511940994.00,313616430.00,87099174.00,336833884.00,235864537.00,146337827.00,66888519.00,412552542.00,143773953.00,339967343.00,169621228.00,414430695.00,177370035.56,246030038.85,123835148.78,253882457.83,0,206081539.31,0,246673287.57,0,189979706.54,0,113718912.66,7274752020.00,41605839.26,39452208.18,0.0
4,营业成本,5665949737.22,4709100376.85,1994706478.26,7451700449.04,4353634452.10,2922941509.52,837744641.87,6801054069.81,4321576166.24,2769690655.88,682992098.77,3147105723.32,1912278913.74,977292572.29,458843200.50,1113312219.20,397707112.78,293131875.13,124144308.58,692653478.93,321700327.55,231257620.09,70483431.03,469646721.12,266563558.67,105155147.50,34732307.34,381921300.48,164151559.69,83641858.82,64908180.34,541275221.19,303706809.69,157700739.34,81562712.43,457897991.87,316473023.27,221362230.11,164042728.38,465745745.11,238294242.21,106554898.79,47322804.02,199440608.42,142823769.61,86574783.17,46110919.56,310366195.39,143893708.04,92926941.11,36820237.66,349730725.40,282931230.01,212753346.16,51926372.99,348590251.92,161270859.69,121020653.74,60055693.04,603121160.46,409927644.00,253442376.00,154164473.00,504973898.00,372018887.00,233230004.00,47615754.00,144972827.00,131495655.00,74631308.00,32419740.00,211248940.00,82732226.00,214164760.00,105466646.00,286837080.00,129088849.53,156916745.68,80555000.63,176784871.42,0,138619709.50,0,184933179.65,0,146734516.04,0,78270572.38,7274752020.00,41605839.26,39452208.18,0.0
5,营业税金及附加,16135556.00,13124996.20,10601840.36,21613371.02,15396769.28,11257195.43,6432994.14,135613436.33,87423114.77,50247478.76,18131578.97,100705613.87,78782507.10,68848228.29,43241383.37,182949335.78,69893448.81,63347572.92,22033029.09,103745436.39,33246969.98,27812708.77,13817951.35,69842831.52,58870242.21,24878407.41,6156620.73,157503682.30,100433392.72,81242195.82,56459906.08,66765144.30,48856817.40,38109626.46,10581008.09,79654372.72,53939982.89,46482185.40,13558534.20,66794985.48,18764083.51,7552015.25,3646455.42,21592951.56,11984416.87,8416371.48,3963414.76,25631370.56,28438534.63,17938041.68,3289754.11,36520009.99,22820441.96,16448227.76,4177473.82,25160211.16,12739223.76,9303288.27,3824489.04,41170737.55,24029852.00,14616101.00,9180569.00,33376297.00,23982883.00,8874773.00,4298890.00,11692739.00,7667251.00,4987122.00,2261741.00,12531566.00,5891936.00,16294077.00,7694146.00,29060536.00,10723814.93,14279340.97,5787862.78,13206155.52,0,9900128.57,0,9923651.43,0,5235765.82,0,3952112.52,0,0,0,0.0
6,销售费用,11975045.58,4901168.35,2083352.27,19124356.52,15095537.57,10575959.75,4570900.48,113848573.62,61823524.97,30596225.63,12085016.78,50202378.16,32357470.31,14943264.73,6879549.10,69670826.58,44922895.96,24109281.12,10675922.72,56620433.83,19888646.73,13024493.44,10173691.94,48055100.98,13838662.46,9587324.20,9117772.91,21510719.13,14636122.01,6123034.43,2132727.48,6389169.00,5175450.82,2637527.30,2248842.50,21488674.34,18550110.94,14852545.62,7414536.00,41620288.44,30323809.12,20466002.87,6743990.25,22699365.87,15900505.79,10157827.85,4642057.38,20875224.60,16277565.10,10314105.44,4065607.62,18589297.11,14032162.52,9093475.50,4799942.34,18947971.47,16501281.93,10945659.48,5674724.00,20344689.95,15539031.00,12289745.00,3803625.00,26902582.00,15600609.00,6219447.00,4850844.00,4638508.00,1533388.00,1069997.00,504896.00,4921728.00,3013676.00,4516162.00,2764846.00,8630868.00,2129565.73,2847198.93,1372871.53,2441355.79,0,3468811.54,0,1716855.43,0,349171.13,0,16450.00,0,0,0,0.0
7,管理费用,197125630.46,138056386.49,71013574.03,315221467.23,240293210.76,159274473.23,71679047.87,328249039.89,199122110.36,104771821.72,34385669.26,156519779.84,113191581.71,65787412.66,35365767.71,97419047.62,62602102.30,42872998.92,19995471.94,78673225.57,51823220.49,36742290.57,18183862.22,81869190.63,55114654.47,34014430.98,16620816.49,79357918.33,52187767.54,36525538.03,15120501.37,73151116.06,53471695.55,36542962.69,17601625.54,113120235.51,86999262.16,64262634.04,32746753.33,129614068.96,98323620.80,67333088.14,38462586.43,139973261.86,94433649.65,70906773.15,40902280.77,118945384.15,93825359.63,58651153.80,24926302.83,121687567.14,89166537.78,53933350.92,28273596.57,102118395.01,83047756.58,54279521.86,27745301.11,112892583.42,89787156.00,48344866.00,30137795.00,137128036.00,66955360.00,43610698.00,18715474.00,129619413.00,66033549.00,45961190.00,20023415.00,138779661.00,41005758.00,87308579.00,40100843.00,70941391.00,27344315.86,62501629.42,27212634.65,48797672.66,0,36401778.85,0,32016975.89,0,28228031.97,0,23927560.24,0,0,0,0.0
8,财务费用,429024159.90,294526869.88,176445414.41,514270193.90,347414091.66,206695659.48,82436895.21,206509096.02,139597590.51,75211747.80,41712185.86,138449437.04,54885574.27,40718699.68,11164548.70,56836151.81,42722166.41,27287602.55,10136132.02,44721505.43,25299084.33,16389535.22,6839244.41,20225597.15,18526303.60,11482236.57,4759888.87,7929706.21,3922791.09,1036716.43,752458.70,1691128.57,938071.39,469446.72,382879.34,23194679.78,13657348.98,9951053.47,5286866.63,39018090.61,32185773.91,26106635.88,16312757.28,39070477.95,29418027.81,18660805.21,10037100.30,34155132.21,25215659.99,17845195.58,6865056.36,50010381.77,29141073.15,17532896.62,9417169.31,41835755.99,34488650.94,24595553.92,12187626.95,46923616.32,23633991.00,14229816.00,9176380.00,35997948.00,33383255.00,21681508.00,11618212.00,45910397.00,29134694.00,19688210.00,11678727.00,45070647.00,11130357.00,17113216.00,13594747.00,18960820.00,8083489.51,9485123.85,8906779.19,12652402.44,0,17691110.85,0,18082625.17,0,9432221.58,0,7552217.52,0,0,0,0.0
