,报表日期,20191231,20190630,20181231,20180930,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,1017678343.33,649723709.88,985560299.58,846315152.52,918948333.21,567510704.47,608205774.66,0.0
2,营业收入,1017678343.33,649723709.88,985560299.58,846315152.52,918948333.21,567510704.47,608205774.66,0.0
3,二、营业总成本,843714317.46,541037159.68,805540110.62,685873853.41,815135607.74,458762181.99,505119521.95,0.0
4,营业成本,755151856.77,484925803.48,725262259.45,622008659.02,660417576.90,398943009.17,437223714.32,0.0
5,营业税金及附加,5400860.53,4352540.62,5656436.58,5199336.94,7568662.95,6521395.48,4078162.89,0.0
6,销售费用,21307854.77,11288533.71,21033236.84,16346430.03,20097717.12,16015629.28,16718637.42,0.0
7,管理费用,20034575.73,11273686.94,21880124.19,14368190.42,93205636.28,16234448.89,16880691.53,0.0
8,财务费用,-3681208.50,-2903985.04,-3024598.73,-3449788.51,-7351659.62,-5951562.46,-14353315.99,0.0
9,研发费用,45500378.16,30805001.40,35393156.05,30560817.59,37224004.41,28091539.34,44946564.20,0.0
10,资产减值损失,0,56291.51,-660503.76,840207.92,3973669.70,-1092277.71,-374932.42,0.0
11,公允价值变动收益,917520.95,203468.40,0,0,0,0,0,0.0
12,投资收益,8639112.98,4711326.07,8067968.71,6607340.38,32340200.57,5517711.48,6141926.75,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,214557.28,214557.28,-2570700.73,-644685.94,527649.87,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,192104028.40,114510628.09,193012460.80,171004901.24,138936487.18,114316360.86,109229575.92,0.0
16,加:营业外收入,5969302.00,0,640561.21,633070.61,2380.49,9278207.35,6782001.93,0.0
17,减：营业外支出,308787.44,53950.83,1312667.61,164743.56,2526768.18,935737.20,648141.75,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,197764542.96,114456677.26,192340354.40,171473228.29,136412099.49,122658831.01,115363436.10,0.0
20,减：所得税费用,25045972.48,13527097.56,25690157.64,22700243.54,27752966.01,17545636.87,16311460.17,0.0
21,五、净利润,172718570.48,100929579.70,166650196.76,148772984.75,108659133.48,105113194.14,99051975.93,0.0
22,归属于母公司所有者的净利润,172718570.48,100929579.70,166650196.76,148772984.75,108541170.52,104774660.28,96724002.74,0.0
23,少数股东损益,0,0,0,0,117962.96,338533.86,2327973.19,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),1.740000,1.020000,1.680000,1.500000,1.150000,0,0,0.0
26,稀释每股收益(元/股),1.740000,1.020000,1.680000,1.500000,1.150000,0,0,0.0
27,七、其他综合收益,14210897.69,5754034.98,0,0,0,0,0,0.0
28,八、综合收益总额,186929468.17,106683614.68,166650196.76,148772984.75,108659133.48,105113194.14,99051975.93,0.0
29,归属于母公司所有者的综合收益总额,186929468.17,106683614.68,166650196.76,148772984.75,108541170.52,104774660.28,96724002.74,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,117962.96,338533.86,2327973.19,0.0
