,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4832205201.63,3551008084.87,2404626597.81,753543051.21,5298146677.99,4247772875.13,2867442799.72,1695321484.76,10079133307.16,7215131130.93,5309209051.73,3379010580.04,14239278245.46,9521293639.23,6727770485.26,3886653003.45,12180957501.20,7863680285.50,6004836077.97,3609217484.08,12351981928.45,8468560902.81,5634657238.63,2660078535.73,10235229798.82,7089111122.27,4915965949.45,2267355442.12,8461302382.00,5919064289.86,4266394946.21,1989313301.48,11214297916.44,8037393126.20,5628388800.66,3037956039.84,10184640037.45,6972924238.08,4918579009.87,2481045143.25,6267076747.76,4075331646.36,2589492477.21,865565394.66,6126374802.30,4819521767.23,3657460926.53,2052556565.53,8477269285.44,6360390648.94,4564234959.92,2457159499.22,3696665662.14,2301463869.33,1479997992.06,690110906.81,3755713620.96,2890314414.33,1857200773.12,743040999.88,268486485.67,166718056.24,94256968.43,36070053.52,63905597.12,28994264.01,18514948.63,9973815.96,36858564.46,23619001.00,16678371.72,5992663.26,71817971.46,29514091.35,34535263.52,41620832.98,103327720.01,41119671.23,116259036.99,71163968.23,98151367.14,52812945.66,100988454.21,35091959.48,-30817257.63,35404846.66,168495952.80,151262332.92,157454406.56,0.0
2,营业收入,4690972421.39,3435043580.01,2322694074.13,710715285.48,5047154941.36,4044343454.68,2721865079.74,1618645121.94,9683194932.86,6911176282.64,5102826416.18,3274371560.02,13890070950.71,9521293639.23,6727770485.26,3886653003.45,12180957501.20,7863680285.50,6004836077.97,3609217484.08,12351981928.45,8468560902.81,5634657238.63,2660078535.73,10235229798.82,7089111122.27,4915965949.45,2267355442.12,8461302382.00,5919064289.86,4266394946.21,1989313301.48,11214297916.44,8037393126.20,5628388800.66,3037956039.84,10184640037.45,6972924238.08,4918579009.87,2481045143.25,6267076747.76,4075331646.36,2589492477.21,865565394.66,6126374802.30,4819521767.23,3657460926.53,2052556565.53,8477269285.44,6360390648.94,4564234959.92,2457159499.22,3694614533.99,2301001476.74,1479630373.80,689921714.46,3748913422.98,2889893674.79,1856756995.93,743012826.78,266173527.97,166603161.31,94178870.84,36021226.20,63618222.91,28742675.72,18293983.77,9913213.04,36645994.35,23474651.00,16571137.43,5967486.04,70926440.00,29096320.00,34186554.94,41555476.63,103199893.36,41008194.10,116137173.01,70220370.55,98145094.89,52826966.73,100113316.72,34966262.88,-30950157.73,35287759.37,168488844.12,151262332.92,156425430.66,0.0
3,二、营业总成本,5553095895.87,4125310461.92,2797125888.23,893700275.13,7739513402.98,4970908821.66,3284486302.94,1806144421.76,11597065540.72,7309821166.75,5270534052.41,3288908464.99,14218355487.43,9429795821.45,6605411761.50,3827762529.94,12117762024.92,7756883645.51,5761360211.00,3442785374.78,12107936086.71,8301228393.54,5474606075.79,2571161591.58,9748593751.13,6761831630.00,4677366292.65,2220168148.11,8137006105.16,5726963713.09,4113945915.07,1916630781.89,10902270049.14,7721733438.90,5402965605.10,2902814390.39,9926687439.03,6782498593.00,4794581771.47,2402042390.14,6853194337.71,4437864482.96,2767445254.33,944289606.60,6454017903.65,4915489836.71,3670261542.61,1975719890.75,8166103187.55,5996551213.17,4268035083.26,2428676518.30,3613052338.99,2236748034.61,1438487069.73,670438315.74,3673961344.36,2826118905.17,1817535250.77,720233281.17,231319969.89,145360647.63,86054292.37,30201393.55,54715402.39,30828597.20,21481467.45,12533639.24,86473578.20,30595657.00,21375153.76,9501110.44,186973873.59,34201344.18,46108486.07,61905065.51,108546220.82,47847615.39,190348133.24,103095653.00,104516058.54,0,87623335.72,0,26513262.02,0,89715292.71,0,96229868.53,0.0
4,营业成本,4445229960.22,3353070360.42,2358058429.49,712510090.40,4693520291.98,3859455867.70,2577342737.10,1469033424.75,8727239356.36,6064498912.19,4416085099.33,2810212128.81,11998371816.05,8120897926.89,5709870462.23,3308867792.34,10289914213.52,6598043080.76,4958544622.33,2987620014.41,10424279313.51,7178409145.85,4779696649.09,2241390507.66,8554467219.13,5957066609.92,4138726055.89,1947153408.48,7128876430.61,4999817113.76,3620299129.81,1675097956.30,9753771894.86,6948381284.95,4850940340.68,2641149020.90,8981408431.15,6125063449.05,4324946835.94,2204638498.44,5954555876.17,3792856879.83,2463881226.32,826324710.90,5746562836.85,4397766384.02,3296465607.58,1775967352.79,7443826871.13,5470783199.25,3898396332.58,2218240715.55,3496296616.11,2170166605.77,1410837684.97,659427167.71,3592510695.73,2760731369.97,1739846607.92,677078919.46,215271534.33,123983895.69,69052863.90,25340604.17,36465455.13,15455531.09,11058778.06,6792062.70,22565324.69,12454537.00,8752971.09,3334841.23,65198970.63,21283896.97,18402171.46,37787581.90,78695213.49,29573324.84,100596307.80,56288855.01,66616787.43,0,60377565.09,0,7130089.27,0,58621215.15,0,71931089.62,0.0
5,营业税金及附加,79914511.45,54397170.08,29859751.30,17134378.92,126112157.81,104113603.72,78945648.74,51604510.94,357388620.92,268385121.97,205892258.21,139420252.63,617934990.07,402991449.41,296545980.68,184928463.78,532069439.52,336589599.68,267203015.44,174931222.51,555121155.27,382431725.85,252214537.81,117420415.33,416925867.67,292533778.89,207267387.53,102077816.74,348569098.03,247668239.70,186105443.38,85358273.21,476002252.02,334944908.32,241520788.76,124031544.88,422557281.12,286408412.30,206928408.44,108423667.27,294127783.50,191158309.35,127146542.13,40749306.77,297540069.57,226255713.76,173851907.80,102385523.80,416127587.06,313886638.51,229728324.19,129416430.48,9824747.40,4139383.97,2839793.78,1401368.61,7244224.90,5136129.30,3238473.61,1683855.72,6943280.01,4233111.74,2975380.16,1164535.57,2835142.81,992432.59,443673.43,148975.09,622007.01,348891.00,236026.88,80713.27,1457756.71,194626.93,853547.95,329247.27,1360516.27,339845.59,1518024.41,1221072.40,1600817.14,0,2667971.66,0,-2582196.37,0,8230704.13,0,4518469.24,0.0
6,销售费用,260776912.27,194093368.38,94789701.10,17299837.89,372453793.04,323429893.29,211623495.10,85377830.69,606916807.00,278668274.85,200969883.39,126369384.93,545353694.26,327432694.25,206692550.21,134075708.52,430042369.64,193045713.44,135749006.85,76889034.13,309849831.68,211740479.27,127431809.19,62084060.71,152718640.34,69090344.66,41461992.72,21772527.07,105836727.11,36308987.86,28929601.17,20685579.92,139698996.81,83365249.13,68193328.77,16116563.01,77891999.80,62607329.40,56910212.90,7601526.30,39295934.81,23780926.29,13242873.01,2028293.80,9342067.19,6212256.02,3422527.27,1665622.56,5141372.23,3393172.47,1764651.01,693101.61,85126985.68,51457327.99,19523902.49,5368897.86,62468540.22,51543901.14,68706055.58,38008974.55,2082478.05,2079680.53,1230384.82,525072.37,6854475.83,4459395.86,2633358.47,1276932.77,7684935.40,5644025.00,3996006.97,1841579.04,11443420.93,3871542.78,8036788.90,4793750.67,6596146.94,3291341.54,9944895.45,4743649.75,7846279.26,0,3527879.41,0,1617114.11,0,1824170.47,0,3211900.31,0.0
7,管理费用,523455558.40,356054523.01,218397657.10,107857413.29,688394470.34,495663619.32,362311289.48,174999595.68,1256627571.17,643168344.20,424381988.34,207496151.77,944559043.86,573060985.86,392813297.47,187927973.31,798006389.74,606932588.34,395455105.66,197944505.26,747568336.40,493561444.85,307156291.57,144388985.61,594001879.68,426076539.03,279475917.06,145215425.93,544072969.97,394109460.99,263909623.47,135360751.17,532034348.36,367680847.50,245134050.82,139262263.98,421334242.45,297798223.21,191395485.70,91388611.76,384935008.30,301475540.84,179898624.54,86369974.04,372181976.93,267144169.01,183230343.33,95379891.57,293532208.73,217433347.70,136886318.86,78011631.83,23185136.18,10379130.08,5012501.04,3993868.45,12644578.61,7203347.51,4935767.97,3146039.89,4167328.25,13157262.64,11411986.48,2370339.15,5475365.79,7482320.35,5708893.66,3501147.80,52083814.95,9470716.00,6470119.30,3274364.75,103046188.64,6034256.97,13562185.90,11356663.62,16210695.19,7136474.39,23441883.61,10212814.33,18413147.01,0,14102012.74,0,12431505.93,0,10570037.05,0,8849703.04,0.0
8,财务费用,17764944.99,12011018.32,4872944.53,496195.35,25079845.58,16803435.77,12318536.14,7722240.38,11666358.44,7343160.26,-4223297.93,-7084891.63,-24464520.08,-16577229.78,-14486831.95,-4720373.04,7959936.17,5687470.90,-4463234.51,252685.50,35063329.94,7737193.64,-332735.72,1922658.37,-4053759.05,-2360026.02,-432190.92,-577333.41,-10173100.63,-11293081.83,-2768397.67,-750585.43,-13866018.78,-14490609.86,-4539503.59,-17819051.12,-11425497.90,-5377467.60,-1718793.46,-10009913.63,-13525050.76,-24152042.05,-16890684.16,-11182678.91,30633326.23,17640521.06,12664547.79,340083.63,-10201411.07,-15192027.88,-4821989.57,2314638.83,-1381146.38,605586.80,273187.45,247013.11,-906695.10,1504157.25,808345.69,315491.55,2855349.25,1906697.03,1383677.01,800842.29,3084962.83,2438917.31,1636763.83,814520.88,3517496.15,2677488.00,1920029.52,969612.15,5827536.68,2817020.53,6174037.03,7872554.10,16557200.38,7506629.03,41303377.57,30629261.51,10039027.70,0,6947906.82,0,7916749.08,0,10469165.91,0,7718706.32,0.0
