,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,854159310.90,541410770.51,271312337.59,1618764010.55,1021622356.72,655051130.59,293501724.02,1168684814.24,737759372.65,503725732.29,201579716.81,936993228.17,620302776.39,396805532.94,189585215.11,428436063.73,275954838.71,203319228.23,84254857.14,354154540.12,260635433.57,162070403.49,58150798.60,268111311.23,187908906.11,130205950.27,71782384.92,260653806.57,201005033.95,127936542.62,64287154.13,228929042.08,184992179.49,125499524.70,54409638.10,229820920.03,171626487.39,119605371.86,62982974.54,257641102.56,202860555.70,148186358.76,82234213.68,307725961.70,317730720.08,260622332.92,108543040.87,531192256.35,318500806.00,211775409.00,152415576.00,541784316.00,366308810.00,284848215.00,159646805.00,549077084.00,371104569.00,237579050.00,154869479.00,563616374.00,410595041.00,288154218.00,178984301.00,559557090.00,380346717.00,254722966.00,142877937.00,504340503.00,327393958.00,219650529.00,114762625.13,446584441.00,194432150.00,315476252.00,165000507.00,242397549.00,84480451.00,130961700.00,50195937.62,126265170.34,51689715.84,83140549.52,72383443.18,72383443.18,29870920.59,19235359.81,0.0
2,营业收入,854159310.90,541410770.51,271312337.59,1618764010.55,1021622356.72,655051130.59,293501724.02,1168684814.24,737759372.65,503725732.29,201579716.81,936993228.17,620302776.39,396805532.94,189585215.11,428436063.73,275954838.71,203319228.23,84254857.14,354154540.12,260635433.57,162070403.49,58150798.60,268111311.23,187908906.11,130205950.27,71782384.92,260653806.57,201005033.95,127936542.62,64287154.13,228929042.08,184992179.49,125499524.70,54409638.10,229820920.03,171626487.39,119605371.86,62982974.54,257641102.56,202860555.70,148186358.76,82234213.68,307725961.70,317730720.08,260622332.92,108543040.87,531192256.35,318500806.00,211775409.00,152415576.00,540371537.00,365049245.00,284599231.00,159409413.00,549202754.00,371142715.00,237589686.00,155086402.00,563376147.00,410502284.00,288103192.00,178955360.00,559458709.00,380275367.00,254621777.00,142877937.00,504300326.00,326954939.00,219227408.00,114762624.00,445672499.00,193764863.00,311038666.00,162324517.00,237201504.00,84480451.00,130369926.00,49944028.89,121804702.20,48797023.91,83128622.73,72379573.18,72379573.18,29815252.62,19170669.71,0.0
3,二、营业总成本,649222806.26,406436235.96,219754939.68,1162215782.59,742452015.36,477836439.21,227491342.05,895409524.85,601949436.21,398699307.14,165306200.38,760711121.95,518110929.29,335105313.11,160947894.78,425486887.15,279653494.41,203722375.22,93665698.80,380938532.96,246177069.54,149032445.82,69007292.13,340791140.64,222382481.79,152163373.58,68201493.22,424407367.46,268579150.85,179913448.56,80455937.22,362827473.04,279940017.50,194714280.00,88542231.99,369438591.14,259550900.78,177065617.59,89507691.62,436658475.70,316970679.54,221413774.39,105838289.45,684142854.21,416438024.19,254352749.72,91922677.22,600159121.24,305890928.00,196847795.00,138574718.00,486370046.00,309936284.00,233314626.00,138460334.00,499748729.00,339082079.00,218490286.00,139668769.00,529216764.00,363809383.00,252088043.00,160025244.00,517135907.00,343936218.00,226496123.00,123975686.00,459412355.00,298120842.00,201300829.00,109376587.00,388319411.00,129927685.00,259552307.00,145807955.00,210544957.00,82514669.00,117568362.00,41920906.38,111750323.59,0,69920960.78,55893083.62,85318033.90,23734231.29,15289627.50,0.0
4,营业成本,186450291.27,119858771.18,60536837.87,305690211.85,181886151.23,115462015.99,51187546.29,205812592.51,148419380.66,108527230.17,42464903.10,206679593.43,137200144.62,92086389.25,41491989.66,116651404.69,79074743.48,58788901.46,26271960.74,87317623.76,58066648.06,35943200.09,15997663.93,109236565.47,82894251.99,58481640.89,30847444.18,130449366.16,101390967.21,66502041.97,31215415.38,126885408.03,108107749.46,74290412.85,31877154.89,143889742.94,109312384.14,78858700.12,46901029.22,181484291.70,138748483.51,100094644.30,58206251.34,134662539.35,127647976.17,88369955.52,43805516.63,216368292.61,133856953.00,78751448.00,62742992.00,160027098.00,110694208.00,89894635.00,43579433.00,178950607.00,123550124.00,77143796.00,41604589.00,145632703.00,95639568.00,69088348.00,47144900.00,152416433.00,94091485.00,64290742.00,45177487.00,173139095.00,103533584.00,63397305.00,41934397.00,76341323.00,34499032.00,194100385.00,121747502.00,188527968.00,73937382.00,103582080.00,35832538.38,101678166.10,0,63250715.95,52159786.69,52159786.69,20807383.43,11985888.56,0.0
5,营业税金及附加,11140178.93,6438568.80,3205237.79,24583472.32,15293865.69,9785702.95,5315037.81,22058121.99,14413187.23,10937437.48,5999988.23,17889657.83,11326667.50,6483957.29,3479751.22,8455060.18,5860122.47,4409703.58,1827486.29,10948033.27,4232484.94,2602523.73,952695.91,3096913.33,2344511.84,1614671.13,788960.04,3230825.07,2293288.04,1462007.78,360270.03,2391343.24,2090690.63,1352976.45,420478.66,2985664.78,1985994.10,1335363.63,629472.94,5800579.34,5569072.10,5097083.16,4085543.94,5078404.69,4496039.87,4159614.08,1996307.15,10482459.27,2741980.00,1077942.00,175204.00,7829656.00,3625340.00,2589281.00,1953585.00,7564470.00,4784986.00,3486293.00,2062333.00,8095994.00,6112702.00,4342096.00,2824564.00,8157759.00,5520284.00,3672411.00,2135912.00,7397809.00,4664980.00,3326966.00,1785939.00,7206434.00,2947105.00,2274007.00,744545.00,265950.00,69274.00,352423.00,0,157133.84,0,206847.76,284352.22,284352.22,93002.60,1465092.87,0.0
6,销售费用,318651376.20,190533757.74,113015898.57,628616186.10,424603735.73,272864801.40,135205950.70,515873377.87,351783075.00,221934766.66,92487248.49,430905736.96,298986824.63,191067372.00,93524933.49,221625579.08,142614356.43,105023262.59,51158152.75,186247498.55,125371127.25,73262795.49,33421198.86,120877458.43,74368763.24,49027880.09,18009957.63,90922641.37,62385917.54,40302407.85,15253176.47,81577012.97,58159888.03,40847015.83,14867325.54,53432468.07,36498709.10,20451277.63,6186587.92,66794425.34,40226224.38,24916851.32,9263246.60,161765353.54,65296902.09,59460440.77,11489194.71,146852560.24,71290436.00,51066868.00,38276889.00,191910147.00,108686992.00,83981079.00,60298755.00,166585244.00,107473044.00,68289977.00,62687355.00,219234078.00,155881178.00,106152016.00,72651088.00,218035020.00,148763964.00,92553728.00,45602921.00,161074320.00,107374380.00,78613386.00,40823396.00,220817095.00,58628136.00,33557034.00,10460972.00,10084276.00,2895076.00,2977398.00,1265375.27,1501108.69,0,188606.59,297221.72,29722172.00,0,0,0.0
7,管理费用,74842430.35,52940804.92,24735531.78,96127930.81,73115795.11,63876187.72,32653257.71,145731580.17,81331212.28,52536958.50,24136749.12,94209007.70,66350852.80,41785576.08,22246503.41,71526079.10,46071941.62,30578890.11,13215693.92,76761686.28,52123410.45,32924299.95,16940423.99,80903432.67,57476174.49,38753706.66,17571887.93,67112975.41,48630706.99,32503519.35,18276343.78,75989783.69,61295174.40,43165499.30,22163183.65,72756673.27,54995004.72,37995366.28,17256561.82,84478422.56,67242886.04,45585312.79,18797932.87,223218551.82,151256663.96,48760116.78,16959467.38,96315612.28,64174763.00,41902687.00,24005024.00,74912723.00,45192015.00,30190879.00,17674675.00,92518517.00,66865127.00,45783104.00,21210566.00,102686675.00,68696887.00,46797935.00,23872379.00,81486290.00,50898248.00,34131648.00,16230864.00,72667785.00,48771023.00,34248780.00,14448712.00,53809468.00,21906313.00,21943452.00,10090809.00,7100813.00,2711157.00,5495433.00,2746830.59,4470341.16,0,3259733.94,2084037.32,2084037.32,1050850.03,565352.99,0.0
8,财务费用,25950418.60,18441640.74,6276989.25,14305847.33,9036396.86,5002481.66,3129549.54,4145004.39,1913053.98,673387.27,217311.44,2653501.20,1542810.36,978389.11,204717.00,5076238.99,3981822.25,2871109.32,1192405.10,6246548.23,4812614.77,3291659.99,1762541.50,6054719.38,4490768.21,3404843.02,1052390.56,107825428.27,47432931.67,32943495.30,15350731.56,65247249.95,49009764.91,33781625.50,17054955.45,72368338.87,55413370.45,37079471.66,18534039.72,83804397.17,63351531.00,43762618.44,15610096.57,121108330.97,67740442.10,53602622.57,17672191.35,107452108.30,33826796.00,24048850.00,13374609.00,51690422.00,41737729.00,26658752.00,14953886.00,54129891.00,36408798.00,23787116.00,12103926.00,53567314.00,37479048.00,25707648.00,13532313.00,57040405.00,44662237.00,31847594.00,14828502.00,45133346.00,33776875.00,21714392.00,10384143.00,30145091.00,11947099.00,6488204.00,2764127.00,4565950.00,2901780.00,5161028.00,2076162.14,3943573.80,0,3015056.54,1067685.67,1067685.67,1782995.23,1273293.08,0.0
9,研发费用,32188110.91,18222692.58,11984444.42,58442758.15,27670821.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,34449376.03,10845249.49,10845249.49,0,1788847.92,4089527.06,4089527.06,0,8373624.83,2703629.38,2703629.38,0,2152525.11,2050508.16,2050508.16,0,13417142.87,1570784.07,1007966.57,-67232.06,20622051.36,808012.02,880631.79,-69147.12,24866131.18,6445339.40,6199976.31,0,10736675.16,1276750.07,1276750.07,2159133.80,24005703.21,1345438.27,1345438.27,0,14296359.59,1832482.51,1957264.38,-124781.87,38309673.84,0,0,0,22688088.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189225.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-1633793.92,-1526580.41,290604.04,878691.36,1065582.82,1671293.67,2130356.05,5779912.52,1074589.07,-1575315.01,-786919.35,2799691.06,4229324.97,1414838.71,-762250.38,12662542.12,6878923.49,7281658.31,7961190.17,21368368.98,-3422436.00,-2645215.02,-233727.12,6866147.42,0,0,0,7780.53,0,0,0,80979772.84,13610243.85,11133836.35,6888538.63,17983457.84,16206478.80,12477470.23,5762486.75,24543507.30,12402242.35,9383919.19,4685960.50,28216390.22,21924821.39,18569936.29,2689631.94,18741764.46,17694750.00,13466470.00,5568095.00,16219943.00,15301949.00,10574222.00,8592580.00,9687039.00,10751320.00,10653997.00,6825532.00,5902609.00,6609134.00,2992200.00,4095636.00,4594887.00,8044779.00,5870772.00,2607377.00,7633833.00,-7663312.00,-3559172.00,-2557909.00,-8222553.00,-5481111.00,-1337433.00,0,584027.00,-43825.00,-98473.00,-176900.00,280606.60,260045.63,0,386264.00,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-1633793.92,0,0,0,-1559417.18,-953706.33,0,0,-2375410.93,-1575315.01,-786919.35,-3714753.37,-1714883.49,-1714883.49,-762250.38,-1798646.36,-1754103.41,-1351368.59,-671836.73,-2168443.13,-3422436.00,-2645215.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,196163600.27,125298952.50,52229331.95,458183692.97,280732123.64,179382707.35,68238250.12,279883856.46,136884525.51,103451110.14,35486597.08,179081797.28,106421172.07,63115058.54,27875069.95,15611718.70,3180267.79,6878511.32,-1449651.49,-5415623.86,11035928.03,10392742.65,-11090220.65,-65813681.99,-34473575.68,-21957423.31,3580891.70,-163745780.36,-67574116.90,-51976905.94,-16168783.09,-52918658.12,-81337594.16,-58080918.95,-27244055.26,-121634213.27,-71717934.59,-44982775.50,-20762230.33,-154473865.84,-101707881.49,-63843496.44,-18918115.27,-348200502.29,-76782482.72,24839519.49,19309995.59,-50225100.43,30304628.00,28394084.00,19408953.00,73456179.00,72381821.00,62752629.00,30265253.00,60728934.00,43235760.00,29952790.00,27506242.00,42507904.00,54645477.00,39174677.00,23170896.00,47918749.00,44697526.00,34201214.00,21595166.00,53394241.00,22408904.00,15473561.00,2946212.00,50173790.00,59023354.00,55775737.00,19192552.00,37334196.00,2286211.00,16079866.00,8098131.24,14795453.35,9252652.20,13219588.74,14400019.78,15290359.56,4724751.50,2772871.28,0.0
16,加:营业外收入,22223611.10,22223571.25,22212290.19,1398094.62,1064308.90,1054308.90,951308.90,25309345.05,7382013.28,7303065.91,844283.85,10446221.46,7908374.72,907654.74,328707.37,6794729.91,1522230.69,1326910.08,1159133.51,47535873.63,2202090.86,2017729.61,1992955.70,42648844.53,36108518.94,31150655.36,309313.63,542817794.02,4159052.22,360264.59,226368.40,410433953.81,409417222.65,286112497.01,120042001.00,364434597.59,8655033.16,6608496.29,4478072.09,22074072.37,2823784.44,2483007.17,2393212.87,947243398.44,915404414.94,12548302.85,73819.87,3324338.82,2080917.00,1778050.00,1323534.00,150560.00,72861.00,49617.00,38230.00,468737.00,240277.00,192617.00,40938.00,958331.00,1336165.00,783064.00,41606.00,243377.00,820582.00,818398.00,18633.00,7335736.00,7090311.00,6924490.00,6801798.00,1574808.00,957653.00,233506.00,0,203201.00,181170.00,8645.00,12775.81,5075.36,0,605118.70,638301.89,386264.00,5911.26,0,0.0
17,减：营业外支出,3586393.00,3502588.67,3492177.80,7362755.04,893770.71,81074.22,8286.02,766822.80,645529.56,373445.25,10000.00,2126662.49,2126036.54,2055863.38,1112073.84,908991.43,845036.17,111364.19,9491.50,6633072.83,564405.11,464531.17,252836.20,1501693.15,1407948.56,937860.89,1364.13,22560495.73,8116896.99,513886.10,202092.79,26624695.87,23789272.16,22802419.83,9126970.96,40115524.33,2306430.47,1779672.16,53106.36,3006273.25,2222551.90,196347.36,334267.39,47832922.38,88218133.56,2454524.31,692289.51,703338166.62,3259161.00,1079085.00,302569.00,2492132.00,1395157.00,1056538.00,129847.00,705584.00,181418.00,134290.00,219752.00,1232657.00,927795.00,727439.00,61490.00,8276124.00,539998.00,336680.00,228917.00,4260809.00,3068189.00,778882.00,1156145.00,17677002.00,25816456.00,170498.00,87884.00,758014.00,281855.00,163639.00,3012.01,51887.00,0,96046.64,0,638301.89,238274.24,42967.20,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,99655.78,88181.77,0,15488.25,14862.30,8310.38,2073.84,75866.27,9289.64,9289.64,0,5612309.34,10475.00,10475.00,0,378610.69,375717.11,375717.11,0,0,190693.17,153386.79,0,6194.84,0,0,0,0,0,0,0,48927.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
