,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1175301034.32,876462621.64,625566956.07,333437272.78,1230537181.80,859380658.10,526994415.31,236230014.71,1008714515.86,692635813.37,440030163.07,205976024.63,675793332.74,470439976.75,300954719.28,154422938.43,737371556.00,563770217.34,359321897.30,171275809.44,826021524.47,803979665.82,633849363.32,656147843.82,0.0
2,营业收入,1175301034.32,876462621.64,625566956.07,333437272.78,1230537181.80,859380658.10,526994415.31,236230014.71,1008714515.86,692635813.37,440030163.07,205976024.63,675793332.74,470439976.75,300954719.28,154422938.43,737371556.00,563770217.34,359321897.30,171275809.44,826021524.47,803979665.82,633849363.32,656147843.82,0.0
3,二、营业总成本,1029104028.33,771197422.59,554142956.79,303420458.43,1017363067.76,702600926.22,432110875.13,204569090.94,822519678.85,562132056.68,361903545.85,162643169.72,535941711.35,378999890.74,244993439.05,122998162.19,606617179.35,461702050.80,296542859.88,138777575.90,677137113.94,694442888.83,541373890.77,557491163.92,0.0
4,营业成本,903236584.52,675762379.20,484773469.83,266434175.82,901488823.98,618956674.74,375266603.10,164121811.34,675701768.63,463660801.44,298383380.99,139328883.28,460274169.20,323403447.76,206186723.96,105171494.81,526347922.39,405909744.37,259296005.17,121118913.43,593110164.94,606902149.90,466586516.69,494183769.00,0.0
5,营业税金及附加,5180657.76,3726911.11,3040295.64,1256433.20,6286416.12,3839645.76,2807209.81,1246648.28,6901817.14,3193271.81,1711983.12,1028258.80,4865461.98,3222550.17,3039053.30,1057804.91,2949941.89,1333538.94,1094435.19,409569.27,2817649.09,5772514.09,2901875.00,1030070.83,0.0
6,销售费用,37413213.03,26220810.01,18000925.54,9036960.72,39059266.12,26154174.96,16722658.92,7311026.16,27292336.32,19554782.76,12815431.79,6085182.08,24775606.52,17711780.38,10981767.47,4966914.03,27462579.48,19334218.69,14298821.35,6292456.89,27289983.61,24318527.85,21210999.04,20576473.18,0.0
7,管理费用,46869502.38,42666438.40,29266544.09,12387574.89,54918061.24,48042422.32,51939055.60,19520473.72,102308551.89,71003980.45,45654785.38,16824074.30,57407983.72,40485648.59,28081358.05,12808744.94,54807505.68,40925374.82,26222135.12,14565340.94,54971333.44,52463866.35,44210269.94,41375909.25,0.0
8,财务费用,-12024894.14,-14446462.80,-5739053.87,14779.43,-34606861.02,-28843627.23,-14104789.64,13935410.51,8822598.00,4782615.60,2987537.75,-673892.79,-11481172.50,-5114197.67,-2520526.93,633931.61,-6754500.27,-6633620.47,-3954232.58,-2415526.72,-1816125.07,3893160.89,5282767.24,1111359.07,0.0
9,研发费用,48428964.78,37267346.67,24800775.56,12316708.15,51663182.04,34282921.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1973826.22,-1445820.72,168714.23,-519862.66,-1566279.07,1492606.87,-63395.38,350426.82,50664.05,99662.43,-709338.49,-774936.80,-1640728.11,1803730.18,832794.45,-414304.37,-1193177.91,764107.93,1092669.75,1181462.86,-786417.41,0.0
11,公允价值变动收益,5001340.19,1840493.00,4132683.60,10421846.50,-6049569.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-12558289.50,-7539739.50,-2856024.00,-2854150.00,-7090058.91,53041.09,53041.09,53041.09,3047367.12,0,0,0,0,0,0,0,0,0,0,0,1516383.37,880273.97,0,-2015612.50,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2015612.50,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,145246431.89,103498121.68,74605617.63,39320260.85,215658901.68,166531129.30,97308930.50,32239953.67,198784867.61,130503756.69,78126617.22,43332854.91,139851621.39,91440086.01,55961280.23,31424776.24,130754376.65,102068166.54,62779037.42,32498233.54,150400793.90,110417050.96,92475472.55,96641067.40,0.0
16,加:营业外收入,457646.14,134650.41,133152.01,50926.25,256135.16,304509.37,190569.50,24693.34,193309.64,4478330.31,2227204.65,3161588.00,4871279.09,3725803.54,2074822.55,1174804.92,17539934.22,4314088.38,3124312.82,2351073.45,11557815.00,7030673.42,11620300.23,4452320.23,0.0
17,减：营业外支出,80149.58,67732.10,41927.30,24830.00,209009.80,181682.21,142006.01,40590.01,212190.00,59690.00,38050.00,8050.00,798392.95,788392.95,806235.32,756135.22,189693.87,128734.03,50107.04,27744.89,433845.61,14000.00,268413.87,301087.61,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,738291.67,738291.67,738291.67,738291.67,45637.04,45637.04,45637.04,23274.89,328844.81,0,0,33660.87,0.0
19,四、利润总额,145623928.45,103565039.99,74696842.34,39346357.10,215706027.04,166653956.46,97357493.99,32224057.00,198765987.25,134922397.00,80315771.87,46486392.91,143924507.53,94377496.60,57229867.46,31843445.94,148104617.00,106253520.89,65853243.20,34821562.10,161524763.29,117433724.38,103827358.91,100792300.02,0.0
20,减：所得税费用,16158907.77,11825011.32,9254397.96,4765897.26,33482639.91,23796119.20,15619714.88,3941261.67,26581222.05,18536690.44,11145141.00,6279591.35,19481372.97,12130657.22,7391210.48,3730278.20,22394650.53,13507793.93,9348263.11,4980172.33,23462379.30,16558779.33,15422889.44,18608598.16,0.0
21,五、净利润,129465020.68,91740028.67,65442444.38,34580459.84,182223387.13,142857837.26,81737779.11,28282795.33,172184765.20,116385706.56,69170630.87,40206801.56,124443134.56,82246839.38,49838656.98,28113167.74,125709966.47,92745726.96,56504980.09,29841389.77,138062383.99,100874945.05,88404469.47,82183701.86,0.0
22,归属于母公司所有者的净利润,129465020.68,91740028.67,65442444.38,34580459.84,182223387.13,142857837.26,81737779.11,28282795.33,172184765.20,116385706.56,69170630.87,40206801.56,124443134.56,82246839.38,49838656.98,28113167.74,125709966.47,92745726.96,56504980.09,29841389.77,138062383.99,99653475.96,86437744.40,77971390.33,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221469.09,1966725.07,4212311.53,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.620000,0.440000,0.310000,0.160000,0.880000,0.690000,0.390000,0.140000,0.830000,0.560000,0.330000,0.190000,0.670000,0.460000,0.300000,0.180000,0.810000,0.600000,0.360000,0.190000,0.890000,0.640000,0.570000,0,0.0
26,稀释每股收益(元/股),0.610000,0.440000,0.310000,0.160000,0.860000,0.690000,0.390000,0.130000,0.820000,0.560000,0.330000,0.190000,0.670000,0.460000,0.300000,0.180000,0.810000,0.600000,0.360000,0.190000,0.890000,0.640000,0.570000,0,0.0
27,七、其他综合收益,474778.05,886537.02,32488.23,-589556.79,1396591.90,1442776.67,403797.95,-900961.14,-1162516.23,-1027872.15,-509956.19,-96006.40,880705.16,649558.28,631347.35,-474558.65,1733163.49,-937439.75,-24937.25,98736.89,66840.44,-678658.91,-56698.14,-909665.37,0.0
28,八、综合收益总额,129939798.73,92626565.69,65474932.61,33990903.05,183619979.03,144300613.93,82141577.06,27381834.19,171022248.97,115357834.41,68660674.68,40110795.16,125323839.72,82896397.66,50470004.33,27638609.09,127443129.96,91808287.21,56480042.84,29940126.66,138129224.43,100196286.14,88347771.33,81274036.49,0.0
29,归属于母公司所有者的综合收益总额,129939798.73,92626565.69,65474932.61,33990903.05,183619979.03,144300613.93,82141577.06,27381834.19,171022248.97,115357834.41,68660674.68,0,125323839.72,82896397.66,50470004.33,27638609.09,127443129.96,91808287.21,56480042.84,29940126.66,138129224.43,98974817.05,86381046.26,77061724.96,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221469.09,1966725.07,4212311.53,0.0
