,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2165853141.43,1314336661.40,842822199.00,399153305.14,1779589084.67,973741757.77,784353998.70,359119977.20,1284423666.00,742946376.72,519721557.03,194200125.99,1029195759.68,720057776.93,515258543.18,156805878.45,1160097898.43,697068275.34,465760670.26,99862284.45,789115049.24,466003613.44,318560318.07,97504842.28,721505768.74,400916491.23,302718540.17,87246736.90,570247275.37,351720178.13,226704482.43,73434884.21,399540830.37,244675676.29,148373801.69,66376662.45,327093474.82,204067163.53,102505206.76,44577992.75,269503172.30,191301025.85,98417124.02,43090953.08,211551679.30,174277155.69,145791344.12,81094084.49,0.0
2,营业收入,2165853141.43,1314336661.40,842822199.00,399153305.14,1779589084.67,973741757.77,784353998.70,359119977.20,1284423666.00,742946376.72,519721557.03,194200125.99,1029195759.68,720057776.93,515258543.18,156805878.45,1160097898.43,697068275.34,465760670.26,99862284.45,789115049.24,466003613.44,318560318.07,97504842.28,721505768.74,400916491.23,302718540.17,87246736.90,570247275.37,351720178.13,226704482.43,73434884.21,399540830.37,244675676.29,148373801.69,66376662.45,327093474.82,204067163.53,102505206.76,44577992.75,269503172.30,191301025.85,98417124.02,43090953.08,211551679.30,174277155.69,145791344.12,81094084.49,0.0
3,二、营业总成本,1923867580.15,1177141673.52,755764071.38,340213762.79,1632903731.12,908443116.20,722382415.23,301099305.37,1178516480.95,716487192.69,492925742.52,168991204.05,973279982.04,703921150.93,499983626.77,144889120.46,1085546778.11,682757792.69,457740067.91,98139870.74,767891774.77,457570901.95,313654602.79,93714626.65,711916762.45,389019542.38,296804578.55,82075899.54,536306839.39,327266312.53,215730361.32,67512583.05,365083535.72,224758501.28,133084629.91,60756468.63,291574675.25,179910818.76,91732526.01,40852610.62,243806386.67,170294049.13,90014791.88,39768430.53,192770688.80,152348498.75,131585957.53,72269480.01,0.0
4,营业成本,1585053307.23,974247604.82,614158749.09,286230073.13,1273163254.82,687270668.35,575631709.22,247076158.07,945877177.42,569038165.05,393455321.57,136254323.68,754046409.09,553804299.32,395879372.43,110562874.69,863611158.23,523945472.39,349370600.92,64454932.27,579099418.67,326478052.16,225294433.01,62289707.54,529280557.78,273059894.06,214836088.56,57693750.27,392256397.63,244539546.02,159418203.35,48678122.13,269537088.38,168252037.49,95987401.94,46740964.06,237765882.02,146837864.22,72187153.58,32825532.16,206742847.74,147957551.88,74450532.70,31665355.04,162593805.07,134247266.23,114332602.99,58391194.33,0.0
5,营业税金及附加,12780979.37,8194562.78,6057697.75,1685098.53,17014799.07,6289571.21,4810716.96,1322450.28,13775922.46,5355441.17,4067035.22,694268.96,12750525.49,6403926.65,5561532.87,2132562.22,17083878.39,8562371.20,4697507.45,809889.64,10665982.86,6637230.49,3999922.84,1714067.84,10532188.30,6042798.38,3217664.22,1567340.53,8177428.50,4053185.25,2096230.15,759174.91,4961880.15,1974636.11,1431289.07,696801.79,3081923.32,1292341.56,704350.66,511784.37,1632993.89,647004.19,373685.47,211438.29,796969.46,383701.28,678927.22,1213965.06,0.0
6,销售费用,79458974.17,53980083.46,34777977.90,16294961.91,69270869.88,68873726.85,47973534.13,16932966.03,72039018.24,54113562.90,35551853.76,12128214.07,83898124.23,61633517.25,36639815.80,16396089.51,79571832.26,55138476.28,34602418.25,12888800.17,72096435.89,42273562.61,26093105.50,11246285.22,61675926.21,39725338.75,27524304.86,6060889.76,48370632.35,30455985.23,18268181.31,4461173.58,32729443.81,19385653.97,11876425.87,3989570.83,14569223.17,9860563.77,5926297.61,2441375.42,11189792.82,6918260.47,4730308.36,2625903.95,10540505.53,5136440.68,4519904.30,3456798.17,0.0
7,管理费用,172798137.03,88764641.56,65161731.30,24718941.98,155556821.17,90407286.62,60872161.89,25955920.38,104185362.59,70795379.77,45476788.95,17784737.26,73271596.74,54452698.26,35113573.20,13100390.83,71601946.92,43917947.31,29332216.89,12473694.53,61170791.45,42081603.82,30450926.50,11239304.97,51888964.57,36449373.13,24163397.16,7943515.19,45996333.16,26179500.44,17720640.48,6422011.79,31384197.48,22759997.91,14710373.69,5744149.24,23244349.37,15662939.17,9930421.09,3814444.85,16052547.62,8746697.14,7637576.68,3889738.75,9909614.73,6705521.60,7027186.92,5800098.59,0.0
8,财务费用,48942369.97,42082459.72,28421546.99,13536566.79,63934922.62,48688244.11,29501243.20,13796737.38,24892912.12,12365468.30,10148280.13,6915284.61,30694976.35,25482381.97,17843029.74,7748007.62,48552945.63,36427647.82,25813670.47,11076830.06,44551669.84,31075984.15,18973726.41,9217610.94,39229648.57,27770476.08,18576459.78,8809948.66,29686990.34,19200713.30,15409415.78,6507762.78,18449719.63,9206376.38,5899339.92,2418389.78,7770765.35,5049955.05,1777148.08,1259473.82,7859574.13,5961107.43,3999862.31,1375994.50,7569725.80,5875568.96,5094767.78,2631782.62,0.0
9,研发费用,24833812.38,9872321.18,7186368.35,1628278.73,18311916.02,5040778.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-3880158.28,35651147.54,1872840.98,3593049.83,-3984926.77,17746088.12,4819175.50,4226462.89,-4785624.53,18618350.14,2144327.48,8946302.73,-5050804.41,5125016.68,14765877.69,13923653.93,-3564275.93,307476.06,9024468.72,8842488.53,-1992349.86,19309477.02,5971661.98,8486663.97,455.13,11819057.41,2837382.29,2817690.25,684337.86,8021206.27,3179799.42,3179799.42,1166592.93,5142532.02,1207154.99,1207154.99,0,328630.47,63428.02,-1177173.64,0,1360068.21,0,-67431.68,775641.24,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,75442.20,75442.20,75442.20,0,66185.80,24568.44,50982.80,7901.38,-207127.73,0,108110.58,272435.62,0.0
12,投资收益,515951.06,-323281.41,3202476.82,-422515.70,630949.76,1000968.99,757946.24,-392447.75,4331270.27,605479.45,605479.45,605479.45,4854560.77,0,0,339627.23,-2933913.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,-31054.85,-31054.85,-31054.85,-31054.85,9800.00,-32583.07,2000.00,0,1086629.17,0,100564.44,2046.61,0.0
13,其中:对联营企业和合营企业的投资收益,255983.11,-323281.41,3202476.82,-422515.70,-2029715.66,0,757946.24,-392447.75,2380604.91,0,0,605479.45,0,0,0,339627.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,200887907.73,125691090.41,79365478.63,61417994.65,163914206.56,73647636.08,69433555.23,57868224.08,123267884.12,34550171.00,34686801.48,25814401.39,60770338.41,16136626.00,15274916.41,12256385.22,71617206.38,14310482.65,8020602.35,1722413.71,21223274.47,8432711.49,4905715.28,3790215.63,9589006.29,11896948.85,5913961.62,5170837.36,33940435.98,24453865.60,10974121.11,5922301.16,34457294.65,19917175.01,15289171.78,5620193.82,35563186.92,24200732.12,10817068.10,3694327.28,25772771.43,20998962.09,8455314.94,3330423.93,19660491.94,21928656.94,14414061.61,9099086.71,0.0
16,加:营业外收入,1378541.29,4161946.73,3977971.86,904719.99,3588992.41,2073664.31,1411912.58,616234.70,8946726.49,4109686.37,3396018.53,1822880.93,17787988.74,9900781.53,8122951.78,3055768.12,14314573.07,7004972.09,6183218.25,2380401.37,9191439.78,8197054.21,5262496.61,618241.01,14899614.77,6806327.85,5103994.46,251475.32,4746388.37,578098.56,402213.23,54448.95,3976212.47,3529123.62,274679.50,144169.50,2413925.86,199318.25,107615.58,32808.58,1227416.45,561930.95,208518.00,4586.00,1956592.47,610486.26,636237.80,1118.00,0.0
17,减：营业外支出,2934360.57,2283011.27,230748.69,9503.66,15316159.95,2055786.79,304090.82,5371.75,1311338.77,1065403.63,1050286.52,774005.91,4091800.28,560620.76,529530.88,1036586.93,852752.24,542302.01,315985.27,182434.00,3424458.13,2196832.47,1627941.60,899571.88,2048884.32,1164239.06,861243.62,251502.38,740019.54,350596.93,59971.49,4000.22,1224932.92,371998.00,71998.00,0,1111640.64,531053.07,441147.24,117658.23,253529.52,42490.24,74616.55,60000.00,659275.88,309865.78,85547.69,115800.96,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,905763.56,0,16837.89,0,303685.85,0,62726.17,0,200342.58,0,0,0,0,0,0,0,61837.26,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,4826.77,0,0,0,0.0
