,报表日期,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1424477765.04,944458829.23,1766631836.73,1357339527.85,869208476.75,1478407039.52,1151454653.97,1101046293.41,1367265313.21,0.0
2,营业收入,1424477765.04,944458829.23,1766631836.73,1357339527.85,869208476.75,1478407039.52,1151454653.97,1101046293.41,1367265313.21,0.0
3,二、营业总成本,1185432646.99,793590586.56,1527176879.86,1149853460.87,749952238.51,1329091125.40,1051816217.89,1006713600.85,1238124345.69,0.0
4,营业成本,1011000044.37,678541497.93,1299579374.69,994143516.21,651187135.84,1131867467.01,874311323.72,837263877.36,1068264457.18,0.0
5,营业税金及附加,12650400.73,8379200.03,14186938.10,9856626.19,6112237.48,11386671.94,6638983.22,5120311.65,8451184.40,0.0
6,销售费用,80626000.46,56553136.49,105293879.68,81025341.51,52999079.75,93258889.42,77365179.78,75359085.62,83246212.29,0.0
7,管理费用,33141627.17,20539320.49,32551856.07,23546575.89,16761650.48,30548655.40,39434651.01,84464802.72,76503570.26,0.0
8,财务费用,-5002699.65,-2819404.22,-4075501.64,-2832062.13,-2059948.10,-853605.26,-1179258.37,53129.97,-1106642.91,0.0
9,研发费用,53017273.91,32396835.84,60955121.13,44113463.20,24952083.06,50452803.16,39367372.50,0,0,0.0
10,资产减值损失,0,0,18685211.83,0,0,12430243.73,15877966.03,4452393.53,2765564.47,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,0,0,0,1324127.69,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,215226972.70,137617944.96,241943135.96,186261312.70,105257286.92,151847625.02,100962563.77,94332692.56,129140967.52,0.0
16,加:营业外收入,7918555.45,1740856.39,8108558.93,7593068.00,6622499.99,3683610.11,12189388.90,1094170.94,927496.72,0.0
17,减：营业外支出,519.21,384.37,6222.36,0,0,57904.85,61847.34,22825.78,69191.79,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,223145008.94,139358416.98,250045472.53,193854380.70,111879786.91,155473330.28,113090105.33,95404037.72,129999272.45,0.0
20,减：所得税费用,28691530.15,18790249.61,31993937.18,26302686.66,15622470.22,21794783.27,16408638.21,18342963.76,19814690.69,0.0
21,五、净利润,194453478.79,120568167.37,218051535.35,167551694.04,96257316.69,133678547.01,96681467.12,77061073.96,110184581.76,0.0
22,归属于母公司所有者的净利润,194453478.79,120568167.37,218051535.35,167551694.04,96257316.69,133678547.01,96681467.12,77061073.96,110184581.76,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,
25,基本每股收益(元/股),0.480000,0.320000,0.580000,0.440000,0.250000,0.350000,0.270000,0,0,0.0
26,稀释每股收益(元/股),0.480000,0.320000,0.580000,0.440000,0.250000,0.350000,0.270000,0,0,0.0
27,七、其他综合收益,-13506.96,52335.58,10577.68,44765.48,16733.01,-96966.94,145981.77,0,0,0.0
28,八、综合收益总额,194439971.83,120620502.95,218062113.03,167596459.52,96274049.70,133581580.07,96827448.89,77061073.96,110184581.76,0.0
29,归属于母公司所有者的综合收益总额,194439971.83,0,218062113.03,167596459.52,0,133581580.07,96827448.89,77061073.96,110184581.76,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0.0
