,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3801536199.06,2389802552.09,1415067296.01,7942112442.45,7080073913.49,5947532432.51,1523246848.76,8654233826.31,4039309994.30,3260132724.91,1092102058.91,8115755330.09,5372536553.08,3321504425.58,1906287786.01,5047823963.43,3150749523.17,2326758622.97,2053150298.84,3032802715.76,1726231111.24,1345303979.50,984126472.14,2212983840.34,887250695.26,589910118.26,288507096.05,2698263135.75,1852004716.13,1183037086.00,918852424.35,1916803020.12,1189517522.34,880835697.99,687568078.56,1447342604.24,896279859.98,637470983.49,266595875.59,2040726693.78,1470364897.38,1173524520.06,190583541.99,1139237962.28,371134723.11,257052247.86,96303537.65,1082826665.78,476717057.64,356107384.55,134393796.46,831557694.84,555358099.52,414827118.38,151836254.98,1339761792.56,1139337121.54,984903430.82,535182051.29,3488738875.03,1570314640.53,929320236.22,433900199.46,1968105561.51,1291918173.79,950743912.89,533382094.69,1777760244.90,1099135927.96,888072750.72,466907800.00,1418051139.02,551088915.01,1450840683.11,636510574.89,1213074821.50,470570693.96,978603946.63,498535857.01,1008369401.49,472323332.54,323442526.99,129762543.34,376929929.64,207563254.05,355879191.63,214438337.04,312709938.51,0.0
2,营业收入,3801536199.06,2389802552.09,1415067296.01,7942112442.45,7080073913.49,5947532432.51,1523246848.76,8654233826.31,4039309994.30,3260132724.91,1092102058.91,8115755330.09,5372536553.08,3321504425.58,1906287786.01,5047823963.43,3150749523.17,2326758622.97,2053150298.84,3032802715.76,1726231111.24,1345303979.50,984126472.14,2212983840.34,887250695.26,589910118.26,288507096.05,2698263135.75,1852004716.13,1183037086.00,918852424.35,1916803020.12,1189517522.34,880835697.99,687568078.56,1447342604.24,896279859.98,637470983.49,266595875.59,2040726693.78,1470364897.38,1173524520.06,190583541.99,1139237962.28,371134723.11,257052247.86,96303537.65,1082826665.78,476717057.64,356107384.55,134393796.46,831042801.69,554890372.98,414759133.81,151040789.13,1337970159.26,1138036307.83,983820145.97,530998522.68,3487832008.19,1568374950.57,927675497.16,429808062.09,1952061824.59,1290739157.74,950092229.83,530227730.30,1764061516.20,1096097216.49,885810920.57,464253800.00,1407580330.66,550172957.98,1442886552.45,635656211.11,1211424356.36,469846697.66,971381738.48,495058569.39,1001788330.28,468922971.86,323021671.46,129585844.97,374976867.41,203810305.42,354513356.93,214438337.04,312214102.44,0.0
3,二、营业总成本,3355342532.80,2028542481.05,1060711405.77,7051758616.37,5927165954.99,4912431654.02,1184729028.96,7694279322.90,3684498273.06,3027726116.55,1068821171.17,7574256793.90,5076756374.19,3181351021.97,1821886498.33,4456496563.44,2612667825.30,1741556666.13,1416824456.85,2560363303.61,1320075015.10,966592200.31,684822110.26,1804059000.17,728480627.91,468459769.23,227581578.60,2149094432.48,1374395637.53,865724982.02,636677129.64,1530344101.63,939908837.94,655493493.57,479325382.27,1140671885.53,728764358.49,520461443.49,220033524.33,1702025044.45,1216252020.55,946208499.39,189159596.36,1123870116.70,436314235.06,294410966.58,116802226.03,1058040935.36,506734995.30,379698458.01,145826853.54,755008842.35,433250009.61,304811644.17,144289233.08,1288322275.49,1098634370.35,954230091.13,537462262.32,3430688688.18,1574086912.98,992376088.23,468970141.48,1860478660.26,1262553593.44,903976754.55,504105900.84,1697121091.15,1055385029.33,850925834.30,0,1291011819.56,479770473.77,1341724591.24,596729548.39,1072154549.30,424676693.76,874842293.01,456022941.02,857296744.11,0,210109780.66,0,224860716.22,0,215717648.81,90796026.18,175697806.07,0.0
4,营业成本,1890635196.79,1105337609.64,594751859.72,4202874331.23,3830744167.02,3290965117.78,731957437.21,5514533911.87,2972848032.81,2439296472.11,836926891.70,5744864450.70,3936628469.94,2490131095.54,1509828913.57,3035081295.86,1786702419.69,1114204336.70,952056245.29,1737530866.81,830725731.85,649309548.87,481931069.22,1139560211.56,414988309.18,267971933.96,140497216.34,1363492043.57,848349008.69,502724089.49,379650562.03,920396811.03,587471360.62,440649940.09,352572091.57,670790086.61,459254137.56,365210260.61,135145680.71,1249362999.59,871422639.51,696239489.59,123737043.93,679039846.77,207474497.28,136187840.83,43291872.39,688321594.22,291763036.42,234267379.99,91262349.53,387782517.35,255129581.00,187053651.37,88368075.83,968446928.70,807824944.09,736825563.14,428078634.47,2865384217.56,1243923362.46,758347337.08,352811467.20,1460759285.11,983173291.96,716305344.54,405302723.39,1292396452.45,787801634.50,654564404.56,0,987688419.65,364848671.48,1077356781.16,479048739.62,827749869.36,321430642.73,678591722.75,363038244.47,668834678.59,0,153587022.93,0,170703963.16,0,166421082.31,90796026.18,141668264.36,0.0
5,营业税金及附加,486749339.16,343039922.44,215059423.63,1173036543.95,1279394361.08,1111292571.91,198032433.10,1125174261.42,307370027.82,237253990.80,49061378.12,868735943.41,597605578.73,347656615.41,168646493.60,704942521.75,463613677.98,407788020.38,361678901.88,422836825.77,265538895.52,186697344.82,148429272.37,364353787.12,126216363.87,83985302.79,38764608.39,487667143.46,337733906.28,246387293.14,206631280.23,351193830.92,194523411.83,118321903.22,86213654.21,271522014.09,159530309.85,86338317.27,43037282.66,275481686.08,200723112.84,143304841.21,18993657.18,124914966.62,30182037.56,20641805.07,9276880.20,75214033.18,32911887.54,21726617.57,7526490.74,136712109.57,37924749.64,27103026.47,8521457.48,57774569.18,44314464.19,36638303.00,20993185.32,168425335.21,76885828.51,48226552.07,22159927.55,95267404.75,61756803.43,45466554.62,25777091.53,84166929.83,53423837.99,40428317.76,0,62883276.48,22459983.59,60931891.77,22933721.61,52440770.46,20151088.13,40833111.72,18845558.82,36751305.50,0,16393419.63,0,18232104.03,0,15137258.79,0,12795049.05,0.0
6,销售费用,248515413.57,144119670.59,33352729.28,239704219.98,127958485.07,59827200.05,29090926.69,209840786.21,99681541.69,50879663.73,22962175.62,292726380.21,136660642.27,84246009.57,24829192.56,241532968.96,102739443.12,57606383.97,27039022.59,146898674.05,68152032.09,33283533.33,8342597.27,76118731.40,52559678.10,32142531.24,11327341.52,69095760.06,38619912.78,20687196.57,6137464.93,71158597.48,36944293.94,21330227.54,5595414.44,40304354.87,22946497.09,13055106.36,4925299.57,51706356.87,30471942.62,18388057.99,6813013.94,50013988.98,32133578.88,23429389.67,9588877.60,41520489.74,28597715.63,17733439.25,6585363.48,29687281.62,20523557.61,12866348.69,5901587.37,34462567.96,49043540.05,35929006.90,16741902.09,72336581.89,66708793.36,37193154.78,13798156.54,68877050.65,43302057.40,25311436.94,10974845.90,60403969.64,35825693.33,23544717.76,0,31822558.97,12644008.85,29434869.54,21469419.68,30891602.56,15652121.43,13357800.11,18235468.33,21115755.02,0,1252992.31,0,3356860.28,0,12398274.09,0,5995233.46,0.0
7,管理费用,308813520.76,208873155.58,111222821.50,457943081.51,283906763.58,173806616.88,94192568.03,354597652.80,185327457.35,126217305.00,55360520.16,309674614.31,181268715.08,113926639.19,55802961.27,238969612.90,118068837.65,68522289.20,29547669.34,155113185.15,95803239.66,58332281.81,23985550.99,165423292.98,92536357.02,52704359.49,23817277.17,138530568.04,82693907.19,51958671.42,24070661.20,130311440.86,79906582.69,52069079.58,23391223.80,129161960.78,72167046.42,47470257.47,21641154.09,114226712.97,76846796.08,49534611.78,20914798.10,121876324.87,91807942.82,65485756.33,31251219.31,147198014.76,90681315.67,59517575.72,25615715.34,143598797.67,85127124.80,55077422.07,29250145.64,185250434.09,179689828.81,131196292.30,62430942.35,280952942.92,156345118.34,131501432.76,71060358.26,205973000.08,147310865.46,99653911.74,52624033.60,194651427.07,128840751.48,99570280.01,0,162611314.47,57575569.52,123632320.38,47149995.56,127037151.33,50189639.19,112480511.91,43786975.21,99695682.56,0,27536646.64,0,23831453.71,0,13940605.46,0,13021339.12,0.0
8,财务费用,420629062.52,227172122.80,105732750.70,589019455.57,395566090.39,275555636.43,131405194.46,444208532.20,120488041.73,171339606.94,103430407.26,335853645.31,219707354.83,138301582.47,62790243.99,224257067.15,145074800.03,94127534.39,47613261.12,102635821.02,62000254.38,40124777.75,20889355.22,59107048.20,42268066.06,31697368.32,14145040.56,89327529.53,67071912.94,44128777.80,20520250.82,53343816.62,40823124.95,23266921.86,11802030.31,40984460.16,31222594.43,24740586.98,13949906.70,85138883.53,70872745.51,49773504.28,20462005.84,76270172.28,71017947.46,47928797.43,23022364.73,86526453.69,60198604.52,39856417.46,14367076.24,57228136.14,34544996.56,22711195.57,12247966.76,42387775.56,17761593.21,13640925.79,9217598.09,43589610.60,30223810.31,17107611.54,9140231.93,29601919.67,27010575.19,17239506.71,9427206.42,65502312.16,49493112.03,32818114.21,0,46006249.99,22242240.33,49559808.39,26127671.92,34035155.59,17253202.28,29579146.52,12116694.19,30899322.44,0,11339699.15,0,8736335.04,0,7820428.16,0,2217920.08,0.0
