,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2167826964.59,1470202502.31,718978935.01,3539780153.35,2300560482.19,1491843225.54,689229059.10,2870588232.49,1665824167.12,975127734.44,338502077.49,2192615218.23,1330001534.68,848402367.58,397463943.61,1896866297.47,1243612402.32,852911519.45,321019205.54,1832724516.25,1117572043.99,710064945.20,327938710.46,1620536078.90,954897221.79,527264103.79,228043179.23,1399251367.13,830044996.55,559341353.46,202355718.59,1300774555.52,746700968.22,476392987.32,224725789.49,1017448257.43,533664241.06,389950286.92,195367120.65,921140896.46,687903255.96,0.0
2,营业收入,2167826964.59,1470202502.31,718978935.01,3539780153.35,2300560482.19,1491843225.54,689229059.10,2870588232.49,1665824167.12,975127734.44,338502077.49,2192615218.23,1330001534.68,848402367.58,397463943.61,1896866297.47,1243612402.32,852911519.45,321019205.54,1832724516.25,1117572043.99,710064945.20,327938710.46,1620536078.90,954897221.79,527264103.79,228043179.23,1399251367.13,830044996.55,559341353.46,202355718.59,1300774555.52,746700968.22,476392987.32,224725789.49,1017448257.43,533664241.06,389950286.92,195367120.65,921140896.46,687903255.96,0.0
3,二、营业总成本,2088342255.66,1438432190.46,690032079.59,3328975991.90,2160471389.55,1444082885.10,674073022.20,2611595125.44,1598501928.46,947569346.41,340250143.36,2078000469.18,1294205042.35,830163143.58,394675374.03,1820645831.09,1222749803.60,831134385.06,308868312.02,1690037694.68,1046405512.94,666960681.11,307413452.78,1489595441.59,898385496.29,503680979.09,215080551.95,1281538031.30,775820493.42,524943587.52,188027799.71,1200319442.39,704160133.96,447792415.84,208796047.28,937429560.46,506423255.49,368388821.97,185279213.61,868738863.35,645950834.69,0.0
4,营业成本,1886080092.83,1302945849.57,616815168.28,2986792254.48,1973367812.13,1319924583.78,622935550.45,2380829908.47,1456508927.06,861700452.51,304907585.71,1903688976.12,1178573446.31,754690155.83,344834542.91,1602428691.69,1079036823.84,740836684.14,274669527.81,1504664397.94,929835130.22,588290846.34,267778612.04,1314746075.96,789223194.23,436641718.22,186839054.11,1153341474.05,694988538.29,470440585.39,168135256.64,1088618801.56,639581812.04,404775409.42,190691037.35,861179028.84,460131836.61,336590866.32,170216867.54,804194626.97,594960227.22,0.0
5,营业税金及附加,8739251.23,6207829.64,3130698.35,18749376.55,11840495.28,7603554.77,3714905.44,15373763.89,10461749.48,7827969.64,1213016.51,17367998.62,10712988.48,9860363.77,12766587.23,60585149.41,41983844.09,27920731.48,10344326.50,59561752.81,34798014.59,22059104.43,10990152.10,53454243.21,31185514.73,17606284.86,7416811.25,48255191.58,29089568.98,19392926.41,6544200.05,43109450.05,25014446.03,15931064.79,7579455.98,33659108.94,17614032.24,12715520.90,6529651.59,30505615.46,22243530.03,0.0
6,销售费用,9904232.95,7567421.74,5656630.42,6356033.83,3749211.73,775791.10,1500.00,0,0,0,0,0,0,0,0,0,138507.39,106975.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,83430273.40,58762143.60,31262798.82,133842551.48,78230961.14,50373429.24,22310505.55,100089266.90,67905851.91,53167626.30,20435020.93,84649372.88,54296083.16,35529792.93,18214663.91,87042721.66,56314802.85,36800248.43,18031601.06,78237619.94,55409360.64,36139991.64,18447555.55,67035100.61,47479790.15,29612160.38,14908644.45,50498267.46,33755633.90,23306845.63,11420843.91,36378726.29,22343623.57,14067160.96,6207375.96,26897909.93,17368262.87,11325326.52,6042149.90,23802726.33,21304548.75,0.0
8,财务费用,70436750.01,44638741.50,20827869.90,108042673.65,73911368.91,50596565.27,20044082.34,70495886.68,58646119.59,29620947.37,15344405.87,55063435.77,43566557.13,26475711.93,15898710.44,67140787.41,48694001.36,29342750.46,12903330.59,41905642.97,28711076.19,18655806.04,8533858.01,38717241.80,28302053.72,17307838.63,6951767.63,22059103.24,15449123.58,8766882.44,3757679.91,12490816.42,11970805.26,8983979.26,4149575.04,14163610.38,10153981.88,6522695.28,2657472.07,10007108.04,8574873.44,0.0
9,研发费用,29751655.24,18310204.41,12020937.79,20139246.87,6474327.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
