,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1745439745.73,1264728528.60,779886572.74,332635465.51,2011057864.19,1477616050.24,969854282.40,459214326.86,1588070473.31,1065483231.73,569247600.51,410751212.09,1362614394.55,997190511.97,647486354.82,293138909.95,1482315727.46,1152989697.03,810913328.93,389505276.18,1460868340.42,1047125648.57,560550253.56,326181717.36,1924577281.77,1418244127.65,892783732.38,448560471.23,2025696399.38,1545948661.82,1043197413.16,568261390.87,1554068202.63,985370345.45,657257421.94,302506604.20,1624954240.04,1174181976.83,788373011.76,393504052.94,1147452502.85,790938651.68,452930753.28,262063191.78,1845562967.04,1546877174.70,1043530537.84,472831300.70,1826481412.03,1288603307.58,842389690.08,406739885.21,1846206968.68,1267083406.57,768715349.73,321418547.34,1647080795.32,1224022206.16,786663686.62,381531402.20,1501940686.96,1069065458.11,645916141.19,297804195.76,1038590501.35,714902385.71,419551134.71,238451492.18,817674542.98,519756928.77,290709076.04,118452582.17,692406959.60,297954103.64,697498236.18,395540879.55,391319239.39,200767494.85,350494117.31,156545132.23,234632903.66,82457204.91,144559098.94,89711969.80,56007856.80,0.0
2,营业收入,1745439745.73,1264728528.60,779886572.74,332635465.51,2011057864.19,1477616050.24,969854282.40,459214326.86,1588070473.31,1065483231.73,569247600.51,410751212.09,1362614394.55,997190511.97,647486354.82,293138909.95,1482315727.46,1152989697.03,810913328.93,389505276.18,1460868340.42,1047125648.57,560550253.56,326181717.36,1924577281.77,1418244127.65,892783732.38,448560471.23,2025696399.38,1545948661.82,1043197413.16,568261390.87,1554068202.63,985370345.45,657257421.94,302506604.20,1624954240.04,1174181976.83,788373011.76,393504052.94,1147452502.85,790938651.68,452930753.28,262063191.78,1845562967.04,1546877174.70,1043530537.84,472831300.70,1826481412.03,1288603307.58,842389690.08,406739885.21,1848550590.92,1269467808.69,770372125.06,322262820.99,1650387670.10,1226604171.34,788298038.20,382335133.63,1503975818.17,1070145904.37,646494057.56,298644236.40,1038287896.34,712156370.10,417365719.65,237989844.98,814412490.50,517225936.10,289039887.56,117906448.73,691433345.33,297758896.11,697106908.22,395356917.96,390954344.47,200585999.45,350059414.25,156445286.88,233651116.15,82201322.23,143162555.09,89711969.80,56007856.80,0.0
3,二、营业总成本,1661508189.35,1202823041.28,745025858.25,325247234.87,1943140100.10,1424357804.91,938375694.32,447274745.86,1581852094.42,1051330597.98,568530758.49,405614209.91,1323236747.75,958767522.15,623640800.36,287773344.49,1413019177.61,1100290013.62,770389341.49,368901182.48,1410907894.50,1010714879.52,547440123.31,314908341.96,1835083042.59,1354086545.55,853706930.77,431884236.63,1937838951.39,1480376106.81,1005446862.57,551200763.72,1496942929.01,903291604.58,628063820.41,291383211.07,1572028913.70,1136604162.06,768570592.94,380545997.69,1076383399.12,733962468.03,428639468.08,248303901.62,1731134003.85,1452083640.65,988336156.48,447503598.46,1778331565.72,1236659194.74,804141237.97,384586855.39,1812470635.60,1237858806.23,759496540.06,317058754.60,1614826076.62,1194260342.64,770845905.08,374671634.66,1452746472.09,1033318848.83,627993203.92,290898106.45,1008009261.12,700533198.16,415009822.82,238917397.26,786512514.32,501474711.30,277953054.33,114047854.60,660999089.58,281114180.48,644000900.28,355525559.47,344691177.22,172279034.97,288171815.73,131843326.25,166860935.20,0,112765738.30,61635112.44,36353903.20,0.0
4,营业成本,1552275479.81,1127198806.21,697081739.51,302911697.65,1841533079.81,1350974404.45,888252933.49,423310694.05,1455899281.19,979531114.57,522585744.08,383819710.18,1206686049.61,885969963.24,577603781.38,265711394.29,1323046065.25,1039817916.42,731806437.19,351680845.08,1340974094.72,960668251.46,517172403.36,301707084.80,1748118695.12,1300662966.68,821566908.72,417778654.49,1864121541.24,1431895516.63,975312068.25,537505131.76,1438699656.94,913707196.98,606539491.65,281539293.71,1493758322.63,1088273185.52,733612095.95,369307112.41,1011985723.93,692681432.58,402912360.01,235923758.73,1686939005.32,1411991215.56,965864088.65,439435109.67,1670634405.93,1150409773.38,754396595.67,364116038.79,1721524135.24,1179195608.83,720774349.68,307336282.65,1534058591.00,1148682464.29,740050376.79,357870725.53,1376006406.29,989810579.13,599621284.52,274346131.41,952097139.73,663013224.12,388919678.78,224911205.03,743826407.33,469360236.98,256524471.69,101672088.66,623571183.67,267089019.28,619036328.95,348034851.66,330026422.81,166626763.65,274398289.37,124479853.93,154229165.61,0,103820931.11,58375405.08,33530262.37,0.0
5,营业税金及附加,10616691.89,7925442.72,5200132.63,2461640.86,13707931.75,10286346.75,7050144.44,3111131.05,10249517.98,7057197.99,3762064.18,2354273.35,10104107.70,4992185.71,2993428.03,1333769.58,6352247.25,4811656.29,3407132.77,1334287.18,6404190.54,4819890.65,2439288.25,1543966.24,8583333.68,6358819.95,3625711.72,1893291.83,7851055.75,6283912.67,3632394.18,1670132.69,4547051.81,2923358.05,1585630.32,623281.78,6666172.23,5496626.43,3457771.29,1772398.51,5696503.77,4305683.10,2447355.96,1529962.55,8558127.84,7356277.25,4854173.84,2301971.12,7916039.62,5587886.20,3703223.40,1684569.91,10550665.97,4265243.40,2246480.80,701556.63,5179213.30,4037272.10,2661430.61,1333237.81,5133431.69,3688396.79,2293103.53,1148916.54,3420838.13,2301300.94,1246016.64,685984.33,3340837.33,2162121.24,1386680.23,749246.97,2415725.71,456823.32,2952881.71,1639734.06,1841203.72,1017431.10,1978555.64,865138.02,1665078.92,0,906561.09,646894.87,658445.93,0.0
6,销售费用,20670545.61,13127095.89,8350759.82,3604860.80,18777165.35,11867555.67,8197423.39,4138116.20,17491353.12,9855578.77,5731913.96,2760297.50,18277093.66,16447271.62,10403559.16,4421468.01,19230652.61,13554605.96,8601861.53,4110678.34,14121186.13,8578346.83,4978586.91,2544210.30,15689311.22,10811536.47,6693153.31,3168245.47,14343228.90,9984429.90,6288374.81,3004207.76,10000682.55,6096497.77,3798345.27,1785081.52,12919698.55,8108716.69,5443156.64,2290622.24,12910329.73,8443636.52,5286425.84,2778273.02,11350284.89,7253265.04,4570323.14,2021020.94,32639343.11,26001107.59,12081943.53,4937415.44,25315411.76,17314526.41,11757595.01,2430083.73,33325046.65,10147168.11,6233428.52,3427654.41,26273457.21,10203655.68,6405585.86,3237359.35,14006066.32,10202005.05,7065746.97,3542550.74,11367031.10,6488586.52,4260554.26,1922906.42,6392071.77,1645853.17,5035181.72,1998116.69,3018613.71,1070197.65,1963095.46,1750807.68,2677935.50,0,1251138.74,1062978.10,511011.42,0.0
7,管理费用,82672417.31,51140912.24,33691549.15,16271720.33,76272044.37,49079971.23,33985966.85,16551247.07,76573194.09,55315017.83,36350681.70,17395886.11,75112636.69,51725340.80,33538556.98,16019660.28,68362818.09,43132847.17,27220930.74,11872818.86,61657033.55,37036365.04,23039971.77,9596146.23,70293587.14,37461335.52,23156016.50,9603519.67,60926216.36,32082791.60,20010028.57,9199902.42,45965849.89,25871651.56,16241647.07,7740593.54,59096100.10,35691944.06,26464011.65,7152318.43,52762596.71,29410534.34,17744243.48,7986580.42,46518771.27,28140149.92,17597512.38,7758866.23,45961827.34,27289066.22,16410130.71,7648207.77,51581023.59,36089893.72,24848699.62,8277072.69,42599986.31,30092037.69,20478075.80,12128397.43,42717380.58,27814276.31,18764518.65,11880588.90,34267384.45,24611695.83,17498709.33,9769535.00,28807619.69,22361892.71,15871956.65,8955262.52,28437266.34,12457092.92,19009040.86,4818948.50,11079894.50,3755337.47,9214017.45,4615173.38,9058452.55,0,7607976.46,3138952.82,2239085.91,0.0
8,财务费用,-12036453.95,-146873.45,-242188.46,-59383.54,-12686250.43,-29469.21,129803.89,-128236.36,-8334687.01,-1248627.16,-832876.84,-369305.95,-7045235.86,-1161666.71,-1385143.89,-566709.12,-8879181.58,-1140525.52,-934527.37,-385856.40,-10384616.27,-814060.17,-678307.66,-710037.19,-10175933.19,-1334660.94,-814695.81,-636144.65,-9304849.47,-517581.82,-423666.78,-364948.61,-6445971.77,-254212.18,-214354.98,-505957.51,-4903913.22,-622653.33,-387113.92,-118095.82,-7171076.01,-1292297.04,-39496.67,-14002.55,-6876915.91,-4384112.80,-4249261.97,-3984653.55,7509440.04,22159108.75,13286750.76,5459733.53,3499399.04,993533.87,-130585.05,-1686241.10,-336760.64,1301400.45,1422593.36,-88380.52,2615796.32,1801940.92,908711.36,285110.25,4217832.49,404972.22,279671.10,8122.16,-829381.13,1101873.85,-90608.50,748350.03,182842.09,-534608.21,-1470266.16,-836397.25,-685572.49,-190694.90,617857.81,132353.24,-769697.38,0,-820869.10,-1589118.43,-584902.43,0.0
