,报表日期,20191231,20181231,20180630,20171231,20170630,20161231,20160630,20151231,20150630,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,475105964.89,452656010.12,207568021.30,392387296.15,169874018.52,333371742.39,153395640.88,267021338.98,102223122.47,299577471.06,262982861.27,305158734.54,0.0
2,营业收入,475105964.89,452656010.12,207568021.30,392387296.15,169874018.52,333371742.39,153395640.88,267021338.98,102223122.47,299577471.06,262982861.27,305158734.54,0.0
3,二、营业总成本,368037920.95,370310254.34,171334102.78,333810369.30,147428622.25,296079016.60,137519254.80,256922996.44,110619172.43,282593566.64,254798037.37,244864887.53,0.0
4,营业成本,246669665.61,225249444.41,103865384.19,204250988.57,90506917.63,181842297.19,86390514.27,156512109.46,62687604.11,183799222.75,156990966.68,158172473.73,0.0
5,营业税金及附加,7088116.27,7929390.10,3471203.39,8045083.30,4273991.61,7145590.12,2295544.66,5111411.95,1002517.35,5703268.58,2722117.46,3495635.27,0.0
6,销售费用,50640801.83,53999329.86,23397317.07,45706668.99,20831736.58,37465561.32,13719968.28,33821252.27,15966494.49,35189147.93,32806804.19,30489009.89,0.0
7,管理费用,37593772.00,39197437.82,19873018.00,38094435.96,25013159.79,28108790.68,23650419.66,41425680.82,22345284.53,39260231.92,43808928.80,34994096.33,0.0
8,财务费用,5065803.56,7235935.19,3603296.84,10424563.40,5616995.37,11517738.02,6229076.95,14603840.03,8233411.44,15130939.67,13839901.11,7752792.45,0.0
9,研发费用,20979761.68,19742194.54,9128814.84,17421202.74,0,14666083.60,0,0,0,0,0,0,0.0
10,资产减值损失,0,16956522.42,7995068.45,9867426.34,1185821.27,15332955.67,5233730.98,5448701.91,383860.51,3510755.79,4629319.13,9960879.86,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0.00,0,0,0,0,0.0
12,投资收益,0,1672.88,1672.88,297616.12,174739.40,123589.04,0,365395.70,0,188547.70,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,98594208.07,93669320.02,43948005.76,72397749.61,31640354.42,43223915.93,15876386.08,13048438.24,-8396049.96,20787152.12,8184823.90,60293847.01,0.0
16,加:营业外收入,1325435.75,1538488.32,979233.74,1303087.23,570257.19,762245.90,905879.94,863286.30,1189276.98,943629.02,5938972.31,16786737.61,0.0
17,减：营业外支出,496217.67,460050.05,86586.68,830495.84,700998.30,6833.00,0,23720.24,6329.19,1462718.82,815922.21,534232.02,0.0
18,其中：非流动资产处置损失,0,0,0,0,594864.30,150799.17,0,6259.24,583.19,815078.82,494406.46,207881.00,0.0
19,四、利润总额,99423426.15,94747758.29,44840652.82,72870341.00,31509613.31,43979328.83,16782266.02,13888004.30,-7213102.17,20268062.32,13307874.00,76546352.60,0.0
20,减：所得税费用,13179125.30,13413885.79,6579336.92,10996944.28,4393193.92,5765735.41,2614181.25,2304530.65,5365.60,3459481.55,2563449.03,11851732.80,0.0
21,五、净利润,86244300.85,81333872.50,38261315.90,61873396.72,27116419.39,38213593.42,14168084.77,11583473.65,-7218467.77,16808580.77,10744424.97,64694619.80,0.0
22,归属于母公司所有者的净利润,84159001.68,79525639.38,37518685.37,61896487.13,27177028.95,38220615.12,14168084.77,11583473.65,-7218467.77,16808580.77,10744424.97,64694619.80,0.0
23,少数股东损益,2085299.17,1808233.12,742630.53,-23090.41,-60609.56,-7021.70,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,
25,基本每股收益(元/股),1.200000,1.130000,0.530000,0.900000,0.410000,0.580000,0.210000,0.180000,-0.110000,0.250000,0.160000,0.980000,0.0
26,稀释每股收益(元/股),1.200000,1.130000,0.530000,0.900000,0.410000,0.580000,0.210000,0.180000,-0.110000,0.250000,0.160000,0.980000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,86244300.85,81333872.50,38261315.90,61873396.72,27116419.39,38213593.42,14168084.77,11583473.65,-7218467.77,16808580.77,10744424.97,64694619.80,0.0
29,归属于母公司所有者的综合收益总额,84159001.68,79525639.38,37518685.37,61896487.13,27177028.95,38220615.12,14168084.77,11583473.65,0,16808580.77,0,0,0.0
30,归属于少数股东的综合收益总额,2085299.17,1808233.12,742630.53,-23090.41,-60609.56,-7021.70,0,0,0,0,0,0,0.0
