,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000930,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,655843887.98,432123277.75,146778729.80,1012303557.78,809103208.53,538497350.23,202570154.53,799388913.00,482303338.77,344144100.87,143708260.75,847940582.92,684996968.99,451140971.91,196081546.01,1356605759.60,797941514.59,541763611.86,286853025.27,2791661618.56,2356051712.74,1707765277.65,873145667.89,5165541177.34,3994383376.23,2613464002.67,1048236935.08,4453605010.22,3218017059.51,2204172493.91,747098350.92,4836927319.90,4672865498.56,3015068299.70,1392599048.74,6908878359.58,4940257206.54,3224964056.40,1296563252.95,5991438679.60,4549243897.90,2533523544.88,1050865781.99,6834192657.64,5341841843.59,3287337261.14,1279344071.32,7561890185.28,5835163166.38,3669375994.55,1783197382.24,7942022719.52,5709666803.58,3575148985.32,1526888679.97,8618734960.98,6469267451.09,4089971719.44,1840851361.98,9016721266.10,6350097386.39,3768137512.82,1854373983.77,7042565511.10,4397823733.15,2747097470.30,1152129333.35,3980806437.95,2610091030.28,1547251794.93,620939738.07,2900815615.50,1209990331.84,2518984976.67,1787386069.35,1831193376.72,1516256527.65,1354667499.29,0.0
2,营业收入,655843887.98,432123277.75,146778729.80,1012303557.78,809103208.53,538497350.23,202570154.53,799388913.00,482303338.77,344144100.87,143708260.75,847940582.92,684996968.99,451140971.91,196081546.01,1356605759.60,797941514.59,541763611.86,286853025.27,2791661618.56,2356051712.74,1707765277.65,873145667.89,5165541177.34,3994383376.23,2613464002.67,1048236935.08,4453605010.22,3218017059.51,2204172493.91,747098350.92,4836927319.90,4672865498.56,3015068299.70,1392599048.74,6908878359.58,4940257206.54,3224964056.40,1296563252.95,5991438679.60,4549243897.90,2533523544.88,1050865781.99,6834192657.64,5341841843.59,3287337261.14,1279344071.32,7561890185.28,5835163166.38,3669375994.55,1783197382.24,7923880353.57,5698629139.25,3567675213.32,1524162693.17,8594530608.70,6454134440.69,4079211041.73,1836259892.66,8998932567.07,6339354929.98,3762359996.73,1851804949.81,7033082595.31,4393099987.74,2744307603.96,1151015870.85,3976443412.94,2607721171.37,1545816136.02,620505427.56,2898407141.15,1209037450.76,2516712707.32,1785623820.79,1829278531.39,1509208981.44,1348934426.11,0.0
3,二、营业总成本,690461725.43,457948002.87,155716742.87,1081473164.27,839759948.15,567952205.75,218930956.29,908784830.33,555452253.18,392717640.96,166644067.61,936878211.85,754366859.52,485517661.06,212024089.71,1481214962.11,865311293.14,592160774.52,319659970.26,2870792138.93,2411298717.99,1736267217.49,904208936.53,5406774009.60,4066756470.81,2656893348.95,1067459634.37,4666683310.36,3315598963.46,2263997191.76,773305599.22,5115406480.72,4731122792.13,3049686698.80,1403439002.14,7064456478.02,4964780242.72,3203410851.44,1297635817.41,6108749982.07,4580643068.17,2550991165.66,1065488767.76,6867751397.08,5356766762.28,3290650180.66,1288137702.34,7614174907.80,5846977525.68,3673081183.15,1782234908.13,7934222925.11,5692184292.75,3565706870.70,1521620036.77,8584779138.34,6424705488.13,4059228578.81,1832104699.33,8895289836.81,6217576214.78,3696694397.27,1831032618.88,6933427627.34,4339892159.46,2692096281.95,1147319561.47,3846940624.34,2583493469.78,1538464339.11,614359635.22,2847793736.50,1187341541.84,2470798507.34,1746863671.73,1796287539.27,1498431793.92,1329881214.03,0.0
4,营业成本,628954710.26,416389297.35,141511577.53,972368575.21,776215448.92,519641803.00,195167464.52,763123236.04,456652680.98,326921407.59,136419930.42,814387641.48,655455471.54,431685302.81,189012288.57,1299156553.87,751509004.92,510283215.62,272079043.30,2674041686.69,2271268378.20,1645128102.36,857662035.08,4987955832.34,3864811937.13,2522657479.55,1001123280.47,4264174499.64,3080395726.73,2105890030.29,711250861.11,4639450898.88,4489216043.22,2888622818.99,1328737891.61,6575919877.37,4681952708.38,3032613254.99,1220120648.50,5678845801.03,4300270516.68,2380048434.51,983871363.18,6445693599.62,5056833752.77,3117923390.97,1207967134.56,7156207130.30,5545208270.01,3485140474.23,1699872659.78,7509233203.93,5398069264.38,3378631347.06,1434429798.17,8137671446.74,6118463320.98,3863024622.13,1742681222.35,8466865648.92,5936142944.73,3547676930.35,1750700469.00,6588698719.62,4133469746.47,2568355791.52,1087966292.36,3628864939.02,2424146693.53,1435472128.69,574620385.32,2669770203.72,1111261004.65,2300531963.16,1622397920.91,1650000132.67,1375122897.27,1208572140.44,0.0
5,营业税金及附加,1125157.32,676383.46,320959.00,2321697.52,1630588.03,1026147.84,510949.89,2259683.94,1494369.50,1125949.43,149838.50,1595780.09,649698.63,398749.10,268451.14,1329645.58,1118759.95,763966.36,352083.65,3281488.83,2178785.61,890943.79,415419.71,4556003.13,2481971.01,1853889.02,758741.10,4711228.71,3474120.95,1844981.92,899715.32,5998129.29,2835647.46,2086207.99,1087623.58,5101767.38,3393402.81,2180376.67,811427.98,6093747.74,3154808.95,2078101.38,812523.16,5106242.04,3450893.03,2297870.45,816276.96,7740047.33,3204848.49,2016334.74,525877.52,4646420.71,1467258.00,961405.08,388646.40,3572270.30,1273578.23,886905.31,382430.01,17307434.22,18073352.38,4769761.46,4436684.09,6869683.75,284586.63,140030.81,82509.23,345996.07,120855.05,66353.66,31420.79,131599.44,59097.49,128205.72,122045.26,135544.67,508313.31,692581.18,0.0
6,销售费用,10533197.11,5233690.30,1584670.95,12640912.85,9428267.47,4965010.99,2703338.54,8355080.86,6908896.55,4685731.25,2068515.44,8975015.04,6915979.98,5128586.30,2703399.28,23397197.46,18546776.79,11340043.77,5507198.93,39887199.42,28896766.22,19369190.40,10225609.39,53405592.99,38249986.23,24282318.63,12098980.02,64452177.03,47921954.84,30133509.71,16350734.70,86474440.88,62777338.67,41195981.93,21169524.83,107227385.51,82355408.88,55311101.30,26730035.94,105208088.17,86265052.06,52299296.47,19451149.05,118084841.20,92592005.34,59504398.72,28181821.64,140272450.91,106806310.61,67082327.56,31847980.43,148271611.70,101112293.70,64801018.59,32748996.96,167769458.30,115266137.96,73621830.45,35790892.15,183628249.39,119708884.22,62061362.47,29341635.39,145688014.96,81907441.16,45374762.94,22524336.46,94104026.68,58664770.30,31265264.25,10971206.05,66782542.49,20561579.03,74775426.82,51595703.21,54494985.41,25428061.82,28619712.32,0.0
7,管理费用,24160714.54,14016607.77,7026327.45,40264105.14,27226604.86,17051339.29,7064828.44,42039323.75,30147321.34,20696716.33,9818151.78,45821120.37,34018523.43,23032387.87,10675902.08,75336830.43,50020002.12,34727019.04,16551657.28,78997439.77,49660113.38,34454203.00,15974756.72,135596990.89,82249432.76,57293455.73,27435844.19,136926382.15,93364932.01,59667571.49,22897997.26,163149648.16,100555926.87,72839611.80,32669186.55,180297233.67,119969606.76,75410978.85,34006358.34,193101320.51,129173943.97,77261148.22,39237806.76,169610617.06,110390126.37,77232110.99,30589588.64,179438729.17,121654174.29,79195649.76,29794225.69,185693961.03,131353984.32,85353082.38,36105743.41,193930975.89,124554285.84,79618186.22,33891524.60,158246712.15,93146841.32,61568615.32,28966463.21,169578630.59,98005669.04,64944394.37,34726495.49,103091548.79,78949277.03,57047206.58,20410300.46,86245226.31,46320825.55,77807881.60,57826107.79,59259713.91,60060550.93,58678706.39,0.0
8,财务费用,25687946.20,21632023.99,17773493.87,37161817.83,22373722.76,23241486.88,20792151.88,77411792.53,64565798.99,42590512.16,17935673.46,37930680.02,37015481.25,25827761.94,12113966.31,50303129.21,39345199.04,29715978.22,18222947.73,81177494.44,63917415.36,41047518.72,19931115.63,96953980.94,79251240.46,50717972.19,26042788.59,103800080.49,90442228.93,66461098.35,21906290.83,118044232.55,75737835.91,44942078.09,19774775.57,116628966.36,77109115.89,37895139.63,15967346.65,82033393.52,61538768.27,39087953.74,22115925.61,130904448.06,93499984.77,33692409.53,20582880.54,108621668.34,70035240.81,39646396.86,20194164.71,86377727.74,60181492.35,35960017.59,17946851.83,81834987.11,65148165.12,42077034.70,19358630.22,69241792.13,50504192.13,20617727.67,17587367.19,22592578.42,26224716.16,13281302.31,2019927.93,20534113.78,21611873.87,14613385.93,8326322.60,24864164.54,9139035.12,15594281.49,13975752.29,29664475.56,37311970.59,32092367.22,0.0
