,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,291612123.43,205975829.36,103284274.83,559383742.33,442434431.59,291304200.74,164497220.02,453212633.79,219782860.18,136198788.44,57954381.33,421834228.22,261803798.11,167694229.61,61395697.79,437572581.76,294118009.31,205500255.16,129618310.42,463310812.16,98967352.20,70632142.41,20214100.90,186359595.68,117099411.38,92583290.33,18251812.39,306968985.87,218255235.32,132718402.80,80354675.90,461512563.44,290375502.84,211135516.16,111392699.23,276335904.31,137569023.29,96646894.69,40978749.68,300916522.23,223097263.20,166423129.31,79274553.21,325755834.23,252895464.38,313089993.78,213830139.63,0.0
2,营业收入,291612123.43,205975829.36,103284274.83,559383742.33,442434431.59,291304200.74,164497220.02,453212633.79,219782860.18,136198788.44,57954381.33,421834228.22,261803798.11,167694229.61,61395697.79,437572581.76,294118009.31,205500255.16,129618310.42,463310812.16,98967352.20,70632142.41,20214100.90,186359595.68,117099411.38,92583290.33,18251812.39,306968985.87,218255235.32,132718402.80,80354675.90,461512563.44,290375502.84,211135516.16,111392699.23,276335904.31,137569023.29,96646894.69,40978749.68,300916522.23,223097263.20,166423129.31,79274553.21,325755834.23,252895464.38,313089993.78,213830139.63,0.0
3,二、营业总成本,272642638.30,186998893.82,91581354.06,514045027.10,393122396.93,253110346.77,154004098.68,412983319.31,197856429.89,106933381.91,54909452.71,417672726.76,261063699.87,172305410.10,63010271.25,456578058.40,271119705.19,176441133.43,114171508.54,454958138.88,116469600.09,85790807.32,30603807.70,224216106.20,135455381.21,100015992.13,26462873.55,287256904.25,200787021.60,124874538.92,76632743.42,383101523.35,248991155.82,177957658.68,101757056.72,231320000.41,121614555.82,84433697.94,35276773.05,241971262.34,181533001.61,132217398.96,63332490.25,263707989.18,199113572.33,237940393.90,173575240.69,0.0
4,营业成本,216470749.10,151921875.90,77338195.32,430761799.30,345933758.72,230164822.43,136091971.07,331579886.90,163914363.95,98945992.35,38747998.49,322435020.78,194796911.55,116375763.06,41925291.46,333171402.78,213464215.94,143535656.07,97531671.01,351920831.98,89113025.97,64244041.22,21139353.06,176088044.05,106767001.58,82102273.53,17021782.19,252621762.49,179312400.32,111520810.05,67316222.80,351125241.34,221288708.02,167168110.59,90807872.90,208416629.24,114251231.08,79110866.60,30979305.41,212915840.78,159831358.01,118983572.95,58485809.02,234347888.09,177796479.94,217198576.08,157014642.51,0.0
5,营业税金及附加,1041886.28,907310.47,575698.56,2152919.53,1127002.43,1037962.83,559861.33,2497354.24,618905.13,563753.59,557160.05,2521115.20,196268.25,260588.34,192845.05,1953677.01,522399.19,505161.49,171107.45,3584142.44,559357.24,383319.87,26847.25,685863.39,470190.99,385326.51,0,965883.67,754647.15,312355.30,244343.08,5882406.11,3768206.48,2198983.85,1277122.38,3408266.01,346671.59,205777.45,205773.45,1329753.27,803542.85,721418.25,178356.93,1153884.66,839850.68,959072.76,1681329.85,0.0
6,销售费用,6970257.98,3653853.70,4397125.21,9731800.74,1863887.40,1206957.94,928180.43,5698047.38,3007898.25,1376057.30,1128399.72,5214089.65,2591914.82,2105329.32,693826.45,9122877.23,4833511.53,3508963.21,3154816.50,12619265.66,4711042.52,3759841.91,2988585.30,8445635.04,5058640.69,2794682.75,2085201.38,8790646.85,5507777.44,2461636.20,1369860.37,5795444.10,4168553.84,2387863.04,408408.35,4244176.63,2190481.51,807126.05,424355.21,2324662.93,1128256.02,532810.90,257478.31,2530263.73,2188384.81,1660691.60,1752768.96,0.0
7,管理费用,46602338.68,30477611.07,12971899.24,55330552.76,49191768.30,27120081.51,16382788.87,63680649.29,58942161.73,34772703.96,14491964.26,60613377.60,57096727.45,49384026.51,18167541.72,66017513.76,49041978.62,27235535.13,13061375.23,63351201.85,19961879.60,15759328.59,5789639.69,36563346.62,24190363.39,15991020.41,7802816.75,31108758.99,21234599.26,14614265.62,7075777.40,29567688.57,27182105.16,11424247.80,9786871.57,24780445.81,11862101.24,7860185.23,3518905.72,20471868.12,16158083.23,9386959.60,3116034.62,18225993.86,12720681.25,12797331.58,10176345.54,0.0
8,财务费用,-34724.58,38242.68,-716073.49,-149182.49,-148037.56,-67401.57,41296.98,274330.36,174607.83,76381.71,-16069.81,7599654.66,6381877.80,4179702.87,2030766.57,5272167.38,3988109.97,2386327.59,252538.35,10389192.43,1328290.91,848271.88,659382.40,1274906.04,-1846537.69,-2073033.32,-446926.77,-8842742.98,-6261882.46,-4274008.14,626539.77,-10247617.33,-7679415.45,-5484544.37,-523218.48,-9473881.86,-7506947.03,-4021274.82,148433.26,4412451.97,3503881.28,2484757.04,1294811.37,7532736.36,5679081.72,4968876.49,2885561.79,0.0
9,研发费用,1592130.84,0,0,4353242.13,2011341.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-2985490.78,11863895.13,-6857323.80,-6352076.37,0,9253051.14,-28801507.00,-28801507.00,0,19289468.87,0,0,0,41040420.24,-730510.06,-730510.06,0,13093504.52,796003.85,796003.85,0,1158311.06,815722.25,815722.25,0,2612595.23,239479.89,239479.89,0,978360.56,262997.77,262997.77,0,-55635.42,471017.43,471017.43,0,516685.27,107880.22,107880.22,0,-82777.52,-110906.07,355845.39,64592.04,0.0
