,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3540651172.81,2237088256.07,1379788637.16,472886847.76,2904399978.78,1805657005.29,1071967527.00,340666440.37,2356716593.52,1422037404.83,909530403.95,315373573.90,2039365548.53,1263740311.70,786467554.33,240350126.36,1539433339.50,882459292.15,523144189.06,198122234.13,1759874736.74,1104864978.97,702408105.85,237593397.52,1393095616.51,886972541.95,523077258.70,190192794.19,1013655522.37,515898507.41,315528032.38,121967090.59,743639520.01,467870173.85,292859765.26,114994701.15,450567434.15,292529387.84,169824236.17,55058576.66,308613118.88,180566690.52,102501420.96,38478105.37,230802861.20,175547435.72,0.0
2,营业收入,3464151444.58,2183008527.20,1347983105.76,457321963.56,2861555260.70,1778012362.94,1055090831.05,332800070.58,2339727574.21,1409402565.62,900611822.62,310861869.41,2029551231.69,1257134939.47,782286905.46,238366930.97,1535833740.49,880340262.54,522128273.42,197771859.13,1759874736.74,1104864978.97,702408105.85,237593397.52,1393095616.51,886972541.95,523077258.70,190192794.19,1013655522.37,515898507.41,315528032.38,121967090.59,743639520.01,467870173.85,292859765.26,114994701.15,450567434.15,292529387.84,169824236.17,55058576.66,308613118.88,180566690.52,102501420.96,38478105.37,230802861.20,175547435.72,0.0
3,二、营业总成本,3345566983.28,2104668531.35,1308456615.47,434402971.34,2608862865.79,1602911704.91,974690293.31,315520235.39,2030209099.89,1204268337.40,802876743.09,284178413.60,1810634017.43,1094334138.55,711307715.14,227957352.13,1434948026.52,874926536.16,547965029.95,190870459.44,1268446566.17,746007175.27,484154586.29,191143543.95,1039918031.53,614364171.78,375136173.74,163434937.96,746657739.74,378237681.79,209785024.39,82609875.26,511987097.81,279266224.45,161683735.57,82718678.68,321212804.39,195102663.40,108731845.44,46180016.92,231030788.21,129958220.34,81315684.15,35707068.54,188169272.62,129766010.99,0.0
4,营业成本,370663220.99,191941832.62,81944029.90,26639664.18,188260363.07,93431158.36,42084863.96,16090099.40,162027623.37,91349450.35,65027779.94,19317704.25,135420170.38,61363934.08,41157033.61,13395098.57,61828779.10,34034580.22,17143462.08,8910921.96,62268114.97,42194268.07,16853132.98,4930530.35,42369840.05,25341787.04,15801026.54,5226061.14,37693789.59,15808236.05,8740559.80,3219372.44,18874786.02,12048154.84,7427295.67,2796050.48,11752709.62,8663701.94,5453278.55,1647844.45,11417755.41,6471070.61,3743989.31,986378.68,10202210.38,10009538.21,0.0
5,营业税金及附加,43008770.26,26545363.10,18439533.65,4703883.08,45361531.49,27390813.75,17649859.71,5768483.70,40929491.91,26051398.86,18296289.91,5267192.25,36531505.29,22079716.61,13733915.77,3844773.07,26998132.52,15183736.01,8649459.45,2968606.72,32362406.38,20298401.80,13242643.34,4557897.62,26412267.06,16812015.26,10048269.38,3894672.12,20172064.91,10558628.41,6479529.88,2489076.40,14200329.24,8818387.13,5543172.70,2127068.46,8169804.76,5284920.54,3030871.24,981564.67,5677257.86,3356294.93,1888043.55,676555.65,4003422.13,3171579.57,0.0
6,销售费用,1102479252.65,686433290.56,439849612.05,135101902.82,792911772.10,482502772.06,309992601.61,108974270.22,681937712.52,421578524.85,258055693.87,92313056.36,669987540.64,409650383.91,273504063.34,87557091.36,588047310.62,341513872.81,215790572.42,83293065.64,550209112.46,317786746.48,208973340.23,85887761.73,469945639.67,275932302.35,165932007.02,67454199.42,373232456.93,194268861.87,109653754.03,39392519.46,263192382.58,140056235.62,83587197.28,41000687.19,179165349.69,113157722.16,59153097.87,25001838.47,139598461.63,75921322.04,45179442.04,19133019.42,115445312.37,90074984.17,0.0
7,管理费用,819760686.91,548848531.77,330292620.95,133833580.98,764705825.15,459210784.60,579410690.64,164666453.20,1115317348.70,638157182.22,446120299.54,155053806.09,975439384.99,606277684.53,389449218.10,128771443.52,770330858.99,499619693.96,320223889.03,105956160.83,648832436.80,385402064.93,257862561.59,102981441.40,532965778.81,322245491.60,204709569.31,89523934.13,346304129.41,186796489.10,107872158.23,41958471.16,241308446.60,141627712.85,84230612.93,37234331.03,128721321.49,70835941.40,41235215.35,18271032.77,73919485.67,43607265.99,29572432.55,14979682.80,59360152.79,26861946.22,0.0
8,财务费用,40546293.82,24718973.77,16199572.00,5742757.36,34638322.77,22515960.14,12691839.97,10436854.45,26094833.29,19378041.64,10983901.92,10318835.70,-11932957.68,-10864480.32,-9641735.98,-7380463.06,-22087383.16,-20172236.04,-16077888.80,-12177518.03,-26956194.14,-22711741.44,-15493816.13,-8519134.39,-32390138.99,-27791529.58,-22695561.12,-4064860.14,-32097649.76,-31415286.05,-24575888.41,-5291953.78,-29268722.09,-26415425.35,-20318017.22,-1165504.04,-6996945.62,-3445898.33,-729282.21,277736.56,377663.42,236870.47,565435.40,-68568.01,-698130.88,-324229.16,0.0
9,研发费用,969108758.65,626180539.53,421731246.92,123456052.56,727173002.61,462751573.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,4925130.36,55812048.60,55108642.78,12860437.42,9584074.42,3902090.10,7753739.48,4392777.91,1907818.95,5188373.81,5826899.74,3105220.30,1769408.67,9830328.45,4746889.20,2235535.77,1919222.32,1730689.70,3037435.43,2716724.28,1305047.24,614644.93,1824105.11,1340862.61,1400931.29,1352948.66,2220752.41,1614910.86,842389.58,3679875.46,3131159.36,1213474.21,726045.56,400564.45,606275.69,588664.64,0,40164.22,365396.30,366341.30,0,-143694.17,-27808.02,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,22513650.86,25170559.25,28556043.73,6236333.47,21989521.16,19869585.42,11910819.78,2417181.75,20082034.62,6688793.40,619523.97,-2434424.77,14890688.75,-1329333.85,774729.97,2476672.57,10446550.95,7604608.34,2870618.62,3235292.98,25564007.42,6218271.37,6132857.35,5953950.09,10850178.18,373972.60,0,0,0,0,0.00,0,682696.84,682696.84,0,0,0,0,0,0,0,0,0,0,-73526.72,0,0.0
13,其中:对联营企业和合营企业的投资收益,-9965486.52,-7324163.87,-3911209.19,-117286.79,-8722748.23,-6407542.70,-6167869.02,-378823.60,-15772495.67,-13371210.30,-10177019.35,-5929630.24,-1952031.03,-5972585.21,-3868521.39,-1995090.66,-3397233.24,-2761563.79,-2156703.62,-1367326.20,2039244.88,-213357.23,-298771.25,-477678.51,-217036.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,290370619.56,206677948.07,128266141.74,70980528.74,484557353.66,323220347.91,160122374.69,58585022.09,514343550.25,339119676.33,173004425.16,28760735.53,243622219.85,168076839.30,75934569.16,14869446.80,114931863.93,15137364.33,-21950222.27,10487067.67,516992177.99,365076075.07,224386376.91,52403803.66,364027763.16,272982342.77,147941084.96,26757856.23,266997782.63,137660825.62,105743007.99,39357215.33,232335119.04,189286646.24,131176029.69,32276022.47,129354629.76,97426724.44,61092390.73,8878559.74,77582330.67,50608470.18,21185736.81,2771036.83,42560061.86,45781424.73,0.0
