,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1834591864.71,1285309900.93,589748069.31,1821491861.86,1331741104.63,902624995.91,453013235.89,1779295195.65,1305660708.07,904750889.24,471962872.55,2407395163.62,1713936071.95,1178238184.97,571142421.25,2060760425.03,1519487043.36,981351575.51,535624131.39,2450864003.65,1919291612.59,1323940756.85,592725066.18,1895273111.89,1261028684.67,755479352.57,382953998.59,1503955271.04,1096062026.47,602517671.65,252118119.74,989501862.46,780686940.72,501435339.49,235691860.88,862827528.57,529671391.87,299050343.20,111534663.85,585946144.73,404927186.99,473059747.62,311151807.66,0.0
2,营业收入,1834591864.71,1285309900.93,589748069.31,1821491861.86,1331741104.63,902624995.91,453013235.89,1779295195.65,1305660708.07,904750889.24,471962872.55,2407395163.62,1713936071.95,1178238184.97,571142421.25,2060760425.03,1519487043.36,981351575.51,535624131.39,2450864003.65,1919291612.59,1323940756.85,592725066.18,1895273111.89,1261028684.67,755479352.57,382953998.59,1503955271.04,1096062026.47,602517671.65,252118119.74,989501862.46,780686940.72,501435339.49,235691860.88,862827528.57,529671391.87,299050343.20,111534663.85,585946144.73,404927186.99,473059747.62,311151807.66,0.0
3,二、营业总成本,1788061064.72,1247374298.51,593336580.69,2181062638.12,1512805862.33,995171209.75,469320904.85,2340890421.20,1715010932.87,996057223.01,498650360.60,2379636546.72,1669991162.08,1130992618.47,550214409.46,2029423740.00,1480244988.35,938105177.68,466162268.12,2126849938.39,1634699307.14,1124701721.16,506423312.29,1855747121.89,1263822879.89,801961961.22,378263404.23,1775881980.70,1128211115.92,547362477.18,246986991.37,824050412.45,588545267.01,368702839.33,164461366.94,594231920.99,363882817.27,216449823.00,84085039.73,427236707.27,300452516.21,396760761.67,270454837.21,0.0
4,营业成本,1444899366.51,1008881465.19,473942884.40,1567906705.34,1149781073.05,763820359.63,362236294.52,1559601130.45,1149251522.76,767271592.88,384670122.52,1876019825.98,1346535903.54,916311680.86,441686102.83,1619449534.55,1186706934.37,755236583.27,385468721.70,1738865210.84,1372091206.46,952054963.15,424338943.23,1462587419.21,984017408.87,611519569.57,304666223.77,1240495127.49,864862170.49,408379700.07,174678028.68,648769479.46,481252097.52,304090217.78,139315330.90,477078119.83,292936305.74,173622415.89,65790345.23,345194320.97,238459048.52,309079981.56,209905346.43,0.0
5,营业税金及附加,21261005.87,13390920.44,6483971.36,27580844.94,21152884.58,14393778.27,7980899.73,36766669.70,25233289.29,13337129.59,5527100.18,30919330.39,10271519.16,6512217.82,3699408.58,15213069.56,10097944.51,6515880.58,3711074.64,21325947.98,16238352.94,10147617.47,5926345.62,10160336.16,5421838.80,4614129.38,1908509.30,4596280.58,2633819.32,1039837.21,108471.35,4565805.54,4207501.35,3587078.41,955348.38,3673950.33,2028915.08,1119820.55,339383.51,621239.66,308240.17,404672.75,176789.53,0.0
6,销售费用,35517771.68,24420785.25,13302673.79,39864535.80,29603229.53,17261565.43,7240190.54,39770883.15,29711043.72,21402020.60,11810727.20,38565180.17,28560649.51,18695620.75,9505974.04,35949208.15,28447030.47,18007116.94,8235277.90,34357020.53,23873123.70,14994456.86,7223761.84,33687687.58,23058647.36,15896149.00,6914143.93,34117714.22,24329324.87,11765204.07,5659440.50,13089719.51,8873776.62,5999458.94,2810716.22,13113478.78,9267236.76,5815615.62,2206947.29,9677197.50,8306583.69,7339689.16,5908099.67,0.0
7,管理费用,104377830.23,71068518.89,33076925.69,180688968.79,125063421.07,166378743.63,76549723.34,348488129.32,255636687.41,166780377.56,81398601.12,294949926.63,219515249.20,142551163.03,70484456.67,310931084.79,223666600.69,141683212.51,64317848.37,280632657.95,189934288.38,119715886.60,55987818.74,301070555.73,228839471.19,154142217.45,75576889.91,380670984.63,226990125.89,137992454.29,74653515.71,188737649.62,119903983.28,75356090.19,27496956.35,82969339.79,49603835.23,31201607.07,15120887.75,62410679.45,45913440.22,64961400.64,43378354.05,0.0
8,财务费用,18661737.03,22152330.69,13424796.69,30342790.06,16963178.86,18696689.99,12972505.55,18773471.61,11745188.47,9572417.66,5250891.15,52106099.02,48086164.07,32045824.27,16138565.00,17504047.69,3656524.35,2191970.33,-3771359.52,-2090701.19,-7256136.08,-7734945.50,-5007493.39,10690870.86,8046582.44,6462736.71,957325.95,-8185940.60,-16259785.17,-14373388.66,-7706552.78,-44607940.51,-31381904.54,-22302627.61,-2018815.08,4061029.37,2990170.41,1946382.92,1439422.27,4503530.75,3554436.85,9945046.89,7275841.11,0.0
9,研发费用,163343353.40,107460278.05,50785828.04,194990952.50,140563474.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,2319500.72,139687840.69,29678600.53,14620072.80,2341291.17,337490136.97,243433201.22,17693684.72,9992918.43,87076184.53,17021676.60,14876111.74,8699902.34,30376795.26,27669953.96,14470414.05,8200705.03,53759802.28,39818471.74,35523742.58,17953936.25,37550252.35,14438931.23,9327159.11,-11759688.63,124187814.38,25655460.52,2558670.20,-405912.09,13495698.83,5689812.78,1972621.62,-4098169.83,13336002.89,7056354.05,2743980.95,-811946.32,4829738.94,3910766.76,5029970.67,3810406.42,0.0
