,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2070584341.94,1823691816.54,365421564.46,6759565820.36,4020778326.62,2775321967.43,1132669560.64,6474445474.46,3768129840.99,2509452532.13,1315418962.30,4232988543.77,2264294976.90,712196589.16,3096204.14,310337979.54,76466066.58,54915681.76,19685295.04,195034744.98,13629709.16,10085004.28,5567018.33,110825757.63,30423629.48,23943688.19,15908627.94,135446702.83,41599723.87,29795985.39,18138372.37,1135663157.28,862948813.88,347625703.61,87719873.51,1364760313.46,423078854.64,282297948.61,128006860.42,1269045412.58,619792380.57,424455023.03,187196048.69,1338772915.47,421447136.89,280550638.43,119850900.99,573474051.08,371980425.47,217995164.99,77743199.64,488361501.66,319980740.23,224259071.69,105660140.45,816059628.61,677008640.63,533975886.17,226929910.97,1597884402.37,1087648961.45,705493358.51,343012373.10,2305765910.43,1652210433.18,1047766167.92,470767575.54,2335912628.21,1581683514.29,918057615.10,428790457.28,2909754709.04,2172006890.41,1463649635.44,3214478030.76,1342096066.27,2377218334.73,909216038.43,1908915880.04,1112214538.10,1628429497.90,640565653.35,1209390089.00,331328217.18,540864000.00,260951000.00,264157000.00,0.0
2,营业收入,2070584341.94,1823691816.54,365421564.46,6759565820.36,4020778326.62,2775321967.43,1132669560.64,6474445474.46,3768129840.99,2509452532.13,1315418962.30,4232988543.77,2264294976.90,712196589.16,3096204.14,310337979.54,76466066.58,54915681.76,19685295.04,195034744.98,13629709.16,10085004.28,5567018.33,110825757.63,30423629.48,23943688.19,15908627.94,135446702.83,41599723.87,29795985.39,18138372.37,1135663157.28,862948813.88,347625703.61,87719873.51,1364760313.46,423078854.64,282297948.61,128006860.42,1269045412.58,619792380.57,424455023.03,187196048.69,1338772915.47,421447136.89,280550638.43,119850900.99,573474051.08,371980425.47,217995164.99,77743199.64,477871662.62,313476202.17,219536074.01,103271624.52,798350055.20,676402990.92,535722651.92,224148750.44,1589309616.91,1079881958.82,701151747.81,340830583.75,2290878690.86,1636260133.49,1041679484.84,469495088.24,2324977114.04,1575734213.09,914457635.91,426980342.16,2896863453.73,2157567046.29,1456492930.99,3201611925.02,1339160433.33,2371077535.07,906887690.89,1906227455.61,1111546898.11,1618721105.96,638470652.85,1206255137.70,330734504.73,540864000.00,260951000.00,264157000.00,0.0
3,二、营业总成本,2295053074.32,1975050270.13,425714135.35,7059371892.58,3948399709.98,2724160328.36,1174835162.03,6277940733.06,3690790779.24,2454779340.15,1316222222.62,4119672990.98,2208763279.59,695672129.17,7839299.47,354541717.01,125356669.63,86871007.39,39913046.34,269039560.73,91736593.18,66588362.49,18882295.15,156359882.77,73675128.78,52675374.18,31849889.69,215481256.31,82172910.43,54510551.79,28130839.06,1042076488.66,750611315.02,357246678.93,110857721.66,1280860540.69,510340950.74,341237797.21,158563343.42,1200792171.69,664338544.97,427686306.78,188793771.69,1259947382.55,464749370.80,310227622.29,145126194.45,618002014.59,396843140.81,259908276.56,102873950.56,781255650.10,398608417.42,274993009.90,144895375.85,924916490.38,768209226.32,597447437.10,260169963.63,1786258010.11,1198755208.28,785863238.10,389050828.41,2383154863.22,1713647209.60,1089714042.12,484100818.53,2312867900.71,1566574979.00,910936488.65,424276259.05,2854763467.42,2129394205.55,1430954732.77,3474314416.32,1422681487.48,2422485679.97,894464540.05,1832202018.85,1061128588.69,1497165922.18,0,1122203917.44,295799553.01,0,0,0,0.0
4,营业成本,1989908097.61,1758489095.78,340758108.72,6116617137.51,3604633898.48,2483758460.48,1053098506.60,5855139934.01,3404976257.42,2262417859.44,1217905112.15,3904290410.99,2104962898.25,661576839.28,1048714.18,234640024.35,50960647.49,35641989.43,13156189.55,121604081.38,8516235.31,5835150.52,2438041.51,93758800.81,19240147.54,14288733.67,10171049.82,114397235.63,23097412.40,15728260.77,9139685.49,733162795.26,546209078.34,251938605.11,70566224.23,939415236.35,363069404.92,243659384.21,113186739.00,964691404.81,493135835.13,316960056.91,135323634.13,1038540750.33,354924713.30,237295233.75,100692629.57,469102728.49,309498336.72,177998150.00,63864672.07,389896663.34,256540765.35,183750121.38,88782095.30,617889564.10,555863579.00,453793825.86,192716463.63,1355478117.55,942807798.58,618810058.47,312546915.39,2002167301.63,1455747128.62,919576877.01,407825837.77,1952773938.27,1321044166.78,760077400.01,354925833.73,2401201893.42,1827282014.33,1241708989.28,2817835947.79,1175132886.11,1949154377.90,745572776.85,1577741309.45,903348111.24,1251149759.72,0,972469556.53,244078942.88,0,0,0,0.0
5,营业税金及附加,7233725.24,5108281.96,2418704.96,21277357.49,12511939.21,9838678.16,4801163.59,26585328.59,16646972.15,11333261.47,5078334.70,18962509.71,4713780.94,716301.02,99546.08,18454287.68,5435087.58,3724021.82,1440743.58,19281924.75,423998.90,354686.42,233356.75,3222794.53,2277175.13,1947927.20,1394666.23,3339673.19,2967112.87,2527101.46,1704590.07,73740508.18,66164527.25,15675411.17,844321.04,136870856.59,12877291.05,1982947.93,918117.11,58502759.03,21827444.79,20929941.99,14359100.24,52940466.73,1486533.18,1022486.39,356934.66,1808557.13,1352652.24,447980.73,82303.24,525335.57,315797.59,263063.03,214822.18,667581.24,422289.11,333188.39,252250.14,402340.27,215624.92,122132.91,42701.40,394266.52,260698.78,154531.08,64071.65,1175301.71,822529.28,635348.97,488565.46,4800228.04,4035437.22,2710877.48,3249971.45,3414231.68,7114262.10,2121440.49,6938324.19,2511938.00,4336742.12,0,4818011.08,2205289.89,0,0,0,0.0
6,销售费用,33462243.10,20585619.19,9159317.51,44574538.14,30073041.82,20608511.10,11195866.76,34089420.65,24769076.76,17388232.86,8684521.60,17288362.75,9244050.30,1801789.40,0,25881440.92,15278342.03,11946135.62,4666762.64,19821971.17,8755238.98,7054226.09,438075.96,6359096.49,4720290.85,3602319.81,1939600.92,12222316.41,5191836.49,2431548.88,748077.52,80037800.50,54554999.85,36594026.00,16501974.92,70564905.26,53229148.86,38171395.27,20221712.36,71259903.63,58323087.69,38987195.88,18435535.77,75075160.45,42578370.53,28238849.52,12161281.71,58525727.87,40489730.82,26739208.83,15617071.46,82048295.60,62619147.37,39969960.25,24285369.77,117909137.31,99719910.40,68396669.69,32092036.61,193446724.62,118335837.24,77424803.26,35251373.69,182624204.09,124194297.66,82228348.83,35885182.82,198309991.66,138646083.64,88594271.31,36974333.34,250604824.55,165883516.10,105335591.02,240582467.72,95076592.28,201866441.76,69491214.33,129234377.30,89199770.71,119163168.25,0,76675375.65,28459503.27,0,0,0,0.0
7,管理费用,101203821.58,67595871.96,28066874.26,151242477.76,111911849.48,136548471.20,68376038.80,272603101.50,194610961.20,128736913.41,64871497.85,139045408.16,66997288.57,22997269.56,6753407.80,44615709.22,28657709.57,18269740.80,10027061.41,43611151.70,28892392.08,19346673.29,8519767.13,35561149.80,30747692.47,20427709.78,9937900.04,49137363.19,35730440.85,23847739.32,11736174.47,121979996.74,74721610.74,49490517.19,22000109.29,106727580.77,72531745.79,50598604.95,21282194.04,92929953.70,67679231.12,37251078.98,14552061.53,70225397.54,44019345.54,30383355.53,13803955.29,52579807.46,34801501.30,22603969.47,11144490.78,253854145.06,45756738.89,28775649.68,19572629.77,125415759.40,70585239.43,48238157.23,22791185.96,177331189.96,93722126.68,60129007.00,27126646.70,142229647.64,92361971.35,61710832.37,28576882.41,117485948.06,76080781.61,43220279.65,21677881.50,157963871.86,101508654.78,60862932.56,344419457.95,118098904.94,216499715.84,56346043.25,84385664.58,48054740.16,104769614.87,0,47619460.75,12117208.94,0,0,0,0.0
8,财务费用,68158575.81,55126313.90,12947289.83,108420895.84,88144556.85,68283954.02,34948294.26,70550746.49,43245755.98,29622631.59,14994493.57,27129716.01,17329141.03,3384649.71,-22927.42,29765926.27,24132695.51,17011878.98,10630059.98,55789292.01,45141897.37,33985884.44,5340857.53,19165402.39,15110059.64,10792852.66,6841193.21,34122410.31,14270524.25,9498380.23,4808397.99,14471460.90,6913076.36,1698985.77,700495.03,7589331.30,4135678.21,2537609.06,1095504.50,16584993.44,18808912.95,12430133.23,5839549.78,29057013.94,29364623.61,20960014.77,18035580.79,62554053.83,42513985.97,27795107.40,14128930.83,54931210.53,33375968.22,22234215.56,12040458.83,63034448.33,41618208.38,26685595.93,12318027.29,59599637.71,43673820.86,29377236.46,14083191.23,55739443.34,41083113.19,26043452.83,11748843.88,43122721.01,29981417.69,18409188.71,10209645.02,40192649.55,30684583.12,20336342.43,35062502.35,17958872.47,40627149.17,20933065.13,33902343.33,18014028.58,17746637.22,0,20621513.43,8938608.03,0,0,0,0.0
