,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,16825334056.32,10778865132.58,5128897221.86,21926472338.76,15893846596.08,10420368182.92,5042939451.52,21323938529.08,16252915963.01,11123588713.05,5226611663.90,5805462314.79,2213172180.51,1429511344.94,673746670.39,2049020087.95,1367824953.21,228967672.90,109861727.30,479527161.58,367303586.26,68775176.28,26653765.93,136830651.26,89658784.34,60029103.38,28585175.37,154465068.29,114487553.04,68169203.38,25666424.77,158088424.32,107849426.06,65657379.48,26767867.17,144219315.24,98698760.18,58118858.12,25430208.17,120787099.98,84516194.96,49678633.99,19439579.13,121372005.54,86344749.65,52521125.27,22299316.03,110326430.73,73319450.28,41766832.79,18402763.20,105860291.14,60809123.54,80208707.07,60409812.88,0.0
2,营业收入,16825334056.32,10778865132.58,5128897221.86,21926472338.76,15893846596.08,10420368182.92,5042939451.52,21323938529.08,16252915963.01,11123588713.05,5226611663.90,5805462314.79,2213172180.51,1429511344.94,673746670.39,2049020087.95,1367824953.21,228967672.90,109861727.30,479527161.58,367303586.26,68775176.28,26653765.93,136830651.26,89658784.34,60029103.38,28585175.37,154465068.29,114487553.04,68169203.38,25666424.77,158088424.32,107849426.06,65657379.48,26767867.17,144219315.24,98698760.18,58118858.12,25430208.17,120787099.98,84516194.96,49678633.99,19439579.13,121372005.54,86344749.65,52521125.27,22299316.03,110326430.73,73319450.28,41766832.79,18402763.20,105860291.14,60809123.54,80208707.07,60409812.88,0.0
3,二、营业总成本,15599842300.93,10279144568.41,5168819226.94,21328016323.62,15506385608.50,10310068113.55,5279444343.63,25839793841.29,20194339433.42,14325255092.96,7359510052.67,6194076069.23,1999748968.88,1184430390.60,563017713.64,1715299610.76,1088090789.98,100298590.09,49042730.71,266057820.46,204387950.52,77998269.24,33533262.79,145725583.09,99334986.59,60315601.14,29513041.44,157153425.32,112410603.14,69297621.96,27813959.42,139475299.52,95761871.64,60236205.91,24077770.79,131067016.01,91400554.44,57392230.86,24592476.81,109304521.47,77240878.12,47862597.10,18379734.30,104882041.56,74156522.58,45798402.47,18487294.59,77509322.77,53893141.25,32145546.95,15974371.28,76139113.84,50378438.15,66700551.55,49381440.69,0.0
4,营业成本,10779520192.78,6942934188.96,3288829987.91,14102459175.57,10103280442.18,6466823980.72,3198146557.54,15653958479.55,12383441883.80,8800934781.16,4839745898.73,3735008107.21,1257770427.36,823015110.47,390396317.30,1223089293.76,804906553.95,72602330.08,35241026.27,186579473.61,142776422.84,44403270.02,17632674.03,84676491.72,54743858.48,33336771.45,15925770.22,81288300.71,60610480.86,35662127.27,13729418.13,79140062.31,50904254.64,31951093.74,12751640.55,70090688.95,48600391.12,30260495.31,12363091.89,60995661.07,41929818.40,25247489.45,8265768.63,52482705.30,37257434.82,23609466.70,9874625.93,45481949.49,26043869.57,18561624.49,6964340.34,43584802.69,21286631.45,34462408.19,22109500.17,0.0
5,营业税金及附加,83495476.84,55495480.32,27195843.37,108417790.24,81399967.37,57436779.61,29123359.68,108105010.93,74334215.25,52597766.69,25266501.94,35877495.53,15029615.99,10177934.06,4113974.96,16190591.28,11531189.99,2655489.84,1004365.09,5376362.61,3805308.14,696554.94,313176.95,1590373.27,1117648.59,817363.42,352887.15,1942772.03,1432282.03,877911.23,331992.11,3152465.27,2490225.13,1928606.30,360358.49,1703006.74,1144500.39,658925.46,302289.25,620437.09,322016.23,167041.63,68645.54,457668.57,289208.45,185183.88,81705.79,413439.15,424219.09,117190.33,27529.44,329332.00,150433.14,230899.31,156695.76,0.0
6,销售费用,2037941608.46,1350509725.39,663972496.08,3114516126.75,2260068919.68,1488731252.69,771589423.86,4127434425.11,2829257056.52,2099389202.05,1043842170.63,751030447.33,284134062.62,186772079.02,62688066.96,202204589.71,111221227.83,5820569.91,2952950.91,13258935.24,8679393.00,11087213.46,4349749.01,21840610.07,16968339.29,10531257.50,5017727.06,36768675.23,24162472.33,15319143.17,5178990.01,30141555.46,22076235.10,15246226.07,5886337.08,32730403.82,22944838.79,15036461.53,7297344.82,28664081.88,23293453.25,15223442.07,6672473.46,33120666.00,22760254.53,13151375.04,4346599.16,21883683.41,18614647.61,10300679.69,5595767.66,18960484.72,17549729.27,18304896.01,12330446.43,0.0
7,管理费用,1101354703.23,686315454.21,388407500.54,1733456180.57,1581472663.78,1817201753.33,651223105.48,3933305832.96,3559846899.63,2538585820.14,1097343980.02,1256795550.70,417688129.62,163803456.06,121218014.23,267213882.92,164075151.24,27102879.19,11298663.00,66244168.82,49138036.46,20177564.89,10326712.86,35359601.59,25100245.44,16699769.77,8440143.95,34435810.83,24473190.60,16277932.35,8790549.97,26652216.62,19301855.07,11932486.19,5564192.09,24246469.99,16679643.21,10803526.68,5173430.51,19206204.81,14281180.07,9439985.95,4426022.67,19929655.88,14650219.16,9094319.89,4452553.24,9693324.94,8530319.18,2856121.59,3569780.70,12820284.51,11476538.22,12959286.63,12736117.81,0.0
8,财务费用,601629516.27,600866440.31,484525905.93,763512634.39,476130663.56,479785930.36,645862375.80,1908337928.63,1261717176.97,839519712.46,360356229.33,384721240.55,26238724.15,-1667835.27,-10219671.27,4517467.30,-11122763.82,-6909987.08,-642938.26,-6541584.69,-506974.89,21275.62,-29412.11,-847520.09,-750498.30,-657160.29,-320656.07,-891896.99,-983269.25,-791829.61,-351650.82,-1841243.52,-1397381.45,-866449.66,-440946.39,-1299432.09,-1016182.92,-795141.40,-452451.95,-2241451.94,-1720202.79,-1288005.95,-733922.71,-2845864.81,-1097096.31,-880926.49,-268189.53,-706265.20,-341617.79,-311772.74,-183046.86,-90347.95,-84893.93,-135686.11,4276.82,0.0
