,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,108175712.46,107657124.90,106952791.02,366868804.70,256178585.20,154491315.75,75602890.00,138605841.98,70997780.19,29287847.67,10868213.63,287670026.58,217567647.19,102150497.70,13480946.58,120454422.48,88894760.81,59545809.66,20937334.65,80608820.00,48419079.33,27430075.05,11299314.74,72784567.16,53305361.46,35275663.94,17350786.98,97363301.61,45454078.46,28987814.57,13630702.06,74503718.53,57827814.52,43157326.02,26223719.93,131331494.69,104915565.38,37039513.63,16827936.61,60080600.35,38587637.06,28179390.23,10724454.95,43314824.87,31573533.58,18738486.73,8841862.34,40449541.51,26335205.97,16825952.46,9609034.82,46284633.02,21469400.45,16074254.40,12155004.65,62026044.22,38052703.89,24607680.86,11862013.83,107553989.30,71373421.04,41612325.84,18593421.29,119823384.22,71742203.14,39662017.20,14298366.54,121417764.34,66908183.42,42035294.53,18937447.27,62052321.51,22575586.70,135529641.53,61166971.86,129130742.18,54893839.32,124286504.88,128859373.21,341179869.55,162450951.87,331229814.12,158875441.07,645508574.10,285182199.38,209536037.09,162098531.83,228886442.65,101381000.00,99952412.21,50355613.87,0.0
2,营业收入,108175712.46,107657124.90,106952791.02,366868804.70,256178585.20,154491315.75,75602890.00,138605841.98,70997780.19,29287847.67,10868213.63,287670026.58,217567647.19,102150497.70,13480946.58,120454422.48,88894760.81,59545809.66,20937334.65,80608820.00,48419079.33,27430075.05,11299314.74,72784567.16,53305361.46,35275663.94,17350786.98,97363301.61,45454078.46,28987814.57,13630702.06,74503718.53,57827814.52,43157326.02,26223719.93,131331494.69,104915565.38,37039513.63,16827936.61,60080600.35,38587637.06,28179390.23,10724454.95,43314824.87,31573533.58,17415542.31,8841862.34,40449541.51,24892073.87,15607700.56,9609034.82,45638997.50,20131117.25,14930654.40,10949004.65,61376724.83,37861879.32,24533956.21,11777161.26,106747751.86,71267064.60,41535388.76,18551536.77,119534953.77,71486569.26,39551552.20,14188966.54,121225612.76,66786221.42,41920358.31,18935343.87,61984462.82,22558648.97,131006632.91,59464975.44,125647599.48,53952418.49,120731223.83,128835913.86,338607597.21,162505820.54,333093143.43,158851127.59,643607515.48,285182199.38,205131739.55,162098531.83,211734742.56,101381000.00,94805963.49,49871431.54,0.0
3,二、营业总成本,127628302.75,123941046.75,111733344.86,402175316.87,268597176.21,159611952.29,76023533.90,143928512.28,79444172.69,35281356.24,12557909.75,262561568.11,190368969.38,97848545.73,16188868.65,111136328.23,80417489.77,52881966.03,22040859.21,76547782.00,50429093.07,30851420.86,14208281.65,62492098.46,44517648.60,30827057.78,15161087.00,85788461.23,39852189.33,26449718.00,12331096.84,61904748.96,50802573.52,38278348.79,24092662.61,106509658.49,81565325.52,29395131.77,15192188.43,51395574.95,37999145.14,26827987.04,10402762.92,53500425.67,33437186.63,18916073.90,8756253.92,49813351.05,30497390.45,20078216.85,9053180.34,40476213.85,24271939.54,15987481.50,9933372.41,86480066.53,43134998.30,26614106.31,13532936.79,111992907.11,73796057.10,45677594.95,23701045.44,112266577.19,75375464.89,43078893.30,16867465.85,112354931.44,62645546.28,42520412.82,17152936.68,57247669.33,16117845.41,129576984.52,58381745.89,125870759.36,61164946.16,171303132.85,125448806.14,351695988.71,0,439783935.67,184295925.75,614529039.21,0,203722353.84,0,196559454.48,0,88651932.37,46247388.75,0.0
4,营业成本,26489746.26,25897173.15,25003054.23,66479617.08,45022616.27,27907633.45,15235752.43,52751671.59,35232141.33,22059029.34,8999060.49,188072713.09,151215210.21,73722303.90,10407534.77,77957079.17,57009167.85,38136873.00,11505998.20,49369034.66,20588296.94,11323781.86,5195871.13,34569955.79,26540751.38,18030957.04,9909816.28,53079432.11,22046240.86,15451301.86,7376002.98,36635309.02,30297084.65,24667991.15,16623058.99,78007808.91,62546485.82,19971227.18,9103455.01,29914239.47,19352275.70,14744098.65,5351019.82,23075946.97,17519046.98,7987249.40,3479822.93,24730508.86,13956190.22,8070554.05,4750940.86,23909820.63,10016980.80,7528810.73,5910576.87,37042271.75,21389303.76,12551373.87,6444809.77,69169581.00,46563575.15,27886970.35,14336918.73,68211544.36,42070548.11,20528383.90,6899233.73,64342276.35,27129268.90,19286712.71,7190302.15,27263607.10,7971656.96,82863349.30,38567671.32,86588708.55,42422525.20,97973973.29,91730170.88,256826392.36,0,245584149.46,129237940.79,487020585.17,0,134760677.34,0,140513191.84,0,64507160.62,36741582.62,0.0
5,营业税金及附加,1714471.06,1701351.70,1685829.35,6927004.37,5172338.96,3235662.72,1653713.65,3150520.61,1764817.85,816378.94,352804.90,32676227.02,11142365.38,7793892.51,637529.17,6457853.25,4915126.72,3456470.74,2367507.72,4829021.00,3630929.98,2414950.76,1121532.38,2426754.34,1603252.63,1145999.97,777773.44,4679164.67,854758.20,561397.01,302910.27,1815332.37,1548354.62,1313584.13,1024239.19,6261981.18,4422238.21,395400.74,149297.42,859461.68,2172041.26,1260278.91,489711.22,675037.38,344195.90,241728.86,129005.70,552065.52,388167.66,268048.66,75353.46,1460050.97,333654.27,178392.44,130841.17,692421.37,440731.77,303586.83,137261.83,921662.42,535410.61,338332.50,69116.38,847490.59,617780.47,320551.60,109412.45,1406683.08,1065585.22,424325.45,176548.77,1255468.12,859612.27,2844724.90,1062024.06,3425326.20,1012099.63,3647803.28,1241291.73,3756425.79,0,3991218.63,0,6858363.67,0,3485744.37,0,2600455.17,0,2075441.18,860250.16,0.0
6,销售费用,83101037.48,83101037.48,79714192.95,270885787.77,196754025.77,116541212.72,55059553.75,74382698.72,32367749.00,5214524.35,855252.34,12021276.86,10313336.37,4280395.93,2057459.73,8521961.95,6423635.99,3773818.93,1638174.00,8429412.76,6075738.57,4068059.59,1665409.82,8196765.56,5305663.75,2932787.48,827639.23,11400008.27,4803316.80,2396823.06,890330.88,5463422.39,4870788.03,2950859.82,1291982.71,4992875.99,3897002.36,2670842.04,1354002.37,5788340.01,4018971.57,2685072.40,1173451.69,5592507.92,3657539.10,2429257.39,1068248.98,3404677.51,2532211.61,2669468.00,1180762.86,4550639.84,3865820.70,2435425.25,1136369.20,9596697.21,6950653.21,3903399.78,1849953.95,12174292.26,7053110.57,4628745.60,2277235.15,13948566.04,11886912.52,8091047.80,3746904.36,16583371.32,12200657.37,6903090.18,3125677.41,7118542.28,1321438.29,48317.76,48317.76,420196.27,94487.31,281114.73,4328949.36,13329178.37,0,23665730.79,0,710725.46,0,625891.14,0,1595013.16,0,622784.09,242408.98,0.0
7,管理费用,13850810.58,10704498.75,4668083.60,18719065.06,16380472.99,12558731.34,4403415.05,14877342.94,10863194.56,7706124.10,2627790.62,27328271.66,14731393.00,9261842.57,3117390.01,18325833.65,12406653.40,7848504.35,6949721.95,14594403.80,20353882.41,13214730.03,6321414.49,16778131.39,11727030.12,8988699.55,3800062.18,17053306.76,12773642.67,8444771.78,3916493.45,18993280.75,14525761.30,9751802.44,5379085.78,20310559.05,13255055.06,8721572.86,4354552.87,15794371.06,11570333.33,7489248.98,3186649.67,16236569.57,10886389.03,7573069.44,3684102.89,15608519.27,11862487.75,7761663.97,2692947.25,9781406.55,9269498.52,5304363.33,2353407.63,36500881.98,12392758.34,8514938.47,4395105.66,26681030.39,17396911.35,11513201.84,6331588.95,25225158.99,17423551.85,11647440.20,4872821.10,25259809.48,18975638.06,13944476.84,5868383.14,20468533.15,6173516.11,33330597.49,12785103.84,26209538.10,11358288.23,50045960.71,14566403.02,35525310.59,0,104230365.89,18331690.75,76743240.27,0,37516289.42,0,27878276.65,0,13435258.24,6690302.07,0.0
8,财务费用,-844294.69,-710970.56,-355415.18,-1507419.71,-1052675.09,-786316.75,-328900.98,-1291696.85,-783730.05,-514700.49,-276998.60,2606891.05,2966664.42,2790110.82,-31045.03,-242173.36,-335490.98,-333700.99,-420542.66,-732405.43,-219754.83,-170101.38,-95946.17,-821411.25,-659049.28,-271386.26,-154204.13,-557401.99,-625769.20,-404575.71,-154640.74,-670961.45,-439310.13,-405888.75,-225704.06,-404998.27,203400.01,394944.89,230880.76,887246.30,687273.28,449288.10,201930.52,1256877.14,1030844.75,685597.94,395843.02,1127523.96,1010562.65,665641.00,353175.91,774295.86,785985.25,540489.75,402177.54,2647794.22,1961551.22,1340807.36,705805.58,3046341.04,2247049.42,1310344.66,686186.23,4033817.21,3376671.94,2491469.80,1239094.21,4762791.21,3274396.73,1961807.64,792025.21,1141518.68,-208378.22,10489995.07,5918628.91,9226990.24,6277545.79,19354280.84,13581991.15,42258681.60,0,62312470.90,36726294.21,43196124.64,0,27333751.57,0,23972517.66,0,8265882.22,1712844.92,0.0
