,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,20161399532.35,10702401444.69,6632694260.23,3759117841.61,19231553913.23,10686969105.16,6622150446.42,3646957817.08,19023447991.48,12013218070.28,7462677228.84,3282432240.35,15631806255.09,10003452924.81,6076664799.04,2388307077.35,9655564677.91,5751651438.55,2169916935.93,556718548.89,6443710325.20,5303360931.91,3231039900.02,1175251311.18,10143883731.82,4538937642.36,3093324019.04,1237087340.47,5952537075.38,4263621841.50,2476067748.28,769949943.27,5129676403.01,3596276897.90,2188700617.03,1118941282.22,6954775406.99,5463253556.89,3654042265.89,1416091505.44,4571634571.79,2769452382.77,1035464818.77,451813914.93,2890717481.02,2309632801.47,1218022034.09,287780742.93,1688205206.19,1053072040.02,658316137.33,246158650.84,1467284752.07,1004269386.47,646763223.99,276198632.52,657861940.43,387220909.83,220097626.33,108242579.43,441036426.81,328627859.59,225292659.14,97323415.56,456358775.89,264928556.17,161971349.80,74337003.40,389993609.44,267103723.69,165445389.21,55286319.43,391583205.52,213228260.67,411103456.77,169641611.32,234944201.32,117656207.30,229439960.33,104980437.74,150273207.81,44773724.15,93746673.86,171514395.82,0.0
2,营业收入,20161399532.35,10702401444.69,6632694260.23,3759117841.61,19231553913.23,10686969105.16,6622150446.42,3646957817.08,19023447991.48,12013218070.28,7462677228.84,3282432240.35,15631806255.09,10003452924.81,6076664799.04,2388307077.35,9655564677.91,5751651438.55,2169916935.93,556718548.89,6443710325.20,5303360931.91,3231039900.02,1175251311.18,10143883731.82,4538937642.36,3093324019.04,1237087340.47,5952537075.38,4263621841.50,2476067748.28,769949943.27,5129676403.01,3596276897.90,2188700617.03,1118941282.22,6954775406.99,5463253556.89,3654042265.89,1416091505.44,4571634571.79,2769452382.77,1035464818.77,451813914.93,2890717481.02,2309632801.47,1218022034.09,287780742.93,1688205206.19,1053072040.02,658316137.33,246158650.84,1451733360.57,1001741628.10,645295448.09,275824510.16,657861940.43,387477331.97,220449396.64,108643969.31,441319053.27,326643187.76,223820028.82,96861549.51,448169557.57,257376669.46,154237854.50,74296602.33,387195040.30,265615502.92,163820446.79,54926345.82,374056399.85,201278597.33,382207668.54,139131737.85,217527232.25,101407495.63,214059104.94,104915926.18,150035208.24,44731743.86,93441341.95,170570369.47,0.0
3,二、营业总成本,19911697347.14,10886917910.09,6738555109.37,3872616860.11,19009930214.78,10667230629.32,6642054258.49,3715593923.51,18453917293.89,12059498903.79,7506909800.45,3339882064.73,15239270590.45,10027028861.46,6097368047.26,2445968276.20,9639235869.72,5929736575.54,2315073685.31,620627243.98,5989638669.48,5521325126.72,3328399288.20,1203627574.26,9959601554.00,4534103576.47,3090075375.13,1198031385.18,5814653543.88,4281376532.78,2515538269.52,890123068.30,5270768174.25,3545270639.70,2160025898.78,1102649182.21,6555742859.44,5378102064.54,3615750728.97,1380019573.74,4369876845.75,2849148179.51,1099826982.37,494279476.42,2928792808.12,2300230256.59,1213299698.88,296937582.40,1746394841.69,1119751358.25,723901177.40,272350217.65,1286341082.02,873807834.26,560571852.03,253922408.53,571199965.61,341435973.00,192142369.33,93389913.69,432347539.71,301758524.47,184732397.81,88472266.16,358752452.75,170588647.94,99288855.11,41902726.41,307623893.20,219356108.92,137095502.22,39383337.71,274461845.92,137169059.98,281091774.53,91435547.63,104765847.57,60525966.83,125524522.57,79408801.18,111818715.83,0,90772692.99,164350325.02,0.0
4,营业成本,18685720257.80,10208356085.10,6303577934.64,3599720603.22,18193564745.28,10230552978.02,6401401172.49,3566247860.02,17960312249.72,11639567810.13,7230550251.87,3202406980.08,14600347217.93,9599705085.70,5812325266.79,2315949372.34,8867404945.56,5437910448.53,1981273725.22,435208430.87,5231668165.29,5006016992.12,2987080620.87,1011669785.25,9135169768.08,3942696153.94,2715747317.25,1023369440.88,5117749522.64,3742671623.71,2076855967.39,721391320.15,4513592445.38,3033366822.67,1916347013.49,990053446.39,5871451783.12,4908286785.98,3370231307.69,1257345864.79,3900658714.07,2560295885.93,927987580.08,420832014.44,2455030095.34,2001454984.43,1036294384.58,236596840.86,1368117046.13,883863254.02,568858739.26,213675239.68,1068160028.15,715210456.22,461852745.72,200892122.45,404041667.12,240268163.60,135157859.42,57234622.03,290249821.71,202815113.44,128576950.97,50241418.53,236348060.81,117272081.53,63435869.15,24779419.20,218512184.30,164421684.87,115958822.45,31820686.90,190565000.16,110518654.98,214587499.18,79149675.33,80994789.94,47511918.81,93052102.78,60466849.77,87710465.80,0,78304936.74,153108044.96,0.0
5,营业税金及附加,48370518.38,21810706.76,13096468.16,6259158.54,70064249.86,36165209.83,21922241.03,5765394.07,57965231.66,26565940.41,20045870.18,6217950.87,63317821.10,27662216.95,23209873.91,7720581.86,76467233.53,33441195.42,37293822.75,5561466.85,91279091.22,49231058.60,39544767.56,9982730.44,46133530.59,37304280.92,25101107.52,6465844.49,25877536.38,20277253.33,7567918.75,4274823.89,54691947.03,18083386.64,12475452.94,5261062.93,63518162.33,49567331.42,28919316.57,27662687.07,66212304.02,17592799.98,12160492.37,4357042.68,75485668.82,53343687.21,28609836.45,3769220.41,60304479.96,24215084.77,14300676.35,3830199.86,36819835.30,25130726.81,16094189.17,6914457.09,15770319.07,11166572.43,7474479.78,3652509.36,14743006.06,10219229.69,6698520.62,3325641.97,15252158.00,9376136.74,5856665.41,3086718.13,10438070.95,6382175.41,2725550.85,1256157.44,7375428.67,3955363.60,6028728.45,2727230.56,5394626.90,2745211.19,5655828.74,2721774.49,3578244.93,0,552430.40,488705.81,0.0
6,销售费用,99985088.73,54840547.71,32625594.78,13883453.88,71189173.94,40012644.74,24310003.17,13454621.73,62066515.60,35934217.87,22180056.23,9057942.38,59584739.23,37005249.36,22560265.75,4736273.30,51613267.33,27627815.36,14528391.84,5840224.50,80111830.53,47100326.46,29506985.02,14201204.90,69497349.45,44708540.58,24030053.11,11377582.95,48504023.05,38666627.24,25217300.72,10598793.46,66204512.05,57515121.31,22478313.97,11524411.87,77323168.69,57158124.17,19911202.99,14475787.68,46729378.18,27680197.34,9873428.67,3169749.17,27987296.20,20104140.13,12119436.39,4087847.57,17883057.50,12712875.10,10435281.92,4200040.53,14994485.01,11078082.39,7336591.01,4042855.10,2782297.29,2272999.22,1421611.26,662932.55,11527665.90,9089548.88,6153223.30,3014611.23,15559080.91,7974464.70,5604659.83,2530170.88,10755819.18,5091956.23,1552683.01,835882.11,9782717.04,2767652.93,32806308.67,997827.51,682101.25,112406.16,972275.12,842964.18,761197.87,0,1215122.26,1226985.95,0.0
7,管理费用,238475732.83,173882208.73,116140313.05,67147107.20,184348633.10,149427385.98,97891872.30,55660008.07,184305674.69,139899792.09,98777051.90,54071294.91,226533044.96,155731451.35,112178680.37,52382077.96,240326193.50,166905850.25,116348504.58,58478551.42,262393703.74,152126082.86,104655478.04,53990498.16,222237526.35,159633869.21,108194964.73,58931292.13,215004496.58,158556415.23,104405932.68,50811422.04,260046223.18,205771645.66,93611414.73,51032372.27,295269124.67,185273816.35,82736161.18,45399990.64,181894700.93,124219220.52,70301265.88,33432419.00,187906650.12,109341664.84,66773441.08,24249934.70,118678089.87,102238255.07,65636706.17,26585610.85,84345146.67,63056851.10,39978810.46,21183734.39,63948007.20,29649382.68,18221455.53,7657998.02,39970247.23,31305978.75,16620878.38,10529465.95,36835770.88,16993775.78,11921306.73,6017463.29,30270788.42,23907545.63,9067283.39,2239017.23,27462345.37,10721328.44,17707574.70,5586808.12,11277153.87,4981308.82,10592467.56,6795375.77,9937680.62,0,5531725.08,6294124.48,0.0
8,财务费用,828617843.10,425180770.48,271065303.76,182777844.97,463528708.83,213533309.80,96790413.11,73005314.27,191469550.91,221210315.47,142381408.71,66998528.94,297038949.81,191708317.12,123680885.49,69387142.49,343431780.25,237033342.83,154793942.53,116038570.34,314433394.62,256989267.71,158550827.74,113852947.39,453415051.76,341928132.64,209168586.24,97887224.73,399446966.77,314158347.99,296426656.06,103046708.76,371935022.66,231199222.57,115809262.80,44777888.75,242594007.80,167343866.50,99659690.48,35135243.56,162854570.21,118368179.55,79157187.98,41488547.13,170911174.67,115720273.16,69170755.56,28233738.86,133356815.94,96721889.29,64669773.70,24059126.73,82021586.89,59331717.74,35309515.67,20889239.50,82080654.46,58078855.07,29866963.34,24181851.73,75856798.81,48328653.71,26682824.54,21361128.48,54757382.15,18972189.19,12470353.99,5488954.91,37647030.35,19552746.78,7791162.52,3231594.03,39276354.68,9206060.03,9961663.53,2974006.11,6372692.05,5175121.85,15251848.37,8581836.97,9831126.61,0,5168478.51,3232463.82,0.0
