,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,375271222.26,239444905.96,133095711.10,428538145.45,322321691.09,201421607.57,74878157.91,307558151.93,208642855.06,136041796.25,72080987.81,233808694.33,173397418.93,111639100.73,59236335.78,276366551.91,191588916.27,124183383.40,71538786.84,330501733.49,254412181.64,176384766.42,69363042.58,380224803.93,271754813.67,360168759.40,391132148.29,0.0
2,营业收入,375271222.26,239444905.96,133095711.10,428538145.45,322321691.09,201421607.57,74878157.91,307558151.93,208642855.06,136041796.25,72080987.81,233808694.33,173397418.93,111639100.73,59236335.78,276366551.91,191588916.27,124183383.40,71538786.84,330501733.49,254412181.64,176384766.42,69363042.58,380224803.93,271754813.67,360168759.40,391132148.29,0.0
3,二、营业总成本,319459230.32,202938386.04,115513322.76,384304358.42,279686126.37,175587177.06,69632832.25,277686777.10,184520545.40,119088447.87,61084434.03,210595638.05,150516787.30,95068022.25,49102970.26,235646231.89,158467169.21,99219238.65,54621814.94,278324105.58,209253841.11,146572782.00,62106668.79,317393335.42,223537681.85,301764640.49,332507087.24,0.0
4,营业成本,256399202.66,162571470.81,91922060.58,290440520.62,213550357.80,133786746.08,53003165.99,204430806.24,140956407.85,92984557.91,49958620.33,147920966.16,107529870.42,68789811.32,37046806.79,167008130.95,117875261.19,75108803.95,42327525.27,205228170.19,158338215.94,111191948.96,46264013.95,246672414.77,173735037.95,227494616.21,255501981.22,0.0
5,营业税金及附加,2866874.05,2529437.72,2169614.54,2150060.93,1486696.38,1093107.89,686166.37,2858170.98,1867872.48,1680872.23,310722.42,2533282.00,1744819.16,1306706.85,601488.20,2676937.05,1692456.14,755064.18,476319.25,3089110.48,2505250.25,1681869.01,641858.35,3102344.22,2402070.42,3011766.04,1645454.83,0.0
6,销售费用,23220683.53,13727574.83,7209526.33,35838403.72,23795641.75,14258108.13,5102581.12,20384603.58,13575691.08,8365836.48,3516913.49,16713763.53,12953914.06,7347466.87,3692823.06,19217093.54,14170536.13,8572211.27,4472658.44,20052351.97,15733851.31,10749814.55,4409277.52,20470552.11,13559025.34,19093533.94,17308865.61,0.0
7,管理费用,28514129.21,19100099.11,9105617.79,28214114.46,20834013.39,18350350.04,7893088.62,35212112.36,24329699.65,16320283.30,7991098.27,37333121.31,28963845.89,17249204.14,8453171.24,42103114.72,28987302.03,18521254.07,9148410.30,42514866.55,32589133.64,21884855.87,11235157.83,46701100.07,31022268.87,46170056.01,50252485.54,0.0
8,财务费用,-2801507.95,-1508955.14,1903839.34,-2596839.49,-168875.05,1320495.47,2947830.15,3317506.09,1918858.48,-1980377.52,218951.13,-4581732.13,-2754308.22,-1703812.92,-691319.03,-5024138.93,-4090764.73,-3570473.27,-1803098.32,-2700647.56,-1824849.90,-1106946.26,-443638.86,-989743.02,-677152.01,1899925.16,6770241.94,0.0
9,研发费用,11259848.82,6518758.71,3202664.18,14139068.81,8465103.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,16119029.37,11723188.25,6778369.45,0,11483577.85,1872015.86,1717275.47,-911871.61,10676237.18,2078645.99,2078645.99,0,9665094.56,-167621.55,-167621.55,0,10140253.95,1912239.87,2171239.87,0,1436667.27,3496431.28,4094743.13,1028058.10,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,6259184.98,5939453.03,5459445.61,13149566.83,4761211.35,4200564.03,2110871.49,7243431.89,3507131.59,3453629.39,1034473.98,6193934.82,4968836.66,4074299.68,2920841.37,8078541.17,5979907.19,1585082.19,0,0,0,0,0,0,0,0,4610.49,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,62588645.89,43160343.68,23041833.95,55752617.80,47549876.07,30188094.54,7356197.15,37699645.18,28549441.25,20406977.77,12031027.76,29406991.10,27849468.29,20645378.16,13054206.89,48798861.19,39101654.25,26549226.94,16916971.90,52177627.91,45158340.53,29811984.42,7256373.79,62831468.51,48217131.82,58404118.91,58629671.54,0.0
16,加:营业外收入,873445.82,5305.82,4000.00,250000.00,-1549952.52,17258.46,30000.00,920000.00,131108.46,210048.46,0,1377305.22,1137305.22,1112305.22,159605.22,3824780.44,3024780.44,1399780.44,356780.44,13678300.00,12107600.00,11837600.00,1007600.00,7417083.74,1137083.74,3716500.00,2503794.02,0.0
17,减：营业外支出,57859.69,127291.89,-84249.47,1124142.03,309631.40,299050.00,15732.36,397372.05,319712.00,254372.05,100000.00,2754892.16,17920.16,64517.16,175372.16,1450494.64,187902.67,159778.51,293768.08,3216605.88,363671.41,312607.41,141762.33,1155362.59,1100213.99,777396.64,1210713.62,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,7250.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,141367.58,67306.33,0.0
19,四、利润总额,63404232.02,43038357.61,23130083.42,54878475.77,45690292.15,29906303.00,7370464.79,38222273.13,28360837.71,20362654.18,11931027.76,28029404.16,28968853.35,21693166.22,13038439.95,51173146.99,41938532.02,27789228.87,16979984.26,62639322.03,56902269.12,41336977.01,8122211.46,69093189.66,48254001.57,61343222.27,59922751.94,0.0
20,减：所得税费用,9510634.80,6455753.64,3469512.51,6649405.94,6853543.82,3430586.41,1105569.72,5139966.60,4254125.66,2595319.58,2982756.94,4138587.00,4345328.00,3253974.93,1898355.85,8402676.09,6315923.03,4193527.56,2546997.64,8299197.28,14225567.28,10697638.24,2030552.87,9250035.27,7238100.24,8554850.79,8241727.91,0.0
21,五、净利润,53893597.22,36582603.97,19660570.91,48229069.83,38836748.33,26475716.59,6264895.07,33082306.53,24106712.05,17767334.60,8948270.82,23890817.16,24623525.35,18439191.29,11140084.10,42770470.90,35622608.99,23595701.31,14432986.62,54340124.75,42676701.84,30639338.77,6091658.59,59843154.39,41015901.33,52788371.48,51681024.03,0.0
22,归属于母公司所有者的净利润,53893597.22,36582603.97,19660570.91,48229069.83,38836748.33,26475716.59,6264895.07,33082306.53,24106712.05,17767334.60,8948270.82,23890817.16,24623525.35,18439191.29,11140084.10,42770470.90,35622608.99,23595701.31,14432986.62,54340124.75,42676701.84,30639338.77,6091658.59,59843154.39,41015901.33,52788371.48,51680986.02,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.01,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.230000,0.160000,0.080000,0.210000,0.170000,0.160000,0.050000,0.280000,0.300000,0.220000,0.110000,0.300000,0.310000,0.230000,0.140000,0.530000,0.450000,0.290000,0.180400,0.858000,0.710000,0.510000,0.101500,1.000000,0.680000,0.880000,0.860000,0.0
26,稀释每股收益(元/股),0.230000,0.160000,0.080000,0.210000,0.170000,0.160000,0.050000,0.280000,0.300000,0.220000,0.110000,0.300000,0.310000,0.230000,0.140000,0.530000,0.450000,0.290000,0.180400,0.858000,0.710000,0.510000,0.101500,1.000000,0.680000,0.880000,0.860000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,53893597.22,36582603.97,19660570.91,48229069.83,38836748.33,26475716.59,6264895.07,33082306.53,24106712.05,17767334.60,8948270.82,23890817.16,24623525.35,18439191.29,11140084.10,42770470.90,35622608.99,23595701.31,14432986.62,54340124.75,42676701.84,30639338.77,6091658.59,59843154.39,41015901.33,52788371.48,51681024.03,0.0
29,归属于母公司所有者的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30639338.77,0,59843154.39,0,52788371.48,51680986.02,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.01,0.0
