,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1197683212.16,792374808.31,381966403.69,1195078776.07,846564544.29,538765366.15,241198969.81,1425343511.35,1140531781.38,791597215.05,337408495.66,1675358343.49,1266605311.85,911409071.49,436746630.52,1771183446.67,1298588267.71,810571811.49,433992166.31,1772359887.81,1326456377.91,844091399.00,359169362.99,1124306748.40,734047909.54,441359932.50,204968895.53,1039335481.67,758440202.35,491324241.29,229534758.78,1000463968.92,770142612.67,522621605.71,237012238.93,989764232.20,716667859.83,464863652.61,237475184.39,1351157632.73,1106445162.17,704361283.81,385506338.21,1409408209.56,988259793.76,588124229.70,269454319.15,1032068152.99,720309833.39,452635817.91,173749275.78,817659078.08,631396217.55,484329371.57,310374082.43,0.0
2,营业收入,1197683212.16,792374808.31,381966403.69,1195078776.07,846564544.29,538765366.15,241198969.81,1425343511.35,1140531781.38,791597215.05,337408495.66,1675358343.49,1266605311.85,911409071.49,436746630.52,1771183446.67,1298588267.71,810571811.49,433992166.31,1772359887.81,1326456377.91,844091399.00,359169362.99,1124306748.40,734047909.54,441359932.50,204968895.53,1039335481.67,758440202.35,491324241.29,229534758.78,1000463968.92,770142612.67,522621605.71,237012238.93,989764232.20,716667859.83,464863652.61,237475184.39,1351157632.73,1106445162.17,704361283.81,385506338.21,1409408209.56,988259793.76,588124229.70,269454319.15,1032068152.99,720309833.39,452635817.91,173749275.78,817659078.08,631396217.55,484329371.57,310374082.43,0.0
3,二、营业总成本,1075575203.93,728033067.63,351833746.92,1260306152.86,902289963.96,609735825.87,282339230.07,1913035841.41,1508193851.16,1027312760.89,464632416.11,1842942615.55,1322941752.56,896528099.80,420436396.76,1684966097.40,1225032892.24,764537600.09,409489071.82,1610642304.29,1214747929.59,782153836.36,337182901.81,1075931770.35,704731960.58,431570439.68,199772948.44,1004739147.46,732954183.64,468550398.35,222750076.63,818126670.70,608926294.33,394904788.46,183254431.25,743055653.04,546559194.91,346215904.98,177134474.34,962573667.03,829375438.44,544479415.44,299935223.10,1067755450.69,756420567.04,447887017.37,211540262.59,774265500.06,532928879.44,346975120.72,137143616.56,622942140.06,470519480.74,373386158.78,232378342.77,0.0
4,营业成本,914506330.81,619412025.68,299065495.91,1025664009.28,773832464.06,519972774.43,242076800.94,1564699539.29,1280154816.08,874783369.04,404754354.86,1594517297.87,1136522408.81,777515700.71,363438604.06,1455987140.36,1069025242.36,666035055.84,355358586.89,1421295335.40,1062711514.20,680585676.88,286132346.87,921280007.75,591477102.70,360535458.74,167640814.20,843211836.21,623716131.86,398186947.99,186862347.21,668730180.99,497430193.73,322597981.70,145661855.01,618320288.46,507295147.36,320879902.86,161800109.68,922854225.00,785699371.66,514958534.66,281827283.76,1000848612.19,698136628.09,417888476.03,195144806.69,724200052.02,500719426.60,323187760.90,122793919.91,570733103.29,439225823.04,347101149.80,212793935.06,0.0
5,营业税金及附加,16506565.18,10795094.24,5913872.42,18705682.56,13415084.05,8764020.60,4159642.76,20515362.82,16114899.49,11694748.08,3801605.66,16907110.84,7926935.51,5980107.61,3095335.81,11095201.61,7199071.84,2829234.02,2016291.18,15324294.61,10851703.41,7699434.32,4039836.86,11495807.19,7946010.46,5051065.12,2819739.57,10933887.69,8662431.01,6666791.79,3990512.27,9237893.71,7086227.90,4621414.71,2873833.98,12845673.38,9291199.22,6176808.34,4284691.03,14179712.37,11857475.82,8129519.94,5077037.84,11639677.45,7092492.68,3066459.52,1588339.52,8198348.41,7792428.11,5360752.22,2237342.54,7742984.15,6041510.64,4860717.27,2767661.00,0.0
6,销售费用,32867790.52,22922150.26,12203411.88,22420389.77,13606079.85,8319094.75,3882001.27,31459399.27,22425365.12,15093551.43,8974308.26,37208540.87,27586545.78,18604579.84,8996538.83,48599245.88,32354200.31,22775501.26,11242513.88,46020293.13,36970320.67,24668080.51,10692818.14,31483895.84,20288716.60,13498187.17,7181297.47,32227216.22,16865852.81,11703892.75,4233852.29,22706053.03,10674880.44,5998261.22,2981185.78,14553474.57,10010938.08,6277851.98,3312148.84,12323947.70,9404651.31,6929953.17,3536504.51,13182263.39,7460915.63,3808146.00,1908640.97,7224380.05,5556559.55,2878539.57,1181355.31,5447695.35,3610779.47,3901024.15,3839250.09,0.0
7,管理费用,49177576.78,32346444.08,16308724.67,74872319.20,48231262.40,66396555.65,27480499.08,229667586.09,172402179.47,107117851.82,48908363.35,172276421.73,128218290.48,88369706.22,42406245.22,159516125.80,114385435.67,70923567.04,34121151.67,126168682.80,94179816.13,56834221.89,27161129.27,110512937.25,84302458.75,53817889.80,25452705.56,113230408.06,79645955.59,52237400.24,26707070.68,119395490.49,91732842.25,61703484.19,29835564.10,106700097.56,25989505.60,16516543.65,6780770.58,35143493.07,27611492.06,17958127.69,8553822.64,32837047.11,22471649.06,14184500.63,6078247.29,23130769.99,12504155.53,8038993.53,5300192.72,24461232.26,11779572.98,9756596.69,8356181.70,0.0
8,财务费用,-9586500.43,-2674987.91,2354215.35,-1695053.91,-1163011.18,5087063.36,10725757.82,12863642.27,8178015.94,3208627.26,144887.99,-11394045.36,-3590804.98,-3367887.13,232669.09,-14960956.28,-11354677.47,-3593902.82,-1357780.55,-18056172.06,-13347372.69,-8576844.96,-2504060.65,-17455011.84,-12413430.32,-5760708.82,-620038.94,-20494639.45,-16487468.74,-10299627.47,-2197568.56,-8804048.87,-5611723.11,-9667256.19,-5009496.62,-13484374.45,-8086667.99,-2039543.64,-326932.78,-19328114.15,-10538143.82,-6134247.11,-1590961.57,-2613785.19,11117807.31,1608843.93,1233757.28,4553130.26,3229813.30,2856706.54,1082678.64,8369147.44,6973844.19,5767007.67,2130638.84,0.0
