,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1510615908.60,940265414.97,518320907.25,2124075618.81,1498110384.03,997347171.97,517844031.90,1918812697.07,1285974257.34,828521660.93,476723460.96,1692945215.55,1187061236.13,819669191.98,438429051.93,1637534258.74,1158775447.26,806929555.39,412429845.92,1628293376.49,1151921361.21,800599128.76,409340645.75,1753072622.48,1404320536.30,1047982508.94,506356300.64,1762291716.28,1286963451.66,890385331.89,482700929.37,1234843025.05,950931880.10,735089117.75,376963226.49,1085129040.94,852653567.24,596756963.24,313683174.18,870880416.59,702969774.61,526195742.71,261903508.64,730895356.79,598729919.05,448069776.71,206587798.95,638491786.80,464452586.78,286558763.68,161486610.74,484790194.85,331183279.13,226726918.58,118097935.61,431437340.02,281456979.17,187868519.17,73783245.55,332412609.75,189757446.01,134560062.07,68608862.90,379499021.27,202688811.95,124945957.14,66032522.99,366975068.11,223923639.00,156424863.70,103098217.31,351558614.33,164205749.37,353212715.43,157310785.99,422678764.76,402457878.81,330448594.18,194098378.03,0.0
2,营业收入,1510615908.60,940265414.97,518320907.25,2124075618.81,1498110384.03,997347171.97,517844031.90,1918812697.07,1285974257.34,828521660.93,476723460.96,1692945215.55,1187061236.13,819669191.98,438429051.93,1637534258.74,1158775447.26,806929555.39,412429845.92,1628293376.49,1151921361.21,800599128.76,409340645.75,1753072622.48,1404320536.30,1047982508.94,506356300.64,1762291716.28,1286963451.66,890385331.89,482700929.37,1234843025.05,950931880.10,735089117.75,376963226.49,1085129040.94,852653567.24,596756963.24,313683174.18,870880416.59,702969774.61,526195742.71,261903508.64,730895356.79,598729919.05,448069776.71,206587798.95,638491786.80,464452586.78,286558763.68,161486610.74,483251020.51,328238237.43,224474527.80,117156093.27,430680082.40,281054134.81,187658086.27,73701718.08,331947173.82,189313486.06,134238737.64,68423901.46,379653493.84,202867570.80,125143058.94,66294891.85,366932306.47,223938849.27,156418999.32,103065922.37,351640124.05,164196464.14,353391080.86,157300839.68,422387187.23,402191793.83,329911031.26,194042258.55,0.0
3,二、营业总成本,1099743533.50,695155415.05,356290131.58,1593100291.09,1107395997.06,720996594.42,350374905.92,1430643268.58,945962654.24,607430825.23,321297234.68,1298458579.07,856121165.72,608024413.62,302540064.47,1237007785.03,843298154.97,606143618.88,299910080.70,1251194154.14,791957977.10,566931910.44,270656229.92,1516116222.77,1069108911.78,788826587.30,393741676.12,1480151752.55,1011259180.13,707066751.09,376254101.65,953864997.80,740519022.66,565809915.67,292670587.38,871310584.31,677033322.48,459523345.61,241744893.70,703500119.35,552624287.22,411490362.49,208788013.91,596512175.80,482588473.47,339063407.90,162897119.05,513016251.52,371789391.74,231648823.40,128622609.73,384879705.41,267090100.19,183697733.70,90921287.35,342214599.20,223436851.97,147998706.50,54705065.00,244986948.99,148340020.93,106580502.81,51657026.86,302565897.13,152040739.19,91686305.11,50808661.28,281247102.82,171373718.45,120408700.23,82966696.07,304972973.94,130055144.65,288631356.65,111404759.66,329866232.22,312414092.23,253126540.09,163967431.11,0.0
4,营业成本,751745131.13,457750594.42,244605780.96,1083035857.50,781679024.68,515960523.02,258621654.30,1003007314.89,685803226.81,425989059.38,242461631.13,842906055.79,593891472.79,417348329.49,220858297.48,795617761.47,565981877.73,403663336.23,213911107.39,775870844.74,554747200.74,385760483.88,213756602.29,909442683.70,783453503.94,588001925.36,287439845.15,971915735.95,670264284.83,493873216.88,275543329.03,589905497.32,497855183.14,384647631.08,212265252.74,532362958.04,464688734.58,308684110.47,174002233.82,445687964.01,375467588.12,289974038.09,162311275.56,397399761.09,337560214.64,244128871.62,120478476.59,373221272.50,278944375.95,157213557.59,95596011.98,245560938.18,179757045.61,122159840.15,59191552.03,240746996.51,156389123.79,103616786.17,34942356.50,174427980.63,91029269.75,69235353.31,31972803.12,206235566.78,105484524.30,66604056.43,28628295.85,188080312.64,117139420.58,81469132.56,49963166.21,192167583.70,89295601.75,167705197.04,74777959.08,209894696.91,209356289.50,162987401.46,107699069.12,0.0
5,营业税金及附加,208599440.44,132888658.51,74890649.60,291765704.24,207552293.36,127565050.95,58282473.99,281687998.71,181041843.01,114939372.47,57586170.54,261040564.99,169896968.93,114134474.53,56183156.73,251818987.49,174254215.08,116281892.60,62959164.81,229763212.28,152109393.41,109047142.18,50274645.95,222448558.25,137250891.98,93193880.69,57471461.74,269289547.37,204100227.89,119918161.64,66151388.53,195003776.91,141743663.38,92771666.95,47029710.00,161357655.38,111568395.33,74921792.65,36579989.06,126908960.22,93763227.36,59404092.49,28267553.41,107085871.97,79091725.67,45603261.48,31614036.21,85258453.07,59856109.49,34536252.71,19695044.05,65567052.32,40379259.10,27452152.35,13745334.97,52285971.46,33204315.12,16681320.46,8982152.49,32751836.36,23351566.84,12584671.39,4983058.69,40645375.95,18955178.95,12495661.47,7348038.05,45740471.30,27971181.84,20941582.96,15043363.97,57615084.38,30057603.59,36616661.49,19250142.12,56283194.59,57040029.98,52890384.93,30627672.33,0.0
6,销售费用,94521288.25,76378894.09,22148098.26,103832040.06,76706731.52,50492983.65,16180810.43,71110374.21,54513475.93,53067869.06,15223173.05,48930599.60,71748951.89,60839932.28,11660216.27,64556638.80,70564210.12,62831505.47,12425413.97,96731923.40,74901624.37,72664291.03,17618584.70,86021809.73,76777168.49,64246953.88,19064384.91,133132728.14,76213543.10,60881252.77,16645486.07,81156273.49,56105001.79,54856625.98,19660041.27,81076116.98,63886295.44,52172620.22,22048777.96,61606033.84,32733881.17,23724785.34,15062824.36,37107570.85,29283609.59,22089243.22,11942099.18,39623947.44,24200523.48,14105204.07,8026344.57,26891013.27,20892302.27,13466103.48,8202433.82,27082511.53,17452754.14,9304097.32,5267831.93,18669507.18,11930175.48,9270226.28,6693317.63,33583192.41,10760364.33,10470167.40,4779744.69,27672173.68,14198660.72,7757484.16,14792299.33,20441789.22,9770563.00,15962889.91,5581041.93,17210101.72,15471867.86,13883143.46,10983296.28,0.0
7,管理费用,28964654.17,17119232.39,9160139.82,112946529.97,28153157.42,24965352.66,12344863.19,72841160.75,31702480.01,20131087.27,9604856.11,40443879.71,29691898.16,19251200.93,8481626.01,73962507.24,28418558.07,18752861.47,7837463.32,68166544.20,29188041.19,19161036.51,7736156.95,63502793.07,43961622.89,26599223.20,11645020.26,80096436.41,34509497.56,23480239.35,10605157.93,70142461.22,34699394.84,28115168.88,9603026.98,88162296.44,29984251.20,19533788.59,6235046.45,58980120.77,40916665.84,31769718.82,4857616.12,46357032.16,37386592.82,26824189.51,4381287.69,17550453.04,18385284.96,8795188.57,3423053.53,47137128.85,26199459.81,20721767.49,9863676.30,21668168.44,16258218.47,18434322.63,5501807.01,18746285.27,22448146.40,15833016.88,7518632.42,20958672.74,16045607.75,2254143.83,10160388.04,22935212.17,13845384.88,11661153.57,3337178.87,37524755.68,2667920.03,72497430.53,14475880.29,32596132.02,29918478.76,18701463.06,8023127.83,0.0
8,财务费用,3442495.57,124327.87,-3016822.78,-20875553.89,-3419377.77,-2935828.73,-2904277.64,-16484279.34,-4046751.08,-3890377.28,-2769963.81,-16153479.60,-4218516.59,-3728413.81,-3554352.10,-13811457.52,-948383.64,-804045.70,-376530.02,-2192391.12,-1459739.90,-791315.85,-286645.15,10810048.70,18098027.95,11442776.69,8881021.54,10870396.55,20929675.36,5283902.69,1705051.51,12788387.09,6878888.90,4092017.67,2208959.99,8081034.79,5015112.73,2799582.46,1020847.15,2613475.89,-426263.17,-262276.66,-12583.26,-1711566.38,-1822591.64,-660657.74,-751235.27,-848136.55,-389212.34,-161253.22,-110782.35,-276427.21,-137966.60,-102129.77,-81709.77,430951.26,132440.45,-37820.08,10917.07,391339.55,-419137.54,-342765.05,489215.00,1143089.25,795063.86,-137724.02,-107805.35,-3181066.97,-1780929.57,-1420653.02,-169312.31,-2776239.04,-1736543.72,-2873922.56,-2680263.76,-1645451.51,627426.13,4664147.18,6634265.55,0.0
