,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1152307199.73,848379514.60,548896875.50,273783115.01,1128316972.18,830310457.36,542260038.73,264738731.61,1028390122.63,719992667.33,467590381.32,219073616.93,942570194.30,651920615.94,418129281.49,197011220.84,892500619.02,661488165.92,434453004.63,198724267.49,932756582.38,703394004.14,449869471.18,199624840.90,979836248.52,706315772.10,461842248.78,208276065.91,863918727.53,621156970.23,399976794.55,194138383.12,961750978.29,734334811.33,474678159.12,219693756.63,820047391.13,589494047.79,384616053.89,178366874.39,569199349.65,399990614.44,243560420.53,87032169.27,384996833.39,299211044.66,183100962.90,78750808.51,344940942.14,257327823.00,166804233.48,74768870.94,319066247.87,230393182.80,145354323.91,65363174.02,282613246.56,217811819.00,147207675.00,83765982.00,248013244.00,182778539.00,116958781.00,54889694.00,201372940.00,143446110.00,90047575.00,173364511.00,135538736.00,0.0
2,营业收入,1152307199.73,848379514.60,548896875.50,273783115.01,1128316972.18,830310457.36,542260038.73,264738731.61,1028390122.63,719992667.33,467590381.32,219073616.93,942570194.30,651920615.94,418129281.49,197011220.84,892500619.02,661488165.92,434453004.63,198724267.49,932756582.38,703394004.14,449869471.18,199624840.90,979836248.52,706315772.10,461842248.78,208276065.91,863918727.53,621156970.23,399976794.55,194138383.12,961750978.29,734334811.33,474678159.12,219693756.63,820047391.13,589494047.79,384616053.89,178366874.39,569199349.65,399990614.44,243560420.53,87032169.27,384996833.39,299211044.66,183100962.90,78750808.51,344940942.14,257327823.00,166804233.48,74768870.94,318483160.29,230143036.63,145186130.23,65320872.73,282430203.00,217707935.00,147104303.00,83740954.00,247963666.00,182801755.00,116993079.00,54953351.00,201217619.00,143341167.00,89752013.00,173052824.00,135646158.00,0.0
3,二、营业总成本,1098391332.53,823154821.48,536271739.62,276202192.87,1112363389.38,814823511.00,530735643.92,257752221.67,1015881801.78,709702877.98,459304420.48,211113264.63,928829712.80,667687954.13,420153564.30,203567766.75,876401603.71,635928275.94,413468916.23,189596626.28,883142182.25,659037672.69,415524438.67,183151747.16,956504062.27,645685081.31,420745468.89,189581622.35,757456426.78,538184136.54,344336375.52,168394838.65,818275011.39,612765363.46,396481849.92,185814183.53,699411590.20,497750995.17,315347092.95,146587610.87,492823972.45,354817745.53,222156674.96,82814719.38,370608661.74,282286090.51,175035216.42,77259231.99,373251354.73,276893359.26,185590723.84,91911866.48,307401606.31,219016051.94,137178211.74,62581908.82,242323235.88,180604262.00,119090526.00,63268740.00,183143679.00,139698523.00,90852684.00,41807703.00,145253186.00,105753198.00,64201400.00,123985307.00,97643872.00,0.0
4,营业成本,859286869.07,647688057.41,420022583.77,215176931.05,869150205.34,644104402.38,420284038.89,203062107.83,776766533.33,540735658.53,351329134.37,161266530.22,689442020.60,491878745.70,311606207.10,147320320.66,648639907.42,485789147.06,314881256.04,144222210.34,671718953.78,515005940.37,324472512.80,143232990.27,697897222.05,505637141.72,330219088.11,143607067.89,587245624.78,414867130.67,261869079.06,130129053.28,626344554.93,472542642.51,306388272.35,142816629.31,546079721.66,383475357.58,246719801.30,111918887.38,376935591.65,267477728.92,165672123.35,59310086.21,279837993.99,218911955.92,134943071.12,58444902.86,264878234.95,200966968.07,134277305.95,64171583.80,232998986.08,165809011.22,102482164.60,46422813.19,180454931.74,134756246.00,88485412.00,47138737.00,131155590.00,98426742.00,61950650.00,28529003.00,94780496.00,68212086.00,41831777.00,77056898.00,67661297.00,0.0
5,营业税金及附加,10331042.66,7866036.00,4374800.68,1473135.53,9230294.21,7097259.66,4563519.38,2205586.55,11876891.73,9108262.24,6505927.19,2528284.34,8472330.11,2476653.51,1519767.29,463377.09,4979871.33,3373798.05,2203165.69,877326.67,5811423.24,4639703.84,3517772.89,1601368.89,5074275.95,3257273.33,1774761.57,682969.73,3665315.98,2487303.37,1201593.59,413894.04,5008506.72,3793216.28,2723089.72,1263083.80,4970784.44,3685625.05,1978239.99,737646.33,3358628.46,2861313.24,1753950.55,842626.30,2587198.07,2035147.54,1207596.06,492126.86,2665332.45,1928231.28,1291429.57,380625.88,2116246.63,1480969.12,875020.48,343655.10,1988857.01,1703068.00,1198643.00,738024.00,2142108.00,1531915.00,985206.00,568380.00,1666670.00,1134690.00,754706.00,1669483.00,1094802.00,0.0
6,销售费用,54795741.97,42736131.06,28534650.72,14835416.06,56551728.98,41746834.61,26547666.56,12517623.29,53164518.24,37807155.23,25483990.71,13973858.37,57157688.88,37851276.97,24361117.72,13334396.35,49314803.67,31267388.90,20270301.25,9288352.98,48662423.92,32782078.24,20868915.32,9137745.65,51587608.80,32093629.23,20548380.44,9422103.70,39156980.46,26914862.89,17721868.65,8416380.28,42422263.79,30441210.83,21176596.81,11215611.14,35379738.35,25573117.43,15991013.41,8109729.67,28604024.43,20408936.02,13047330.19,4437355.65,17954797.87,12312295.68,7357762.38,2692203.24,18922158.45,13463488.18,8270858.77,3461300.05,17501706.70,11947593.14,7858036.19,3672639.13,12977056.29,9240426.00,6274415.00,2299431.00,9337049.00,7415043.00,4791371.00,1946273.00,8911718.00,6203694.00,3760348.00,10505642.00,5908546.00,0.0
7,管理费用,80906788.84,57155057.39,37402261.81,18567425.52,71818800.79,54713948.73,69422235.06,34886390.46,143110573.97,98857273.28,60011562.88,29033246.70,135834643.50,107731763.20,68522226.08,35369888.89,135343179.00,99745894.10,63420436.68,29864873.36,124642903.87,83565195.33,54070602.52,27625844.23,119957408.44,81342005.77,53899971.01,27623168.80,99670732.91,73785567.56,50308199.46,23729903.64,100841937.92,78403766.59,48320581.77,21390902.14,74769141.37,56276764.33,33374609.15,16887130.03,61811262.75,45621573.17,29461036.98,12493616.26,43368735.05,30217972.60,19200025.85,9638969.51,61493322.01,41923303.22,29045334.91,16833542.67,37527434.80,27628282.14,18302753.24,8313510.11,36305402.67,27588858.00,19100270.00,10934580.00,34983042.00,27932774.00,19591593.00,8421436.00,34744745.00,25907031.00,14886108.00,30535441.00,19848515.00,0.0
8,财务费用,12922050.42,10064496.02,7272135.61,4101754.73,10884350.12,7203232.40,5122184.34,3709947.63,12938426.39,9634978.16,6237792.03,2902286.58,8393975.18,7295519.07,4792792.75,2473744.97,8773809.14,6571050.05,5190929.79,3240552.22,10631954.10,7741423.49,5412186.03,2594601.16,13287265.99,12312032.78,7580080.42,3809761.11,12259814.77,12142800.07,6725167.30,4158973.75,26691387.75,22980544.88,14066003.23,8611933.42,26623024.51,22581166.15,15894889.99,8206836.96,21308077.12,17028702.41,11158684.62,5050313.76,22283927.42,17222858.65,11359378.24,5552853.12,20503250.45,16636674.67,10732432.91,6300518.20,17257232.10,12150196.32,7660237.23,3829291.29,10596988.17,7315664.00,4031786.00,2157968.00,5525890.00,4392049.00,3533864.00,2342611.00,5149557.00,4295697.00,2968461.00,4217843.00,3130712.00,0.0
9,研发费用,80148839.57,57645043.60,38665307.03,20189824.51,78865555.56,53306192.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1857705.47,15862454.38,6651640.35,4795999.69,1370565.91,18024858.12,13559550.54,9736013.30,1409058.42,29529054.53,20453995.68,9351453.36,4606038.79,29350033.15,9180997.78,7502826.78,2103310.71,21674523.34,15303331.42,7182449.11,-1040803.04,68700281.04,11042998.48,6723187.34,4436551.12,15457957.88,7986471.98,6510467.46,1546633.66,16966360.28,4603982.37,3807306.04,516023.72,11589179.87,6158964.63,1388539.11,727380.50,806388.04,1419491.77,1063549.27,680721.20,4576009.34,1585860.12,967382.77,438176.40,4789056.42,1974693.84,1973361.73,764295.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-10858916.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620.00,-9440.56,0,0,0,0,0,0,0,0,0,0,0,0,0,23019.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
