,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4056150396.95,2913705181.47,2031081235.22,1265349314.55,4092312140.95,3085069228.59,2193575780.38,1192535547.74,3980607951.17,2986069617.54,1940738853.38,1089887215.38,2977580733.15,2143859027.99,1434519896.24,879738730.66,2646876716.23,1812081691.31,1155658336.10,553770939.64,3303486028.94,2547788575.82,1584908582.07,809623636.88,3724295453.51,2447860322.31,1739895724.84,931456600.79,4055619614.60,2838045388.32,434109068.58,242018795.44,1029524400.50,708066740.77,436520216.95,208570863.91,775883634.06,577420830.71,372253331.65,172399625.11,533608190.34,375470266.19,214121218.85,94091738.04,405863873.88,282132536.72,186174870.06,89210157.94,284138797.11,211642440.98,139529764.03,74813382.61,245872658.10,192019130.09,139732271.73,83091414.21,160401474.69,96122183.78,31489728.74,8292908.25,58453255.75,39004509.93,18295304.23,10611174.97,34873720.34,40479512.16,27618102.38,15285630.64,59713801.34,36881251.60,21907732.01,18682328.29,177052888.56,113341687.14,216209569.08,140325782.43,216542993.54,71625550.56,267151486.49,127088293.04,264048270.41,107507197.30,202348023.24,91382000.00,260516999.24,126836000.00,274668576.85,117751000.00,220122822.87,0.0
2,营业收入,4056150396.95,2913705181.47,2031081235.22,1265349314.55,4092312140.95,3085069228.59,2193575780.38,1192535547.74,3980607951.17,2986069617.54,1940738853.38,1089887215.38,2977580733.15,2143859027.99,1434519896.24,879738730.66,2646876716.23,1812081691.31,1155658336.10,553770939.64,3303486028.94,2547788575.82,1584908582.07,809623636.88,3724295453.51,2356194053.70,1739895724.84,931456600.79,4055619614.60,2838045388.32,434109068.58,242018795.44,1029524400.50,708066740.77,436520216.95,208570863.91,775883634.06,577420830.71,372253331.65,172399625.11,533608190.34,375470266.19,214121218.85,94091738.04,405863873.88,282132536.72,186174870.06,89210157.94,284138797.11,211642440.98,139529764.03,74813382.61,243731411.42,190224630.58,138480599.59,82267378.97,160609742.70,96804158.38,32375806.16,8286131.34,58422121.46,38964117.98,18278436.20,10608230.15,34804058.54,40533779.46,27707563.22,15355301.28,56775593.53,37267729.79,22110058.23,18852227.06,173666514.11,110519359.77,198387773.28,118101308.21,210311553.53,68935683.05,260639263.74,126415555.31,258862578.60,107099159.85,200401357.82,89985000.00,259368712.26,126086000.00,274225304.57,117751000.00,220094206.66,0.0
3,二、营业总成本,3373818337.56,2464102342.57,1698395174.98,1095404650.74,3431576024.77,2507406315.01,1795011684.10,975557090.70,3237961560.34,2542743896.42,1613935221.91,962238713.19,2739483487.43,2016572202.72,1344581426.19,807194916.54,2472118319.34,1631795021.17,1015776602.80,480385979.56,2941637469.52,2239794094.45,1374762770.11,682448234.61,3226871555.61,2070349571.65,1499333560.70,801811152.92,3499912513.26,2456663122.38,384426425.94,214734907.72,933857271.92,634318039.86,379789219.86,179283457.42,707365961.26,517688095.34,326388705.24,151422437.88,488020135.43,334386701.33,189446785.48,72543670.67,332212690.17,231921739.17,155703710.88,74229335.16,236280867.33,175691263.86,115090865.89,61847163.75,205471631.57,157197850.79,111557939.85,67115293.41,145690054.35,91398642.84,40388626.81,15189463.71,100236470.09,60658117.13,32557943.58,17080561.95,112112243.09,57584182.37,39664707.09,19998286.03,98897399.93,66525195.69,40458489.87,24864380.06,167545054.93,100328499.33,181883815.19,113559287.99,208595981.88,82038843.25,316397270.03,118425739.20,244613399.63,0,197759574.34,0,253091539.33,0,251695799.64,0,198060332.07,0.0
4,营业成本,2921709907.99,2149205934.68,1479557265.82,959925512.66,2917809841.28,2155993885.64,1547784809.82,857033555.02,2656825267.57,2096004418.82,1317225381.71,795263447.54,2361814128.72,1722695346.75,1150068363.41,687559737.18,2069996762.55,1391430673.15,843452850.97,392854766.40,2430249128.90,1875084207.87,1085877998.88,557782829.66,2697617870.63,1684644703.65,1230983797.64,674831002.47,2823753884.72,1962878978.13,335573860.05,189748003.37,781657532.13,521354543.25,315463207.03,150695376.38,618674379.12,457214351.31,285603883.22,134238131.19,419683091.74,287086091.74,159305608.40,58919274.22,272136791.24,193580220.86,130157120.08,60736703.88,191585487.33,144399598.49,95393370.71,48557673.96,159822882.83,121339963.98,86719404.22,54042339.20,106339937.24,67786825.03,28304839.13,10403822.46,78388998.93,46699579.39,23895488.37,13323928.62,58936894.28,42636919.50,28954982.05,16169656.08,64191632.20,42730676.77,23511205.94,19944674.75,143765403.02,83382892.30,175719402.28,99573676.95,189017111.40,63223204.50,249003134.73,91423515.17,170264864.12,0,129507263.59,0,188699806.83,0,206260262.59,0,156891738.28,0.0
5,营业税金及附加,153738625.88,108803648.40,78976641.73,44396382.91,169399732.07,133525955.90,94950288.70,46325351.07,162496998.88,122619850.11,81333631.21,43407303.54,107140335.32,67195293.47,42381800.68,23566254.07,102947621.40,71845226.16,49954662.60,25236413.34,93912931.12,68683178.74,44606712.02,23396892.81,102377191.62,68302982.46,48938980.86,25503769.69,107703593.07,74975757.80,11003492.33,6184319.31,23959845.66,17052846.32,10993804.28,5273003.72,19512686.87,15379891.02,8994423.67,4423183.29,12942062.25,9443499.85,5322669.71,2297422.66,9318681.73,6561129.44,4549577.76,2251858.71,7421972.36,5696478.71,3778968.11,2186171.04,4846824.47,3246225.44,1653852.70,1045048.00,1785211.08,1111401.01,283405.09,0,115616.10,50000.00,50000.00,30000.00,-295432.32,100000.00,60000.00,30000.00,256510.78,290000.00,150000.00,0,644561.91,606257.10,629097.82,33550.67,311588.12,56721.66,392055.04,22643.79,284972.56,0,0,0,198377.87,0,1412452.68,0,6460973.52,0.0
6,销售费用,54815748.74,40630026.80,25569553.79,14465137.47,70408302.01,55642065.79,43338379.70,17614296.88,164001199.90,132621910.40,56462283.92,28087705.10,115436515.41,75272060.27,38501297.85,21595608.21,61485610.08,36428284.77,22733891.40,9925416.51,65624965.94,38217608.58,24518314.57,8262903.08,30469159.08,17799825.73,12612033.33,5267350.02,45576645.32,33619688.10,3891441.96,1945234.46,29882738.49,20471009.10,7418469.76,2429391.16,6889652.41,5117153.79,3087165.52,1201121.89,6252421.21,4963547.78,2955475.66,1515732.60,4322519.60,2892127.73,1736182.94,684346.90,3347979.94,2268441.22,1413153.03,588900.24,3472733.84,2720289.71,2291177.73,659076.88,4000002.32,3329447.34,2562985.05,929478.18,4667775.97,3483016.51,2363786.77,968579.87,5826683.28,3115569.88,2187011.88,1072684.55,7358216.91,5483891.18,4101945.65,1293358.21,8540269.25,3707081.83,11909606.31,6242401.88,8765692.12,2150059.15,12563237.86,4488350.45,20586578.24,0,15638222.32,0,17088826.13,0,19011099.30,0,13045437.61,0.0
7,管理费用,226642101.12,150171103.17,103741484.05,48131835.75,203349679.22,137067614.18,95496378.70,46654348.24,210857589.00,191611330.87,151416954.83,59972165.78,166243948.81,153907763.58,120217056.37,55825718.29,209270944.99,118000436.39,87604974.00,44030297.81,270072982.62,196737166.52,182266770.52,73705980.51,335231484.45,247340962.12,163379353.00,78835337.02,456740232.71,339853363.96,33066392.17,15692792.20,93598540.51,68205589.43,45032824.91,20725979.00,65628702.49,43445687.51,31107341.20,12989382.71,47115398.37,32797146.74,22320280.74,10054066.15,40071438.44,25773762.64,16641146.37,8482230.53,30355379.15,20592167.52,12195698.03,8941253.21,29554843.27,23691762.09,15946337.83,8802931.38,25709068.30,13898151.79,6560678.99,2597687.59,11849432.83,6451637.79,3653683.93,1485135.60,41784582.27,7771884.08,5758846.14,1522334.58,22207693.31,13640950.70,9649754.37,2035259.87,10200828.00,9993862.80,-1568529.82,5688691.82,12582694.22,8012247.94,30338324.44,9444308.32,28784630.15,0,28475680.82,0,26452473.81,0,18756568.20,0,13043762.38,0.0
8,财务费用,12381897.15,11855339.28,8076808.46,4243108.26,10744160.08,9466635.25,5858915.38,3213848.75,18954863.44,-3606198.80,-8129257.56,497972.69,-5255538.33,-4518619.43,-9547126.00,671710.91,14242738.55,10706538.96,16686501.33,11639795.43,72644678.71,51437592.61,36543277.12,11963368.19,61949492.49,48174486.43,34014510.87,17828519.04,53457770.19,29627319.17,-790604.79,-572572.26,-879072.33,-536388.87,-387712.25,-176388.01,-711741.28,-413674.65,-242789.57,-96720.02,-330543.73,-195851.92,39441.65,362921.35,2580178.46,2775691.02,1886937.17,847703.86,3860861.84,3001006.95,1890147.47,777613.38,7774347.16,6199609.57,4947167.37,2565897.95,7855835.41,5272817.67,2676718.55,1258475.48,5214646.26,3973883.44,2594984.51,1272917.86,5859515.58,3959808.91,2703867.02,1203610.82,4883346.73,4379677.04,3045583.91,1591087.23,4393992.75,2638405.30,3252563.68,2020966.67,2454349.16,8596610.00,24100517.96,13046921.47,24692354.56,0,24138407.61,0,20652054.69,0,6255416.87,0,8618420.28,0.0
