,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030630,20030331,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,183941198.98,135008161.76,90701020.64,48377599.48,179250584.28,128994178.14,86789917.71,42615718.67,154159779.57,115202387.08,81437569.60,40539719.94,161708227.58,119108233.12,74177232.84,38654401.42,172196432.40,120379168.02,85309709.01,46729923.00,207771529.51,142507063.86,93445765.76,43250754.56,260456411.43,177837828.47,123497749.48,47514936.14,312514419.94,217542026.77,95348216.80,46630493.04,262567141.23,166164769.06,102531581.78,41546073.43,268092860.98,164689494.14,86675703.92,44829019.84,208338160.25,124904388.64,80633984.64,41299805.35,232095683.81,172307236.00,138286643.98,70462623.94,302535374.88,150109268.15,103208259.94,51399923.30,242253851.28,93291332.45,63750184.72,29605636.72,74894079.27,51130044.45,36308487.09,17991137.15,104525614.44,80760980.05,58920833.76,28542753.18,115568249.06,53667986.05,26275063.76,94842237.51,54821138.11,0.0
2,营业收入,183941198.98,135008161.76,90701020.64,48377599.48,179250584.28,128994178.14,86789917.71,42615718.67,154159779.57,115202387.08,81437569.60,40539719.94,161708227.58,119108233.12,74177232.84,38654401.42,172196432.40,120379168.02,85309709.01,46729923.00,207771529.51,142507063.86,93445765.76,43250754.56,260456411.43,177837828.47,123497749.48,47514936.14,312514419.94,217542026.77,95348216.80,46630493.04,262567141.23,166164769.06,102531581.78,41546073.43,268092860.98,164689494.14,86675703.92,44829019.84,208338160.25,124904388.64,80633984.64,41299805.35,232095683.81,172307236.00,138286643.98,70462623.94,302535374.88,150109268.15,103208259.94,51399923.30,241654588.22,91645573.99,63093285.72,29659027.72,78441903.90,50332467.41,35791264.59,17989902.15,104426914.44,80760980.05,58920833.76,28512513.18,115403249.06,53667986.05,26275063.76,94842237.51,54821138.11,0.0
3,二、营业总成本,156927950.66,112000323.65,75216151.34,39609639.53,172553676.50,118565531.90,86374372.19,42579459.15,160185863.12,118523742.16,81792287.36,42942328.33,170284898.25,122375454.59,79870001.50,42101426.16,175165036.86,121100690.51,86900109.40,45049918.59,206612735.15,138506347.24,91499633.01,43225999.61,249408653.69,167761092.13,114775981.71,43792041.95,292417827.51,200775804.57,87858280.72,43342268.24,278068512.86,178403892.51,112903494.05,49241835.94,280645124.83,167370966.61,92214615.70,51398144.91,292769218.59,151667986.33,99477851.17,50346739.11,287779689.43,193880304.45,154587199.29,77509866.28,308308752.33,144302179.66,99671666.25,53258061.59,232275026.20,90079488.86,61793115.71,28240250.64,148782334.85,59482925.69,38009445.84,17021703.01,101748214.99,72698717.66,52357072.52,24149111.86,98459157.12,45503779.24,22085721.13,78361241.80,41776566.06,0.0
4,营业成本,81133348.66,56207796.31,38190242.74,20298930.52,79812023.93,58010171.17,43783698.18,20787060.44,73811764.02,54643607.79,38750524.83,21096359.42,73984809.55,54375009.73,35398792.27,20469721.36,79916024.49,52698244.51,41053948.01,21463867.37,107970916.27,67206868.42,44417619.90,19800431.21,155749223.70,103018155.49,71745523.86,23825591.35,201711985.84,137152121.03,47600605.90,23539557.73,192032003.27,117947968.84,72651003.52,27677483.63,177664147.86,103025378.87,51636862.94,28472777.65,155706933.25,84459167.93,55484697.29,29022495.62,176318735.24,130755960.77,105621752.66,54128927.00,226613180.50,100181955.51,69312570.29,35874879.58,177604328.65,63263930.03,43591671.65,18916521.55,68873889.51,24671750.98,13893769.78,7341036.45,49320093.07,36838963.97,29200249.88,14720362.83,60142464.53,25251213.29,10838010.06,38435706.43,16429711.38,0.0
5,营业税金及附加,127917.64,62401.42,52106.84,29939.41,203680.62,146014.52,69913.52,47766.17,38068.50,24982.68,19656.42,6074.20,48878.60,23515.63,23515.63,23515.63,61506.30,1690.49,643.75,643.75,14888.97,7236.32,6458.28,6458.28,1375250.86,1284425.29,1035181.27,183966.97,2554445.20,1328957.51,600538.01,281794.06,2665663.73,1767103.80,1262961.58,562055.50,2741623.57,1231241.18,523569.84,425000.42,2390908.99,1107697.43,647278.53,102775.12,2046404.62,1132567.55,861740.94,696152.91,2133108.74,945302.44,663158.25,157334.86,1739293.86,374184.27,186250.12,36943.03,1058287.50,905192.56,795317.68,368166.79,618057.19,1727583.71,1324641.14,513126.59,1130098.93,435617.06,534304.92,1016819.00,178246.80,0.0
6,销售费用,3079943.74,2593986.89,1640523.91,812196.12,11518540.29,7664575.57,5519251.69,3032126.36,15048437.24,11203954.47,8299973.37,4612785.17,20355991.02,13894893.40,8947232.17,4162903.79,15995595.85,10046711.77,6260035.92,3839248.54,19510038.58,12667416.54,8660411.26,4443941.91,19694658.96,11556324.36,7492631.98,3342605.86,14435884.80,8271262.31,5132010.55,2027138.27,11939795.82,7704457.31,4515859.78,2177042.11,24094806.60,17540930.63,10650924.70,3683831.74,18768989.76,12584802.21,7084678.45,4121239.89,17127503.88,13601818.21,12619466.46,7459697.87,17644610.10,11192939.54,8049359.57,6323719.95,20702010.08,11211830.75,8603660.07,4883414.63,31339290.58,15061985.78,9782276.69,3532400.47,17465643.41,13235609.47,7824885.01,3064668.07,15762131.61,8732925.24,5171614.32,16689104.86,8641042.85,0.0
7,管理费用,65141514.22,47202323.01,31376907.73,16294434.19,62094822.79,43794607.77,33411826.98,16650196.90,63955507.56,46372712.30,30713209.82,15147816.09,62886488.99,45296870.69,29771903.64,15203241.33,63874227.67,47898530.17,32203106.46,16417626.03,63014247.62,46171748.74,30220693.52,15079365.87,55469134.30,39301640.97,26165090.82,12737885.16,51610761.58,38029288.95,23879192.04,12124857.26,54491456.87,38338517.88,26066762.98,14137659.10,55053379.97,38638901.73,26050974.15,13737970.90,60310310.43,39630579.13,26130307.94,12538976.99,50828188.48,33542770.67,22402193.91,11523415.19,44775603.67,28776745.82,19569283.98,9079066.95,25282905.90,11462809.65,6675646.43,2953854.88,42164734.44,16331393.99,12041107.58,5034410.74,30340331.55,18238338.28,12701401.28,5150301.24,18341379.53,9336779.36,4704080.75,18398679.32,14384023.76,0.0
8,财务费用,6045919.30,4870498.48,3242157.17,1790541.25,7312741.34,5758513.68,3870055.28,2062309.28,8630490.77,6694614.42,4425052.42,2079293.45,9580075.42,7256347.99,4648281.25,2242044.05,12327288.66,9658638.52,6591125.21,3328532.90,15308472.12,11929592.23,7570965.06,3895802.34,15243290.48,11718388.50,7608847.45,3815892.61,19150112.69,14962888.35,9898107.44,5368920.92,16666397.15,13526586.29,9287647.80,4687595.60,20754835.40,16323674.46,10790453.06,5078564.20,19519917.98,14991927.24,10470709.08,4561251.49,21883177.37,10023697.66,8258555.73,3701673.31,11760782.22,3980521.89,3253159.92,1823060.25,6946487.71,3766734.16,2735887.44,1449516.55,5346132.82,2512602.38,1496974.11,745688.56,4004089.77,2658222.23,1305895.21,700653.13,3083082.52,1747244.29,837711.08,3820932.19,2143541.27,0.0
