,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,356320277.82,256268809.71,98092026.51,299404615.70,135351384.48,69874513.07,33857276.53,222566306.88,123623883.31,64539981.52,35860207.48,254243478.05,153689353.95,110079164.95,53140905.09,264619960.27,160816197.18,106050895.00,49318309.02,440165422.02,364948904.47,285590884.64,50552289.66,552760122.54,157995314.70,103349064.06,40884277.36,323606957.99,178823781.41,124515319.37,63425726.31,289897931.30,208935310.54,138069014.76,78452654.29,456999674.21,303392284.28,211211517.26,116608214.17,340460228.11,221214744.16,159933773.04,67704359.15,401009463.85,298337190.72,195047320.55,99989455.88,645751739.15,360318606.97,291153903.15,129452025.44,279458285.00,177211883.71,117723413.68,52123226.10,259781024.80,198259599.59,136041682.11,64701781.96,285051822.32,246504113.30,161211568.67,78436404.02,294908035.92,221047533.15,143376652.99,69118221.40,229866802.42,147906908.97,103399927.32,51666464.25,240482281.00,134798546.15,233275183.82,123785053.69,395188751.55,266629926.81,306949185.70,84384528.27,294542088.32,119724331.94,256369297.92,198133278.49,134150783.13,0.0
2,营业收入,356320277.82,256268809.71,98092026.51,299404615.70,135351384.48,69874513.07,33857276.53,222566306.88,123623883.31,64539981.52,35860207.48,254243478.05,153689353.95,110079164.95,53140905.09,264619960.27,160816197.18,106050895.00,49318309.02,440165422.02,364948904.47,285590884.64,50552289.66,552760122.54,157995314.70,103349064.06,40884277.36,323606957.99,178823781.41,124515319.37,63425726.31,289897931.30,208935310.54,138069014.76,78452654.29,456999674.21,303392284.28,211211517.26,116608214.17,340460228.11,221214744.16,159933773.04,67704359.15,401009463.85,298337190.72,195047320.55,99989455.88,645751739.15,360318606.97,291153903.15,129452025.44,267398737.93,168347122.66,112060238.33,49045521.90,252776790.41,194212780.60,134365449.07,63846877.93,276966033.36,242230638.55,158014566.60,76892847.28,287579557.68,217158588.37,139624721.83,66461339.79,227328417.21,147667092.43,103289529.81,51606165.33,239930608.74,133848524.13,223857560.32,123676836.38,395069914.62,266586300.37,306949185.70,84384528.27,294542088.32,119724331.94,256368711.70,198133278.49,134150783.13,0.0
3,二、营业总成本,361376238.99,257647065.87,101986405.61,289749541.73,143299601.08,84654400.84,41861103.13,215673903.25,133805020.13,80690066.07,41879916.91,234670804.63,166975344.68,121730501.99,53579695.33,263914200.25,178128974.43,123835292.35,53631696.75,424040866.98,360124032.58,285136235.12,63066565.29,515915398.47,195244916.84,131905740.95,55451831.50,384464033.36,229448375.14,162209557.13,82802111.28,360324629.91,243096174.60,163026628.14,92281094.48,489670509.67,330321135.09,226890739.62,125592169.12,443876228.79,255984574.63,179824139.40,86193192.66,394354786.10,288785038.91,187956224.35,97056851.37,599328234.00,351075734.96,272937702.13,125423438.72,261236278.47,179224613.97,118779072.91,51823605.85,261882253.63,203112137.92,137797101.37,74732481.34,282185676.80,252785347.85,163732377.57,82386720.01,281946083.74,217006964.21,140529720.50,68845443.25,223996767.74,211818546.94,162633358.01,108465046.47,281549980.47,116335949.74,207985990.86,109781127.96,330723629.96,206586217.63,238361001.85,68351771.35,240063807.53,0,223999674.90,168543301.91,109890191.69,0.0
4,营业成本,306198291.93,220392887.46,80765977.28,201664624.73,86557468.76,48210402.57,22292564.78,139664007.21,76686303.76,41352392.81,21147327.91,156456297.04,98135274.95,66166479.57,30380756.52,155053155.68,93376459.70,61882365.81,29840182.15,282633530.26,245824221.70,196285475.68,38923744.04,370869333.86,126184856.21,82814232.88,30922673.26,269956227.40,150934219.23,108138086.91,57395672.69,245118569.76,175775817.60,117434867.37,69778490.40,394232160.72,271951122.21,187155696.03,101157151.16,323812552.25,200801654.34,142317707.87,64866387.80,307453618.90,223853470.38,143904989.46,75247267.17,493266898.78,286882895.92,229614699.57,106108658.02,210392358.13,132792124.32,90238920.22,39089601.60,209198250.30,170755176.90,117714242.51,56653742.25,216819533.29,204260766.35,131810047.70,65466862.04,205384755.83,166361884.37,105628832.83,52877865.18,158054385.08,103274049.66,71418117.89,35675806.25,157257610.44,89892433.53,149966245.38,86192418.88,283639520.60,182552928.03,203985876.54,54725973.23,204850776.35,0,201432732.25,147807363.61,97543023.21,0.0
5,营业税金及附加,5478750.99,4430865.93,2317305.21,15076789.97,8115012.79,4600513.51,2758661.78,13473980.35,7818747.72,3980034.12,2244454.51,18886347.42,9934126.91,7722908.23,3742597.90,14528263.85,6725421.24,4618589.96,2211235.14,23989401.56,20324458.44,21949857.93,827380.84,35805633.67,1611453.29,998238.21,598213.86,9919583.01,2188070.43,1513227.72,559941.49,2276565.99,1553148.46,937379.52,475902.43,4887441.31,3684005.23,3324508.46,2897251.58,5178369.31,1967986.53,1482724.34,354436.56,7075504.79,3520120.01,1870206.79,1011345.16,29619440.91,12098749.62,11782384.44,5436440.03,-3390963.48,1558258.20,1200221.77,251687.34,4755008.35,691268.70,523948.30,180888.94,2267534.04,1164983.53,972145.64,561896.71,4954356.36,3612832.57,2578241.90,1421028.10,4305277.68,2236730.62,1830219.81,973988.50,4115936.57,2671767.03,3876784.46,2983368.13,9565865.80,6777161.44,10186265.50,1574040.00,3836386.94,0,255645.97,497892.28,1943.88,0.0
6,销售费用,8633787.67,4468153.76,2042742.73,7987404.82,4929582.41,3026273.58,1442793.65,8218053.39,5951352.35,4348485.15,2042114.47,14396045.36,12277147.43,10607778.37,3229343.92,22461509.73,11693467.54,7648605.59,3803215.78,19905254.72,14288962.11,9021554.17,4026177.97,21791761.92,13690296.98,9102557.63,3698351.98,20510441.95,16185827.09,11267261.95,5279375.53,27898360.89,19459876.95,12971921.63,6728546.70,27081150.43,17034999.58,10831204.87,5113252.85,27543005.42,18595780.21,11822077.62,5667068.91,28115704.16,20261413.02,13918133.02,7013501.09,26790565.75,19081452.45,11777051.69,6369851.61,26518633.42,18988827.19,10803575.61,4148853.12,20460192.24,15868624.79,10736901.53,5734153.80,27653461.23,18621581.04,12828014.46,7404050.11,28395772.83,17950616.68,12323515.34,5640570.89,26274711.36,18979330.84,13306822.63,5470836.32,23383475.84,8987442.97,18731134.57,5338142.10,10290528.84,4210192.95,4498271.05,2375680.36,3424369.08,0,1975604.74,2798113.24,412343.87,0.0
7,管理费用,38293871.70,26182215.07,14730654.39,45139908.26,35165856.87,24584172.84,13851738.49,47735054.44,35376215.46,25080626.63,13164019.91,49876434.86,37152654.18,24994957.89,13424981.69,55290003.89,37990187.65,26601692.56,14121713.12,54457976.13,40566441.89,27787612.54,15118197.67,45573266.08,33525455.76,23005941.93,13142731.31,50645715.10,35971659.19,23208799.60,12233124.15,41861571.77,31109730.47,20125223.12,10889767.03,38360812.05,28650187.67,20094804.54,11320507.12,51646133.63,30465261.24,21469247.30,12250041.89,38955487.70,30527408.66,19701544.95,9818123.55,37072064.91,24719580.49,15514035.98,6836384.26,12315804.87,18226336.46,12797342.61,6132178.22,20516798.08,10275072.78,4274024.51,10115124.47,28877017.20,22007458.67,13764450.64,7017177.82,38311990.70,25688237.39,18014536.39,8219622.40,28618000.06,81632415.65,72418498.57,64658368.73,92599214.41,15226811.88,31932726.15,13564602.07,19648036.92,9333229.84,12461364.55,5341999.15,12993253.80,0,8426933.54,8227452.86,5154881.90,0.0
8,财务费用,2755531.61,2171058.64,1903243.77,9481528.83,7134969.00,4619496.64,2412905.34,8675083.59,6730589.10,4669891.87,2683065.88,8931162.50,6358342.25,4251090.78,1393176.34,12841320.84,10047422.26,5151685.52,3178151.70,18167430.47,14330436.25,6098065.19,4159628.29,26146605.91,17496820.20,13488980.44,7445391.83,22873641.83,20389697.83,14252751.67,7323958.85,25830955.94,11168494.79,7934026.95,3584106.17,8142106.44,7352875.48,4819484.19,2958428.65,5771678.00,4278625.21,3448956.62,2749791.14,13979039.87,9626904.25,6961981.07,3946172.80,15585271.58,11436810.90,7380550.12,3055495.43,15400445.53,7659067.80,3739012.70,2201285.57,6952004.66,5521994.75,4547984.52,2048571.88,6568131.04,6730558.26,4357719.13,1936733.33,4899208.02,3393393.20,1984594.04,686356.68,6744393.56,5696020.17,3659699.11,1686046.67,4193743.21,-442505.67,3718025.72,2009152.78,6365079.10,3712705.37,7229224.21,4334078.61,14959021.36,0,11908758.40,9212479.92,6777998.83,0.0
