,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,418242590.19,309055608.06,207061079.25,108114120.95,392363890.71,304063491.33,203918790.67,100826211.38,431547560.38,328726683.46,205634104.85,93761915.83,368589176.15,277499608.84,177896324.55,80878738.62,383710271.56,298291026.80,201829196.37,97592307.57,520300027.58,399450468.50,253006693.35,115995814.35,515143136.56,375464694.42,241461313.51,118179362.38,437601334.64,340036158.02,216360254.56,97213467.14,482495618.00,379989953.14,254778367.83,126721895.46,560763373.63,412986403.84,259474283.17,117338368.86,367782939.99,260782428.33,150895965.93,64869670.63,454246750.72,378394053.92,243775602.67,119357063.85,407061633.70,294750920.32,187448602.47,83822546.84,342762738.69,249677654.02,163875088.12,74333572.38,253568911.41,234736631.93,0.0
2,营业收入,418242590.19,309055608.06,207061079.25,108114120.95,392363890.71,304063491.33,203918790.67,100826211.38,431547560.38,328726683.46,205634104.85,93761915.83,368589176.15,277499608.84,177896324.55,80878738.62,383710271.56,298291026.80,201829196.37,97592307.57,520300027.58,399450468.50,253006693.35,115995814.35,515143136.56,375464694.42,241461313.51,118179362.38,437601334.64,340036158.02,216360254.56,97213467.14,482495618.00,379989953.14,254778367.83,126721895.46,560763373.63,412986403.84,259474283.17,117338368.86,367782939.99,260782428.33,150895965.93,64869670.63,454246750.72,378394053.92,243775602.67,119357063.85,407061633.70,294750920.32,187448602.47,83822546.84,342762738.69,249677654.02,163875088.12,74333572.38,253568911.41,234736631.93,0.0
3,二、营业总成本,407309008.11,303263353.75,201691869.79,108194611.77,455015548.87,320912359.40,215477739.68,106889260.97,437807059.07,331145233.95,213854316.38,99847354.79,470068838.96,322769200.94,207289944.04,97494736.27,434764507.87,327658735.97,222073880.00,106061281.13,542748718.71,419469869.03,267983726.02,122529662.10,566962810.59,415664345.26,269850765.11,131470228.69,525950192.64,381181226.99,246168556.28,102563518.87,481430789.17,379003109.78,253891158.66,126872137.15,583660917.70,419246897.49,265134651.23,116562941.82,363867474.07,267586128.82,158147756.20,73541443.14,433253694.20,339925551.43,216909097.79,104599915.92,349079605.98,244138257.91,154905945.68,70675488.95,280051614.08,205124597.16,135136368.65,61932052.70,211943160.13,180642037.41,0.0
4,营业成本,351183589.88,262202433.40,173641441.33,91595443.66,362422553.36,281561036.48,187799753.64,92829856.78,380005063.22,293880139.50,192114076.02,89111523.76,370575680.76,296967209.91,190062817.91,89439581.95,391511412.11,297745632.08,201446719.27,95441031.40,494177558.33,382928807.05,246515446.57,114438629.02,515187692.79,374784910.99,240900446.45,116856847.33,476328605.51,344265844.19,221660770.96,92518873.42,440707457.22,350136195.93,236266704.11,118355234.19,523310735.59,379968970.31,235587418.72,103173980.47,332054602.67,246765260.45,143727859.85,64317344.83,388302576.03,304561256.28,194254189.83,95763557.89,312022275.43,218992511.49,136785279.10,62164408.51,248639420.53,188368716.64,120301439.91,54683525.37,189960048.15,156849629.93,0.0
5,营业税金及附加,4905536.78,3922433.11,2652952.44,1381004.72,5748043.93,4301926.88,2789187.54,1447983.41,6036953.78,3310905.69,1911950.16,665197.31,3452312.42,1393405.70,958305.67,385331.15,3479358.62,2507450.14,1699662.88,1075128.92,5560851.74,4489327.06,1416763.26,812223.43,3569657.01,1869565.20,1291426.87,832612.66,1501221.39,838224.53,0.00,0,111276.50,20885.41,264.63,62.33,31.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,销售费用,8622822.03,5847024.06,3913326.36,2132801.95,8511416.87,6294547.79,4101123.40,2002229.64,8894687.19,6760592.08,4492600.39,2226080.86,9425837.66,7070798.47,4806085.16,2133078.32,6954996.10,5275487.63,3588147.25,1647400.81,8461626.49,6471564.30,3932275.33,1827310.76,8699752.78,5532809.54,3895982.19,1969054.79,9084958.53,6187718.70,3866739.08,1561240.44,8022898.28,6228517.53,4305346.85,1928950.27,12286092.61,9196599.62,5961514.90,2545407.45,6418773.43,4434917.35,2825922.72,1479372.91,10268842.80,8130631.96,5377456.96,2463224.52,7665742.56,5499454.34,3612848.18,1712461.19,7105775.34,5472375.75,3559067.15,1638415.56,5366144.08,4546345.73,0.0
7,管理费用,29062739.11,21443439.76,14197709.28,7515323.48,30307561.26,19307320.88,19766907.14,8823096.88,41357215.00,28650431.67,18333482.30,7827259.02,48658928.80,19007451.12,12415398.49,4820317.33,32168769.65,23930186.36,14640470.24,6998700.73,30117299.04,22161048.88,14630246.11,6864532.39,38436056.85,26890692.90,18600360.54,9657149.20,35181255.07,26838614.28,18464606.29,8523511.19,31279534.85,23981920.95,15657927.69,7489858.98,32348616.42,23015668.44,14456813.19,6747273.91,23257202.20,16649145.42,10551562.00,5101097.71,24933920.33,18892853.01,12290230.34,5770735.06,19574224.16,13710221.16,8689477.04,4125749.63,15898240.06,11987817.70,7664465.77,3508081.10,10494973.11,16117634.19,0.0
8,财务费用,-177871.47,-362854.48,690089.78,2077989.92,-856134.34,-1585218.18,630435.90,1786094.26,2099847.03,1130797.87,-90727.37,17293.84,-3550204.74,-2800819.18,-2097467.40,-465211.97,-3224418.56,-2944632.73,-518194.87,507200.83,4273034.22,3176628.14,1139265.41,-965589.21,6277257.94,4711480.55,3653530.63,1481979.89,2883332.65,1305756.36,1258071.21,-40106.18,4448646.88,958308.18,-266868.43,-901968.62,8117348.27,5357694.75,7420940.05,4096279.99,599267.36,-1060194.07,245411.96,2643627.69,10575499.89,8340810.18,4838129.28,868709.99,7865185.46,4733172.06,4469647.26,2447252.95,7543406.73,-1563946.30,2758777.57,1472445.17,6121994.79,3128427.56,0.0
