,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2065472193.71,1321819984.94,555083643.54,2202951712.57,1625737224.89,1007328032.03,368572039.91,1519638330.98,1078409412.57,661410425.89,377924736.27,1835866402.95,1322766934.63,924829293.80,408538217.58,2319403538.99,2685510354.36,1221394880.46,2203753325.07,1677622218.49,908890542.19,0.0
2,营业收入,2065472193.71,1321819984.94,555083643.54,2202951712.57,1625737224.89,1007328032.03,368572039.91,1519638330.98,1078409412.57,661410425.89,377924736.27,1835866402.95,1322766934.63,924829293.80,408538217.58,2319403538.99,2685510354.36,1221394880.46,2203753325.07,1677622218.49,908890542.19,0.0
3,二、营业总成本,2033345937.20,1286573825.86,548849556.12,2175230303.87,1598030169.52,978681339.21,358681524.16,1471005786.41,1047386073.80,639769633.30,363241599.76,1756069887.50,1272440770.97,888185962.85,390922689.98,2217000087.63,2502348278.47,1108505734.39,2042396219.24,1435193266.22,738299155.93,0.0
4,营业成本,1776522567.46,1110972839.38,467776819.90,1856420745.61,1373783539.11,826334670.07,297489296.70,1228914038.82,886043742.85,542392645.56,313677546.71,1505010342.61,1107692895.74,774196394.16,338030440.65,1940475382.57,2153928382.81,954175732.84,1670609036.76,1255168507.50,626609816.49,0.0
5,营业税金及附加,8769311.70,5359764.55,2635958.71,10447218.18,7109244.57,3816621.68,2115859.72,8510613.76,6093207.74,3812980.56,2069270.37,10704003.44,6408325.19,4423051.77,1994817.36,10620215.37,14860995.03,8242149.20,9661820.07,10496217.15,5372947.91,0.0
6,销售费用,22897388.55,14559469.69,9156350.17,26760201.86,20332991.33,13902446.71,5526919.50,25334318.59,19596745.64,13139594.18,6012218.70,27364924.59,17716762.49,12797670.73,5693934.57,37633431.50,49377140.61,14840030.72,35008557.59,27531584.74,16141750.47,0.0
7,管理费用,166874962.09,111667620.98,56400161.81,175468762.93,133390060.74,111945397.31,52043353.85,189443750.44,135009743.53,85653186.82,49832340.78,206766457.04,148127637.42,102153047.80,53050886.26,221980253.49,249974610.92,110914595.58,309050862.57,130962940.98,87757142.11,0.0
8,财务费用,11497332.74,12366132.08,6298849.31,12622353.42,2531142.37,3295301.52,3375275.63,1786537.72,249113.16,-2800267.01,-1316913.56,-4554270.41,-4033062.62,-3361649.70,-8147.23,-11116514.92,1337246.37,392211.95,-125728.77,962442.44,-627347.18,0.0
