,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业收入,48120000000.00,32742000000.00,16978000000.00,55488000000.00,41117000000.00,27366000000.00,13716000000.00,50353000000.00,38814000000.00,26498000000.00,13606000000.00,47456000000.00,36296000000.00,24655000000.00,12702000000.00,44081000000.00,32974000000.00,21518000000.00,10625000000.00,36878000000.00,27800000000.00,18220000000.00,8830434000.00,30665154000.00,23171982000.00,15733923000.00,7955960000.00,27816860000.00,20361718000.00,13307297000.00,6302155000.00,20727734000.00,15008708000.00,9746808000.00,4652872000.00,15635226000.00,11477824000.00,7376365000.00,3559396000.00,11894105000.00,8585881000.00,5591166000.00,2651212000.00,12304055000.00,8951202000.00,5716255000.00,2891067000.00,7641862000.00,5254866000.00,3142146000.00,1612314000.00,5827638000.00,4146540000.00,4201556000.00,4021093000.00,2615210000.00,1269176897.72,955994082.51,0.0
2,利息净收入,36763000000.00,24050000000.00,11647000000.00,45553000000.00,32944000000.00,21425000000.00,10362000000.00,39376000000.00,29037000000.00,19049000000.00,9440000000.00,37525000000.00,27662000000.00,18249000000.00,9375000000.00,35785000000.00,26132000000.00,16887000000.00,8242000000.00,31285000000.00,22871000000.00,14564000000.00,6705738000.00,26285154000.00,19535566000.00,12982780000.00,6396609000.00,24622790000.00,18114363000.00,11730308000.00,5526473000.00,18771982000.00,13514221000.00,8669627000.00,4153405000.00,14478886000.00,10412983000.00,6725315000.00,3231188000.00,10953922000.00,7951230000.00,5117729000.00,2534419000.00,11088501000.00,8219352000.00,5302726000.00,2634041000.00,7200378000.00,4809472000.00,2975065000.00,1520086000.00,5490886000.00,3875895000.00,4118346000.00,4049524000.00,1944470000.00,1215686576.98,906063377.44,0.0
3,其中：利息收入,82630000000.00,54609000000.00,27022000000.00,106460000000.00,78358000000.00,51212000000.00,25162000000.00,90209000000.00,66078000000.00,42697000000.00,20529000000.00,76446000000.00,56512000000.00,37653000000.00,18850000000.00,79112000000.00,58195000000.00,38772000000.00,19081000000.00,73255000000.00,54512000000.00,35895000000.00,17557556000.00,57881022000.00,41627634000.00,27131628000.00,13348294000.00,53922242000.00,40146392000.00,26336753000.00,12906467000.00,37765697000.00,26183238000.00,16238791000.00,7699254000.00,23540141000.00,16752427000.00,10609862000.00,5061769000.00,17429597000.00,12783846000.00,8308966000.00,4148822000.00,18578031000.00,13909400000.00,8964312000.00,4281654000.00,12452962000.00,8553708000.00,5363613000.00,2581410000.00,9276985000.00,6677067000.00,7150601000.00,6432760000.00,5964950000.00,3930803409.53,2766577109.24,0.0
4,减：利息支出,45867000000.00,30559000000.00,15375000000.00,60907000000.00,45414000000.00,29787000000.00,14800000000.00,50833000000.00,37041000000.00,23648000000.00,11089000000.00,38921000000.00,28850000000.00,19404000000.00,9475000000.00,43327000000.00,32063000000.00,21885000000.00,10839000000.00,41970000000.00,31641000000.00,21331000000.00,10851818000.00,31595868000.00,22092068000.00,14148848000.00,6951685000.00,29299452000.00,22032029000.00,14606445000.00,7379994000.00,18993715000.00,12669017000.00,7569164000.00,3545849000.00,9061255000.00,6339444000.00,3884547000.00,1830581000.00,6475675000.00,4832616000.00,3191237000.00,1614403000.00,7489530000.00,5690048000.00,3661586000.00,1647613000.00,5252584000.00,3744236000.00,2388548000.00,1061324000.00,3786099000.00,2801172000.00,3032255000.00,2383236000.00,4020480000.00,2715116832.55,1860513731.80,0.0
5,手续费及佣金净收入,6563000000.00,5296000000.00,3202000000.00,8879000000.00,7430000000.00,5606000000.00,3065000000.00,10579000000.00,9465000000.00,7218000000.00,4032000000.00,9599000000.00,8082000000.00,5996000000.00,3071000000.00,7120000000.00,5775000000.00,3986000000.00,2030000000.00,4780000000.00,4218000000.00,3116000000.00,1731746000.00,3951468000.00,3303518000.00,2437511000.00,1346225000.00,2672491000.00,1841772000.00,1246634000.00,617907000.00,1612730000.00,1262281000.00,893648000.00,427011000.00,964217000.00,749823000.00,473864000.00,223721000.00,650104000.00,490753000.00,322993000.00,138392000.00,488965000.00,374301000.00,249137000.00,111751000.00,296289000.00,216357000.00,129584000.00,46461000.00,175018000.00,114016000.00,60141000.00,47951000.00,42070000.00,39329660.67,40334930.27,0.0
6,其中:手续费及佣金收入,7277000000.00,5689000000.00,3357000000.00,9494000000.00,7842000000.00,5869000000.00,3181000000.00,11155000000.00,9818000000.00,7476000000.00,4142000000.00,10144000000.00,8394000000.00,6205000000.00,3159000000.00,7588000000.00,6095000000.00,4192000000.00,2133000000.00,5171000000.00,4488000000.00,3290000000.00,1810836000.00,4475058000.00,3710829000.00,2697356000.00,1458030000.00,2904086000.00,1996056000.00,1349688000.00,665062000.00,1783174000.00,1388839000.00,973478000.00,466002000.00,1102344000.00,845467000.00,535444000.00,252176000.00,759818000.00,570141000.00,373507000.00,162110000.00,590034000.00,443718000.00,291407000.00,132480000.00,398845000.00,294465000.00,183794000.00,76782000.00,246920000.00,168850000.00,165966000.00,92139000.00,74690000.00,57713407.95,66105782.05,0.0
7,减：手续费及佣金支出,714000000.00,393000000.00,155000000.00,615000000.00,412000000.00,263000000.00,116000000.00,576000000.00,353000000.00,258000000.00,110000000.00,545000000.00,312000000.00,209000000.00,88000000.00,468000000.00,320000000.00,206000000.00,103000000.00,391000000.00,270000000.00,174000000.00,79090000.00,523590000.00,407311000.00,259845000.00,111805000.00,231595000.00,154284000.00,103054000.00,47155000.00,170444000.00,126558000.00,79830000.00,38991000.00,138127000.00,95644000.00,61580000.00,28455000.00,109714000.00,79388000.00,50514000.00,23718000.00,101069000.00,69417000.00,42270000.00,20729000.00,102556000.00,78108000.00,54210000.00,30321000.00,71902000.00,54834000.00,105825000.00,44188000.00,32620000.00,18383747.28,25770851.78,0.0
8,汇兑收益,324000000.00,123000000.00,113000000.00,161000000.00,248000000.00,208000000.00,27000000.00,-41000000.00,-45000000.00,-39000000.00,39000000.00,166000000.00,75000000.00,52000000.00,14000000.00,227000000.00,202000000.00,161000000.00,183000000.00,186000000.00,119000000.00,96000000.00,69298000.00,150319000.00,68838000.00,13307000.00,14028000.00,93871000.00,72144000.00,40503000.00,20833000.00,51499000.00,46787000.00,34804000.00,11945000.00,42202000.00,28346000.00,-15854000.00,12296000.00,121065000.00,100472000.00,61819000.00,6558000.00,-12908000.00,-2093000.00,7688000.00,3012000.00,64754000.00,48143000.00,25138000.00,17129000.00,57121000.00,55401000.00,17711000.00,2950000.00,13000000.00,6762489.36,1139084.91,0.0
