,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2324346176.03,1695664716.19,1087750039.53,516048446.88,2570846012.86,1470674445.88,984896812.15,447556746.57,1587239981.58,1176879264.54,780427131.06,347504199.04,1131572778.04,841230320.77,493045908.21,219300173.80,1046949289.00,809520231.34,534212546.11,253989888.59,1089583903.90,755187231.92,496353672.68,227735731.60,1061670247.19,796292748.15,516396830.48,238723099.19,1022345866.79,775892666.86,519779109.46,261763514.21,1270248369.85,972403141.90,637297305.25,303560654.89,1228581730.86,892747829.10,590917117.45,270323804.31,895508320.53,650460736.70,422589520.68,207020418.88,1466987921.71,1141087638.03,743292119.51,341957403.28,1186451449.53,800395414.08,519462576.93,243033658.56,901920052.41,630873293.79,411986872.59,194693109.31,817746179.95,604838144.36,419279044.29,204294249.96,817273817.61,579990604.84,380924679.48,179760249.89,441908164.11,261368086.95,156903391.02,74345205.01,275716847.29,198874808.19,130533229.53,59947972.78,265458300.34,124045827.24,262153438.84,128862147.98,208402921.54,91109652.34,191843518.16,99170338.93,177601625.43,73258082.28,129293875.26,105782702.00,101682040.00,78068327.00,0.0
2,营业收入,2324346176.03,1695664716.19,1087750039.53,516048446.88,2570846012.86,1470674445.88,984896812.15,447556746.57,1587239981.58,1176879264.54,780427131.06,347504199.04,1131572778.04,841230320.77,493045908.21,219300173.80,1046949289.00,809520231.34,534212546.11,253989888.59,1089583903.90,755187231.92,496353672.68,227735731.60,1061670247.19,796292748.15,516396830.48,238723099.19,1022345866.79,775892666.86,519779109.46,261763514.21,1270248369.85,972403141.90,637297305.25,303560654.89,1228581730.86,892747829.10,590917117.45,270323804.31,895508320.53,650460736.70,422589520.68,207020418.88,1466987921.71,1141087638.03,743292119.51,341957403.28,1186451449.53,800395414.08,519462576.93,243033658.56,901563248.67,629610401.22,411175167.50,194196486.76,817481096.05,604605690.69,420358589.42,204754763.98,817664062.55,579755147.21,380700230.21,179693686.18,441291303.39,260822719.65,156664926.78,74227590.79,275288304.40,198525541.72,130533229.53,59947972.78,265458300.34,124045827.24,262153438.84,128862147.98,208402921.54,91109652.34,189802047.38,97440553.15,168750782.64,73258082.28,123032373.14,105782702.00,101682040.00,78068327.00,0.0
3,二、营业总成本,1912981207.33,1382582233.37,888254294.26,439294709.46,2137235719.66,1264016216.64,839864579.79,407159447.30,1351501575.23,1018314644.90,694143892.31,314657673.60,985316213.94,747398971.03,473502003.97,216127220.14,1023747498.45,785908801.31,525990943.42,254019698.40,1131065690.67,782364916.82,515553308.09,250174600.35,1102003339.79,830952609.72,554673504.30,266972709.20,1192370522.67,900756267.64,614621908.34,306373538.78,1266459320.80,937090520.34,609542881.23,292560488.69,1169647167.84,838170772.22,552562514.41,264156863.96,902802187.33,671849520.84,440003927.69,212764650.56,1095952188.54,784319407.09,501128719.76,250106390.58,941302684.65,640316887.65,416805997.95,186991764.77,746159799.90,541508448.25,346979845.86,150738790.66,612372941.64,452569845.13,297227319.53,147569865.56,584838078.19,432023558.21,270100608.01,139292317.46,325412529.31,183244902.77,111393087.45,54178805.35,216053435.35,139114557.00,85960557.81,40796194.20,188798397.64,89118441.12,181934040.22,93450587.79,143978858.13,67417363.65,114001073.33,47052041.23,84124117.85,0,70942902.06,58563559.00,55677255.00,41424485.00,0.0
4,营业成本,1700402826.64,1226742465.03,784843119.87,389675360.89,1902379772.69,1118338025.00,743157028.73,359519334.03,1164268973.73,881440236.38,602618924.11,268034892.21,787482533.48,600648906.23,372670845.30,165436227.30,779721057.85,595869207.99,393287076.22,184074327.53,826641323.22,556769385.35,365551512.18,178294641.74,788111105.82,596011534.72,401594215.67,191610577.19,851520169.15,650366805.48,446303853.20,226634236.51,945891728.27,700111622.63,455178257.52,216971416.93,881137307.53,623594479.22,409896127.45,192476028.30,628523573.06,464408578.65,299657830.94,150342171.66,868037428.90,639893501.62,437077433.50,219237392.89,832344034.49,564817383.03,367810932.85,166569704.94,680145936.19,494964825.15,318250191.26,139527013.42,565876580.17,416877600.66,273025942.37,136406807.60,535765800.46,398253236.41,248643868.52,129697343.90,292049599.29,160930611.00,97515212.31,47332558.25,189580992.72,120970341.56,74444511.06,35416172.62,165280630.05,78396505.09,159990029.63,82741911.23,124877823.75,58504750.03,102661982.90,42871679.50,80083628.53,0,66298896.02,54242437.00,50718847.00,37436349.00,0.0
5,营业税金及附加,9813101.58,7199072.59,5064839.85,3414213.80,9983872.92,4777714.32,3300329.90,2480727.14,4539258.34,3661976.30,3042490.31,2336747.22,10406683.14,7696118.31,5826768.51,3749139.04,15563677.25,11773167.93,7496080.65,3436743.14,15453262.09,11120765.88,7309400.56,3500384.31,13334405.64,10376970.16,6405990.01,2864318.32,27789941.28,22158077.06,15353700.94,7362520.51,38911744.22,30740877.19,20252631.21,9814747.27,34573513.23,26287294.63,17365630.43,8915526.05,27070034.01,19579303.86,13623139.25,7088334.78,43071059.58,34965485.98,22024747.84,9126208.62,27691448.35,19090468.84,12332279.84,6022658.93,20150785.72,14001781.43,9178045.01,4105458.00,14338975.11,10162825.93,6542663.31,2804026.58,13703287.62,10034010.26,6174578.46,2306677.18,9531638.14,6140973.35,3617603.43,1835584.97,6925628.36,5246855.10,3482077.33,1644214.55,7169512.22,3262666.78,7051010.21,3367706.30,5284629.55,2281935.08,5074381.53,2645920.67,4825647.41,0,3431147.24,3405862.00,3726647.00,2686475.00,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359656.45,956655.81,956655.81,690229.75,3954880.54,3083943.96,2289031.73,1003610.36,4860785.54,3640290.37,2484560.29,1124937.86,4028492.18,3442337.51,2566965.19,912585.04,3663000.63,2684368.04,1692937.66,833466.24,938143.65,199123.15,0,0,0,0,0,0,0,0,0,4190043.94,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,93867617.63,65119791.62,41424119.50,16905630.31,104395738.85,54062508.46,36107130.60,16383336.10,55789850.70,36070651.24,23737744.14,11669848.44,45786099.54,33135225.24,22315849.12,11091102.41,44051322.99,32052179.00,21270554.42,9309830.19,42255421.71,28948793.52,20177019.26,7046219.43,38538948.53,26825545.89,15951100.13,7557997.61,43054095.23,26357163.80,19085041.01,7208606.72,36264571.59,26334914.83,18050503.51,7889970.87,36445330.89,26820695.26,19227007.69,8485238.44,33356769.24,25217141.50,17968592.92,7489166.45,33283951.80,21550956.97,14761466.01,7031723.80,28545387.43,20736220.64,13432861.25,6259319.39,26337305.19,19803726.18,14399895.84,5723695.39,24711325.43,19785393.32,14015070.52,7095577.87,24975901.21,16195486.26,10958129.11,5479212.55,19124517.72,13825003.10,8968531.77,4319921.51,15220988.77,9516259.90,5855264.75,2606791.22,10579399.84,5279664.65,8824937.29,3150926.32,8469687.91,3685143.12,4020098.54,1629396.99,2192940.70,0,1317725.22,1158557.00,1401808.00,1331917.00,0.0
8,财务费用,106960468.59,83105273.06,56506583.97,29299504.46,119559207.34,86699229.64,57161747.43,28776050.03,126734035.15,97220966.90,64823822.64,32616185.73,141227837.63,105900640.50,72670599.87,35850751.39,184645830.07,146214246.39,103937232.13,57198797.54,246676312.10,185526143.19,122515376.09,61333354.87,262095110.56,197738558.95,130722198.49,64939816.08,269873386.49,201874221.30,133879313.19,65168175.04,245439467.18,179903105.69,116061488.99,57884353.62,217304991.45,161468303.11,106073748.84,54280071.17,214021392.22,162644496.83,108754364.58,47844977.67,148333662.27,86952806.71,26308416.60,14020835.52,48277305.43,32588871.18,20940892.28,7136471.15,14664987.26,9097825.12,2667153.46,257685.99,3417568.75,2301687.71,1076678.14,350868.47,6730088.27,4856457.24,2631094.26,975617.59,3768630.51,2149192.17,1291739.94,690740.62,4325825.50,3381100.44,2178704.67,1129015.81,5768855.53,2179604.60,6068063.09,0,5346716.92,2945535.42,2244610.36,-94955.93,-2978098.79,0,-104866.42,-243297.00,-170047.00,-30256.00,0.0
