,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6131464447.63,4152786063.03,1694813717.60,9001120067.78,6021556667.82,4097948859.01,1587430375.37,8174468669.68,5571858942.96,3807176077.87,1556050049.30,7889679237.95,5072690159.39,3348986733.90,1332577821.32,7138610609.76,4698271089.22,3252825453.39,1324287255.70,7102547457.97,4606346139.16,1492514096.65,637189200.28,2885321108.19,2132713956.22,1190811016.00,555197755.09,2271518382.56,1504484860.33,957852681.68,427626062.47,1791844817.99,1280381986.79,761234638.37,0.00,0.00,0.00,0.00,0.00,1999007.03,1999007.03,336630.77,0.00,0.00,0.00,0.00,0.00,94493.17,459709.41,445649.59,167700.86,13902787.98,5520568.30,5102742.32,4093491.31,171388862.18,157119995.64,112349514.35,45647192.61,215309494.75,158869933.92,110454596.12,64461462.13,263116727.87,185537746.24,124595808.65,63394611.44,329615466.83,229965840.72,151124327.35,61327623.67,273310852.58,135050193.47,255911243.02,134786388.73,220122428.72,98815700.19,141557094.88,59067455.64,151000343.53,69269218.01,163527361.78,133589832.51,119441647.10,154744877.16,0.0
2,营业收入,6131464447.63,4152786063.03,1694813717.60,9001120067.78,6021556667.82,4097948859.01,1587430375.37,8174468669.68,5571858942.96,3807176077.87,1556050049.30,7889679237.95,5072690159.39,3348986733.90,1332577821.32,7138610609.76,4698271089.22,3252825453.39,1324287255.70,7102547457.97,4606346139.16,1492514096.65,637189200.28,2885321108.19,2132713956.22,1190811016.00,555197755.09,2271518382.56,1504484860.33,957852681.68,427626062.47,1791844817.99,1280381986.79,761234638.37,0.00,0.00,0.00,0.00,0.00,1999007.03,1999007.03,336630.77,0.00,0.00,0.00,0.00,0.00,94493.17,459709.41,445649.59,167700.86,13902787.98,5520568.30,5102742.32,4093491.31,171184877.35,156991499.73,112277157.71,45615628.26,215164280.35,159077230.99,110699494.23,64711957.08,261076803.27,185465473.45,124567048.78,63379852.32,325140082.00,229794112.43,150869784.83,61309470.18,273049685.46,134159981.31,256560484.71,134919346.25,218019397.02,96342752.11,138564614.25,58800092.76,150560882.30,69161704.44,162882149.09,132987323.07,119036904.72,154433942.14,0.0
3,二、营业总成本,5608832175.63,3766329175.80,1626308367.80,8339783449.75,5589371416.21,3809608776.38,1516654440.53,7570504773.57,5177823390.66,3523413533.75,1469625797.51,7284749422.22,4652137477.42,3058761479.87,1243025398.76,6547486771.10,4256629531.25,2949634624.53,1254481743.16,6517409376.45,4225725685.47,1381651221.41,591437351.48,2639689677.62,1925260067.95,1087779132.16,518181671.53,2118243473.44,1398272912.46,895506028.41,397016185.05,1672221170.30,1189516358.58,735995178.33,0.00,1622668.95,0.00,0.00,0.00,43698159.72,40032246.03,29896868.14,7507208.57,267058427.96,41027535.98,32874351.71,16139023.43,131334958.15,59095786.70,24914626.62,13865133.47,226282258.67,55278831.53,34930950.68,14112633.81,292452983.40,202851027.49,122607658.96,45290716.51,260335554.85,154969867.52,106735121.01,60990141.70,250233302.37,180851956.92,121135655.88,62790830.16,302215922.12,222830328.08,145599612.46,60012594.67,248396829.17,118501756.01,228727153.76,125445632.30,203574900.23,91103567.08,126955969.20,51013419.89,135639645.46,0,150205311.90,121528778.86,106562866.37,146500554.47,0.0
4,营业成本,4290110665.25,2883887474.42,1204045106.19,6394040265.41,4279439849.54,2912522764.04,1126824847.57,5759347323.98,3945610008.73,2699540798.13,1081706623.86,5618665357.76,3537215255.75,2349038116.20,900562766.58,5032557155.13,3308471251.17,2290815605.32,941560739.40,5034247704.27,3291891412.36,1223980520.51,527605977.06,2273862243.95,1668265373.15,916023885.62,447982073.87,1774428626.08,1197324046.95,754851445.92,338474989.43,1362029367.97,979634427.01,592705801.99,0.00,0.00,0.00,0.00,0.00,2247947.88,2247947.88,527223.53,0.00,0,0.00,0.00,0.00,67713.43,629706.43,609393.43,203133.43,24616814.97,10576837.62,5867645.15,3999528.21,199468824.48,178373379.86,107103278.40,38357892.82,217590925.11,128951465.04,89112559.19,51631818.82,216965045.18,154360155.93,104691496.37,53157398.46,260266533.06,192302299.36,125863767.63,49987879.32,212190161.73,102502691.28,198263892.46,112198008.98,184543326.53,81769167.96,109115077.19,43995280.20,120134325.13,0,133936425.34,105068433.80,88968439.35,136742788.51,0.0
5,营业税金及附加,43642262.74,30364006.14,16992721.63,62123498.08,44233427.57,31841822.01,16943540.69,57872664.75,40853264.26,27931217.31,13275687.90,61344320.19,20838971.25,16277626.43,8669841.89,38166582.25,25419226.27,17880509.36,7420205.63,36721058.19,21719484.09,10559802.54,3900507.77,17249929.91,12854115.17,8503330.78,3178294.42,15646260.67,10532431.08,7328312.24,2756792.71,12546539.27,7077613.21,4719120.87,0,0,0.00,0.00,0.00,314907.14,1971261.59,5722.73,0,0,0,0,0,0,0,0,0,220542.93,0,0,0,328322.45,261877.48,244130.61,77146.08,873267.64,564556.61,535633.25,515752.80,1648629.72,1022028.71,592962.07,358383.36,3131798.54,1731770.23,1329078.59,421461.69,1910595.98,634731.48,2224019.82,1182876.17,1091981.89,410928.82,355913.39,168554.14,643777.90,0,1561373.54,1339851.27,1264909.89,1422459.45,0.0
6,销售费用,672687270.40,444188022.33,205056903.32,969777187.77,622704129.76,408593777.58,184948859.93,853691705.54,579932118.12,375304254.53,187305881.12,778726354.96,542365719.35,325516012.61,160001239.37,700324426.77,445413893.08,288673186.94,144194600.66,625369643.42,398740624.87,47311993.78,23965927.77,108904162.29,75227172.61,50026953.47,23995521.94,89670875.11,56229038.94,34824183.30,16663926.80,76782171.72,49450025.93,31744496.57,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,65495.00,65495.00,25295.00,25295.00,5698394.12,1336483.31,798278.07,430282.90,2970525.66,988528.40,694006.06,497680.32,4153863.41,4245409.66,2892113.52,1735424.95,11047482.92,8056017.97,5178501.39,2497757.58,12704692.16,5988488.35,3819092.00,1548788.19,4266850.36,1893983.38,1658462.97,1291716.13,1699772.21,0,1956225.16,2056537.51,1406838.05,1301403.96,0.0
7,管理费用,625267124.13,420823610.25,215952348.23,820364617.93,618837524.71,414174113.84,205622312.31,847360725.66,600539052.45,395680423.06,196868368.47,772464430.62,559093139.90,365926626.53,184214919.96,768193801.30,503072275.34,334061665.92,158081426.28,772819680.11,490772674.00,87806551.28,39865484.11,223479018.49,154520725.21,100235139.90,45728751.55,211820707.97,120740589.27,80198343.25,41660166.82,187644744.46,131199261.14,82032385.98,0,1622638.00,0.00,0.00,0.00,37499592.72,31752436.31,25279674.56,7512531.03,54423611.48,31477912.45,23324728.18,11039023.45,45517924.05,43375935.99,14215088.91,8612003.62,49255253.92,31276822.11,17238355.39,9157305.31,66161588.43,13705376.51,8322484.18,4088639.79,23719352.45,12165122.81,7937804.93,3907442.13,12805878.88,10317360.52,7064995.61,4243531.90,15187412.32,11415863.39,7125512.98,4065788.85,15446528.60,6281980.90,14234590.25,5830513.94,3829194.76,4143130.26,8550616.06,3842085.29,9529689.29,0,9393690.64,8852848.24,10120261.86,5414608.59,0.0
8,财务费用,-27876962.71,-17905053.16,-10122402.67,-23638643.50,-32500990.93,-20716175.60,-13852103.65,-19490992.21,-29853512.72,-17006523.56,-7893444.44,-34503608.05,-35439869.43,-24628543.41,-11310972.60,-52236698.66,-55489610.02,-21979359.91,-10738307.59,-2004422.32,-4199002.52,-6901790.82,-3900545.23,-12499992.91,-8596616.50,-5166605.26,-2702970.25,-3365308.79,-1460299.31,-919794.03,-274474.22,9347017.72,10441640.50,8690647.90,0,30.95,0.00,0.00,0.00,-36592.00,-37234.00,-13586.93,-5322.46,40474680.18,9549623.53,9549623.53,5099999.98,21357777.31,15090144.28,10090144.28,5049996.42,20184746.10,13359676.80,11799655.14,930505.29,20795853.92,9173910.33,6139487.70,2336754.92,15181483.99,12300194.66,8455117.58,4437447.63,14659885.18,10907002.10,5894088.31,3296091.49,12582695.28,9324377.13,6102751.87,3039707.23,6144850.70,3093864.00,9752569.38,4391213.82,9732228.29,2886356.66,7275899.59,1715784.13,3632080.93,0,3357597.22,4211108.04,4802417.22,1619293.96,0.0
